"time", "y_multiSwitch", "y_product", "y_sum", "y_triggeredAdd"
7.77119531, 2, 3, 1, 7
7.78119531, 2, 3, 1, 7
7.79119531, 2, 3, 1, 7
7.80119531, 2, 3, 1, 7
7.81119531, 2, 3, 1, 7
7.82119531, 2, 3, 1, 7
7.83119531, 2, 3, 1, 7
7.84119531, 2, 3, 1, 7
7.85119531, 2, 3, 1, 7
7.86119531, 2, 3, 1, 7
7.87119531, 2, 3, 1, 7
7.88119531, 2, 3, 1, 7
7.89119531, 2, 3, 1, 7
7.90119531, 2, 3, 1, 7
7.91119531, 2, 3, 1, 7
7.92119531, 2, 3, 1, 7
7.93119531, 2, 3, 1, 7
7.94119531, 2, 3, 1, 7
7.95119531, 2, 3, 1, 7
7.96119531, 2, 3, 1, 7
7.97119531, 2, 3, 1, 7
7.98119531, 2, 3, 1, 7
7.99119531, 2, 3, 1, 7
8.00197656, 4, 3, 1, 8
8.01197656, 4, 3, 1, 8
8.02197656, 4, 3, 1, 8
8.03197656, 4, 3, 1, 8
8.04197656, 4, 3, 1, 8
8.05197656, 4, 3, 1, 8
8.06197656, 4, 3, 1, 8
8.07197656, 4, 3, 1, 8
8.08197656, 4, 3, 1, 8
8.09197656, 4, 3, 1, 8
8.10197656, 4, 3, 1, 8
8.11197656, 4, 3, 1, 8
8.12197656, 4, 3, 1, 8
8.13197656, 4, 3, 1, 8
8.14197656, 4, 3, 1, 8
8.15197656, 4, 3, 1, 8
8.16197656, 4, 3, 1, 8
8.17197656, 4, 3, 1, 8
8.18197656, 4, 3, 1, 8
8.19197656, 4, 3, 1, 8
8.20197656, 4, 3, 1, 8
8.21197656, 4, 3, 1, 8
8.22197656, 4, 3, 1, 8
8.23197656, 4, 3, 1, 8
8.24197656, 4, 3, 1, 8
8.25197656, 4, 3, 1, 8
8.26197656, 4, 3, 1, 8
8.27197656, 4, 3, 1, 8
8.28197656, 4, 3, 1, 8
8.29197656, 4, 3, 1, 8
8.30197656, 4, 3, 1, 8
8.31197656, 4, 3, 1, 8
8.32197656, 4, 3, 1, 8
8.33197656, 4, 3, 1, 8
8.34197656, 4, 3, 1, 8
8.35197656, 4, 3, 1, 8
8.36197656, 4, 3, 1, 8
8.37197656, 4, 3, 1, 8
8.38197656, 4, 3, 1, 8
8.39197656, 4, 3, 1, 8
8.40197656, 4, 3, 1, 8
8.41197656, 4, 3, 1, 8
8.42197656, 4, 3, 1, 8
8.43197656, 4, 3, 1, 8
8.44197656, 4, 6, 2, 8
8.45197656, 4, 6, 2, 8
8.46197656, 4, 6, 2, 8
8.47197656, 4, 6, 2, 8
8.48197656, 4, 6, 2, 8
8.49197656, 4, 6, 2, 8
8.50197656, 6, 6, 2, 8
8.51197656, 6, 6, 2, 8
8.52197656, 6, 6, 2, 8
8.53197656, 6, 6, 2, 8
8.54197656, 6, 6, 2, 8
8.55197656, 6, 6, 2, 8
8.56197656, 6, 6, 2, 8
8.57197656, 6, 6, 2, 8
8.58197656, 6, 6, 2, 8
8.59197656, 6, 6, 2, 8
8.60197656, 6, 6, 2, 8
8.61197656, 6, 6, 2, 8
8.62197656, 6, 6, 2, 8
8.63197656, 6, 6, 2, 8
8.64197656, 6, 6, 2, 8
8.65197656, 6, 6, 2, 8
8.66197656, 6, 6, 2, 8
8.67197656, 6, 6, 2, 8
8.68197656, 6, 6, 2, 8
8.69197656, 6, 6, 2, 8
8.70197656, 6, 6, 2, 8
8.71197656, 6, 6, 2, 8
8.72197656, 6, 6, 2, 8
8.73197656, 6, 6, 2, 8
8.74197656, 6, 6, 2, 8
8.75197656, 6, 6, 2, 8
8.76197656, 6, 6, 2, 8
8.77197656, 6, 6, 2, 8
8.78197656, 6, 6, 2, 8
8.79197656, 6, 6, 2, 8
8.80197656, 6, 6, 2, 8
8.81197656, 6, 6, 2, 8
8.82197656, 6, 6, 2, 8
8.83197656, 6, 6, 2, 8
8.84197656, 6, 6, 2, 8
8.85197656, 6, 6, 2, 8
8.86197656, 6, 6, 2, 8
8.87197656, 6, 6, 2, 8
8.88197656, 6, 6, 2, 8
8.89197656, 6, 6, 2, 8
8.90197656, 6, 6, 2, 8
8.91197656, 6, 6, 2, 8
8.92197656, 6, 6, 2, 8
8.93197656, 6, 6, 2, 8
8.94197656, 6, 6, 2, 8
8.95197656, 6, 6, 2, 8
8.96197656, 6, 6, 2, 8
8.97197656, 6, 6, 2, 8
8.98197656, 6, 6, 2, 8
8.99197656, 6, 6, 2, 8
9.00197656, 4, 6, 2, 9
9.01197656, 4, 6, 2, 9
9.02197656, 4, 6, 2, 9
9.03197656, 4, 6, 2, 9
9.04197656, 4, 6, 2, 9
9.05197656, 4, 6, 2, 9
9.06197656, 4, 6, 2, 9
9.07197656, 4, 6, 2, 9
9.08197656, 4, 6, 2, 9
9.09197656, 4, 6, 2, 9
9.10197656, 4, 6, 2, 9
9.11197656, 4, 6, 2, 9
9.12197656, 4, 6, 2, 9
9.13197656, 4, 6, 2, 9
9.14197656, 4, 6, 2, 9
9.15197656, 4, 6, 2, 9
9.16197656, 4, 6, 2, 9
9.17197656, 4, 9, 3, 9
9.18197656, 4, 9, 3, 9
9.19197656, 4, 9, 3, 9
9.20197656, 4, 9, 3, 9
9.21197656, 4, 9, 3, 9
9.22197656, 4, 9, 3, 9
9.23197656, 4, 9, 3, 9
9.24197656, 4, 9, 3, 9
9.25197656, 4, 9, 3, 9
9.26197656, 4, 9, 3, 9
9.27197656, 4, 9, 3, 9
9.28197656, 4, 9, 3, 9
9.29197656, 4, 9, 3, 9
9.30197656, 4, 9, 3, 9
9.31197656, 4, 9, 3, 9
9.32197656, 4, 9, 3, 9
9.33197656, 4, 9, 3, 9
9.34197656, 4, 9, 3, 9
9.35197656, 4, 9, 3, 9
9.36197656, 4, 9, 3, 9
9.37197656, 4, 9, 3, 9
9.38197656, 4, 9, 3, 9
9.39197656, 4, 9, 3, 9
9.40197656, 4, 9, 3, 9
9.41197656, 4, 9, 3, 9
9.42197656, 4, 9, 3, 9
9.43197656, 4, 9, 3, 9
9.44197656, 4, 9, 3, 9
9.45197656, 4, 9, 3, 9
9.46197656, 4, 9, 3, 9
9.47197656, 4, 9, 3, 9
9.48197656, 4, 9, 3, 9
9.49197656, 4, 9, 3, 9
9.50197656, 6, 9, 3, 9
9.51197656, 6, 9, 3, 9
9.52197656, 6, 9, 3, 9
9.53197656, 6, 9, 3, 9
9.54197656, 6, 9, 3, 9
9.55197656, 6, 9, 3, 9
9.56197656, 6, 9, 3, 9
9.57197656, 6, 9, 3, 9
9.58197656, 6, 9, 3, 9
9.59197656, 6, 9, 3, 9
9.60197656, 2, 9, 3, 9
9.61197656, 2, 9, 3, 9
9.62197656, 2, 9, 3, 9
9.63197656, 2, 9, 3, 9
9.64197656, 2, 9, 3, 9
9.65197656, 2, 9, 3, 9
9.66197656, 2, 9, 3, 9
9.67197656, 2, 9, 3, 9
9.68197656, 2, 9, 3, 9
9.69197656, 2, 9, 3, 9
9.70197656, 2, 9, 3, 9
9.71197656, 2, 9, 3, 9
9.72197656, 2, 9, 3, 9
9.73197656, 2, 9, 3, 9
9.74197656, 2, 12, 4, 9
9.75197656, 2, 12, 4, 9
9.76197656, 2, 12, 4, 9
9.77197656, 2, 12, 4, 9
9.78197656, 2, 12, 4, 9
9.79197656, 2, 12, 4, 9
9.80197656, 2, 12, 4, 9
9.81197656, 2, 12, 4, 9
9.82197656, 2, 12, 4, 9
9.83197656, 2, 12, 4, 9
9.84197656, 2, 12, 4, 9
9.85197656, 2, 12, 4, 9
9.86197656, 2, 12, 4, 9
9.87197656, 2, 12, 4, 9
9.88197656, 2, 12, 4, 9
9.89197656, 2, 12, 4, 9
9.90197656, 2, 12, 4, 9
9.91197656, 2, 12, 4, 9
9.92197656, 2, 12, 4, 9
9.93197656, 2, 12, 4, 9
9.94197656, 2, 12, 4, 9
9.95197656, 2, 12, 4, 9
9.96197656, 2, 12, 4, 9
9.97197656, 2, 12, 4, 9
9.98197656, 2, 12, 4, 9
9.99197656, 2, 12, 4, 9
10, 4, 12, 4, 10
