"time","x1@INJ01","pa@DVALV01","q@INJ01","p1@PUMP01","volume@INJ01","lca@PUMP01","sacp@INJ01"
7.63000000000000E-03,1.00000000000000E-09,1.00079209905419E+01,-9.83767141314239E-09,9.08036412364098E+00,-1.25074679954252E-12,3.58178851138585E-03,4.99999999868815E+01
7.64000000000000E-03,1.00000000000000E-09,1.00080668291383E+01,-9.83778315779549E-09,9.21645511995502E+00,-1.25238642048764E-12,3.59215246431969E-03,4.99999999868813E+01
7.65000000000000E-03,1.00000000000000E-09,1.00081972144974E+01,-9.83790887053023E-09,9.35582060226685E+00,-1.25402606116483E-12,3.60253492937664E-03,4.99999999868811E+01
7.66000000000000E-03,1.00000000000000E-09,1.00083156879222E+01,-9.83802759922414E-09,9.49902281134026E+00,-1.25566572275476E-12,3.61293620389664E-03,4.99999999868810E+01
7.67000000000000E-03,1.00000000000000E-09,1.00084235307262E+01,-9.83817426408134E-09,9.64652424533899E+00,-1.25730540643800E-12,3.62335670614122E-03,4.99999999868808E+01
7.68000000000000E-03,1.00000000000000E-09,1.00085222750113E+01,-9.83831394489770E-09,9.79867153422579E+00,-1.25894511325760E-12,3.63379685437193E-03,4.99999999868806E+01
7.69000000000000E-03,1.00000000000000E-09,1.00086142001837E+01,-9.83846060975489E-09,9.95574533580857E+00,-1.26058484413287E-12,3.64425706685031E-03,4.99999999868804E+01
7.70000000000000E-03,1.00000000000000E-09,1.00086997472866E+01,-9.83861425865290E-09,1.01179979246045E+01,-1.26222459985505E-12,3.65473776183789E-03,4.99999999868802E+01
7.71000000000000E-03,1.00000000000000E-09,1.00087811442252E+01,-9.83876092351009E-09,1.02856704887053E+01,-1.26386438108159E-12,3.66523935759622E-03,4.99999999868800E+01
7.72000000000000E-03,1.00000000000000E-09,1.00088594893686E+01,-9.83892155644891E-09,1.04590039284750E+01,-1.26550418832328E-12,3.67576227238684E-03,4.99999999868798E+01
7.73000000000000E-03,1.00000000000000E-09,1.00089357442184E+01,-9.83907520534692E-09,1.06382443722902E+01,-1.26714402194879E-12,3.68630692447129E-03,4.99999999868796E+01
7.74000000000000E-03,1.00000000000000E-09,1.00090121082147E+01,-9.83924980636738E-09,1.08236459492376E+01,-1.26878388217054E-12,3.69687373211111E-03,4.99999999868794E+01
7.75000000000000E-03,1.00000000000000E-09,1.00090888910981E+01,-9.83940345526539E-09,1.10154747350986E+01,-1.27042376905319E-12,3.70746311356782E-03,4.99999999868791E+01
7.76000000000000E-03,1.00000000000000E-09,1.00091680292524E+01,-9.83955710416339E-09,1.12140081381639E+01,-1.27206368250180E-12,3.71807548710299E-03,4.99999999868789E+01
7.77000000000000E-03,1.00000000000000E-09,1.00092506960992E+01,-9.83971773710222E-09,1.14195378686543E+01,-1.27370362226812E-12,3.72871127097814E-03,4.99999999868787E+01
7.78000000000000E-03,1.00000000000000E-09,1.00093374999811E+01,-9.83986440195940E-09,1.16323528226844E+01,-1.27534358795274E-12,3.73937088075425E-03,4.99999999868785E+01
7.79000000000000E-03,1.00000000000000E-09,1.00094299800397E+01,-9.84001805085741E-09,1.18524712111838E+01,-1.27698357912216E-12,3.75005429348629E-03,4.99999999868783E+01
7.80000000000000E-03,1.00000000000000E-09,1.00095263821120E+01,-9.84017169975542E-09,1.20793916105783E+01,-1.27862359483632E-12,3.76076056668327E-03,4.99999999868781E+01
7.81000000000000E-03,1.00000000000000E-09,1.00096271110693E+01,-9.84030439653096E-09,1.23128737393719E+01,-1.28026363436956E-12,3.77148864206698E-03,4.99999999868779E+01
7.82000000000000E-03,1.00000000000000E-09,1.00097320712628E+01,-9.84044407734733E-09,1.25528229280170E+01,-1.28190369673089E-12,3.78223746135922E-03,4.99999999868778E+01
7.83000000000000E-03,1.00000000000000E-09,1.00098410824019E+01,-9.84056280604124E-09,1.27992665005069E+01,-1.28354378079951E-12,3.79300596628181E-03,4.99999999868776E+01
7.84000000000000E-03,1.00000000000000E-09,1.00099552946155E+01,-9.84068851877598E-09,1.30523069860871E+01,-1.28518388531787E-12,3.80379309855653E-03,4.99999999868774E+01
7.85000000000000E-03,1.00000000000000E-09,1.00100742761031E+01,-9.84079327938825E-09,1.33120969211623E+01,-1.28682400890838E-12,3.81459779990519E-03,4.99999999868773E+01
7.86000000000000E-03,1.00000000000000E-09,1.00101989385539E+01,-9.84089804000053E-09,1.35788212606293E+01,-1.28846415006813E-12,3.82541901204961E-03,4.99999999868771E+01
7.87000000000000E-03,1.00000000000000E-09,1.00103297456809E+01,-9.84099581657200E-09,1.38526894085061E+01,-1.29010430718511E-12,3.83625567671157E-03,4.99999999868770E+01
7.88000000000000E-03,1.00000000000000E-09,1.00104665215302E+01,-9.84107264102100E-09,1.41339297348298E+01,-1.29174447853856E-12,3.84710673561288E-03,4.99999999868769E+01
7.89000000000000E-03,1.00000000000000E-09,1.00106105214487E+01,-9.84112851334755E-09,1.44227856422231E+01,-1.29338466230567E-12,3.85797113047536E-03,4.99999999868768E+01
7.90000000000000E-03,1.00000000000000E-09,1.00107613622961E+01,-9.84119136971492E-09,1.47195155303860E+01,-1.29502485656761E-12,3.86884780302079E-03,4.99999999868768E+01
7.91000000000000E-03,1.00000000000000E-09,1.00109197654621E+01,-9.84123327395982E-09,1.50243902653390E+01,-1.29666505932114E-12,3.87973569497097E-03,4.99999999868767E+01
7.92000000000000E-03,1.00000000000000E-09,1.00110864503753E+01,-9.84126819416391E-09,1.53377519187142E+01,-1.29830526848187E-12,3.89063376430478E-03,4.99999999868767E+01
7.93000000000000E-03,1.00000000000000E-09,1.00112624510716E+01,-9.84128914628637E-09,1.56606516647495E+01,-1.29994548198236E-12,3.90154194442380E-03,4.99999999868766E+01
7.94000000000000E-03,1.00000000000000E-09,1.00114531988277E+01,-9.84129613032719E-09,1.59950603651342E+01,-1.30158569741982E-12,3.91246168063491E-03,4.99999999868766E+01
7.95000000000000E-03,1.00000000000000E-09,1.00116612140650E+01,-9.84128216224555E-09,1.63426683360436E+01,-1.30322591256937E-12,3.92339454830138E-03,4.99999999868766E+01
7.96000000000000E-03,1.00000000000000E-09,1.00118898110913E+01,-9.84126121012310E-09,1.67049111887497E+01,-1.30486612509184E-12,3.93434212278644E-03,4.99999999868767E+01
7.97000000000000E-03,1.00000000000000E-09,1.00121415611567E+01,-9.84121930587819E-09,1.70830640569537E+01,-1.30650633260359E-12,3.94530597945332E-03,4.99999999868767E+01
7.98000000000000E-03,1.00000000000000E-09,1.00124181848860E+01,-9.84117041759246E-09,1.74783226435520E+01,-1.30814653267359E-12,3.95628769366530E-03,4.99999999868768E+01
7.99000000000000E-03,1.00000000000000E-09,1.00127227192903E+01,-9.84110756122509E-09,1.78918461271256E+01,-1.30978672283720E-12,3.96728884078561E-03,4.99999999868769E+01
8.00000000000000E-03,1.00000000000000E-09,1.00130566313009E+01,-9.84103073677609E-09,1.83247938182499E+01,-1.31142690060586E-12,3.97831099617751E-03,4.99999999868770E+01
8.01000000000000E-03,1.00000000000000E-09,1.00134100524976E+01,-9.84092597616382E-09,1.87711395378449E+01,-1.31306706351912E-12,3.98935573520425E-03,4.99999999868771E+01
8.02000000000000E-03,1.00000000000000E-09,1.00137600439727E+01,-9.84082121555153E-09,1.92255187950503E+01,-1.31470720911913E-12,4.00042463322907E-03,4.99999999868773E+01
8.03000000000000E-03,1.00000000000000E-09,1.00141304187706E+01,-9.84069550281680E-09,1.96920706828633E+01,-1.31634733466360E-12,4.01151926561521E-03,4.99999999868774E+01
8.04000000000000E-03,1.00000000000000E-09,1.00145114965988E+01,-9.84054883795961E-09,2.01737016025956E+01,-1.31798743775868E-12,4.02264120772594E-03,4.99999999868776E+01
8.05000000000000E-03,1.00000000000000E-09,1.00149235745432E+01,-9.84038820502079E-09,2.06729959274797E+01,-1.31962751586737E-12,4.03379203492446E-03,4.99999999868778E+01
8.06000000000000E-03,1.00000000000000E-09,1.00153594052189E+01,-9.84021360400033E-09,2.11920560255010E+01,-1.32126756653610E-12,4.04497328834180E-03,4.99999999868781E+01
8.07000000000000E-03,1.00000000000000E-09,1.00158287418834E+01,-9.84003201893905E-09,2.17319535574413E+01,-1.32290758729897E-12,4.05618547090819E-03,4.99999999868783E+01
8.08000000000000E-03,1.00000000000000E-09,1.00163297059152E+01,-9.83984344983695E-09,2.22928725024264E+01,-1.32454757574630E-12,4.06742788528475E-03,4.99999999868786E+01
8.09000000000000E-03,1.00000000000000E-09,1.00166101021824E+01,-9.83961297648994E-09,2.28751793310964E+01,-1.32618752933241E-12,4.07869976727268E-03,4.99999999868789E+01
8.10000000000000E-03,1.00000000000000E-09,1.00191261482910E+01,-9.83939647122457E-09,2.34761751334057E+01,-1.32782744631129E-12,4.09000035267319E-03,4.99999999868792E+01
8.11000000000000E-03,1.00000000000000E-09,1.00394497285127E+01,-9.83914504575510E-09,2.40799073656468E+01,-1.32946732407564E-12,4.10132887728748E-03,4.99999999868795E+01
8.12000000000000E-03,1.00000000000000E-09,1.00954968110449E+01,-9.83887965220400E-09,2.46692939821236E+01,-1.33110716049925E-12,4.11268457691678E-03,4.99999999868798E+01
8.13000000000000E-03,1.00000000000000E-09,1.02033600837337E+01,-9.83862124269372E-09,2.52317121089317E+01,-1.33274695348989E-12,4.12406668736228E-03,4.99999999868802E+01
8.14000000000000E-03,1.00000000000000E-09,1.03768306915477E+01,-9.83834188106098E-09,2.57589785558373E+01,-1.33438670106005E-12,4.13547444442518E-03,4.99999999868806E+01
8.15000000000000E-03,1.00000000000000E-09,1.06277627782109E+01,-9.83806251942823E-09,2.62461930921528E+01,-1.33602640133063E-12,4.14690708390672E-03,4.99999999868809E+01
8.16000000000000E-03,1.00000000000000E-09,1.09669505838892E+01,-9.83774823759140E-09,2.66905586671830E+01,-1.33766605250761E-12,4.15836384160807E-03,4.99999999868814E+01
8.17000000000000E-03,1.00000000000000E-09,1.14039398748280E+01,-9.83744093979539E-09,2.70909369257555E+01,-1.33930565295142E-12,4.16984395333045E-03,4.99999999868818E+01
8.18000000000000E-03,1.00000000000000E-09,1.19471387350039E+01,-9.83712665795854E-09,2.74485437705149E+01,-1.34094520112514E-12,4.18134665487507E-03,4.99999999868822E+01
8.19000000000000E-03,1.00000000000000E-09,1.26024647816962E+01,-9.83680539208088E-09,2.77696382423602E+01,-1.34258469554915E-12,4.19287118204313E-03,4.99999999868826E+01
8.20000000000000E-03,1.00000000000000E-09,1.33704902690456E+01,-9.83647015812158E-09,2.80691585525389E+01,-1.34422413501693E-12,4.20441677081136E-03,4.99999999868831E+01
8.21000000000000E-03,1.00000000000000E-09,1.42438727532705E+01,-9.83612794012147E-09,2.83730086855813E+01,-1.34586351847681E-12,4.21598266030798E-03,4.99999999868835E+01
8.22000000000000E-03,1.00000000000000E-09,1.52060656663273E+01,-9.83578572212136E-09,2.87157451764996E+01,-1.34750284486160E-12,4.22756809238698E-03,4.99999999868840E+01
8.23000000000000E-03,1.00000000000000E-09,1.62310552043462E+01,-9.83543652008043E-09,2.91345875335612E+01,-1.34914211332729E-12,4.23917230899231E-03,4.99999999868844E+01
8.24000000000000E-03,1.00000000000000E-09,1.72861637132408E+01,-9.83508033399865E-09,2.96616110332113E+01,-1.35078132317416E-12,4.25079455206790E-03,4.99999999868849E+01
8.25000000000000E-03,1.00000000000000E-09,1.83363499754983E+01,-9.83472414791690E-09,3.03177954922360E+01,-1.35242047385323E-12,4.26243406355768E-03,4.99999999868854E+01
8.26000000000000E-03,1.00000000000000E-09,1.93498093188489E+01,-9.83436796183514E-09,3.11108188061578E+01,-1.35405956497616E-12,4.27409008540556E-03,4.99999999868859E+01
8.27000000000000E-03,1.00000000000000E-09,2.03008641250994E+01,-9.83400479171257E-09,3.20367593456286E+01,-1.35569859629820E-12,4.28576185955549E-03,4.99999999868863E+01
8.28000000000000E-03,1.00000000000000E-09,2.11732041770029E+01,-9.83364162158999E-09,3.30825601980207E+01,-1.35733756772280E-12,4.29744862795139E-03,4.99999999868868E+01
8.29000000000000E-03,1.00000000000000E-09,2.19611668019268E+01,-9.83329241954905E-09,3.42294516481116E+01,-1.35897647929936E-12,4.30914963253717E-03,4.99999999868873E+01
8.30000000000000E-03,1.00000000000000E-09,2.26694724219414E+01,-9.83293623346728E-09,3.54550542366513E+01,-1.36061533121999E-12,4.32086411525678E-03,4.99999999868878E+01
8.31000000000000E-03,1.00000000000000E-09,2.33119489808257E+01,-9.83258004738552E-09,3.67357479099109E+01,-1.36225412382347E-12,4.33259131805414E-03,4.99999999868882E+01
8.32000000000000E-03,1.00000000000000E-09,2.39079195778695E+01,-9.83223084534458E-09,3.80491363044605E+01,-1.36389285757103E-12,4.34433048287316E-03,4.99999999868887E+01
8.33000000000000E-03,1.00000000000000E-09,2.44799903635251E+01,-9.83187465926281E-09,3.93741934364716E+01,-1.36553153305449E-12,4.35608085165780E-03,4.99999999868892E+01
8.34000000000000E-03,1.00000000000000E-09,2.50514610357769E+01,-9.83153244126269E-09,4.06927747922307E+01,-1.36717015098386E-12,4.36784178067250E-03,4.99999999868896E+01
8.35000000000000E-03,1.00000000000000E-09,2.56444141961632E+01,-9.83120419134419E-09,4.19917021315020E+01,-1.36880871218291E-12,4.37961395515817E-03,4.99999999868901E+01
8.36000000000000E-03,1.00000000000000E-09,2.62783098883021E+01,-9.83086895738486E-09,4.32630891567281E+01,-1.37044721756352E-12,4.39139891775983E-03,4.99999999868905E+01
8.37000000000000E-03,1.00000000000000E-09,2.69700489272943E+01,-9.83054070746637E-09,4.45041590365689E+01,-1.37208566815783E-12,4.40319822541254E-03,4.99999999868910E+01
8.38000000000000E-03,1.00000000000000E-09,2.77369959400951E+01,-9.83021944158870E-09,4.57182086559309E+01,-1.37372406507056E-12,4.41501343505141E-03,4.99999999868914E+01
8.39000000000000E-03,1.00000000000000E-09,2.85961242917136E+01,-9.82990515975187E-09,4.69142738438592E+01,-1.37536240947357E-12,4.42684610361151E-03,4.99999999868918E+01
8.40000000000000E-03,1.00000000000000E-09,2.95583803600905E+01,-9.82961183003747E-09,4.81067506648750E+01,-1.37700070262251E-12,4.43869778802793E-03,4.99999999868922E+01
8.41000000000000E-03,1.00000000000000E-09,3.06289163379074E+01,-9.82931151628225E-09,4.93131615035339E+01,-1.37863894576582E-12,4.45057004523576E-03,4.99999999868926E+01
8.42000000000000E-03,1.00000000000000E-09,3.18083765795741E+01,-9.82901818656785E-09,5.05534829745144E+01,-1.38027714021151E-12,4.46246443217008E-03,4.99999999868930E+01
8.43000000000000E-03,1.00000000000000E-09,3.30936425326498E+01,-9.82873882493509E-09,5.18473392702194E+01,-1.38191528724460E-12,4.47438250576595E-03,4.99999999868934E+01
8.44000000000000E-03,1.00000000000000E-09,3.44790688567492E+01,-9.82846644734314E-09,5.32130260956329E+01,-1.38355338816945E-12,4.48632582295851E-03,4.99999999868937E+01
8.45000000000000E-03,1.00000000000000E-09,3.59582766656001E+01,-9.82820105379202E-09,5.46651473724951E+01,-1.38519144419730E-12,4.49829594068282E-03,4.99999999868941E+01
8.46000000000000E-03,1.00000000000000E-09,3.75253964222964E+01,-9.82794962832253E-09,5.62144311571799E+01,-1.38682945645976E-12,4.51029441587395E-03,4.99999999868944E+01
8.47000000000000E-03,1.00000000000000E-09,3.91759101866370E+01,-9.82769121881222E-09,5.78672506747172E+01,-1.38846742594656E-12,4.52232280546700E-03,4.99999999868948E+01
8.48000000000000E-03,1.00000000000000E-09,4.09065546735117E+01,-9.82743979334273E-09,5.96258257085709E+01,-1.39010535345864E-12,4.53438246661615E-03,4.99999999868951E+01
8.49000000000000E-03,1.00000000000000E-09,4.27149377660481E+01,-9.82718836787324E-09,6.14875714123430E+01,-1.39174323948110E-12,4.54647316987739E-03,4.99999999868954E+01
8.50000000000000E-03,1.00000000000000E-09,4.45986345982747E+01,-9.82693694240375E-09,6.34469697986774E+01,-1.39338108412754E-12,4.55859392920205E-03,4.99999999868958E+01
8.51000000000000E-03,1.00000000000000E-09,4.65550895083519E+01,-9.82669250097506E-09,6.54375533275947E+01,-1.39501888699374E-12,4.57074375388188E-03,4.99999999868961E+01
8.52000000000000E-03,1.00000000000000E-09,4.85801543073407E+01,-9.82642710742392E-09,6.73918473951618E+01,-1.39665664699943E-12,4.58292165320861E-03,4.99999999868964E+01
8.53000000000000E-03,1.00000000000000E-09,5.06666059040930E+01,-9.82615472983198E-09,6.93183928084883E+01,-1.39829436214370E-12,4.59512663647399E-03,4.99999999868968E+01
8.54000000000000E-03,1.00000000000000E-09,5.28047048305209E+01,-9.82585441607675E-09,7.12281794074983E+01,-1.39993202933358E-12,4.60735771296972E-03,4.99999999868972E+01
8.55000000000000E-03,1.00000000000000E-09,5.49828147190451E+01,-9.82551918211743E-09,7.31342194125313E+01,-1.40156964386167E-12,4.61961389198755E-03,4.99999999868977E+01
8.56000000000000E-03,1.00000000000000E-09,5.71893234358893E+01,-9.82514204391317E-09,7.50497271703538E+01,-1.40320719931191E-12,4.63189418281920E-03,4.99999999868982E+01
8.57000000000000E-03,1.00000000000000E-09,5.94127968792521E+01,-9.82469506530073E-09,7.69880390958939E+01,-1.40484468651837E-12,4.64419759475641E-03,4.99999999868988E+01
8.58000000000000E-03,1.00000000000000E-09,6.16438946199804E+01,-9.82417824628010E-09,7.89605741444331E+01,-1.40648209374486E-12,4.65652313709092E-03,4.99999999868994E+01
8.59000000000000E-03,1.00000000000000E-09,6.38745121272839E+01,-9.82354968260639E-09,8.09772798713495E+01,-1.40811940552023E-12,4.66886981911447E-03,4.99999999869003E+01
8.60000000000000E-03,1.00000000000000E-09,6.60991694514764E+01,-9.82278143811623E-09,8.30453706340131E+01,-1.40975660187772E-12,4.68123665011876E-03,4.99999999869013E+01
8.61000000000000E-03,1.00000000000000E-09,6.83151183075088E+01,-9.82185954472807E-09,8.51698197039961E+01,-1.41139365672477E-12,4.69362263939554E-03,4.99999999869025E+01
8.62000000000000E-03,1.00000000000000E-09,7.05222560482987E+01,-9.82069320991120E-09,8.73525660617540E+01,-1.41303053787788E-12,4.70602693168341E-03,4.99999999869041E+01
8.63000000000000E-03,1.00000000000000E-09,7.27229714912492E+01,-9.81926148154318E-09,8.95946536229883E+01,-1.41466720364726E-12,4.71844942964134E-03,4.99999999869060E+01
8.64000000000000E-03,1.00000000000000E-09,7.49220706314228E+01,-9.81749451921581E-09,9.18947910739395E+01,-1.41630360327804E-12,4.73089029941475E-03,4.99999999869084E+01
8.65000000000000E-03,1.00000000000000E-09,7.71261919014196E+01,-9.81530153039838E-09,9.42503744782875E+01,-1.41793967364754E-12,4.74334970741365E-03,4.99999999869113E+01
8.66000000000000E-03,1.00000000000000E-09,7.93433236347356E+01,-9.81261267468267E-09,9.66578716247126E+01,-1.41957533748567E-12,4.75582782004801E-03,4.99999999869149E+01
8.67000000000000E-03,1.00000000000000E-09,8.15822546525575E+01,-9.80929525529310E-09,9.91133947211290E+01,-1.42121050077736E-12,4.76832480372783E-03,4.99999999869193E+01
8.68000000000000E-03,1.00000000000000E-09,8.38520424722143E+01,-9.80522355949483E-09,1.01613230591199E+02,-1.42284504969815E-12,4.78084082486308E-03,4.99999999869247E+01
8.69000000000000E-03,1.00000000000000E-09,8.61615749859282E+01,-9.80025790647134E-09,1.04154126581406E+02,-1.42447884499065E-12,4.79337604986375E-03,4.99999999869313E+01
8.70000000000000E-03,1.00000000000000E-09,8.85188166305864E+01,-9.79421671116124E-09,1.06734331909505E+02,-1.42611172421739E-12,4.80593064513984E-03,4.99999999869394E+01
8.71000000000000E-03,1.00000000000000E-09,9.09309324334540E+01,-9.78690442042134E-09,1.09353055886808E+02,-1.42774349207037E-12,4.81850477710130E-03,4.99999999869492E+01
8.72000000000000E-03,1.00000000000000E-09,9.34038621823590E+01,-9.77809056090422E-09,1.12010896159823E+02,-1.42937391782498E-12,4.83109861215817E-03,4.99999999869609E+01
8.73000000000000E-03,1.00000000000000E-09,9.59422364337747E+01,-9.76750275501750E-09,1.14709862749311E+02,-1.43100272891563E-12,4.84371231672040E-03,4.99999999869750E+01
8.74000000000000E-03,1.00000000000000E-09,9.85493616303501E+01,-9.75485465708695E-09,1.17453291974976E+02,-1.43262960543994E-12,4.85634605719797E-03,4.99999999869919E+01
8.75000000000000E-03,1.00000000000000E-09,1.01227321283091E+02,-9.73979706507070E-09,1.20245635134613E+02,-1.43425417477459E-12,4.86900000000088E-03,4.99999999870120E+01
8.76000000000000E-03,1.00000000000000E-09,1.03977167168213E+02,-9.72195284076331E-09,1.23091733583331E+02,-1.43587600468246E-12,4.88167396473417E-03,4.99999999870358E+01
8.77000000000000E-03,1.00000000000000E-09,1.06799142184108E+02,-9.70088897363222E-09,1.25995724464071E+02,-1.43749459607202E-12,4.89436638378310E-03,4.99999999870639E+01
8.78000000000000E-03,1.00000000000000E-09,1.09692878087260E+02,-9.67612356485867E-09,1.28961693349084E+02,-1.43910937331179E-12,4.90707534272799E-03,4.99999999870969E+01
8.79000000000000E-03,1.00000000000000E-09,1.12657614597922E+02,-9.64713281137805E-09,1.31993920006216E+02,-1.44071967632791E-12,4.91979892714920E-03,4.99999999871355E+01
8.80000000000000E-03,1.00000000000000E-09,1.15692440322094E+02,-9.61331608567584E-09,1.35096632404096E+02,-1.44232475145966E-12,4.93253522262704E-03,4.99999999871806E+01
8.81000000000000E-03,1.00000000000000E-09,1.18796523315478E+02,-9.57403085599119E-09,1.38273789034872E+02,-1.44392374234764E-12,4.94528231474182E-03,4.99999999872330E+01
8.82000000000000E-03,1.00000000000000E-09,1.21969308032682E+02,-9.52856475015340E-09,1.41528914696830E+02,-1.44551567805279E-12,4.95803828907389E-03,4.99999999872936E+01
8.83000000000000E-03,1.00000000000000E-09,1.25210669603632E+02,-9.47611460345881E-09,1.44864978310911E+02,-1.44709946294811E-12,4.97080123120356E-03,4.99999999873636E+01
8.84000000000000E-03,1.00000000000000E-09,1.28521013047415E+02,-9.41585629907883E-09,1.48284333684244E+02,-1.44867386567575E-12,4.98356922671118E-03,4.99999999874439E+01
8.85000000000000E-03,1.00000000000000E-09,1.31901315332252E+02,-9.34687492765066E-09,1.51788718074660E+02,-1.45023750798506E-12,4.99634036117704E-03,4.99999999875359E+01
8.86000000000000E-03,1.00000000000000E-09,1.35353113065522E+02,-9.26817177131733E-09,1.55379302746951E+02,-1.45178885371360E-12,5.00911272018152E-03,4.99999999876409E+01
8.87000000000000E-03,1.00000000000000E-09,1.38878443285957E+02,-9.17872017605373E-09,1.59056786122488E+02,-1.45332619816663E-12,5.02188438930492E-03,4.99999999877602E+01
8.88000000000000E-03,1.00000000000000E-09,1.42479748076512E+02,-9.07742364742029E-09,1.62821517407135E+02,-1.45484765823430E-12,5.03465345412756E-03,4.99999999878952E+01
8.89000000000000E-03,1.00000000000000E-09,1.46159755503614E+02,-8.96313680268434E-09,1.66673643652197E+02,-1.45635116374795E-12,5.04741800084414E-03,4.99999999880476E+01
8.90000000000000E-03,1.00000000000000E-09,1.49921359456389E+02,-8.83467235485952E-09,1.70614024834473E+02,-1.45783445031025E-12,5.06017672755504E-03,4.99999999882190E+01
8.91000000000000E-03,1.00000000000000E-09,1.53767569129958E+02,-8.69083603290871E-09,1.74645408757300E+02,-1.45929505436314E-12,5.07293009251104E-03,4.99999999884108E+01
8.92000000000000E-03,1.00000000000000E-09,1.57701538180871E+02,-8.53039864557906E-09,1.78770965039080E+02,-1.46073031069833E-12,5.08567886851684E-03,4.99999999886247E+01
8.93000000000000E-03,1.00000000000000E-09,1.61726492234056E+02,-8.35221481009530E-09,1.82993767027976E+02,-1.46213743732603E-12,5.09842382837714E-03,4.99999999888623E+01
8.94000000000000E-03,1.00000000000000E-09,1.65846075549537E+02,-8.15504835113595E-09,1.87317132310640E+02,-1.46351321163394E-12,5.11116574489666E-03,4.99999999891252E+01
8.95000000000000E-03,1.00000000000000E-09,1.70063844622819E+02,-7.93780975822210E-09,1.91744199300823E+02,-1.46485444982607E-12,5.12390539088008E-03,4.99999999894149E+01
8.96000000000000E-03,1.00000000000000E-09,1.74383548648162E+02,-7.69947237722582E-09,1.96278231507184E+02,-1.46615772361235E-12,5.13664353913211E-03,4.99999999897327E+01
8.97000000000000E-03,1.00000000000000E-09,1.78808980322353E+02,-7.43912129865547E-09,2.00922531627235E+02,-1.46741950999670E-12,5.14938096245749E-03,4.99999999900799E+01
8.98000000000000E-03,1.00000000000000E-09,1.83344121202679E+02,-7.15591843745036E-09,2.05680614268532E+02,-1.46863607457465E-12,5.16211843366089E-03,4.99999999904576E+01
8.99000000000000E-03,1.00000000000000E-09,1.87993112581907E+02,-6.84918634147192E-09,2.10556213589800E+02,-1.46980348278588E-12,5.17485672554702E-03,4.99999999908666E+01
9.00000000000000E-03,1.00000000000000E-09,1.92760092982568E+02,-6.51835930321727E-09,2.15551891113314E+02,-1.47091776138430E-12,5.18759661092059E-03,4.99999999913078E+01
9.01000000000000E-03,1.00000000000000E-09,1.97647511824365E+02,-6.16305320022967E-09,2.20501389775034E+02,-1.47197487891505E-12,5.20033886258630E-03,4.99999999917816E+01
9.02000000000000E-03,1.00000000000000E-09,2.02643663514171E+02,-5.78303755893633E-09,2.25247624849524E+02,-1.47297071532679E-12,5.21308425334886E-03,4.99999999922883E+01
9.03000000000000E-03,1.00000000000000E-09,2.07719440084880E+02,-5.37825650677320E-09,2.29824772331163E+02,-1.47390112161899E-12,5.22583355244718E-03,4.99999999928281E+01
9.04000000000000E-03,1.00000000000000E-09,2.12835703579003E+02,-4.94880782006441E-09,2.34275526660591E+02,-1.47476194522626E-12,5.23858695012255E-03,4.99999999934008E+01
9.05000000000000E-03,1.00000000000000E-09,2.17950394426950E+02,-4.49490800381944E-09,2.38642906117001E+02,-1.47554923854039E-12,5.25134342245974E-03,4.99999999940060E+01
9.06000000000000E-03,1.00000000000000E-09,2.23017957838482E+02,-4.01694816406493E-09,2.42971792191578E+02,-1.47625879097207E-12,5.26410179265960E-03,4.99999999946434E+01
9.07000000000000E-03,1.00000000000000E-09,2.28000671310045E+02,-3.51539623127215E-09,2.47297759289426E+02,-1.47688680252405E-12,5.27686088392294E-03,4.99999999953122E+01
9.08000000000000E-03,1.00000000000000E-09,2.32866030749086E+02,-2.99081791248314E-09,2.51649663460213E+02,-1.47742928236094E-12,5.28961951945067E-03,4.99999999960117E+01
9.09000000000000E-03,1.00000000000000E-09,2.37593376247509E+02,-2.44386272323135E-09,2.56043607589900E+02,-1.47788246450479E-12,5.30237652244362E-03,4.99999999967411E+01
9.10000000000000E-03,1.00000000000000E-09,2.42173316744372E+02,-1.87523605137956E-09,2.60483918072810E+02,-1.47824268068834E-12,5.31513071610264E-03,4.99999999974994E+01
9.11000000000000E-03,1.00000000000000E-09,2.46607383393099E+02,-1.28565026883324E-09,2.64963933060069E+02,-1.47850636813946E-12,5.32788092362861E-03,4.99999999982856E+01
9.12000000000000E-03,1.00000000000000E-09,2.50906346061585E+02,-6.75782827293880E-10,2.69468074394245E+02,-1.47867009163589E-12,5.34062596822236E-03,4.99999999990988E+01
9.13000000000000E-03,1.00000000000000E-09,2.55087967509842E+02,-4.63600667559655E-11,2.73974300063766E+02,-1.47873050007014E-12,5.35336467308475E-03,4.99999999999382E+01
9.14000000000000E-03,1.00000000000000E-09,2.59173627656699E+02,6.02031350580120E-10,2.78457769859450E+02,-1.47868441805338E-12,5.36609586141664E-03,5.00000000008028E+01
9.15000000000000E-03,1.00000000000000E-09,2.63186104157690E+02,1.26891650583360E-09,2.82892407769607E+02,-1.47852802256588E-12,5.37881835641887E-03,5.00000000016921E+01
9.16000000000000E-03,1.00000000000000E-09,2.67146221000045E+02,1.95366683496219E-09,2.87257185972391E+02,-1.47825968544352E-12,5.39153098129231E-03,5.00000000026052E+01
