"time","Out1","Out2","Out3[1]","Out3[2]","Out4","Out5","Out6","ContinuousState[0]","ContinuousState[1]","ContinuousState[2]","ContinuousState[3]","ContinuousState[4]","ContinuousState[5]","ContinuousState[6]","ContinuousState[7]","EventIndicator[0]","EventIndicator[1]","EventIndicator[2]","Integrator_IC","SineWave1_Amp","SineWave1_Bias","SineWave1_Freq","SineWave1_Phase","IntegratorLimited_IC","IntegratorLimited_UpperSat","IntegratorLimited_LowerSat","SineWave2_Amp","SineWave2_Bias","SineWave2_Freq","SineWave2_Phase","IntegratorSecondOrder_ICX","IntegratorSecondOrder_ICDXDT","SineWave3_Amp","SineWave3_Bias","SineWave3_Freq","SineWave3_Phase","SineWave6_Amp","SineWave6_Bias","SineWave6_Freq","SineWave6_Phase","StateSpace_A","StateSpace_C","StateSpace_D","StateSpace_X0","TransferFcn_A","TransferFcn_C","SineWave8_Amp","SineWave8_Bias","SineWave8_Freq","SineWave8_Phase","ZeroPole_A[0]","ZeroPole_A[1]","ZeroPole_C[0]","ZeroPole_C[1]","SineWave12_Amp","SineWave12_Bias","SineWave12_Freq","SineWave12_Phase","indicators.z[0]","indicators.z[1]","indicators.z[2]","indicators.z[3]","solver.numSteps","solver.minStepSize","solver.maxStepSize","solver.minOrder","solver.maxOrder","solver.numStateEvents","solver.numTimeEvents","Out1_ref","Out2_ref","Out3[1]_ref","Out3[2]_ref","Out4_ref","Out5_ref","Out6_ref","ContinuousState[0]_ref","ContinuousState[1]_ref","ContinuousState[2]_ref","ContinuousState[3]_ref","ContinuousState[4]_ref","ContinuousState[5]_ref","ContinuousState[6]_ref","ContinuousState[7]_ref","EventIndicator[0]_ref","EventIndicator[1]_ref","EventIndicator[2]_ref","Integrator_IC_ref","SineWave1_Amp_ref","SineWave1_Bias_ref","SineWave1_Freq_ref","SineWave1_Phase_ref","IntegratorLimited_IC_ref","IntegratorLimited_UpperSat_ref","IntegratorLimited_LowerSat_ref","SineWave2_Amp_ref","SineWave2_Bias_ref","SineWave2_Freq_ref","SineWave2_Phase_ref","IntegratorSecondOrder_ICX_ref","IntegratorSecondOrder_ICDXDT_ref","SineWave3_Amp_ref","SineWave3_Bias_ref","SineWave3_Freq_ref","SineWave3_Phase_ref","SineWave6_Amp_ref","SineWave6_Bias_ref","SineWave6_Freq_ref","SineWave6_Phase_ref","StateSpace_A_ref","StateSpace_C_ref","StateSpace_D_ref","StateSpace_X0_ref","TransferFcn_A_ref","TransferFcn_C_ref","SineWave8_Amp_ref","SineWave8_Bias_ref","SineWave8_Freq_ref","SineWave8_Phase_ref","ZeroPole_A[0]_ref","ZeroPole_A[1]_ref","ZeroPole_C[0]_ref","ZeroPole_C[1]_ref","SineWave12_Amp_ref","SineWave12_Bias_ref","SineWave12_Freq_ref","SineWave12_Phase_ref","qtronic.silver.allow_non_virtual_can","qtronic.silver.env.PROCESSOR_LEVEL","qtronic.silver.env.NUMBER_OF_PROCESSORS","qtronic.silver.real_time","qtronic.silver.env.Timestep","qtronic.silver.macro_step","qtronic.silver.version.sp","qtronic.silver.version.minor","qtronic.silver.version.major","qtronic.silver.internal.stepDisabled","qtronic.silver.internal.pauseDisabled"
       4.2, 1.4946063,         0,  5.056602, 1.4946063, 32.300052,-0.18205284, -1.858712, 1.4946063,         0,  5.056602, 1.4946063, 33.171628,-0.18205284,-0.18205284, 1.6766591,        -1,         0,-1.7431515,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,        -1,         0,-1.7431515,         1,       443,      0.01,      0.01,         0,         0,         2,         0,    1.5326, 0.0660991,   4.91554,    1.5326,   25.8434, -0.171982,  -1.87656,    1.5326, 0.0660991,   4.91554,    1.5326,    26.715, -0.171982, -0.171982,   1.70458, -0.933901, 0.0660991,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       4.3, 1.4053683,         0, 5.2020841, 1.4053683, 35.632624,-0.2500085,-1.9053853, 1.4053683,         0, 5.2020841, 1.4053683,  36.54879,-0.2500085,-0.2500085, 1.6553768,        -1,         0,-1.8323319,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,        -1,         0,-1.8323319,         1,       454,      0.01,      0.01,         0,         0,         2,         0,   1.44544,         0,    5.0688,   1.44544,   28.3832, -0.241941,  -1.92932,   1.44544,         0,    5.0688,   1.44544,   29.2994, -0.241941, -0.241941,   1.68738,        -1,         0,  -1.83233,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       4.4,   1.31208,         0, 5.3384525,   1.31208, 39.323431,-0.31533203,-1.9427441,   1.31208,         0, 5.3384525,   1.31208, 40.275033,-0.31533203,-0.31533203,  1.627412,        -1,         0,-1.9032041,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,        -1,         0,-1.9032041,         1,       465,      0.01,      0.01,         0,         0,         2,         0,   1.35382,         0,   5.21335,   1.35382,   31.1861, -0.309364,  -1.97255,   1.35382,         0,   5.21335,   1.35382,   32.1377, -0.309364, -0.309364,   1.66319,        -1,         0,   -1.9032,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       4.5, 1.2156734,         0,  5.465344, 1.2156734, 43.410322,-0.37738358,-1.9704405, 1.2156734,         0,  5.465344, 1.2156734, 44.387852,-0.37738358,-0.37738358, 1.5930569,        -1,         0,-1.9550602,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,        -1,         0,-1.9550602,         1,       476,      0.01,      0.01,         0,         0,         2,         0,   1.25866,         0,   5.34873,   1.25866,   34.2787, -0.373588,  -2.00584,   1.25866,         0,   5.34873,   1.25866,   35.2563, -0.373588, -0.373588,   1.63225,        -1,         0,  -1.95506,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       4.6, 1.1171117,         0, 5.5824898, 1.1171117,  47.93501,-0.43555474,-1.9882212, 1.1171117,         0, 5.5824898, 1.1171117, 48.928701,-0.43555474,-0.43555474, 1.5526665,        -1,         0, -1.987382,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,        -1,         0, -1.987382,         1,       487,      0.01,      0.01,         0,         0,         2,         0,   1.16091,         0,   5.47459,   1.16091,   37.6905, -0.433982,  -2.02887,   1.16091,         0,   5.47459,   1.16091,   38.6841, -0.433982, -0.433982,   1.59489,        -1,         0,  -1.98738,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       4.7, 1.0173798,         0, 5.6897186, 1.0173798, 52.943466,-0.48927477,-1.9959294, 1.0173798,         0, 5.6897186, 1.0173798, 53.943389,-0.48927477,-0.48927477, 1.5066546,        -1,         0,-1.9998465,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,        -1,         0,-1.9998465,         1,       498,      0.01,      0.01,         0,         0,         2,         0,   1.06154,         0,   5.59069,   1.06154,   41.4533, -0.489953,  -2.04145,   1.06154,         0,   5.59069,   1.06154,   42.4532, -0.489953, -0.489953,   1.55149,        -1,         0,  -1.99985,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       4.8,0.91747424,         0, 5.7869582,0.91747424, 58.486371,-0.5380164, -1.993507,0.91747424,         0, 5.7869582,0.91747424, 59.482535,-0.5380164,-0.5380164, 1.4554906,        -1,         0,-1.9923292,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,        -1,         0,-1.9923292,         1,       509,      0.01,      0.01,         0,         0,         2,         0,  0.961549,         0,   5.69684,  0.961549,   45.6024,  -0.54095,  -2.04345,  0.961549,         0,   5.69684,  0.961549,   46.5985,  -0.54095,  -0.54095,    1.5025,        -1,         0,  -1.99233,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       4.9,0.81839311,         0,  5.874236,0.81839311,   64.6196,-0.58130121,-1.9809955,0.81839311,         0,  5.874236,0.81839311, 65.602053,-0.58130121,-0.58130121, 1.3996943,        -1,         0,-1.9649052,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,        -1,         0,-1.9649052,         1,       520,      0.01,      0.01,         0,         0,         2,         0,  0.861932,         0,   5.79299,  0.861932,   50.1763, -0.586471,  -2.03487,  0.861932,         0,   5.79299,  0.861932,   51.1588, -0.586471, -0.586471,    1.4484,        -1,         0,  -1.96491,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
         5,0.72112647,         0, 5.9516793,0.72112647, 71.404772,-0.61870446,-1.9585354,0.72112647,         0, 5.9516793,0.72112647, 72.363697,-0.61870446,-0.61870446, 1.3398309,        -1,         0,-1.9178485,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,        -1,         0,-1.9178485,         1,       531,      0.01,      0.01,         0,         0,         2,         0,  0.763687,         0,   5.87919,  0.763687,   55.2175, -0.626069,  -2.01583,  0.763687,         0,   5.87919,  0.763687,   56.1764, -0.626069, -0.626069,   1.38976,        -1,         0,  -1.91785,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       5.1,0.62664615,         0, 6.0195134,0.62664615,  78.90985,-0.64985946,-1.9263651,0.62664615,         0, 6.0195134,0.62664615, 79.835665,-0.64985946,-0.64985946, 1.2765056,        -1,         0,-1.8516294,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,        -1,         0,-1.8516294,         1,       542,      0.01,      0.01,         0,         0,         2,         0,  0.667795,         0,   5.95556,  0.667795,   60.7723, -0.659355,   -1.9865,  0.667795,         0,   5.95556,  0.667795,   61.6981, -0.659355, -0.659355,   1.32715,        -1,         0,  -1.85163,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       5.2,0.53589617,         0, 6.0780597,0.53589617, 87.209807,-0.67446125,-1.8848187,0.53589617,         0, 6.0780597,0.53589617, 88.093261,-0.67446125,-0.67446125, 1.2103574,        -1,         0,-1.7669093,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,        -1,         0,-1.7669093,         1,       553,      0.01,      0.01,         0,         0,         2,         0,  0.575213,         0,   6.02234,  0.575213,   66.8919, -0.686001,  -1.94721,  0.575213,         0,   6.02234,  0.575213,   67.7754, -0.686001, -0.686001,   1.26121,        -1,         0,  -1.76691,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       5.3,0.44978329,         0, 6.1277324,0.44978329, 96.387361,-0.69226977,-1.8343228,0.44978329,         0, 6.1277324,0.44978329, 97.219629,-0.69226977,-0.69226977, 1.1420531,        -1,         0,-1.6645349,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,        -1,         0,-1.6645349,         1,       564,      0.01,      0.01,         0,         0,         2,         0,  0.486868,         0,   6.07986,  0.486868,   73.6323, -0.705746,  -1.89836,  0.486868,         0,   6.07986,  0.486868,   74.4646, -0.705746, -0.705746,   1.19261,        -1,         0,  -1.66453,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       5.4, 0.3691679,         0, 6.1690342, 0.3691679,  106.5338,-0.70311226,-1.7753924, 0.3691679,         0, 6.1690342, 0.3691679, 107.30656,-0.70311226,-0.70311226, 1.0722802,        -1,         0, -1.545529,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,        -1,         0, -1.545529,         1,       575,      0.01,      0.01,         0,         0,         2,         0,  0.403641,         0,   6.12854,  0.403641,    81.055, -0.718398,  -1.84044,  0.403641,         0,   6.12854,  0.403641,   81.8278, -0.718398, -0.718398,   1.12204,        -1,         0,  -1.54553,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       5.5, 0.2948555,         0, 6.2025518, 0.2948555, 117.74986,-0.70688509,-1.7086257, 0.2948555,         0, 6.2025518, 0.2948555,  118.4554,-0.70688509,-0.70688509, 1.0017406,        -1,         0,-1.4110807,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,        -1,         0,-1.4110807,         1,       586,      0.01,      0.01,         0,         0,         2,         0,  0.326364,         0,   6.16891,  0.326364,   89.2278, -0.723835,  -1.77403,  0.326364,         0,   6.16891,  0.326364,   89.9333, -0.723835, -0.723835,    1.0502,        -1,         0,  -1.41108,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       5.6,0.22758858,         0, 6.2289493,0.22758858, 130.14675,-0.70355481,-1.6346982,0.22758858,         0, 6.2289493,0.22758858, 130.77801,-0.70355481,-0.70355481,0.93114339,        -1,         0,-1.2625333,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,        -1,         0,-1.2625333,         1,       597,      0.01,      0.01,         0,         0,         2,         0,   0.25581,         0,   6.20154,   0.25581,   98.2248, -0.722006,  -1.69982,   0.25581,         0,   6.20154,   0.25581,   98.8561, -0.722006, -0.722006,  0.977816,        -1,         0,  -1.26253,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       5.7,0.16803927,         0, 6.2489622,0.16803927, 143.84723,-0.69315852,-1.5543563,0.16803927,         0, 6.2489622,0.16803927, 144.39792,-0.69315852,-0.69315852,0.86119779,        -1,         0,-1.1013711,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,        -1,         0,-1.1013711,         1,       608,      0.01,      0.01,         0,         0,         2,         0,  0.192684,         0,   6.22713,  0.192684,   108.128, -0.712932,  -1.61855,  0.192684,         0,   6.22713,  0.192684,   108.679, -0.712932, -0.712932,  0.905615,        -1,         0,  -1.10137,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       5.8,0.11680254,         0, 6.2633897,0.11680254, 158.98685,-0.67580358,-1.4684097,0.11680254,         0, 6.2633897,0.11680254, 159.45145,-0.67580358,-0.67580358,0.79260612,        -1,         0,-0.92920436,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,        -1,         0,-0.92920436,         1,       619,      0.01,      0.01,         0,         0,         2,         0,  0.137615,         0,   6.24639,  0.137615,   119.027, -0.696707,  -1.53103,  0.137615,         0,   6.24639,  0.137615,   119.491, -0.696707, -0.696707,  0.834322,        -1,         0, -0.929204,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       5.9,0.074390348,         0, 6.2730867,0.074390348, 175.71528,-0.65166654,-1.3777234,0.074390348,         0, 6.2730867,0.074390348, 176.08915,-0.65166654,-0.65166654,0.72605688,        -1,         0,-0.74775333,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,        -1,         0,-0.74775333,         1,       630,      0.01,      0.01,         0,         0,         2,         0,  0.091155,         0,   6.26016,  0.091155,    131.02, -0.673497,  -1.43815,  0.091155,         0,   6.26016,  0.091155,   131.394, -0.673497, -0.673497,  0.764651,        -1,         0, -0.747753,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
         6,0.041226459,         0, 6.2789556,0.041226459, 194.19778,-0.62099139,-1.2832092,0.041226459,         0, 6.2789556,0.041226459,  194.4772,-0.62099139,-0.62099139,0.66221785,        -1,         0, -0.558831,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,        -1,         0, -0.558831,         1,       641,      0.01,      0.01,         0,         0,         2,         0, 0.0537673,         0,   6.26927, 0.0537673,   144.217, -0.643535,  -1.34084, 0.0537673,         0,   6.26927, 0.0537673,   144.496, -0.643535, -0.643535,  0.697302,        -1,         0, -0.558831,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       6.1,0.017642235,         0, 6.2819368,0.017642235, 214.61689,-0.58408721,-1.1858167,0.017642235,         0, 6.2819368,0.017642235, 214.79906,-0.58408721,-0.58408721,0.60172945,        -1,         0,-0.36432501,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,        -1,         0,-0.36432501,         1,       652,      0.01,      0.01,         0,         0,         2,         0, 0.0258257,         0,   6.27465, 0.0258257,   158.736, -0.607123,  -1.24007, 0.0258257,         0,   6.27465, 0.0258257,   158.918, -0.607123, -0.607123,  0.632948,        -1,         0, -0.364325,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       6.2,0.0038733212,         0, 6.2829997,0.0038733212, 237.17421,-0.54132506,-1.0865234,0.0038733212,         0, 6.2829997,0.0038733212,  237.2573,-0.54132506,-0.54132506,0.54519838,        -1,         0,-0.16617881,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,        -1,         0,-0.16617881,         1,       663,      0.01,      0.01,         0,         0,         2,         0,0.00760949,         0,   6.27723,0.00760949,   174.708, -0.564627,  -1.13686,0.00760949,         0,   6.27723,0.00760949,   174.791, -0.564627, -0.564627,  0.572236,        -1,         0, -0.166179,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       6.3,5.7292936e-005,0.0001362928, 6.2831329,5.7292936e-005,  262.0924,-0.4931343,-0.98632589,5.7292936e-005,0.0001362928, 6.2831329,5.7292936e-005, 262.07559,-0.4931343,-0.4931343,0.49319159,-0.99986371,0.0001362928,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,-0.99986371,0.0001362928,         0,-0.0015923567,       674,      0.01,      0.01,         0,         0,         2,         0,-0.000699449,         0,   6.27799,-0.000699449,   192.279, -0.516473,  -1.03225,-0.000699449,         0,   6.27799,-0.000699449,   192.262, -0.516473, -0.516473,  0.515773,        -1,         0,         0,         0,         1,         0,         1,         0,         0,         1,         0,         2,         0,         1,         0,         0,         0,         1,         0,         1,         0,         1,         0,         1,         0,         1,         1,         1,         0,        -1,         1,         1,         0,         1,         0,        -1,         0,         1,        -1,         1,         0,         1,         0,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
