"time","revolute1_w","revolute2_w"
2.757,-0.450265,-0.823088
2.76,-0.450265,-0.823088
2.76,-0.391697,-0.851453
2.763,-0.391697,-0.851453
2.763,-0.332978,-0.880271
2.766,-0.332978,-0.880271
2.766,-0.274117,-0.909489
2.769,-0.274117,-0.909489
2.769,-0.215122,-0.939048
2.772,-0.215122,-0.939048
2.772,-0.156003,-0.968895
2.775,-0.156003,-0.968895
2.775,-0.0967661,-0.998971
2.778,-0.0967661,-0.998971
2.778,-0.0374206,-1.02922
2.781,-0.0374206,-1.02922
2.781,0.0220265,-1.05959
2.784,0.0220265,-1.05959
2.784,0.0815677,-1.09003
2.787,0.0815677,-1.09003
2.787,0.141196,-1.12047
2.79,0.141196,-1.12047
2.79,0.200905,-1.15086
2.793,0.200905,-1.15086
2.793,0.260688,-1.18116
2.796,0.260688,-1.18116
2.796,0.320538,-1.21129
2.799,0.320538,-1.21129
2.799,0.38045,-1.24121
2.802,0.38045,-1.24121
2.802,0.440418,-1.27087
2.805,0.440418,-1.27087
2.805,0.500436,-1.30021
2.808,0.500436,-1.30021
2.808,0.560499,-1.32916
2.811,0.560499,-1.32916
2.811,0.620601,-1.35769
2.814,0.620601,-1.35769
2.814,0.680738,-1.38574
2.817,0.680738,-1.38574
2.817,0.740905,-1.41325
2.82,0.740905,-1.41325
2.82,0.801096,-1.44016
2.823,0.801096,-1.44016
2.823,0.861308,-1.46643
2.826,0.861308,-1.46643
2.826,0.921536,-1.49201
2.829,0.921536,-1.49201
2.829,0.981775,-1.51683
2.832,0.981775,-1.51683
2.832,1.04202,-1.54085
2.835,1.04202,-1.54085
2.835,1.10227,-1.56401
2.838,1.10227,-1.56401
2.838,1.16252,-1.58626
2.841,1.16252,-1.58626
2.841,1.22276,-1.60756
2.844,1.22276,-1.60756
2.844,1.28299,-1.62783
2.847,1.28299,-1.62783
2.847,1.34321,-1.64705
2.85,1.34321,-1.64705
2.85,1.40341,-1.66514
2.853,1.40341,-1.66514
2.853,1.46358,-1.68207
2.856,1.46358,-1.68207
2.856,1.52373,-1.69777
2.859,1.52373,-1.69777
2.859,1.58385,-1.7122
2.862,1.58385,-1.7122
2.862,1.64392,-1.7253
2.865,1.64392,-1.7253
2.865,1.70395,-1.73703
2.868,1.70395,-1.73703
2.868,1.76394,-1.74733
2.871,1.76394,-1.74733
2.871,1.82386,-1.75616
2.874,1.82386,-1.75616
2.874,1.88373,-1.76345
2.877,1.88373,-1.76345
2.877,1.94352,-1.76916
2.88,1.94352,-1.76916
2.88,2.00324,-1.77324
2.883,2.00324,-1.77324
2.883,2.06288,-1.77564
2.886,2.06288,-1.77564
2.886,2.12242,-1.7763
2.889,2.12242,-1.7763
2.889,2.18185,-1.77518
2.892,2.18185,-1.77518
2.892,2.24118,-1.77222
2.895,2.24118,-1.77222
2.895,2.30038,-1.76737
2.898,2.30038,-1.76737
2.898,2.35944,-1.76059
2.901,2.35944,-1.76059
2.901,2.41835,-1.75182
2.904,2.41835,-1.75182
2.904,2.4771,-1.74101
2.907,2.4771,-1.74101
2.907,2.53566,-1.72811
2.91,2.53566,-1.72811
2.91,2.59404,-1.71308
2.913,2.59404,-1.71308
2.913,2.6522,-1.69585
2.916,2.6522,-1.69585
2.916,2.71012,-1.67638
2.919,2.71012,-1.67638
2.919,2.7678,-1.65463
2.922,2.7678,-1.65463
2.922,2.8252,-1.63053
2.925,2.8252,-1.63053
2.925,2.88229,-1.60405
2.928,2.88229,-1.60405
2.928,2.93907,-1.57513
2.931,2.93907,-1.57513
2.931,2.99549,-1.54372
2.934,2.99549,-1.54372
2.934,3.05154,-1.50978
2.937,3.05154,-1.50978
2.937,3.10717,-1.47326
2.94,3.10717,-1.47326
2.94,3.16235,-1.4341
2.943,3.16235,-1.4341
2.943,3.21706,-1.39227
2.946,3.21706,-1.39227
2.946,3.27124,-1.34772
2.949,3.27124,-1.34772
2.949,3.32487,-1.30039
2.952,3.32487,-1.30039
2.952,3.3779,-1.25026
2.955,3.3779,-1.25026
2.955,3.43029,-1.19726
2.958,3.43029,-1.19726
2.958,3.48198,-1.14136
2.961,3.48198,-1.14136
2.961,3.53293,-1.08252
2.964,3.53293,-1.08252
2.964,3.58308,-1.02069
2.967,3.58308,-1.02069
2.967,3.63239,-0.95584
2.97,3.63239,-0.95584
2.97,3.68079,-0.88792
2.973,3.68079,-0.88792
2.973,3.72822,-0.816896
2.976,3.72822,-0.816896
2.976,3.77462,-0.74273
2.979,3.77462,-0.74273
2.979,3.81992,-0.665388
2.982,3.81992,-0.665388
2.982,3.86406,-0.584834
2.985,3.86406,-0.584834
2.985,3.90696,-0.501036
2.988,3.90696,-0.501036
2.988,3.94854,-0.413962
2.991,3.94854,-0.413962
2.991,3.98873,-0.323583
2.994,3.98873,-0.323583
2.994,4.02746,-0.229869
2.997,4.02746,-0.229869
2.997,4.06463,-0.132793
3,4.06463,-0.132793
3,4.10016,-0.0323312
