"time","J1.phi","J1.w","T2","clutch1.phi_rel","clutch1.w_rel","clutch2.phi_rel","clutch2.w_rel","clutch3.phi_rel","clutch3.w_rel","freqHz"
0.795,5.30593,3.32579,0.4,-3.15166,0.00836896,-1.41005,0.0121556,-0.744227,-3.34631,0.2
0.798,5.31591,3.32423,0.4,-3.15163,0.00836896,-1.41001,0.0121556,-0.754266,-3.34475,0.2
0.801,5.32588,3.3236,0.4,-3.15161,0.00836896,-1.40998,0.0121556,-0.7643,-3.34412,0.2
0.804,5.33585,3.32391,0.4,-3.15158,0.00836896,-1.40994,0.0121556,-0.774333,-3.34444,0.2
0.807,5.34583,3.32516,0.4,-3.15156,0.00836896,-1.4099,0.0121556,-0.784366,-3.34569,0.2
0.81,5.3558,3.32735,0.4,-3.15153,0.00836896,-1.40987,0.0121556,-0.794403,-3.34787,0.2
0.813,5.36578,3.33044,0.4,-3.15151,0.00836896,-1.40983,0.0121556,-0.804447,-3.35096,0.2
0.816,5.37577,3.33441,0.4,-3.15148,0.00836896,-1.40979,0.0121556,-0.8145,-3.35493,0.2
0.819,5.38578,3.33923,0.4,-3.15146,0.00836896,-1.40976,0.0121556,-0.824565,-3.35975,0.2
0.822,5.3958,3.34485,0.4,-3.15143,0.00836896,-1.40972,0.0121556,-0.834644,-3.36537,0.2
0.825,5.40583,3.35122,0.4,-3.15141,0.00836896,-1.40968,0.0121556,-0.84474,-3.37175,0.2
0.828,5.41588,3.35829,0.4,-3.15138,0.00836896,-1.40965,0.0121556,-0.854855,-3.37882,0.2
0.831,5.42596,3.366,0.4,-3.15136,0.00836896,-1.40961,0.0121556,-0.864992,-3.38652,0.2
0.834,5.43606,3.37427,0.4,-3.15133,0.00836896,-1.40957,0.0121556,-0.875151,-3.39479,0.2
0.837,5.44618,3.38556,0.4,-3.15131,0.00457814,-1.40954,0.0121556,-0.885335,-3.40229,0.2
0.84,5.45634,3.39819,0.4,-3.15129,-0.000603189,-1.4095,0.0121556,-0.895542,-3.40974,0.2
0.843,5.46653,3.41192,0.4,-3.15129,-0.00693098,-1.40946,0.0121556,-0.905772,-3.41714,0.2
0.846,5.47677,3.42649,0.4,-3.15132,-0.0141523,-1.40943,0.0121556,-0.916023,-3.4245,0.2
0.849,5.48705,3.44165,0.4,-3.15136,-0.0220076,-1.40939,0.0121556,-0.926297,-3.4318,0.2
0.852,5.49737,3.45713,0.4,-3.15142,-0.0302329,-1.40936,0.0121556,-0.936592,-3.43905,0.2
0.855,5.50774,3.47266,0.4,-3.15151,-0.0385626,-1.40932,0.0121556,-0.946909,-3.44626,0.2
0.858,5.51816,3.48798,0.4,-3.15163,-0.046731,-1.40928,0.0121556,-0.957248,-3.45341,0.2
0.861,5.52862,3.50283,0.4,-3.15177,-0.0544755,-1.40925,0.0121556,-0.967608,-3.46051,0.2
0.864,5.53913,3.51695,0.4,-3.15193,-0.0615385,-1.40921,0.0121556,-0.97799,-3.46757,0.2
0.867,5.54968,3.53009,0.4,-3.15212,-0.0676698,-1.40917,0.0121556,-0.988392,-3.47457,0.2
0.87,5.56027,3.542,0.4,-3.15232,-0.0726287,-1.40914,0.0121556,-0.998816,-3.48153,0.2
0.873,5.5709,3.55246,0.4,-3.15254,-0.0761863,-1.4091,0.0121556,-1.00926,-3.48843,0.2
0.876,5.58156,3.56126,0.4,-3.15277,-0.0781275,-1.40906,0.0121556,-1.01973,-3.49529,0.2
0.879,5.59224,3.56819,0.4,-3.153,-0.0782528,-1.40903,0.0121556,-1.03021,-3.50209,0.2
0.882,5.60295,3.57307,0.4,-3.15324,-0.0763802,-1.40899,0.0121556,-1.04072,-3.50884,0.2
0.885,5.61366,3.57574,0.4,-3.15347,-0.0723469,-1.40895,0.0121556,-1.05124,-3.51554,0.2
0.888,5.62439,3.57605,0.4,-3.15368,-0.0660103,-1.40892,0.0121556,-1.06179,-3.5222,0.2
0.891,5.63512,3.57389,0.4,-3.15388,-0.05725,-1.40888,0.0121556,-1.07236,-3.5288,0.2
0.894,5.64584,3.56916,0.4,-3.15405,-0.0459682,-1.40884,0.0121556,-1.08294,-3.53535,0.2
0.897,5.65655,3.56178,0.4,-3.15419,-0.0380908,-1.40881,0.0121556,-1.09355,-3.52385,0.2
0.9,5.66723,3.55171,0.4,-3.15431,-0.0320682,-1.40877,0.0121556,-1.10412,-3.4988,0.2
0.903,5.67789,3.53891,0.4,-3.1544,-0.0278758,-1.40874,0.0121556,-1.11462,-3.46019,0.2
0.906,5.68851,3.5234,0.4,-3.15448,-0.0210136,-1.4087,0.0121556,-1.125,-3.42154,0.2
0.909,5.69908,3.50519,0.4,-3.15455,-0.0115071,-1.40866,0.0121556,-1.13526,-3.38284,0.2
0.912,5.70959,3.48433,0.4,-3.15458,0.000593569,-1.40863,0.0121556,-1.14541,-3.34408,0.2
0.915,5.72005,3.47065,0.4,-3.15458,0.000593569,-1.40859,0.0121556,-1.15544,-3.3004,0.2
0.918,5.73046,3.45611,0.4,-3.15458,0.000593569,-1.40855,0.0121556,-1.16535,-3.25586,0.2
0.921,5.74083,3.44075,0.4,-3.15458,0.000593569,-1.40852,0.0121556,-1.17511,-3.2105,0.2
0.924,5.75115,3.42462,0.4,-3.15458,0.000593569,-1.40848,0.0121556,-1.18474,-3.16437,0.2
0.927,5.76142,3.40778,0.4,-3.15457,0.000593569,-1.40844,0.0121556,-1.19424,-3.11753,0.2
0.93,5.77165,3.39028,0.4,-3.15457,0.000593569,-1.40841,0.0121556,-1.20359,-3.07002,0.2
0.933,5.78182,3.37219,0.4,-3.15457,0.000593569,-1.40837,0.0121556,-1.2128,-3.02193,0.2
0.936,5.79193,3.35358,0.4,-3.15457,0.000593569,-1.40833,0.0121556,-1.22187,-2.97333,0.2
0.939,5.80199,3.33453,0.4,-3.15457,0.000593569,-1.4083,0.0121556,-1.23079,-2.92428,0.2
0.942,5.812,3.31512,0.4,-3.15456,0.000593569,-1.40826,0.0121556,-1.23956,-2.87487,0.2
0.945,5.82194,3.29543,0.4,-3.15456,0.000593569,-1.40823,0.0121556,-1.24818,-2.82518,0.2
0.948,5.83183,3.27556,0.4,-3.15456,0.000593569,-1.40819,0.0121556,-1.25666,-2.77531,0.2
0.951,5.84166,3.25558,0.4,-3.15456,0.000593569,-1.40815,0.0121556,-1.26498,-2.72533,0.2
0.954,5.85142,3.23558,0.4,-3.15456,0.000593569,-1.40812,0.0121556,-1.27316,-2.67533,0.2
0.957,5.86113,3.21566,0.4,-3.15456,0.000593569,-1.40808,0.0121556,-1.28119,-2.62541,0.2
0.96,5.87078,3.1959,0.4,-3.15455,0.000593569,-1.40804,0.0121556,-1.28906,-2.57565,0.2
0.963,5.88036,3.17639,0.4,-3.15455,0.000593569,-1.40801,0.0121556,-1.29679,-2.52614,0.2
0.966,5.88989,3.15721,0.4,-3.15455,0.000593569,-1.40797,0.0121556,-1.30437,-2.47696,0.2
0.969,5.89936,3.13845,0.4,-3.15455,0.000593569,-1.40793,0.0121556,-1.3118,-2.4282,0.2
0.972,5.90878,3.12018,0.4,-3.15455,0.000593569,-1.4079,0.0121556,-1.31908,-2.37993,0.2
0.975,5.91814,3.10248,0.4,-3.15455,0.000593569,-1.40786,0.0121556,-1.32622,-2.33222,0.2
0.978,5.92745,3.0854,0.4,-3.15454,0.000593569,-1.40782,0.0121556,-1.33322,-2.28515,0.2
0.981,5.9367,3.06903,0.4,-3.15454,0.000593569,-1.40779,0.0121556,-1.34008,-2.23878,0.2
0.984,5.94591,3.05341,0.4,-3.15454,0.000593569,-1.40775,0.0121556,-1.34679,-2.19316,0.2
0.987,5.95507,3.03859,0.4,-3.15454,0.000593569,-1.40771,0.0121556,-1.35337,-2.14834,0.2
0.99,5.96419,3.02462,0.4,-3.15454,0.000593569,-1.40768,0.0121556,-1.35982,-2.10437,0.2
0.993,5.97326,3.01153,0.4,-3.15453,0.000593569,-1.40764,0.0121556,-1.36613,-2.06128,0.2
0.996,5.9823,2.99935,0.4,-3.15453,0.000593569,-1.40761,0.0121556,-1.37231,-2.0191,0.2
0.999,5.99129,2.9881,0.4,-3.15453,0.000593569,-1.40757,0.0121556,-1.37837,-1.97784,0.2
1.005,6.00919,2.97044,0.4,-3.15453,-0.00245788,-1.4075,0.0121556,-1.39012,-1.89714,0.2
1.011,6.027,2.96448,0.4,-3.15456,-0.0174319,-1.40742,0.0121556,-1.40138,-1.8162,0.2
1.017,6.04479,2.96972,0.4,-3.1547,-0.0438353,-1.40735,0.0121556,-1.41215,-1.73504,0.2
1.023,6.06263,2.98537,0.4,-3.15501,-0.0808572,-1.40728,0.0121556,-1.42244,-1.65367,0.2
1.029,6.08058,3.01026,0.4,-3.15557,-0.127333,-1.4072,0.0121556,-1.43224,-1.57208,0.2
1.035,6.09868,3.04291,0.4,-3.15641,-0.181788,-1.40713,0.0121556,-1.44155,-1.49028,0.2
1.041,6.117,3.08158,0.4,-3.15759,-0.242484,-1.40706,0.0121556,-1.45037,-1.40825,0.2
1.047,6.13555,3.12434,0.4,-3.15914,-0.30749,-1.40699,0.0121556,-1.4587,-1.32601,0.2
1.053,6.15436,3.16913,0.4,-3.16109,-0.374741,-1.40691,0.0121556,-1.46653,-1.24355,0.2
1.059,6.17344,3.21383,0.4,-3.16344,-0.442118,-1.40684,0.0121556,-1.47387,-1.16087,0.2
1.065,6.19279,3.25633,0.4,-3.16619,-0.507521,-1.40677,0.0121556,-1.48071,-1.07797,0.2
1.071,6.21239,3.29463,0.4,-3.16933,-0.568941,-1.40669,0.0121556,-1.48705,-0.994847,0.2
1.077,6.23221,3.32689,0.4,-3.17283,-0.624536,-1.40662,0.0121556,-1.4929,-0.911507,0.2
1.083,6.25221,3.35148,0.4,-3.17665,-0.672693,-1.40655,0.0121556,-1.49824,-0.827946,0.2
1.089,6.27235,3.36709,0.4,-3.18075,-0.712085,-1.40647,0.0121556,-1.50308,-0.744163,0.2
1.095,6.29256,3.37272,0.4,-3.18507,-0.741719,-1.4064,0.0121556,-1.50742,-0.660159,0.2
1.101,6.31279,3.36775,0.4,-3.18955,-0.760972,-1.40633,0.0121556,-1.51125,-0.575934,0.2
1.107,6.33298,3.35194,0.4,-3.19413,-0.769613,-1.40626,0.0121556,-1.51458,-0.491486,0.2
1.113,6.35306,3.32547,0.4,-3.19875,-0.767809,-1.40618,0.0121556,-1.51741,-0.406816,0.2
1.119,6.37296,3.28889,0.4,-3.20335,-0.75612,-1.40611,0.0121556,-1.51972,-0.321923,0.2
1.125,6.39263,3.24313,0.4,-3.20785,-0.735483,-1.40604,0.0121556,-1.52152,-0.236807,0.2
1.131,6.41201,3.18948,0.4,-3.21223,-0.707172,-1.40596,0.0121556,-1.52282,-0.151468,0.2
1.137,6.43106,3.12951,0.4,-3.21642,-0.672759,-1.40589,0.0121556,-1.5236,-0.0659052,0.2
1.143,6.44974,3.06502,0.4,-3.2204,-0.634054,-1.40582,0.0121556,-1.52386,0.0198814,0.2
1.149,6.46803,2.998,0.4,-3.2241,-0.564375,-1.40575,0.0121556,-1.52374,0.0198814,0.2
1.155,6.48591,2.93054,0.4,-3.22738,-0.494409,-1.40567,0.0121556,-1.52362,0.0198814,0.2
1.161,6.5034,2.86477,0.4,-3.23025,-0.42628,-1.4056,0.0121556,-1.52351,0.0198814,0.2
1.167,6.52049,2.80277,0.4,-3.2327,-0.362067,-1.40553,0.0121556,-1.52339,0.0198814,0.2
1.173,6.53722,2.7465,0.4,-3.23479,-0.303731,-1.40545,0.0121556,-1.52327,0.0198814,0.2
1.179,6.55362,2.69772,0.4,-3.23653,-0.25305,-1.40538,0.0121556,-1.52315,0.0198814,0.2
1.185,6.56975,2.65798,0.4,-3.23798,-0.211546,-1.40531,0.0121556,-1.52303,0.0198814,0.2
1.191,6.58565,2.62849,0.4,-3.2392,-0.180442,-1.40523,0.0121556,-1.52291,0.0198814,0.2
1.197,6.60139,2.61012,0.4,-3.24025,-0.160612,-1.40516,0.0121556,-1.52279,0.0198814,0.2
1.203,6.61703,2.60337,0.4,-3.2412,-0.152551,-1.40509,0.0121556,-1.52267,0.0198814,0.2
1.209,6.63266,2.60833,0.4,-3.24211,-0.156361,-1.40502,0.0121556,-1.52255,0.0198814,0.2
1.215,6.64833,2.62472,0.4,-3.24307,-0.171741,-1.40494,0.0121556,-1.52243,0.0198814,0.2
1.221,6.66411,2.65184,0.4,-3.24414,-0.198005,-1.40487,0.0121556,-1.52231,0.0198814,0.2
1.227,6.68007,2.68865,0.4,-3.24538,-0.234101,-1.4048,0.0121556,-1.52219,0.0198814,0.2
1.233,6.69627,2.73375,0.4,-3.24684,-0.27865,-1.40472,0.0121556,-1.52207,0.0198814,0.2
1.239,6.71275,2.7855,0.4,-3.24859,-0.329996,-1.40465,0.0121556,-1.52195,0.0198814,0.2
1.245,6.72954,2.84202,0.4,-3.25065,-0.386261,-1.40458,0.0121556,-1.52184,0.0198814,0.2
1.251,6.74669,2.90128,0.4,-3.25306,-0.445417,-1.40451,0.0121556,-1.52172,0.0198814,0.2
1.257,6.76418,2.96103,0.4,-3.25582,-0.505165,-1.40443,0.0121556,-1.5216,0.0198814,0.2
1.263,6.78204,3.01884,0.4,-3.25894,-0.562975,-1.40436,0.0121556,-1.52148,0.0198814,0.2
1.269,6.80023,3.07266,0.4,-3.2624,-0.616796,-1.40429,0.0121556,-1.52136,0.0198814,0.2
1.275,6.81874,3.12059,0.4,-3.26618,-0.664724,-1.40421,0.0121556,-1.52124,0.0198814,0.2
1.281,6.83753,3.16093,0.4,-3.27023,-0.70506,-1.40414,0.0121556,-1.52112,0.0198814,0.2
1.287,6.85655,3.19224,0.4,-3.27451,-0.736375,-1.40407,0.0121556,-1.521,0.0198814,0.2
1.293,6.87574,3.21343,0.4,-3.27896,-0.75756,-1.40399,0.0121556,-1.52088,0.0198814,0.2
1.299,6.89504,3.22373,0.4,-3.28353,-0.767865,-1.40392,0.0121556,-1.52076,0.0198814,0.2
1.305,6.91438,3.22279,0.4,-3.28814,-0.766923,-1.40385,0.0121556,-1.52064,0.0198814,0.2
1.311,6.9337,3.21064,0.4,-3.29273,-0.754769,-1.40378,0.0121556,-1.52052,0.0198814,0.2
1.317,6.95294,3.1877,0.4,-3.29722,-0.731834,-1.4037,0.0121556,-1.5204,0.0198814,0.2
1.323,6.97202,3.15479,0.4,-3.30157,-0.698929,-1.40363,0.0121556,-1.52028,0.0198814,0.2
1.329,6.99089,3.11309,0.4,-3.3057,-0.657221,-1.40356,0.0121556,-1.52017,0.0198814,0.2
1.335,7.00949,3.06405,0.4,-3.30957,-0.608186,-1.40348,0.0121556,-1.52005,0.0198814,0.2
1.341,7.0278,3.00943,0.4,-3.31314,-0.553563,-1.40341,0.0121556,-1.51993,0.0198814,0.2
1.347,7.04577,2.95115,0.4,-3.31638,-0.495285,-1.40334,0.0121556,-1.51981,0.0198814,0.2
1.353,7.06339,2.89128,0.4,-3.31926,-0.435418,-1.40327,0.0121556,-1.51969,0.0198814,0.2
1.359,7.08064,2.83195,0.4,-3.32178,-0.376083,-1.40319,0.0121556,-1.51957,0.0198814,0.2
1.365,7.09755,2.77525,0.4,-3.32395,-0.319381,-1.40312,0.0121556,-1.51945,0.0198814,0.2
1.371,7.11412,2.72319,0.4,-3.32579,-0.267321,-1.40305,0.0121556,-1.51933,0.0198814,0.2
1.377,7.13039,2.67761,0.4,-3.32732,-0.221747,-1.40297,0.0121556,-1.51921,0.0198814,0.2
1.383,7.14639,2.64014,0.4,-3.32859,-0.184274,-1.4029,0.0121556,-1.51909,0.0198814,0.2
1.389,7.16219,2.6121,0.4,-3.32965,-0.15623,-1.40283,0.0121556,-1.51897,0.0198814,0.2
1.395,7.17783,2.59447,0.4,-3.33056,-0.138607,-1.40275,0.0121556,-1.51885,0.0198814,0.2
1.401,7.19338,2.5879,0.4,-3.33138,-0.13203,-1.40268,0.0121556,-1.51873,0.0198814,0.2
1.407,7.20891,2.5926,0.4,-3.33217,-0.136732,-1.40261,0.0121556,-1.51861,0.0198814,0.2
1.413,7.22449,2.60841,0.4,-3.33301,-0.152547,-1.40254,0.0121556,-1.5185,0.0198814,0.2
1.419,7.24018,2.63478,0.4,-3.33396,-0.178914,-1.40246,0.0121556,-1.51838,0.0198814,0.2
1.425,7.25604,2.67077,0.4,-3.33509,-0.214899,-1.40239,0.0121556,-1.51826,0.0198814,0.2
1.431,7.27212,2.71509,0.4,-3.33644,-0.259228,-1.40232,0.0121556,-1.51814,0.0198814,0.2
1.437,7.28849,2.7662,0.4,-3.33807,-0.31033,-1.40224,0.0121556,-1.51802,0.0198814,0.2
1.443,7.30517,2.82226,0.4,-3.34002,-0.366394,-1.40217,0.0121556,-1.5179,0.0198814,0.2
1.449,7.32219,2.8813,0.4,-3.3423,-0.425435,-1.4021,0.0121556,-1.51778,0.0198814,0.2
1.455,7.33957,2.94123,0.4,-3.34494,-0.485361,-1.40203,0.0121556,-1.51766,0.0198814,0.2
1.461,7.3573,2.99991,0.4,-3.34795,-0.544049,-1.40195,0.0121556,-1.51754,0.0198814,0.2
1.467,7.37539,3.05529,0.4,-3.35129,-0.59942,-1.40188,0.0121556,-1.51742,0.0198814,0.2
1.473,7.3938,3.10538,0.4,-3.35497,-0.649513,-1.40181,0.0121556,-1.5173,0.0198814,0.2
1.479,7.4125,3.14842,0.4,-3.35893,-0.692553,-1.40173,0.0121556,-1.51718,0.0198814,0.2
1.485,7.43144,3.18288,0.4,-3.36314,-0.727015,-1.40166,0.0121556,-1.51706,0.0198814,0.2
1.491,7.45058,3.20754,0.4,-3.36755,-0.751678,-1.40159,0.0121556,-1.51694,0.0198814,0.2
1.497,7.46985,3.22154,0.4,-3.37208,-0.765669,-1.40152,0.0121556,-1.51683,0.0198814,0.2
1.5,7.47952,3.22436,0.4,-3.37438,-0.768493,-1.40148,0.0121556,-1.51677,0.0198814,0.2
1.5,7.47952,3.22436,0.4,-3.37438,-0.768493,-1.40148,0.0121556,-1.51677,0.0198814,0.2
