"time","freqHz","T2","T3","J1.flange_a.phi","J1.flange_a.tau","J1.flange_b.phi","J1.flange_b.tau","J1.J","J1.phi"
0.938,0.2,0.4,0.9,5.79161,-9.29776,5.79161,2.86518,1,5.79161
0.939,0.2,0.4,0.9,5.79495,-9.40881,5.79495,2.93921,1,5.79495
0.94,0.2,0.4,0.9,5.7983,-9.51056,5.7983,3.00704,1,5.7983
0.941,0.2,0.4,0.9,5.80163,-9.60294,5.80163,3.06862,1,5.80163
0.942,0.2,0.4,0.9,5.80496,-9.68583,5.80496,3.12389,1,5.80496
0.943,0.2,0.4,0.9,5.80828,-9.75917,5.80828,3.17278,1,5.80828
0.944,0.2,0.4,0.9,5.8116,-9.82287,5.8116,3.21525,1,5.8116
0.945,0.2,0.4,0.9,5.81491,-9.87688,5.81491,3.25126,1,5.81491
0.946,0.2,0.4,0.9,5.81821,-9.92115,5.81821,3.28076,1,5.81821
0.947,0.2,0.4,0.9,5.8215,-9.95562,5.8215,3.30375,1,5.8215
0.948,0.2,0.4,0.9,5.82479,-9.98027,5.82479,3.32018,1,5.82479
0.949,0.2,0.4,0.9,5.82807,-9.99507,5.82807,3.33004,1,5.82807
0.95,0.2,0.4,0.9,5.83135,-10,5.83135,3.33333,1,5.83135
0.951,0.2,0.4,0.9,5.83462,-9.99507,5.83462,3.33004,1,5.83462
0.952,0.2,0.4,0.9,5.83788,-9.98027,5.83788,3.32018,1,5.83788
0.953,0.2,0.4,0.9,5.84114,-9.95562,5.84114,3.30375,1,5.84114
0.954,0.2,0.4,0.9,5.84439,-9.92115,5.84439,3.28076,1,5.84439
0.955,0.2,0.4,0.9,5.84763,-9.87688,5.84763,3.25126,1,5.84763
0.956,0.2,0.4,0.9,5.85086,-9.82287,5.85086,3.21525,1,5.85086
0.957,0.2,0.4,0.9,5.85409,-9.75917,5.85409,3.17278,1,5.85409
0.958,0.2,0.4,0.9,5.85732,-9.68583,5.85732,3.12389,1,5.85732
0.959,0.2,0.4,0.9,5.86053,-9.60294,5.86053,3.06862,1,5.86053
0.96,0.2,0.4,0.9,5.86374,-9.51056,5.86374,3.00704,1,5.86374
0.961,0.2,0.4,0.9,5.86695,-9.40881,5.86695,2.93921,1,5.86695
0.962,0.2,0.4,0.9,5.87014,-9.29776,5.87014,2.86518,1,5.87014
0.963,0.2,0.4,0.9,5.87333,-9.17755,5.87333,2.78503,1,5.87333
0.964,0.2,0.4,0.9,5.87652,-9.04827,5.87652,2.69885,1,5.87652
0.965,0.2,0.4,0.9,5.87969,-8.91007,5.87969,2.60671,1,5.87969
0.966,0.2,0.4,0.9,5.88287,-8.76307,5.88287,2.50871,1,5.88287
0.967,0.2,0.4,0.9,5.88603,-8.60742,5.88603,2.40495,1,5.88603
0.968,0.2,0.4,0.9,5.88919,-8.44328,5.88919,2.29552,1,5.88919
0.969,0.2,0.4,0.9,5.89234,-8.27081,5.89234,2.18054,1,5.89234
0.97,0.2,0.4,0.9,5.89549,-8.09017,5.89549,2.06011,1,5.89549
0.971,0.2,0.4,0.9,5.89863,-7.90155,5.89863,1.93437,1,5.89863
0.972,0.2,0.4,0.9,5.90176,-7.70513,5.90176,1.80342,1,5.90176
0.973,0.2,0.4,0.9,5.90489,-7.50111,5.90489,1.66741,1,5.90489
0.974,0.2,0.4,0.9,5.90802,-7.28969,5.90802,1.52646,1,5.90802
0.975,0.2,0.4,0.9,5.91113,-7.07107,5.91113,1.38071,1,5.91113
0.976,0.2,0.4,0.9,5.91425,-6.84547,5.91425,1.23031,1,5.91425
0.977,0.2,0.4,0.9,5.91735,-6.61312,5.91735,1.07541,1,5.91735
0.978,0.2,0.4,0.9,5.92045,-6.37424,5.92045,0.91616,1,5.92045
0.979,0.2,0.4,0.9,5.92355,-6.12907,5.92355,0.752714,1,5.92355
0.98,0.2,0.4,0.9,5.92664,-5.87785,5.92664,0.585235,1,5.92664
0.981,0.2,0.4,0.9,5.92972,-5.62083,5.92972,0.413889,1,5.92972
0.982,0.2,0.4,0.9,5.9328,-5.35827,5.9328,0.238845,1,5.9328
0.983,0.2,0.4,0.9,5.93587,-5.09041,5.93587,0.0602761,1,5.93587
0.984,0.2,0.4,0.9,5.93894,-4.81754,5.93894,-0.121642,1,5.93894
0.985,0.2,0.4,0.9,5.942,-4.53991,5.942,-0.30673,1,5.942
0.986,0.2,0.4,0.9,5.94506,-4.25779,5.94506,-0.494805,1,5.94506
0.987,0.2,0.4,0.9,5.94812,-3.97148,5.94812,-0.685681,1,5.94812
0.988,0.2,0.4,0.9,5.95117,-3.68125,5.95117,-0.87917,1,5.95117
0.989,0.2,0.4,0.9,5.95421,-3.38738,5.95421,-1.07508,1,5.95421
0.99,0.2,0.4,0.9,5.95725,-3.09017,5.95725,-1.27322,1,5.95725
0.991,0.2,0.4,0.9,5.96029,-2.78991,5.96029,-1.47339,1,5.96029
0.992,0.2,0.4,0.9,5.96332,-2.4869,5.96332,-1.6754,1,5.96332
0.993,0.2,0.4,0.9,5.96635,-2.18143,5.96635,-1.87905,1,5.96635
0.994,0.2,0.4,0.9,5.96937,-1.87381,5.96937,-2.08412,1,5.96937
0.995,0.2,0.4,0.9,5.97239,-1.56434,5.97239,-2.29044,1,5.97239
0.996,0.2,0.4,0.9,5.9754,-1.25333,5.9754,-2.49778,1,5.9754
0.997,0.2,0.4,0.9,5.97842,-0.941083,5.97842,-2.70594,1,5.97842
0.998,0.2,0.4,0.9,5.98142,-0.627905,5.98142,-2.91473,1,5.98142
0.999,0.2,0.4,0.9,5.98443,-0.314108,5.98443,-3.12393,1,5.98443
1,0.2,0.4,0.9,5.98743,-2.90989E-13,5.98743,-3.33333,1,5.98743
