"time","TRes","TAmb","TDif","heatCapacitor.T"
4.65,298.37995668375964,293.14999999999998,2,298.37995668375964
4.66,298.37995668375964,293.14999999999998,2,298.37995668375964
4.67,298.37995668375964,293.14999999999998,2,298.37995668375964
4.68,298.37995668375964,293.14999999999998,2,298.37995668375964
4.69,298.37995668375964,293.14999999999998,2,298.37995668375964
4.7,298.37995668375964,293.14999999999998,2,298.37995668375964
4.71,298.37995668375964,293.14999999999998,2,298.37995668375964
4.72,298.37995668375964,293.14999999999998,2,298.37995668375964
4.73,298.37995668375964,293.14999999999998,2,298.37995668375964
4.74,298.37995668375964,293.14999999999998,2,298.37995668375964
4.75,298.37995668375964,293.14999999999998,2,298.37995668375964
4.76,298.37995668375964,293.14999999999998,2,298.37995668375964
4.77,298.37995668375964,293.14999999999998,2,298.37995668375964
4.78,298.37995668375964,293.14999999999998,2,298.37995668375964
4.79,298.37995668375964,293.14999999999998,2,298.37995668375964
4.8,298.37995668375964,293.14999999999998,2,298.37995668375964
4.81,298.37995668375964,293.14999999999998,2,298.37995668375964
4.82,298.37995668375964,293.14999999999998,2,298.37995668375964
4.83,298.37995668375964,293.14999999999998,2,298.37995668375964
4.84,298.37995668375964,293.14999999999998,2,298.37995668375964
4.85,298.37995668375964,293.14999999999998,2,298.37995668375964
4.86,298.37995668375964,293.14999999999998,2,298.37995668375964
4.87,298.37995668375964,293.14999999999998,2,298.37995668375964
4.88,298.37995668375964,293.14999999999998,2,298.37995668375964
4.89,298.37995668375964,293.14999999999998,2,298.37995668375964
4.9,298.37995668375964,293.14999999999998,2,298.37995668375964
4.91,298.37995668375964,293.14999999999998,2,298.37995668375964
4.92,298.37995668375964,293.14999999999998,2,298.37995668375964
4.93,298.37995668375964,293.14999999999998,2,298.37995668375964
4.94,298.37995668375964,293.14999999999998,2,298.37995668375964
4.95,298.37995668375964,293.14999999999998,2,298.37995668375964
4.96,298.37995668375964,293.14999999999998,2,298.37995668375964
4.97,298.37995668375964,293.14999999999998,2,298.37995668375964
4.98,298.37995668375964,293.14999999999998,2,298.37995668375964
4.99,298.37995668375964,293.14999999999998,2,298.37995668375964
5,298.37995668375964,293.14999999999998,2,298.37995668375964
5.01,298.37995668375964,293.14999999999998,2,298.37995668375964
5.02,298.37995668375964,293.14999999999998,2,298.37995668375964
5.03,298.37995668375964,293.14999999999998,2,298.37995668375964
5.04,298.37995668375964,293.14999999999998,2,298.37995668375964
5.05,298.37995668375964,293.14999999999998,2,298.37995668375964
5.06,298.37995668375964,293.14999999999998,2,298.37995668375964
5.07,298.37995668375964,293.14999999999998,2,298.37995668375964
5.08,298.37995668375964,293.14999999999998,2,298.37995668375964
5.09,298.37995668375964,293.14999999999998,2,298.37995668375964
5.1,298.37995668375964,293.14999999999998,2,298.37995668375964
5.11,298.37995668375964,293.14999999999998,2,298.37995668375964
5.12,298.37995668375964,293.14999999999998,2,298.37995668375964
5.13,298.37995668375964,293.14999999999998,2,298.37995668375964
5.14,298.37995668375964,293.14999999999998,2,298.37995668375964
5.15,298.37995668375964,293.14999999999998,2,298.37995668375964
5.16,298.37995668375964,293.14999999999998,2,298.37995668375964
5.17,298.37995668375964,293.14999999999998,2,298.37995668375964
5.18,298.37995668375964,293.14999999999998,2,298.37995668375964
5.19,298.37995668375964,293.14999999999998,2,298.37995668375964
5.2,298.37995668375964,293.14999999999998,2,298.37995668375964
5.21,298.37995668375964,293.14999999999998,2,298.37995668375964
5.22,298.37995668375964,293.14999999999998,2,298.37995668375964
5.23,298.37995668375964,293.14999999999998,2,298.37995668375964
5.24,298.37995668375964,293.14999999999998,2,298.37995668375964
5.25,298.37995668375964,293.14999999999998,2,298.37995668375964
5.26,298.37995668375964,293.14999999999998,2,298.37995668375964
5.27,298.37995668375964,293.14999999999998,2,298.37995668375964
5.28,298.37995668375964,293.14999999999998,2,298.37995668375964
5.29,298.37995668375964,293.14999999999998,2,298.37995668375964
5.3,298.37995668375964,293.14999999999998,2,298.37995668375964
5.31,298.37995668375964,293.14999999999998,2,298.37995668375964
5.32,298.37995668375964,293.14999999999998,2,298.37995668375964
5.33,298.37995668375964,293.14999999999998,2,298.37995668375964
5.34,298.37995668375964,293.14999999999998,2,298.37995668375964
5.35,298.37995668375964,293.14999999999998,2,298.37995668375964
5.36,298.37995668375964,293.14999999999998,2,298.37995668375964
5.37,298.37995668375964,293.14999999999998,2,298.37995668375964
5.38,298.37995668375964,293.14999999999998,2,298.37995668375964
5.39,298.37995668375964,293.14999999999998,2,298.37995668375964
5.4,298.37995668375964,293.14999999999998,2,298.37995668375964
5.41,298.37995668375964,293.14999999999998,2,298.37995668375964
5.42,298.37995668375964,293.14999999999998,2,298.37995668375964
5.43,298.37995668375964,293.14999999999998,2,298.37995668375964
5.44,298.37995668375964,293.14999999999998,2,298.37995668375964
5.45,298.37995668375964,293.14999999999998,2,298.37995668375964
5.46,298.37995668375964,293.14999999999998,2,298.37995668375964
5.47,298.37995668375964,293.14999999999998,2,298.37995668375964
5.48,298.37995668375964,293.14999999999998,2,298.37995668375964
5.49,298.37995668375964,293.14999999999998,2,298.37995668375964
5.5,298.37995668375964,293.14999999999998,2,298.37995668375964
5.51,298.37995668375964,293.14999999999998,2,298.37995668375964
5.52,298.37995668375964,293.14999999999998,2,298.37995668375964
5.53,298.37995668375964,293.14999999999998,2,298.37995668375964
5.54,298.37995668375964,293.14999999999998,2,298.37995668375964
5.55,298.37995668375964,293.14999999999998,2,298.37995668375964
5.56,298.37995668375964,293.14999999999998,2,298.37995668375964
5.57,298.37995668375964,293.14999999999998,2,298.37995668375964
5.58,298.37995668375964,293.14999999999998,2,298.37995668375964
5.59,298.37995668375964,293.14999999999998,2,298.37995668375964
5.6,298.37995668375964,293.14999999999998,2,298.37995668375964
5.61,298.37995668375964,293.14999999999998,2,298.37995668375964
5.62,298.37995668375964,293.14999999999998,2,298.37995668375964
5.63,298.37995668375964,293.14999999999998,2,298.37995668375964
5.64,298.37995668375964,293.14999999999998,2,298.37995668375964
5.65,298.37995668375964,293.14999999999998,2,298.37995668375964
5.66,298.37995668375964,293.14999999999998,2,298.37995668375964
5.67,298.37995668375964,293.14999999999998,2,298.37995668375964
5.68,298.37995668375964,293.14999999999998,2,298.37995668375964
5.69,298.37995668375964,293.14999999999998,2,298.37995668375964
5.7,298.37995668375964,293.14999999999998,2,298.37995668375964
5.71,298.37995668375964,293.14999999999998,2,298.37995668375964
5.72,298.37995668375964,293.14999999999998,2,298.37995668375964
5.73,298.37995668375964,293.14999999999998,2,298.37995668375964
5.74,298.37995668375964,293.14999999999998,2,298.37995668375964
5.75,298.37995668375964,293.14999999999998,2,298.37995668375964
5.76,298.37995668375964,293.14999999999998,2,298.37995668375964
5.77,298.37995668375964,293.14999999999998,2,298.37995668375964
5.78,298.37995668375964,293.14999999999998,2,298.37995668375964
5.79,298.37995668375964,293.14999999999998,2,298.37995668375964
5.8,298.37995668375964,293.14999999999998,2,298.37995668375964
5.81,298.37995668375964,293.14999999999998,2,298.37995668375964
5.82,298.37995668375964,293.14999999999998,2,298.37995668375964
5.83,298.37995668375964,293.14999999999998,2,298.37995668375964
5.84,298.37995668375964,293.14999999999998,2,298.37995668375964
5.85,298.37995668375964,293.14999999999998,2,298.37995668375964
5.86,298.37995668375964,293.14999999999998,2,298.37995668375964
5.87,298.37995668375964,293.14999999999998,2,298.37995668375964
5.88,298.37995668375964,293.14999999999998,2,298.37995668375964
5.89,298.37995668375964,293.14999999999998,2,298.37995668375964
5.9,298.37995668375964,293.14999999999998,2,298.37995668375964
5.91,298.37995668375964,293.14999999999998,2,298.37995668375964
5.92,298.37995668375964,293.14999999999998,2,298.37995668375964
5.93,298.37995668375964,293.14999999999998,2,298.37995668375964
5.94,298.37995668375964,293.14999999999998,2,298.37995668375964
5.95,298.37995668375964,293.14999999999998,2,298.37995668375964
5.96,298.37995668375964,293.14999999999998,2,298.37995668375964
5.97,298.37995668375964,293.14999999999998,2,298.37995668375964
5.98,298.37995668375964,293.14999999999998,2,298.37995668375964
5.99,298.37995668375964,293.14999999999998,2,298.37995668375964
6,298.37995668375964,293.14999999999998,2,298.37995668375964
6.01,298.37995668375964,293.14999999999998,2,298.37995668375964
6.02,298.37995668375964,293.14999999999998,2,298.37995668375964
6.03,298.37995668375964,293.14999999999998,2,298.37995668375964
6.04,298.37995668375964,293.14999999999998,2,298.37995668375964
6.05,298.37995668375964,293.14999999999998,2,298.37995668375964
6.06,298.37995668375964,293.14999999999998,2,298.37995668375964
6.07,298.37995668375964,293.14999999999998,2,298.37995668375964
6.08,298.37995668375964,293.14999999999998,2,298.37995668375964
6.09,298.37995668375964,293.14999999999998,2,298.37995668375964
6.1,298.37995668375964,293.14999999999998,2,298.37995668375964
6.11,298.37995668375964,293.14999999999998,2,298.37995668375964
6.12,298.37995668375964,293.14999999999998,2,298.37995668375964
6.13,298.37995668375964,293.14999999999998,2,298.37995668375964
6.14,298.37995668375964,293.14999999999998,2,298.37995668375964
6.15,298.37995668375964,293.14999999999998,2,298.37995668375964
6.16,298.37995668375964,293.14999999999998,2,298.37995668375964
6.17,298.37995668375964,293.14999999999998,2,298.37995668375964
6.18,298.37995668375964,293.14999999999998,2,298.37995668375964
6.19,298.37995668375964,293.14999999999998,2,298.37995668375964
6.2,298.37995668375964,293.14999999999998,2,298.37995668375964
6.21,298.37995668375964,293.14999999999998,2,298.37995668375964
6.22,298.37995668375964,293.14999999999998,2,298.37995668375964
6.23,298.37995668375964,293.14999999999998,2,298.37995668375964
6.24,298.37995668375964,293.14999999999998,2,298.37995668375964
6.25,298.37995668375964,293.14999999999998,2,298.37995668375964
6.26,298.37995668375964,293.14999999999998,2,298.37995668375964
6.27,298.37995668375964,293.14999999999998,2,298.37995668375964
6.28,298.37995668375964,293.14999999999998,2,298.37995668375964
6.29,298.37995668375964,293.14999999999998,2,298.37995668375964
6.3,298.37995668375964,293.14999999999998,2,298.37995668375964
6.31,298.37995668375964,293.14999999999998,2,298.37995668375964
6.32,298.37995668375964,293.14999999999998,2,298.37995668375964
6.33,298.37995668375964,293.14999999999998,2,298.37995668375964
6.34,298.37995668375964,293.14999999999998,2,298.37995668375964
6.35,298.37995668375964,293.14999999999998,2,298.37995668375964
6.36,298.37995668375964,293.14999999999998,2,298.37995668375964
6.37,298.37995668375964,293.14999999999998,2,298.37995668375964
6.38,298.37995668375964,293.14999999999998,2,298.37995668375964
6.39,298.37995668375964,293.14999999999998,2,298.37995668375964
6.4,298.37995668375964,293.14999999999998,2,298.37995668375964
6.41,298.37995668375964,293.14999999999998,2,298.37995668375964
6.42,298.37995668375964,293.14999999999998,2,298.37995668375964
6.43,298.37995668375964,293.14999999999998,2,298.37995668375964
6.44,298.37995668375964,293.14999999999998,2,298.37995668375964
6.45,298.37995668375964,293.14999999999998,2,298.37995668375964
6.46,298.37995668375964,293.14999999999998,2,298.37995668375964
6.47,298.37995668375964,293.14999999999998,2,298.37995668375964
6.48,298.37995668375964,293.14999999999998,2,298.37995668375964
6.49,298.37995668375964,293.14999999999998,2,298.37995668375964
6.5,298.37995668375964,293.14999999999998,2,298.37995668375964
6.51,298.37995668375964,293.14999999999998,2,298.37995668375964
6.52,298.37995668375964,293.14999999999998,2,298.37995668375964
6.53,298.37995668375964,293.14999999999998,2,298.37995668375964
6.54,298.37995668375964,293.14999999999998,2,298.37995668375964
6.55,298.37995668375964,293.14999999999998,2,298.37995668375964
6.56,298.37995668375964,293.14999999999998,2,298.37995668375964
6.57,298.37995668375964,293.14999999999998,2,298.37995668375964
6.58,298.37995668375964,293.14999999999998,2,298.37995668375964
6.59,298.37995668375964,293.14999999999998,2,298.37995668375964
6.6,298.37995668375964,293.14999999999998,2,298.37995668375964
6.61,298.37995668375964,293.14999999999998,2,298.37995668375964
6.62,298.37995668375964,293.14999999999998,2,298.37995668375964
6.63,298.37995668375964,293.14999999999998,2,298.37995668375964
6.64,298.37995668375964,293.14999999999998,2,298.37995668375964
6.65,298.37995668375964,293.14999999999998,2,298.37995668375964
6.66,298.37995668375964,293.14999999999998,2,298.37995668375964
6.67,298.37995668375964,293.14999999999998,2,298.37995668375964
6.68,298.37995668375964,293.14999999999998,2,298.37995668375964
6.69,298.37995668375964,293.14999999999998,2,298.37995668375964
6.7,298.37995668375964,293.14999999999998,2,298.37995668375964
6.71,298.37995668375964,293.14999999999998,2,298.37995668375964
6.72,298.37995668375964,293.14999999999998,2,298.37995668375964
6.73,298.37995668375964,293.14999999999998,2,298.37995668375964
6.74,298.37995668375964,293.14999999999998,2,298.37995668375964
6.75,298.37995668375964,293.14999999999998,2,298.37995668375964
6.76,298.37995668375964,293.14999999999998,2,298.37995668375964
6.77,298.37995668375964,293.14999999999998,2,298.37995668375964
6.78,298.37995668375964,293.14999999999998,2,298.37995668375964
6.79,298.37995668375964,293.14999999999998,2,298.37995668375964
6.8,298.37995668375964,293.14999999999998,2,298.37995668375964
6.81,298.37995668375964,293.14999999999998,2,298.37995668375964
6.82,298.37995668375964,293.14999999999998,2,298.37995668375964
6.83,298.37995668375964,293.14999999999998,2,298.37995668375964
6.84,298.37995668375964,293.14999999999998,2,298.37995668375964
6.85,298.37995668375964,293.14999999999998,2,298.37995668375964
6.86,298.37995668375964,293.14999999999998,2,298.37995668375964
6.87,298.37995668375964,293.14999999999998,2,298.37995668375964
6.88,298.37995668375964,293.14999999999998,2,298.37995668375964
6.89,298.37995668375964,293.14999999999998,2,298.37995668375964
6.9,298.37995668375964,293.14999999999998,2,298.37995668375964
6.91,298.37995668375964,293.14999999999998,2,298.37995668375964
6.92,298.37995668375964,293.14999999999998,2,298.37995668375964
6.93,298.37995668375964,293.14999999999998,2,298.37995668375964
6.94,298.37995668375964,293.14999999999998,2,298.37995668375964
6.95,298.37995668375964,293.14999999999998,2,298.37995668375964
6.96,298.37995668375964,293.14999999999998,2,298.37995668375964
6.97,298.37995668375964,293.14999999999998,2,298.37995668375964
6.98,298.37995668375964,293.14999999999998,2,298.37995668375964
6.99,298.37995668375964,293.14999999999998,2,298.37995668375964
7,298.37995668375964,293.14999999999998,2,298.37995668375964
7.01,298.37995668375964,293.14999999999998,2,298.37995668375964
7.02,298.37995668375964,293.14999999999998,2,298.37995668375964
7.03,298.37995668375964,293.14999999999998,2,298.37995668375964
7.04,298.37995668375964,293.14999999999998,2,298.37995668375964
7.05,298.37995668375964,293.14999999999998,2,298.37995668375964
7.06,298.37995668375964,293.14999999999998,2,298.37995668375964
7.07,298.37995668375964,293.14999999999998,2,298.37995668375964
7.08,298.37995668375964,293.14999999999998,2,298.37995668375964
7.09,298.37995668375964,293.14999999999998,2,298.37995668375964
7.1,298.37995668375964,293.14999999999998,2,298.37995668375964
7.11,298.37995668375964,293.14999999999998,2,298.37995668375964
7.12,298.37995668375964,293.14999999999998,2,298.37995668375964
7.13,298.37995668375964,293.14999999999998,2,298.37995668375964
7.14,298.37995668375964,293.14999999999998,2,298.37995668375964
7.15,298.37995668375964,293.14999999999998,2,298.37995668375964
7.16,298.37995668375964,293.14999999999998,2,298.37995668375964
7.17,298.37995668375964,293.14999999999998,2,298.37995668375964
7.18,298.37995668375964,293.14999999999998,2,298.37995668375964
7.19,298.37995668375964,293.14999999999998,2,298.37995668375964
7.2,298.37995668375964,293.14999999999998,2,298.37995668375964
7.21,298.37995668375964,293.14999999999998,2,298.37995668375964
7.22,298.37995668375964,293.14999999999998,2,298.37995668375964
7.23,298.37995668375964,293.14999999999998,2,298.37995668375964
7.24,298.37995668375964,293.14999999999998,2,298.37995668375964
7.25,298.37995668375964,293.14999999999998,2,298.37995668375964
7.26,298.37995668375964,293.14999999999998,2,298.37995668375964
7.27,298.37995668375964,293.14999999999998,2,298.37995668375964
7.28,298.37995668375964,293.14999999999998,2,298.37995668375964
7.29,298.37995668375964,293.14999999999998,2,298.37995668375964
7.3,298.37995668375964,293.14999999999998,2,298.37995668375964
7.31,298.37995668375964,293.14999999999998,2,298.37995668375964
7.32,298.37995668375964,293.14999999999998,2,298.37995668375964
7.33,298.37995668375964,293.14999999999998,2,298.37995668375964
7.34,298.37995668375964,293.14999999999998,2,298.37995668375964
7.35,298.37995668375964,293.14999999999998,2,298.37995668375964
7.36,298.37995668375964,293.14999999999998,2,298.37995668375964
7.37,298.37995668375964,293.14999999999998,2,298.37995668375964
7.38,298.37995668375964,293.14999999999998,2,298.37995668375964
7.39,298.37995668375964,293.14999999999998,2,298.37995668375964
7.4,298.37995668375964,293.14999999999998,2,298.37995668375964
7.41,298.37995668375964,293.14999999999998,2,298.37995668375964
7.42,298.37995668375964,293.14999999999998,2,298.37995668375964
7.43,298.37995668375964,293.14999999999998,2,298.37995668375964
7.44,298.37995668375964,293.14999999999998,2,298.37995668375964
7.45,298.37995668375964,293.14999999999998,2,298.37995668375964
7.46,298.37995668375964,293.14999999999998,2,298.37995668375964
7.47,298.37995668375964,293.14999999999998,2,298.37995668375964
7.48,298.37995668375964,293.14999999999998,2,298.37995668375964
7.49,298.37995668375964,293.14999999999998,2,298.37995668375964
7.5,298.37995668375964,293.14999999999998,2,298.37995668375964
7.51,298.37995668375964,293.14999999999998,2,298.37995668375964
7.52,298.37995668375964,293.14999999999998,2,298.37995668375964
7.53,298.37995668375964,293.14999999999998,2,298.37995668375964
7.54,298.37995668375964,293.14999999999998,2,298.37995668375964
7.55,298.37995668375964,293.14999999999998,2,298.37995668375964
7.56,298.37995668375964,293.14999999999998,2,298.37995668375964
7.57,298.37995668375964,293.14999999999998,2,298.37995668375964
7.58,298.37995668375964,293.14999999999998,2,298.37995668375964
7.59,298.37995668375964,293.14999999999998,2,298.37995668375964
7.6,298.37995668375964,293.14999999999998,2,298.37995668375964
7.61,298.37995668375964,293.14999999999998,2,298.37995668375964
7.62,298.37995668375964,293.14999999999998,2,298.37995668375964
7.63,298.37995668375964,293.14999999999998,2,298.37995668375964
7.64,298.37995668375964,293.14999999999998,2,298.37995668375964
7.65,298.37995668375964,293.14999999999998,2,298.37995668375964
7.66,298.37995668375964,293.14999999999998,2,298.37995668375964
7.67,298.37995668375964,293.14999999999998,2,298.37995668375964
7.68,298.37995668375964,293.14999999999998,2,298.37995668375964
7.69,298.37995668375964,293.14999999999998,2,298.37995668375964
7.7,298.37995668375964,293.14999999999998,2,298.37995668375964
7.71,298.37995668375964,293.14999999999998,2,298.37995668375964
7.72,298.37995668375964,293.14999999999998,2,298.37995668375964
7.73,298.37995668375964,293.14999999999998,2,298.37995668375964
7.74,298.37995668375964,293.14999999999998,2,298.37995668375964
7.75,298.37995668375964,293.14999999999998,2,298.37995668375964
7.76,298.37995668375964,293.14999999999998,2,298.37995668375964
7.77,298.37995668375964,293.14999999999998,2,298.37995668375964
7.78,298.37995668375964,293.14999999999998,2,298.37995668375964
7.79,298.37995668375964,293.14999999999998,2,298.37995668375964
7.8,298.37995668375964,293.14999999999998,2,298.37995668375964
7.81,298.37995668375964,293.14999999999998,2,298.37995668375964
7.82,298.37995668375964,293.14999999999998,2,298.37995668375964
7.83,298.37995668375964,293.14999999999998,2,298.37995668375964
7.84,298.37995668375964,293.14999999999998,2,298.37995668375964
7.85,298.37995668375964,293.14999999999998,2,298.37995668375964
7.86,298.37995668375964,293.14999999999998,2,298.37995668375964
7.87,298.37995668375964,293.14999999999998,2,298.37995668375964
7.88,298.37995668375964,293.14999999999998,2,298.37995668375964
7.89,298.37995668375964,293.14999999999998,2,298.37995668375964
7.9,298.37995668375964,293.14999999999998,2,298.37995668375964
7.91,298.37995668375964,293.14999999999998,2,298.37995668375964
7.92,298.37995668375964,293.14999999999998,2,298.37995668375964
7.93,298.37995668375964,293.14999999999998,2,298.37995668375964
7.94,298.37995668375964,293.14999999999998,2,298.37995668375964
7.95,298.37995668375964,293.14999999999998,2,298.37995668375964
7.96,298.37995668375964,293.14999999999998,2,298.37995668375964
7.97,298.37995668375964,293.14999999999998,2,298.37995668375964
7.98,298.37995668375964,293.14999999999998,2,298.37995668375964
7.99,298.37995668375964,293.14999999999998,2,298.37995668375964
8,298.37995668375964,293.14999999999998,2,298.37995668375964
8.01,298.37995668375964,293.14999999999998,2,298.37995668375964
8.02,298.37995668375964,293.14999999999998,2,298.37995668375964
8.03,298.37995668375964,293.14999999999998,2,298.37995668375964
8.04,298.37995668375964,293.14999999999998,2,298.37995668375964
8.05,298.37995668375964,293.14999999999998,2,298.37995668375964
8.06,298.37995668375964,293.14999999999998,2,298.37995668375964
8.07,298.37995668375964,293.14999999999998,2,298.37995668375964
8.08,298.37995668375964,293.14999999999998,2,298.37995668375964
8.09,298.37995668375964,293.14999999999998,2,298.37995668375964
8.1,298.37995668375964,293.14999999999998,2,298.37995668375964
8.11,298.37995668375964,293.14999999999998,2,298.37995668375964
8.12,298.37995668375964,293.14999999999998,2,298.37995668375964
8.13,298.37995668375964,293.14999999999998,2,298.37995668375964
8.14,298.37995668375964,293.14999999999998,2,298.37995668375964
8.15,298.37995668375964,293.14999999999998,2,298.37995668375964
8.16,298.37995668375964,293.14999999999998,2,298.37995668375964
8.17,298.37995668375964,293.14999999999998,2,298.37995668375964
8.18,298.37995668375964,293.14999999999998,2,298.37995668375964
8.19,298.37995668375964,293.14999999999998,2,298.37995668375964
8.2,298.37995668375964,293.14999999999998,2,298.37995668375964
8.21,298.37995668375964,293.14999999999998,2,298.37995668375964
8.22,298.37995668375964,293.14999999999998,2,298.37995668375964
8.23,298.37995668375964,293.14999999999998,2,298.37995668375964
8.24,298.37995668375964,293.14999999999998,2,298.37995668375964
8.25,298.37995668375964,293.14999999999998,2,298.37995668375964
8.26,298.37995668375964,293.14999999999998,2,298.37995668375964
8.27,298.37995668375964,293.14999999999998,2,298.37995668375964
8.28,298.37995668375964,293.14999999999998,2,298.37995668375964
8.29,298.37995668375964,293.14999999999998,2,298.37995668375964
8.3,298.37995668375964,293.14999999999998,2,298.37995668375964
8.31,298.37995668375964,293.14999999999998,2,298.37995668375964
8.32,298.37995668375964,293.14999999999998,2,298.37995668375964
8.33,298.37995668375964,293.14999999999998,2,298.37995668375964
8.34,298.37995668375964,293.14999999999998,2,298.37995668375964
8.35,298.37995668375964,293.14999999999998,2,298.37995668375964
8.36,298.37995668375964,293.14999999999998,2,298.37995668375964
8.37,298.37995668375964,293.14999999999998,2,298.37995668375964
8.38,298.37995668375964,293.14999999999998,2,298.37995668375964
8.39,298.37995668375964,293.14999999999998,2,298.37995668375964
8.4,298.37995668375964,293.14999999999998,2,298.37995668375964
8.41,298.37995668375964,293.14999999999998,2,298.37995668375964
8.42,298.37995668375964,293.14999999999998,2,298.37995668375964
8.43,298.37995668375964,293.14999999999998,2,298.37995668375964
8.44,298.37995668375964,293.14999999999998,2,298.37995668375964
8.45,298.37995668375964,293.14999999999998,2,298.37995668375964
8.46,298.37995668375964,293.14999999999998,2,298.37995668375964
8.47,298.37995668375964,293.14999999999998,2,298.37995668375964
8.48,298.37995668375964,293.14999999999998,2,298.37995668375964
8.49,298.37995668375964,293.14999999999998,2,298.37995668375964
8.5,298.37995668375964,293.14999999999998,2,298.37995668375964
8.51,298.37995668375964,293.14999999999998,2,298.37995668375964
8.52,298.37995668375964,293.14999999999998,2,298.37995668375964
8.53,298.37995668375964,293.14999999999998,2,298.37995668375964
8.54,298.37995668375964,293.14999999999998,2,298.37995668375964
8.55,298.37995668375964,293.14999999999998,2,298.37995668375964
8.56,298.37995668375964,293.14999999999998,2,298.37995668375964
8.57,298.37995668375964,293.14999999999998,2,298.37995668375964
8.58,298.37995668375964,293.14999999999998,2,298.37995668375964
8.59,298.37995668375964,293.14999999999998,2,298.37995668375964
8.6,298.37995668375964,293.14999999999998,2,298.37995668375964
8.61,298.37995668375964,293.14999999999998,2,298.37995668375964
8.62,298.37995668375964,293.14999999999998,2,298.37995668375964
8.63,298.37995668375964,293.14999999999998,2,298.37995668375964
8.64,298.37995668375964,293.14999999999998,2,298.37995668375964
8.65,298.37995668375964,293.14999999999998,2,298.37995668375964
8.66,298.37995668375964,293.14999999999998,2,298.37995668375964
8.67,298.37995668375964,293.14999999999998,2,298.37995668375964
8.68,298.37995668375964,293.14999999999998,2,298.37995668375964
8.69,298.37995668375964,293.14999999999998,2,298.37995668375964
8.7,298.37995668375964,293.14999999999998,2,298.37995668375964
8.71,298.37995668375964,293.14999999999998,2,298.37995668375964
8.72,298.37995668375964,293.14999999999998,2,298.37995668375964
8.73,298.37995668375964,293.14999999999998,2,298.37995668375964
8.74,298.37995668375964,293.14999999999998,2,298.37995668375964
8.75,298.37995668375964,293.14999999999998,2,298.37995668375964
8.76,298.37995668375964,293.14999999999998,2,298.37995668375964
8.77,298.37995668375964,293.14999999999998,2,298.37995668375964
8.78,298.37995668375964,293.14999999999998,2,298.37995668375964
8.79,298.37995668375964,293.14999999999998,2,298.37995668375964
8.8,298.37995668375964,293.14999999999998,2,298.37995668375964
8.81,298.37995668375964,293.14999999999998,2,298.37995668375964
8.82,298.37995668375964,293.14999999999998,2,298.37995668375964
8.83,298.37995668375964,293.14999999999998,2,298.37995668375964
8.84,298.37995668375964,293.14999999999998,2,298.37995668375964
8.85,298.37995668375964,293.14999999999998,2,298.37995668375964
8.86,298.37995668375964,293.14999999999998,2,298.37995668375964
8.87,298.37995668375964,293.14999999999998,2,298.37995668375964
8.88,298.37995668375964,293.14999999999998,2,298.37995668375964
8.89,298.37995668375964,293.14999999999998,2,298.37995668375964
8.9,298.37995668375964,293.14999999999998,2,298.37995668375964
8.91,298.37995668375964,293.14999999999998,2,298.37995668375964
8.92,298.37995668375964,293.14999999999998,2,298.37995668375964
8.93,298.37995668375964,293.14999999999998,2,298.37995668375964
8.94,298.37995668375964,293.14999999999998,2,298.37995668375964
8.95,298.37995668375964,293.14999999999998,2,298.37995668375964
8.96,298.37995668375964,293.14999999999998,2,298.37995668375964
8.97,298.37995668375964,293.14999999999998,2,298.37995668375964
8.98,298.37995668375964,293.14999999999998,2,298.37995668375964
8.99,298.37995668375964,293.14999999999998,2,298.37995668375964
9,298.37995668375964,293.14999999999998,2,298.37995668375964
9.01,298.37995668375964,293.14999999999998,2,298.37995668375964
9.02,298.37995668375964,293.14999999999998,2,298.37995668375964
9.03,298.37995668375964,293.14999999999998,2,298.37995668375964
9.04,298.37995668375964,293.14999999999998,2,298.37995668375964
9.05,298.37995668375964,293.14999999999998,2,298.37995668375964
9.06,298.37995668375964,293.14999999999998,2,298.37995668375964
9.07,298.37995668375964,293.14999999999998,2,298.37995668375964
9.08,298.37995668375964,293.14999999999998,2,298.37995668375964
9.09,298.37995668375964,293.14999999999998,2,298.37995668375964
9.1,298.37995668375964,293.14999999999998,2,298.37995668375964
9.11,298.37995668375964,293.14999999999998,2,298.37995668375964
9.12,298.37995668375964,293.14999999999998,2,298.37995668375964
9.13,298.37995668375964,293.14999999999998,2,298.37995668375964
9.14,298.37995668375964,293.14999999999998,2,298.37995668375964
9.15,298.37995668375964,293.14999999999998,2,298.37995668375964
9.16,298.37995668375964,293.14999999999998,2,298.37995668375964
9.17,298.37995668375964,293.14999999999998,2,298.37995668375964
9.18,298.37995668375964,293.14999999999998,2,298.37995668375964
9.19,298.37995668375964,293.14999999999998,2,298.37995668375964
9.2,298.37995668375964,293.14999999999998,2,298.37995668375964
9.21,298.37995668375964,293.14999999999998,2,298.37995668375964
9.22,298.37995668375964,293.14999999999998,2,298.37995668375964
9.23,298.37995668375964,293.14999999999998,2,298.37995668375964
9.24,298.37995668375964,293.14999999999998,2,298.37995668375964
9.25,298.37995668375964,293.14999999999998,2,298.37995668375964
9.26,298.37995668375964,293.14999999999998,2,298.37995668375964
9.27,298.37995668375964,293.14999999999998,2,298.37995668375964
9.28,298.37995668375964,293.14999999999998,2,298.37995668375964
9.29,298.37995668375964,293.14999999999998,2,298.37995668375964
9.3,298.37995668375964,293.14999999999998,2,298.37995668375964
