"time","der_T","der_p"
8.25999975e-01,1.55081820e+00,1.25213647e+03
8.28000009e-01,1.55076349e+00,1.25213318e+03
8.29999983e-01,1.55070877e+00,1.25212988e+03
8.32000017e-01,1.55065405e+00,1.25212671e+03
8.33999991e-01,1.55059946e+00,1.25212341e+03
8.36000025e-01,1.55054486e+00,1.25212012e+03
8.38000000e-01,1.55049014e+00,1.25211694e+03
8.39999974e-01,1.55043542e+00,1.25211365e+03
8.42000008e-01,1.55038071e+00,1.25211035e+03
8.43999982e-01,1.55032611e+00,1.25210706e+03
8.46000016e-01,1.55027139e+00,1.25210376e+03
8.47999990e-01,1.55021679e+00,1.25210046e+03
8.50000024e-01,1.55016208e+00,1.25209729e+03
8.51999998e-01,1.55010736e+00,1.25209399e+03
8.53999972e-01,1.55005276e+00,1.25209082e+03
8.56000006e-01,1.54999804e+00,1.25208752e+03
8.57999980e-01,1.54994345e+00,1.25208423e+03
8.60000014e-01,1.54988885e+00,1.25208105e+03
8.61999989e-01,1.54983425e+00,1.25207776e+03
8.64000022e-01,1.54977965e+00,1.25207434e+03
8.65999997e-01,1.54972494e+00,1.25207117e+03
8.67999971e-01,1.54967034e+00,1.25206787e+03
8.70000005e-01,1.54961574e+00,1.25206458e+03
8.71999979e-01,1.54956114e+00,1.25206140e+03
8.74000013e-01,1.54950643e+00,1.25205811e+03
8.75999987e-01,1.54945183e+00,1.25205493e+03
8.78000021e-01,1.54939723e+00,1.25205164e+03
8.79999995e-01,1.54934263e+00,1.25204834e+03
8.82000029e-01,1.54928803e+00,1.25204504e+03
8.84000003e-01,1.54923344e+00,1.25204175e+03
8.85999978e-01,1.54917884e+00,1.25203845e+03
8.88000011e-01,1.54912424e+00,1.25203528e+03
8.89999986e-01,1.54906964e+00,1.25203198e+03
8.92000020e-01,1.54901505e+00,1.25202881e+03
8.93999994e-01,1.54896045e+00,1.25202551e+03
8.96000028e-01,1.54890585e+00,1.25202222e+03
8.98000002e-01,1.54885125e+00,1.25201904e+03
8.99999976e-01,1.54879665e+00,1.25201575e+03
9.02000010e-01,1.54874206e+00,1.25201245e+03
9.03999984e-01,1.54868746e+00,1.25200916e+03
9.06000018e-01,1.54863286e+00,1.25200586e+03
9.07999992e-01,1.54857826e+00,1.25200269e+03
9.10000026e-01,1.54852366e+00,1.25199939e+03
9.12000000e-01,1.54846919e+00,1.25199622e+03
9.13999975e-01,1.54841459e+00,1.25199292e+03
9.16000009e-01,1.54835999e+00,1.25198962e+03
9.17999983e-01,1.54830551e+00,1.25198645e+03
9.20000017e-01,1.54825091e+00,1.25198315e+03
9.21999991e-01,1.54819643e+00,1.25197986e+03
9.24000025e-01,1.54814184e+00,1.25197656e+03
9.25999999e-01,1.54808736e+00,1.25197327e+03
9.27999973e-01,1.54803264e+00,1.25197009e+03
9.30000007e-01,1.54797816e+00,1.25196680e+03
9.31999981e-01,1.54792368e+00,1.25196362e+03
9.34000015e-01,1.54786909e+00,1.25196033e+03
9.35999990e-01,1.54781461e+00,1.25195715e+03
9.38000023e-01,1.54776013e+00,1.25195386e+03
9.39999998e-01,1.54770553e+00,1.25195044e+03
9.41999972e-01,1.54765105e+00,1.25194727e+03
9.44000006e-01,1.54759645e+00,1.25194397e+03
9.45999980e-01,1.54754198e+00,1.25194080e+03
9.48000014e-01,1.54748750e+00,1.25193750e+03
9.49999988e-01,1.54743302e+00,1.25193433e+03
9.52000022e-01,1.54737854e+00,1.25193103e+03
9.53999996e-01,1.54732394e+00,1.25192786e+03
9.55999970e-01,1.54726934e+00,1.25192456e+03
9.58000004e-01,1.54721487e+00,1.25192114e+03
9.59999979e-01,1.54716039e+00,1.25191797e+03
9.62000012e-01,1.54710603e+00,1.25191467e+03
9.63999987e-01,1.54705155e+00,1.25191150e+03
9.66000021e-01,1.54699695e+00,1.25190820e+03
9.67999995e-01,1.54694247e+00,1.25190503e+03
9.70000029e-01,1.54688799e+00,1.25190173e+03
9.72000003e-01,1.54683352e+00,1.25189856e+03
9.73999977e-01,1.54677904e+00,1.25189514e+03
9.76000011e-01,1.54672456e+00,1.25189197e+03
9.77999985e-01,1.54667008e+00,1.25188867e+03
9.80000019e-01,1.54661560e+00,1.25188550e+03
9.81999993e-01,1.54656124e+00,1.25188220e+03
9.84000027e-01,1.54650664e+00,1.25187891e+03
9.86000001e-01,1.54645216e+00,1.25187573e+03
9.87999976e-01,1.54639781e+00,1.25187244e+03
9.90000010e-01,1.54634333e+00,1.25186914e+03
9.91999984e-01,1.54628885e+00,1.25186584e+03
9.94000018e-01,1.54623437e+00,1.25186267e+03
9.95999992e-01,1.54618001e+00,1.25185938e+03
9.98000026e-01,1.54612553e+00,1.25185620e+03
1.00000000e+00,1.54607105e+00,1.25185291e+03
