"time","p0","p1","p2","p3","p4","p5","p6","x0","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10"
1.24,275,0.1,4,0.4,2.5,0.017,0.6,508.8090225,0.5090909091,3260.470362,2.2144,140,2040.08429,38.28817707,89.5560054,1.680781627,22.77998311,23.28907402
1.248,275,0.1,4,0.4,2.5,0.017,0.6,511.0678893,0.5090909091,3251.88051,2.20288,140,2043.622081,38.18505088,89.95359092,1.680781627,22.71862702,23.22771793
1.256,275,0.1,4,0.4,2.5,0.017,0.6,513.3159653,0.5090909091,3243.321685,2.19136,140,2047.088074,38.0822972,90.34927711,1.680781627,22.65749256,23.16658347
1.264,275,0.1,4,0.4,2.5,0.017,0.6,515.5532929,0.5090909091,3234.793901,2.17984,140,2050.483057,37.97991618,90.74307146,1.680781627,22.59657981,23.10567072
1.272,275,0.1,4,0.4,2.5,0.017,0.6,517.7799144,0.5090909091,3226.29717,2.16832,140,2053.807814,37.87790797,91.13498144,1.680781627,22.53588887,23.04497978
1.28,275,0.1,4,0.4,2.5,0.017,0.6,519.9958723,0.5090909091,3217.831505,2.1568,140,2057.063127,37.77627273,91.52501449,1.680781627,22.47541984,22.98451075
1.288,275,0.1,4,0.4,2.5,0.017,0.6,522.2012088,0.5090909091,3209.396921,2.14528,140,2060.24977,37.67501063,91.91317806,1.680781627,22.41517282,22.92426372
1.296,275,0.1,4,0.4,2.5,0.017,0.6,524.3959663,0.5090909091,3200.993434,2.13376,140,2063.368518,37.57412187,92.29947961,1.680781627,22.3551479,22.86423881
1.304,275,0.1,4,0.4,2.5,0.017,0.6,526.5801869,0.5090909091,3192.621059,2.12224,140,2066.420139,37.47360662,92.68392655,1.680781627,22.29534522,22.80443613
1.312,275,0.1,4,0.4,2.5,0.017,0.6,528.7539129,0.5090909091,3184.279812,2.11072,140,2069.405399,37.37346509,93.06652633,1.680781627,22.23576489,22.7448558
1.32,275,0.1,4,0.4,2.5,0.017,0.6,530.9171865,0.5090909091,3175.969712,2.0992,140,2072.325058,37.2736975,93.44728635,1.680781627,22.17640703,22.68549794
1.328,275,0.1,4,0.4,2.5,0.017,0.6,533.0700497,0.5090909091,3167.690777,2.08768,140,2075.179876,37.17430405,93.82621404,1.680781627,22.11727178,22.62636269
1.336,275,0.1,4,0.4,2.5,0.017,0.6,535.2125446,0.5090909091,3159.443026,2.07616,140,2077.970607,37.07528499,94.20331681,1.680781627,22.05835928,22.56745018
1.344,275,0.1,4,0.4,2.5,0.017,0.6,537.3447133,0.5090909091,3151.226479,2.06464,140,2080.698001,36.97664056,94.57860204,1.680781627,21.99966966,22.50876056
1.352,275,0.1,4,0.4,2.5,0.017,0.6,539.4665979,0.5090909091,3143.041158,2.05312,140,2083.362807,36.878371,94.95207715,1.680781627,21.94120307,22.45029398
1.36,275,0.1,4,0.4,2.5,0.017,0.6,541.5782402,0.5090909091,3134.887083,2.0416,140,2085.965768,36.78047659,95.3237495,1.680781627,21.88295969,22.3920506
1.368,275,0.1,4,0.4,2.5,0.017,0.6,543.6796822,0.5090909091,3126.764279,2.03008,140,2088.507624,36.68295759,95.6936265,1.680781627,21.82493966,22.33403057
1.376,275,0.1,4,0.4,2.5,0.017,0.6,545.7709658,0.5090909091,3118.672769,2.01856,140,2090.989113,36.58581429,96.06171552,1.680781627,21.76714315,22.27623406
1.384,275,0.1,4,0.4,2.5,0.017,0.6,547.852133,0.5090909091,3110.612577,2.00704,140,2093.410969,36.48904698,96.42802391,1.680781627,21.70957036,22.21866126
1.392,275,0.1,4,0.4,2.5,0.017,0.6,549.9232255,0.5090909091,3102.583729,1.99552,140,2095.773923,36.39265599,96.79255907,1.680781627,21.65222144,22.16131235
1.4,275,0.1,4,0.4,2.5,0.017,0.6,551.9842853,0.5090909091,3094.586252,1.984,140,2098.078701,36.29664161,97.15532833,1.680781627,21.59509661,22.10418752
1.408,275,0.1,4,0.4,2.5,0.017,0.6,554.0353539,0.5090909091,3086.620174,1.97248,140,2100.326029,36.2010042,97.51633906,1.680781627,21.53819605,22.04728696
1.416,275,0.1,4,0.4,2.5,0.017,0.6,556.0764733,0.5090909091,3078.685523,1.96096,140,2102.516626,36.10574408,97.87559861,1.680781627,21.48151997,21.99061088
1.424,275,0.1,4,0.4,2.5,0.017,0.6,558.1076852,0.5090909091,3070.782328,1.94944,140,2104.651211,36.01086162,98.23311432,1.680781627,21.42506858,21.93415948
1.432,275,0.1,4,0.4,2.5,0.017,0.6,560.1290312,0.5090909091,3062.91062,1.93792,140,2106.730498,35.91635718,98.58889353,1.680781627,21.36884209,21.877933
1.44,275,0.1,4,0.4,2.5,0.017,0.6,562.140553,0.5090909091,3055.070432,1.9264,140,2108.7552,35.82223115,98.94294358,1.680781627,21.31284075,21.82193166
1.448,275,0.1,4,0.4,2.5,0.017,0.6,564.1422923,0.5090909091,3047.261796,1.91488,140,2110.726025,35.72848392,99.2952718,1.680781627,21.25706478,21.76615569
1.456,275,0.1,4,0.4,2.5,0.017,0.6,566.1342908,0.5090909091,3039.484745,1.90336,140,2112.643678,35.6351159,99.64588552,1.680781627,21.20151442,21.71060532
1.464,275,0.1,4,0.4,2.5,0.017,0.6,568.11659,0.5090909091,3031.739316,1.89184,140,2114.508864,35.5421275,99.99479206,1.680781627,21.14618992,21.65528083
1.472,275,0.1,4,0.4,2.5,0.017,0.6,570.0892315,0.5090909091,3024.025543,1.88032,140,2116.322281,35.44951916,100.3419987,1.680781627,21.09109154,21.60018245
1.48,275,0.1,4,0.4,2.5,0.017,0.6,572.0522569,0.5090909091,3016.343465,1.8688,140,2118.084628,35.35729134,100.6875129,1.680781627,21.03621956,21.54531047
1.488,275,0.1,4,0.4,2.5,0.017,0.6,574.0057077,0.5090909091,3008.69312,1.85728,140,2119.796598,35.26544448,101.0313418,1.680781627,20.98157424,21.49066515
1.496,275,0.1,4,0.4,2.5,0.017,0.6,575.9496255,0.5090909091,3001.074548,1.84576,140,2121.458884,35.17397908,101.3734928,1.680781627,20.92715586,21.43624677
1.504,275,0.1,4,0.4,2.5,0.017,0.6,577.8840517,0.5090909091,2993.487789,1.83424,140,2123.072175,35.08289562,101.7139732,1.680781627,20.87296473,21.38205564
1.512,275,0.1,4,0.4,2.5,0.017,0.6,579.809028,0.5090909091,2985.932887,1.82272,140,2124.637156,34.99219461,102.0527902,1.680781627,20.81900114,21.32809205
1.52,275,0.1,4,0.4,2.5,0.017,0.6,581.7245957,0.5090909091,2978.409883,1.8112,140,2126.154513,34.90187656,102.3899513,1.680781627,20.7652654,21.27435631
1.528,275,0.1,4,0.4,2.5,0.017,0.6,583.6307963,0.5090909091,2970.918824,1.79968,140,2127.624927,34.81194203,102.7254637,1.680781627,20.71175783,21.22084874
1.536,275,0.1,4,0.4,2.5,0.017,0.6,585.5276713,0.5090909091,2963.459755,1.78816,140,2129.049076,34.72239155,103.0593346,1.680781627,20.65847877,21.16756968
1.544,275,0.1,4,0.4,2.5,0.017,0.6,587.4152622,0.5090909091,2956.032723,1.77664,140,2130.427637,34.63322571,103.3915714,1.680781627,20.60542854,21.11451945
1.552,275,0.1,4,0.4,2.5,0.017,0.6,589.2936103,0.5090909091,2948.637778,1.76512,140,2131.761285,34.54444508,103.7221814,1.680781627,20.5526075,21.06169841
1.56,275,0.1,4,0.4,2.5,0.017,0.6,591.1627571,0.5090909091,2941.274969,1.7536,140,2133.050691,34.45605027,104.0511719,1.680781627,20.50001602,21.00910692
1.568,275,0.1,4,0.4,2.5,0.017,0.6,593.022744,0.5090909091,2933.944349,1.74208,140,2134.296525,34.3680419,104.3785501,1.680781627,20.44765444,20.95674535
1.576,275,0.1,4,0.4,2.5,0.017,0.6,594.8736124,0.5090909091,2926.645971,1.73056,140,2135.499454,34.28042061,104.7043234,1.680781627,20.39552317,20.90461408
1.584,275,0.1,4,0.4,2.5,0.017,0.6,596.7154038,0.5090909091,2919.379888,1.71904,140,2136.660144,34.19318705,105.028499,1.680781627,20.34362257,20.85271348
1.592,275,0.1,4,0.4,2.5,0.017,0.6,598.5481596,0.5090909091,2912.146157,1.70752,140,2137.779258,34.1063419,105.3510843,1.680781627,20.29195307,20.80104398
1.6,275,0.1,4,0.4,2.5,0.017,0.6,600.3719211,0.5090909091,2904.944836,1.696,140,2138.857458,34.01988584,105.6720865,1.680781627,20.24051506,20.74960597
1.608,275,0.1,4,0.4,2.5,0.017,0.6,602.1867297,0.5090909091,2897.775984,1.68448,140,2139.895401,33.93381959,105.9915128,1.680781627,20.18930898,20.69839989
1.616,275,0.1,4,0.4,2.5,0.017,0.6,603.992627,0.5090909091,2890.639662,1.67296,140,2140.893747,33.84814389,106.3093707,1.680781627,20.13833525,20.64742616
1.624,275,0.1,4,0.4,2.5,0.017,0.6,605.7896542,0.5090909091,2883.535932,1.66144,140,2141.853149,33.76285947,106.6256673,1.680781627,20.08759432,20.59668523
1.632,275,0.1,4,0.4,2.5,0.017,0.6,607.5778528,0.5090909091,2876.464859,1.64992,140,2142.774262,33.67796711,106.94041,1.680781627,20.03708666,20.54617757
1.64,275,0.1,4,0.4,2.5,0.017,0.6,609.3572642,0.5090909091,2869.426508,1.6384,140,2143.657738,33.59346761,107.253606,1.680781627,19.98681272,20.49590363
1.648,275,0.1,4,0.4,2.5,0.017,0.6,611.1279298,0.5090909091,2862.420947,1.62688,140,2144.504226,33.50936176,107.5652627,1.680781627,19.936773,20.44586391
1.656,275,0.1,4,0.4,2.5,0.017,0.6,612.8898911,0.5090909091,2855.448246,1.61536,140,2145.314376,33.42565042,107.8753874,1.680781627,19.88696799,20.3960589
1.664,275,0.1,4,0.4,2.5,0.017,0.6,614.6431896,0.5090909091,2848.508475,1.60384,140,2146.088834,33.34233442,108.1839873,1.680781627,19.8373982,20.34648911
1.672,275,0.1,4,0.4,2.5,0.017,0.6,616.3878666,0.5090909091,2841.601709,1.59232,140,2146.828247,33.25941466,108.4910697,1.680781627,19.78806415,20.29715506
1.68,275,0.1,4,0.4,2.5,0.017,0.6,618.1239637,0.5090909091,2834.728021,1.5808,140,2147.533258,33.17689203,108.7966419,1.680781627,19.73896638,20.24805729
1.688,275,0.1,4,0.4,2.5,0.017,0.6,619.8515223,0.5090909091,2827.887489,1.56928,140,2148.20451,33.09476746,109.1007113,1.680781627,19.69010544,20.19919635
1.696,275,0.1,4,0.4,2.5,0.017,0.6,621.570584,0.5090909091,2821.080192,1.55776,140,2148.842644,33.01304189,109.4032852,1.680781627,19.64148189,20.1505728
1.704,275,0.1,4,0.4,2.5,0.017,0.6,623.2811903,0.5090909091,2814.30621,1.54624,140,2149.448302,32.93171629,109.7043708,1.680781627,19.59309631,20.10218722
1.712,275,0.1,4,0.4,2.5,0.017,0.6,624.9833827,0.5090909091,2807.565628,1.53472,140,2150.022122,32.85079168,110.0039754,1.680781627,19.54494929,20.0540402
1.72,275,0.1,4,0.4,2.5,0.017,0.6,626.6772028,0.5090909091,2800.858531,1.5232,140,2150.564742,32.77026906,110.3021065,1.680781627,19.49704145,20.00613236
1.728,275,0.1,4,0.4,2.5,0.017,0.6,628.3626922,0.5090909091,2794.185005,1.51168,140,2151.0768,32.69014949,110.5987712,1.680781627,19.44937341,19.95846432
1.736,275,0.1,4,0.4,2.5,0.017,0.6,630.0398925,0.5090909091,2787.545141,1.50016,140,2151.558932,32.61043405,110.893977,1.680781627,19.40194581,19.91103672
1.744,275,0.1,4,0.4,2.5,0.017,0.6,631.7088454,0.5090909091,2780.93903,1.48864,140,2152.011773,32.53112384,111.1877311,1.680781627,19.35475931,19.86385022
1.752,275,0.1,4,0.4,2.5,0.017,0.6,633.3695925,0.5090909091,2774.366767,1.47712,140,2152.435959,32.45221999,111.4800409,1.680781627,19.30781457,19.81690548
1.76,275,0.1,4,0.4,2.5,0.017,0.6,635.0221757,0.5090909091,2767.828449,1.4656,140,2152.832123,32.37372367,111.7709138,1.680781627,19.2611123,19.77020321
1.768,275,0.1,4,0.4,2.5,0.017,0.6,636.6666365,0.5090909091,2761.324175,1.45408,140,2153.200899,32.29563607,112.0603571,1.680781627,19.2146532,19.72374411
1.776,275,0.1,4,0.4,2.5,0.017,0.6,638.3030169,0.5090909091,2754.854046,1.44256,140,2153.542919,32.2179584,112.3483781,1.680781627,19.16843799,19.6775289
1.784,275,0.1,4,0.4,2.5,0.017,0.6,639.9313586,0.5090909091,2748.418168,1.43104,140,2153.858817,32.14069192,112.6349842,1.680781627,19.12246743,19.63155834
1.792,275,0.1,4,0.4,2.5,0.017,0.6,641.5517035,0.5090909091,2742.016646,1.41952,140,2154.149225,32.06383792,112.9201828,1.680781627,19.07674227,19.58583318
1.8,275,0.1,4,0.4,2.5,0.017,0.6,643.1640936,0.5090909091,2735.64959,1.408,140,2154.414775,31.98739771,113.2039813,1.680781627,19.03126331,19.54035422
1.808,275,0.1,4,0.4,2.5,0.017,0.6,644.7685708,0.5090909091,2729.317114,1.39648,140,2154.656099,31.91137264,113.486387,1.680781627,18.98603133,19.49512224
1.816,275,0.1,4,0.4,2.5,0.017,0.6,646.3651771,0.5090909091,2723.019332,1.38496,140,2154.873829,31.83576409,113.7674073,1.680781627,18.94104718,19.45013809
1.824,275,0.1,4,0.4,2.5,0.017,0.6,647.9539546,0.5090909091,2716.756363,1.37344,140,2155.068597,31.76057349,114.0470497,1.680781627,18.89631168,19.40540259
1.832,275,0.1,4,0.4,2.5,0.017,0.6,649.5349455,0.5090909091,2710.528327,1.36192,140,2155.241036,31.6858023,114.3253215,1.680781627,18.85182571,19.36091662
1.84,275,0.1,4,0.4,2.5,0.017,0.6,651.1081918,0.5090909091,2704.33535,1.3504,140,2155.391778,31.61145199,114.6022302,1.680781627,18.80759016,19.31668107
1.848,275,0.1,4,0.4,2.5,0.017,0.6,652.6737359,0.5090909091,2698.177558,1.33888,140,2155.521456,31.53752411,114.8777833,1.680781627,18.76360593,19.27269684
1.856,275,0.1,4,0.4,2.5,0.017,0.6,654.23162,0.5090909091,2692.055083,1.32736,140,2155.630704,31.46402022,115.1519881,1.680781627,18.71987397,19.22896488
1.864,275,0.1,4,0.4,2.5,0.017,0.6,655.7818865,0.5090909091,2685.968058,1.31584,140,2155.720156,31.39094194,115.4248521,1.680781627,18.67639522,19.18548613
1.872,275,0.1,4,0.4,2.5,0.017,0.6,657.3245779,0.5090909091,2679.916621,1.30432,140,2155.790447,31.31829091,115.6963828,1.680781627,18.63317067,19.14226158
1.88,275,0.1,4,0.4,2.5,0.017,0.6,658.8597367,0.5090909091,2673.900913,1.2928,140,2155.842213,31.24606883,115.9665877,1.680781627,18.59020133,19.09929224
1.888,275,0.1,4,0.4,2.5,0.017,0.6,660.3874054,0.5090909091,2667.921079,1.28128,140,2155.876091,31.17427744,116.2354743,1.680781627,18.54748823,19.05657913
1.896,275,0.1,4,0.4,2.5,0.017,0.6,661.9076268,0.5090909091,2661.977267,1.26976,140,2155.892718,31.10291851,116.50305,1.680781627,18.50503242,19.01412333
1.904,275,0.1,4,0.4,2.5,0.017,0.6,663.4204435,0.5090909091,2656.069628,1.25824,140,2155.892735,31.03199386,116.7693225,1.680781627,18.46283501,18.97192592
1.912,275,0.1,4,0.4,2.5,0.017,0.6,664.9258985,0.5090909091,2650.198321,1.24672,140,2155.876782,30.96150539,117.0342992,1.680781627,18.42089709,18.929988
1.92,275,0.1,4,0.4,2.5,0.017,0.6,666.4240346,0.5090909091,2644.363503,1.2352,140,2155.845501,30.891455,117.2979877,1.680781627,18.37921983,18.88831074
1.928,275,0.1,4,0.4,2.5,0.017,0.6,667.9148949,0.5090909091,2638.56534,1.22368,140,2155.799536,30.82184468,117.5603955,1.680781627,18.33780438,18.84689529
1.936,275,0.1,4,0.4,2.5,0.017,0.6,669.3985224,0.5090909091,2632.804001,1.21216,140,2155.739534,30.75267644,117.8215304,1.680781627,18.29665195,18.80574286
1.944,275,0.1,4,0.4,2.5,0.017,0.6,670.8749605,0.5090909091,2627.079658,1.20064,140,2155.666142,30.68395236,118.0813998,1.680781627,18.25576379,18.7648547
1.952,275,0.1,4,0.4,2.5,0.017,0.6,672.3442523,0.5090909091,2621.392488,1.18912,140,2155.58001,30.61567458,118.3400114,1.680781627,18.21514115,18.72423206
1.96,275,0.1,4,0.4,2.5,0.017,0.6,673.8064415,0.5090909091,2615.742675,1.1776,140,2155.481792,30.54784527,118.5973728,1.680781627,18.17478534,18.68387625
1.968,275,0.1,4,0.4,2.5,0.017,0.6,675.2615714,0.5090909091,2610.130404,1.16608,140,2155.372142,30.48046669,118.8534917,1.680781627,18.13469769,18.6437886
1.976,275,0.1,4,0.4,2.5,0.017,0.6,676.7096857,0.5090909091,2604.555869,1.15456,140,2155.251718,30.41354114,119.1083758,1.680781627,18.09487958,18.60397049
1.984,275,0.1,4,0.4,2.5,0.017,0.6,678.1508283,0.5090909091,2599.019265,1.14304,140,2155.121181,30.34707099,119.3620328,1.680781627,18.05533242,18.56442332
1.992,275,0.1,4,0.4,2.5,0.017,0.6,679.585043,0.5090909091,2593.520796,1.13152,140,2154.981194,30.28105867,119.6144705,1.680781627,18.01605764,18.52514855
2,275,0.1,4,0.4,2.5,0.017,0.6,681.0123739,0.5090909091,2588.06067,1.12,140,2154.832426,30.21550667,119.8656965,1.680781627,17.97705673,18.48614764
2.008,275,0.1,4,0.4,2.5,0.017,0.6,682.4328652,0.5090909091,2582.639099,1.10848,140,2154.675546,30.15041755,120.1157186,1.680781627,17.93833123,18.44742214
2.016,275,0.1,4,0.4,2.5,0.017,0.6,683.8465611,0.5090909091,2577.256303,1.09696,140,2154.511229,30.08579394,120.3645447,1.680781627,17.89988268,18.40897359
2.024,275,0.1,4,0.4,2.5,0.017,0.6,685.2535061,0.5090909091,2571.912507,1.08544,140,2154.340155,30.02163856,120.6121826,1.680781627,17.86171272,18.37080362
2.032,275,0.1,4,0.4,2.5,0.017,0.6,686.6537449,0.5090909091,2566.607943,1.07392,140,2154.163005,29.95795418,120.85864,1.680781627,17.82382297,18.33291388
2.04,275,0.1,4,0.4,2.5,0.017,0.6,688.0473222,0.5090909091,2561.342849,1.0624,140,2153.980466,29.89474364,121.103925,1.680781627,17.78621515,18.29530606
2.048,275,0.1,4,0.4,2.5,0.017,0.6,689.4342829,0.5090909091,2556.117468,1.05088,140,2153.793232,29.8320099,121.3480454,1.680781627,17.74889101,18.25798191
2.056,275,0.1,4,0.4,2.5,0.017,0.6,690.8146722,0.5090909091,2550.932052,1.03936,140,2153.601998,29.76975596,121.5910092,1.680781627,17.71185232,18.22094323
2.064,275,0.1,4,0.4,2.5,0.017,0.6,692.1885353,0.5090909091,2545.78686,1.02784,140,2153.407467,29.70798493,121.8328242,1.680781627,17.67510095,18.18419186
2.072,275,0.1,4,0.4,2.5,0.017,0.6,693.5559176,0.5090909091,2540.682157,1.01632,140,2153.210347,29.64669999,122.0734986,1.680781627,17.63863878,18.14772969
2.08,275,0.1,4,0.4,2.5,0.017,0.6,694.9168649,0.5090909091,2535.618216,1.0048,140,2153.011352,29.58590443,122.3130404,1.680781627,17.60246778,18.11155869
2.088,275,0.1,4,0.4,2.5,0.017,0.6,696.2714229,0.5090909091,2530.595319,0.99328,140,2152.811201,29.52560162,122.5514575,1.680781627,17.56658994,18.07568085
2.096,275,0.1,4,0.4,2.5,0.017,0.6,697.6196378,0.5090909091,2525.613754,0.98176,140,2152.610621,29.46579503,122.7887582,1.680781627,17.53100733,18.04009824
2.104,275,0.1,4,0.4,2.5,0.017,0.6,698.9615556,0.5090909091,2520.673819,0.97024,140,2152.410345,29.40648823,123.0249506,1.680781627,17.49572209,18.00481299
2.112,275,0.1,4,0.4,2.5,0.017,0.6,700.297223,0.5090909091,2515.775821,0.95872,140,2152.211114,29.34768491,123.2600428,1.680781627,17.46073638,17.96982729
2.12,275,0.1,4,0.4,2.5,0.017,0.6,701.6266867,0.5090909091,2510.920075,0.9472,140,2152.013676,29.28938885,123.4940431,1.680781627,17.42605248,17.93514339
2.128,275,0.1,4,0.4,2.5,0.017,0.6,702.9499934,0.5090909091,2506.106905,0.93568,140,2151.818787,29.23160394,123.7269597,1.680781627,17.3916727,17.90076361
2.136,275,0.1,4,0.4,2.5,0.017,0.6,704.2671905,0.5090909091,2501.336647,0.92416,140,2151.627212,29.17433421,123.9588009,1.680781627,17.35759943,17.86669034
2.144,275,0.1,4,0.4,2.5,0.017,0.6,705.5783253,0.5090909091,2496.609645,0.91264,140,2151.439724,29.11758379,124.1895751,1.680781627,17.32383513,17.83292604
2.152,275,0.1,4,0.4,2.5,0.017,0.6,706.8834454,0.5090909091,2491.926255,0.90112,140,2151.257106,29.06135696,124.4192907,1.680781627,17.29038234,17.79947325
2.16,275,0.1,4,0.4,2.5,0.017,0.6,708.1825989,0.5090909091,2487.286841,0.8896,140,2151.08015,29.0056581,124.647956,1.680781627,17.25724367,17.76633458
2.168,275,0.1,4,0.4,2.5,0.017,0.6,709.475834,0.5090909091,2482.691783,0.87808,140,2150.909661,28.95049175,124.8755797,1.680781627,17.22442183,17.73351274
2.176,275,0.1,4,0.4,2.5,0.017,0.6,710.7631992,0.5090909091,2478.14147,0.86656,140,2150.74645,28.89586258,125.1021702,1.680781627,17.19191959,17.7010105
2.184,275,0.1,4,0.4,2.5,0.017,0.6,712.0447432,0.5090909091,2473.636303,0.85504,140,2150.591344,28.84177543,125.3277361,1.680781627,17.15973983,17.66883074
2.192,275,0.1,4,0.4,2.5,0.017,0.6,713.3205152,0.5090909091,2469.176698,0.84352,140,2150.44518,28.78823526,125.552286,1.680781627,17.1278855,17.63697641
2.2,275,0.1,4,0.4,2.5,0.017,0.6,714.5905647,0.5090909091,2464.763082,0.832,140,2150.308807,28.73524723,125.7758288,1.680781627,17.09635967,17.60545058
2.208,275,0.1,4,0.4,2.5,0.017,0.6,715.8549414,0.5090909091,2460.395897,0.82048,140,2150.183088,28.68281663,125.998373,1.680781627,17.0651655,17.57425641
2.216,275,0.1,4,0.4,2.5,0.017,0.6,717.1136955,0.5090909091,2456.075601,0.80896,140,2150.068901,28.63094895,126.2199276,1.680781627,17.03430624,17.54339715
2.224,275,0.1,4,0.4,2.5,0.017,0.6,718.3668774,0.5090909091,2451.802665,0.79744,140,2149.967136,28.57964987,126.4405015,1.680781627,17.00378527,17.51287618
2.232,275,0.1,4,0.4,2.5,0.017,0.6,719.614538,0.5090909091,2447.577577,0.78592,140,2149.878702,28.52892522,126.6601035,1.680781627,16.97360607,17.48269698
2.24,275,0.1,4,0.4,2.5,0.017,0.6,720.8567286,0.5090909091,2443.400842,0.7744,140,2149.80452,28.47878108,126.8787428,1.680781627,16.94377225,17.45286315
2.248,275,0.1,4,0.4,2.5,0.017,0.6,722.0935007,0.5090909091,2439.272982,0.76288,140,2149.745533,28.42922372,127.0964283,1.680781627,16.91428753,17.42337844
2.256,275,0.1,4,0.4,2.5,0.017,0.6,723.3249066,0.5090909091,2435.194537,0.75136,140,2149.702698,28.38025961,127.3131694,1.680781627,16.88515578,17.39424669
2.264,275,0.1,4,0.4,2.5,0.017,0.6,724.5509986,0.5090909091,2431.166066,0.73984,140,2149.676992,28.33189547,127.5289751,1.680781627,16.85638099,17.3654719
2.272,275,0.1,4,0.4,2.5,0.017,0.6,725.7718298,0.5090909091,2427.18815,0.72832,140,2149.669413,28.28413827,127.7438549,1.680781627,16.82796731,17.33705822
2.28,275,0.1,4,0.4,2.5,0.017,0.6,726.9874536,0.5090909091,2423.261389,0.7168,140,2149.68098,28.23699521,127.9578181,1.680781627,16.79991901,17.30900992
2.288,275,0.1,4,0.4,2.5,0.017,0.6,728.1979238,0.5090909091,2419.386404,0.70528,140,2149.712733,28.19047376,128.1708742,1.680781627,16.77224055,17.28133146
2.296,275,0.1,4,0.4,2.5,0.017,0.6,729.403295,0.5090909091,2415.563843,0.69376,140,2149.765737,28.14458168,128.3830328,1.680781627,16.74493654,17.25402745
2.304,275,0.1,4,0.4,2.5,0.017,0.6,730.6036222,0.5090909091,2411.794374,0.68224,140,2149.841081,28.09932701,128.5943037,1.680781627,16.71801176,17.22710267
2.312,275,0.1,4,0.4,2.5,0.017,0.6,731.7989607,0.5090909091,2408.078695,0.67072,140,2149.939881,28.05471812,128.8046964,1.680781627,16.6914712,17.20056211
2.32,275,0.1,4,0.4,2.5,0.017,0.6,732.9893668,0.5090909091,2404.417527,0.6592,140,2150.063279,28.01076367,129.0142211,1.680781627,16.66532,17.17441091
2.328,275,0.1,4,0.4,2.5,0.017,0.6,734.1748972,0.5090909091,2400.811623,0.64768,140,2150.212447,27.96747268,129.2228875,1.680781627,16.63956354,17.14865445
2.336,275,0.1,4,0.4,2.5,0.017,0.6,735.3556091,0.5090909091,2397.261764,0.63616,140,2150.388591,27.92485455,129.4307058,1.680781627,16.6142074,17.12329831
2.344,275,0.1,4,0.4,2.5,0.017,0.6,736.5315606,0.5090909091,2393.768762,0.62464,140,2150.592945,27.88291903,129.6376863,1.680781627,16.58925739,17.0983483
2.352,275,0.1,4,0.4,2.5,0.017,0.6,737.7028103,0.5090909091,2390.333466,0.61312,140,2150.826782,27.84167629,129.8438391,1.680781627,16.56471956,17.07381047
2.36,275,0.1,4,0.4,2.5,0.017,0.6,738.8694176,0.5090909091,2386.956756,0.6016,140,2151.09141,27.80113693,130.0491749,1.680781627,16.54060021,17.04969112
2.368,275,0.1,4,0.4,2.5,0.017,0.6,740.0314428,0.5090909091,2383.639554,0.59008,140,2151.388176,27.76131198,130.2537042,1.680781627,16.51690591,17.02599681
2.376,275,0.1,4,0.4,2.5,0.017,0.6,741.1889465,0.5090909091,2380.382819,0.57856,140,2151.718469,27.72221298,130.4574376,1.680781627,16.49364351,17.00273442
2.384,275,0.1,4,0.4,2.5,0.017,0.6,742.3419908,0.5090909091,2377.187553,0.56704,140,2152.083725,27.68385195,130.6603861,1.680781627,16.47082019,16.9799111
2.392,275,0.1,4,0.4,2.5,0.017,0.6,743.490638,0.5090909091,2374.054805,0.55552,140,2152.485424,27.64624148,130.8625607,1.680781627,16.44844341,16.95753432
2.4,275,0.1,4,0.4,2.5,0.017,0.6,744.6349518,0.5090909091,2370.985668,0.544,140,2152.925098,27.6093947,131.0639726,1.680781627,16.426521,16.93561191
2.408,275,0.1,4,0.4,2.5,0.017,0.6,745.7749965,0.5090909091,2367.98129,0.53248,140,2153.404333,27.57332539,131.264633,1.680781627,16.40506116,16.91415207
2.416,275,0.1,4,0.4,2.5,0.017,0.6,746.9108376,0.5090909091,2365.042871,0.52096,140,2153.924772,27.53804796,131.4645536,1.680781627,16.38407245,16.89316336
2.424,275,0.1,4,0.4,2.5,0.017,0.6,748.0425417,0.5090909091,2362.171671,0.50944,140,2154.488119,27.50357752,131.663746,1.680781627,16.36356388,16.87265479
2.432,275,0.1,4,0.4,2.5,0.017,0.6,749.1701761,0.5090909091,2359.36901,0.49792,140,2155.096145,27.46992995,131.8622221,1.680781627,16.34354488,16.85263579
2.44,275,0.1,4,0.4,2.5,0.017,0.6,750.2938098,0.5090909091,2356.636278,0.4864,140,2155.750693,27.43712191,132.0599941,1.680781627,16.32402536,16.83311627
2.448,275,0.1,4,0.4,2.5,0.017,0.6,751.4135126,0.5090909091,2353.974934,0.47488,140,2156.453678,27.40517092,132.2570741,1.680781627,16.30501576,16.81410667
2.456,275,0.1,4,0.4,2.5,0.017,0.6,752.5293557,0.5090909091,2351.386514,0.46336,140,2157.207101,27.37409544,132.4534748,1.680781627,16.28652705,16.79561796
2.464,275,0.1,4,0.4,2.5,0.017,0.6,753.6414118,0.5090909091,2348.87264,0.45184,140,2158.013048,27.3439149,132.649209,1.680781627,16.2685708,16.77766171
2.472,275,0.1,4,0.4,2.5,0.017,0.6,754.7497547,0.5090909091,2346.435019,0.44032,140,2158.873702,27.31464984,132.8442896,1.680781627,16.25115922,16.76025013
