time,clutch1.a_rel,clutch1.a_relfric,clutch1.f_normalized,clutch1.flange_a.phi,clutch1.flange_a.tau,clutch1.flange_b.phi,clutch1.flange_b.tau,clutch1.fn,clutch1.free,clutch1.locked,clutch1.lossPower,clutch1.mode,clutch1.mue0,clutch1.phi_rel,clutch1.sa,clutch1.startBackward,clutch1.startForward,clutch1.tau,clutch1.tau0,clutch1.tau0_max,clutch1.w_rel,clutch1.w_relfric,clutch2.a_rel,clutch2.a_relfric,clutch2.f_normalized,clutch2.flange_a.phi,clutch2.flange_a.tau,clutch2.flange_b.phi,clutch2.flange_b.tau,clutch2.fn,clutch2.free,clutch2.locked,clutch2.lossPower,clutch2.mode,clutch2.mue0,clutch2.phi_rel,clutch2.sa,clutch2.startBackward,clutch2.startForward,clutch2.tau,clutch2.tau0,clutch2.tau0_max,clutch2.w_rel,clutch2.w_relfric,clutch3.a_rel,clutch3.a_relfric,clutch3.f_normalized,clutch3.flange_a.phi,clutch3.flange_a.tau,clutch3.flange_b.phi,clutch3.flange_b.tau,clutch3.fn,clutch3.free,clutch3.locked,clutch3.lossPower,clutch3.mode,clutch3.mue0,clutch3.phi_rel,clutch3.sa,clutch3.startBackward,clutch3.startForward,clutch3.tau,clutch3.tau0,clutch3.tau0_max,clutch3.w_rel,clutch3.w_relfric,der(clutch1.phi_rel),der(clutch1.w_rel),der(clutch2.phi_rel),der(clutch2.w_rel),der(clutch3.phi_rel),der(clutch3.w_rel),der(J1.phi),der(J1.w),der(J2.phi),der(J2.w),der(J3.phi),der(J3.w),der(J4.phi),der(J4.w),fixed.flange.phi,fixed.flange.tau,J1.a,J1.flange_a.phi,J1.flange_a.tau,J1.flange_b.phi,J1.flange_b.tau,J1.phi,J1.w,J2.a,J2.flange_a.phi,J2.flange_a.tau,J2.flange_b.phi,J2.flange_b.tau,J2.phi,J2.w,J3.a,J3.flange_a.phi,J3.flange_a.tau,J3.flange_b.phi,J3.flange_b.tau,J3.phi,J3.w,J4.a,J4.flange_a.phi,J4.flange_a.tau,J4.flange_b.phi,J4.phi,J4.w,sin1.y,sin2.y,step1.y,step2.y,torque.flange.phi,torque.flange.tau,torque.phi_support,torque.support.phi,torque.support.tau,torque.tau
1.17599999999994,8.09413820558557,8.09413820558557,0.0936500359713928,6.54290515699554,0.936500359713928,3.31013957365845,-0.936500359713928,1.87300071942786,0,0,0.262136681109091,-1,0.5,-3.23276558333709,7.06398780990025,0,0,-0.936500359713928,0.936500359713928,1.03015039568532,-0.279910924101691,-0.279910924101691,0,0,1,3.31013957365845,0.624333573142618,1.91327302228408,-0.624333573142618,20,0,1,-0.00235122977086986,0,0.5,-1.39686655137437,-0.624333573142618,0,0,-0.624333573142618,10,11,0.00376598323718972,0.00376598323718972,0,0,1,1.91327302228408,0.312166786571309,0.374921676525574,-0.312166786571309,20,0,1,-7.87958487923281E-005,0,0.5,-1.53835134575851,-0.312166786571309,0,0,-0.312166786571309,10,11,0.000252415862871845,0.000252415862871845,-0.279910924101691,8.09413820558557,0.00376598323718972,0,0.000252415862871845,0,2.7298116343453,-7.78197141901426,2.44990071024361,0.312166786571309,2.4536666934808,0.312166786571309,2.45391910934367,0.312166786571309,0,6.84547105930033,-7.78197141901426,6.54290515699554,-6.84547105930033,6.54290515699554,-0.936500359713928,6.54290515699554,2.7298116343453,0.312166786571309,3.31013957365845,0.936500359713928,3.31013957365845,-0.624333573142618,3.31013957365845,2.44990071024361,0.312166786571309,1.91327302228408,0.624333573142618,1.91327302228408,-0.312166786571309,1.91327302228408,2.4536666934808,0.312166786571309,0.374921676525574,0.312166786571309,0.374921676525574,0.374921676525574,2.45391910934367,-6.84547105930033,0.0936500359713928,1,1,6.54290515699554,6.84547105930033,0,0,-6.84547105930033,-6.84547105930033
1.17899999999994,7.32768435359145,7.32768435359145,0.0898960362785278,6.551063871961,0.898960362785278,3.31749052655156,-0.898960362785278,1.79792072557056,0,0,0.230717227097508,-1,0.5,-3.23357334540943,6.33882795452765,0,0,-0.898960362785278,0.898960362785278,0.988856399063806,-0.256648943211099,-0.256648943211099,0,0,1,3.31749052655156,0.599306908523519,1.9206352731269,-0.599306908523519,20,0,1,-0.00225697977143156,0,0.5,-1.39685525342466,-0.599306908523519,0,0,-0.599306908523519,10,11,0.00376598323718972,0.00376598323718972,0,0,1,1.9206352731269,0.29965345426176,0.382284684615985,-0.29965345426176,20,0,1,-7.5637285220011E-005,0,0.5,-1.53835058851092,-0.29965345426176,0,0,-0.29965345426176,10,11,0.000252415862871845,0.000252415862871845,-0.256648943211099,7.32768435359145,0.00376598323718972,0,0.000252415862871845,0,2.70746926189185,-7.02803089932969,2.45082031868075,0.29965345426176,2.45458630191794,0.29965345426176,2.45483871778081,0.29965345426176,0,6.12907053654441,-7.02803089932969,6.551063871961,-6.12907053654441,6.551063871961,-0.898960362785278,6.551063871961,2.70746926189185,0.29965345426176,3.31749052655156,0.898960362785278,3.31749052655156,-0.599306908523519,3.31749052655156,2.45082031868075,0.29965345426176,1.9206352731269,0.599306908523519,1.9206352731269,-0.29965345426176,1.9206352731269,2.45458630191794,0.29965345426176,0.382284684615985,0.29965345426176,0.382284684615985,0.382284684615985,2.45483871778081,-6.12907053654441,0.0898960362785278,1,1,6.551063871961,6.12907053654441,0,0,-6.12907053654441,-6.12907053654441
1.18199999999994,6.50681140265906,6.50681140265906,0.0861407589640019,6.55915867399411,0.86140758964002,3.32484418758634,-0.86140758964002,1.72281517928004,0,0,0.203086681757681,-1,0.5,-3.23431448640777,5.55926305405504,0,0,-0.86140758964002,0.86140758964002,0.947548348604021,-0.235761426066086,-0.235761426066086,0,0,1,3.32484418758634,0.57427172642668,1.92800023211139,-0.57427172642668,20,0,1,-0.00216269769531488,0,0.5,-1.39684395547495,-0.57427172642668,0,0,-0.57427172642668,10,11,0.00376598323718972,0.00376598323718972,0,0,1,1.92800023211139,0.28713586321334,0.38965040084806,-0.28713586321334,20,0,1,-7.24776466744471E-005,0,0.5,-1.53834983126333,-0.28713586321334,0,0,-0.28713586321334,10,11,0.000252415862871845,0.000252415862871845,-0.235761426066086,6.50681140265906,0.00376598323718972,0,0.000252415862871845,0,2.68746380739373,-6.21967553944572,2.45170238132765,0.28713586321334,2.45546836456484,0.28713586321334,2.45572078042771,0.28713586321334,0,5.3582679498057,-6.21967553944572,6.55915867399411,-5.3582679498057,6.55915867399411,-0.86140758964002,6.55915867399411,2.68746380739373,0.28713586321334,3.32484418758634,0.86140758964002,3.32484418758634,-0.57427172642668,3.32484418758634,2.45170238132765,0.28713586321334,1.92800023211139,0.57427172642668,1.92800023211139,-0.28713586321334,1.92800023211139,2.45546836456484,0.28713586321334,0.38965040084806,0.28713586321334,0.38965040084806,0.38965040084806,2.45572078042771,-5.3582679498057,0.0861407589640019,1,1,6.55915867399411,5.3582679498057,0,0,-5.3582679498057,-5.3582679498057
1.18499999999994,5.63836176272706,5.63836176272706,0.0823842573986182,6.56719678697459,0.823842573986182,3.33220044410835,-0.823842573986182,1.64768514797236,0,0,0.179105439219453,-1,0.5,-3.23499634286624,4.73213493134226,0,0,-0.823842573986182,0.823842573986182,0.9062268313848,-0.217402504889796,-0.217402504889796,0,0,1,3.33220044410835,0.549228382657454,1.93536778658311,-0.549228382657454,20,0,1,-0.00206838488247679,0,0.5,-1.39683265752524,-0.549228382657454,0,0,-0.549228382657454,10,11,0.00376598323718972,0.00376598323718972,0,0,1,1.93536778658311,0.274614191328727,0.39701871256737,-0.274614191328727,20,0,1,-6.93169780610945E-005,0,0.5,-1.53834907401574,-0.274614191328727,0,0,-0.274614191328727,10,11,0.000252415862871845,0.000252415862871845,-0.217402504889796,5.63836176272706,0.00376598323718972,0,0.000252415862871845,0,2.66994939053803,-5.36374757139834,2.45254688564823,0.274614191328727,2.45631286888542,0.274614191328727,2.45656528474829,0.274614191328727,0,4.53990499741216,-5.36374757139834,6.56719678697459,-4.53990499741216,6.56719678697459,-0.823842573986182,6.56719678697459,2.66994939053803,0.274614191328727,3.33220044410835,0.823842573986182,3.33220044410835,-0.549228382657454,3.33220044410835,2.45254688564823,0.274614191328727,1.93536778658311,0.549228382657454,1.93536778658311,-0.274614191328727,1.93536778658311,2.45631286888542,0.274614191328727,0.39701871256737,0.274614191328727,0.39701871256737,0.39701871256737,2.45656528474829,-4.53990499741216,0.0823842573986182,1,1,6.56719678697459,4.53990499741216,0,0,-4.53990499741216,-4.53990499741216
1.18799999999994,4.72959999313873,4.72959999313873,0.0786265849705788,6.57518586895564,0.786265849705788,3.33955918342628,-0.786265849705788,1.57253169941158,0,0,0.158593909882189,-1,0.5,-3.23562668552936,3.86470755846236,0,0,-0.786265849705788,0.786265849705788,0.864892434676367,-0.201705199254849,-0.201705199254849,0,0,1,3.33955918342628,0.524177233137192,1.94273782385075,-0.524177233137192,20,0,1,-0.00197404267331115,0,0.5,-1.39682135957553,-0.524177233137192,0,0,-0.524177233137192,10,11,0.00376598323718972,0.00376598323718972,0,0,1,1.94273782385075,0.262088616568596,0.404389507082603,-0.262088616568596,20,0,1,-6.61553243000503E-005,0,0.5,-1.53834831676815,-0.262088616568596,0,0,-0.262088616568596,10,11,0.000252415862871845,0.000252415862871845,-0.201705199254849,4.72959999313873,0.00376598323718972,0,0.000252415862871845,0,2.65505901889507,-4.46751137657013,2.45335381964022,0.262088616568596,2.45711980287741,0.262088616568596,2.45737221874029,0.262088616568596,0,3.68124552686435,-4.46751137657013,6.57518586895564,-3.68124552686435,6.57518586895564,-0.786265849705788,6.57518586895564,2.65505901889507,0.262088616568596,3.33955918342628,0.786265849705788,3.33955918342628,-0.524177233137192,3.33955918342628,2.45335381964022,0.262088616568596,1.94273782385075,0.524177233137192,1.94273782385075,-0.262088616568596,1.94273782385075,2.45711980287741,0.262088616568596,0.404389507082603,0.262088616568596,0.404389507082603,0.404389507082603,2.45737221874029,-3.68124552686435,0.0786265849705788,1,1,6.57518586895564,3.68124552686435,0,0,-3.68124552686435,-3.68124552686435
1.19099999999994,3.78814832820687,3.78814832820687,0.0748677950847261,6.58313394718655,0.748677950847261,3.34692029281353,-0.748677950847261,1.49735590169452,0,0,0.141335600112422,-1,0.5,-3.23621365437302,2.96460258227489,0,0,-0.748677950847261,0.748677950847261,0.823545745931987,-0.188780235817651,-0.188780235817651,0,0,1,3.34692029281353,0.499118633898174,1.95011023118772,-0.499118633898174,20,0,1,-0.00187967240862956,0,0.5,-1.39681006162581,-0.499118633898174,0,0,-0.499118633898174,10,11,0.00376598323718972,0.00376598323718972,0,0,1,1.95011023118772,0.249559316949087,0.411762671667157,-0.249559316949087,20,0,1,-6.29927303254121E-005,0,0.5,-1.53834755952056,-0.249559316949087,0,0,-0.249559316949087,10,11,0.000252415862871845,0.000252415862871845,-0.188780235817651,3.78814832820687,0.00376598323718972,0,0.000252415862871845,0,2.64290340765296,-3.53858901125779,2.45412317183531,0.249559316949087,2.4578891550725,0.249559316949087,2.45814157093537,0.249559316949087,0,2.78991106041053,-3.53858901125779,6.58313394718655,-2.78991106041053,6.58313394718655,-0.748677950847261,6.58313394718655,2.64290340765296,0.249559316949087,3.34692029281353,0.748677950847261,3.34692029281353,-0.499118633898174,3.34692029281353,2.45412317183531,0.249559316949087,1.95011023118772,0.499118633898174,1.95011023118772,-0.249559316949087,1.95011023118772,2.4578891550725,0.249559316949087,0.411762671667157,0.249559316949087,0.411762671667157,0.411762671667157,2.45814157093537,-2.78991106041053,0.0748677950847261,1,1,6.58313394718655,2.78991106041053,0,0,-2.78991106041053,-2.78991106041053
1.19399999999994,2.82191902803313,2.82191902803313,0.0711079411617855,6.59104934985913,0.711079411617855,3.35428365950983,-0.711079411617855,1.42215882323571,0,0,0.127080603912591,-1,0.5,-3.2367656903493,2.03973167525349,0,0,-0.711079411617855,0.711079411617855,0.782187352779641,-0.178715065907274,-0.178715065907274,0,0,1,3.35428365950983,0.47405294107857,1.95748489583372,-0.47405294107857,20,0,1,-0.00178527542964238,0,0.5,-1.3967987636761,-0.47405294107857,0,0,-0.47405294107857,10,11,0.00376598323718972,0.00376598323718972,0,0,1,1.95748489583372,0.237026470539285,0.419138093560752,-0.237026470539285,20,0,1,-5.98292410846416E-005,0,0.5,-1.53834680227297,-0.237026470539285,0,0,-0.237026470539285,10,11,0.000252415862871845,0.000252415862871845,-0.178715065907274,2.82191902803313,0.00376598323718972,0,0.000252415862871845,0,2.63356999720657,-2.58489255749385,2.4548549312993,0.237026470539285,2.45862091453649,0.237026470539285,2.45887333039936,0.237026470539285,0,1.87381314587599,-2.58489255749385,6.59104934985913,-1.87381314587599,6.59104934985913,-0.711079411617855,6.59104934985913,2.63356999720657,0.237026470539285,3.35428365950983,0.711079411617855,3.35428365950983,-0.47405294107857,3.35428365950983,2.4548549312993,0.237026470539285,1.95748489583372,0.47405294107857,1.95748489583372,-0.237026470539285,1.95748489583372,2.45862091453649,0.237026470539285,0.419138093560752,0.237026470539285,0.419138093560752,0.419138093560752,2.45887333039936,-1.87381314587599,0.0711079411617855,1,1,6.59104934985913,1.87381314587599,0,0,-1.87381314587599,-1.87381314587599
1.19699999999994,1.83904415503894,1.83904415503894,0.0673470766376032,6.59894063518391,0.673470766376032,3.36164917072279,-0.673470766376032,1.34694153275206,0,0,0.115549460202257,-1,0.5,-3.23729146446111,1.09822631202531,0,0,-0.673470766376032,0.673470766376032,0.740817843013635,-0.171573089688855,-0.171573089688855,0,0,1,3.36164917072279,0.448980510917355,1.9648617049964,-0.448980510917355,20,0,1,-0.00169085307793963,0,0.5,-1.39678746572639,-0.448980510917355,0,0,-0.448980510917355,10,11,0.00376598323718972,0.00376598323718972,0,0,1,1.9648617049964,0.224490255458677,0.42651565997102,-0.224490255458677,20,0,1,-5.66649015379229E-005,0,0.5,-1.53834604502538,-0.224490255458677,0,0,-0.224490255458677,10,11,0.000252415862871845,0.000252415862871845,-0.171573089688855,1.83904415503894,0.00376598323718972,0,0.000252415862871845,0,2.62712217732111,-1.61455389958027,2.45554908763226,0.224490255458677,2.45931507086945,0.224490255458677,2.45956748673232,0.224490255458677,0,0.941083133204234,-1.61455389958027,6.59894063518391,-0.941083133204234,6.59894063518391,-0.673470766376032,6.59894063518391,2.62712217732111,0.224490255458677,3.36164917072279,0.673470766376032,3.36164917072279,-0.448980510917355,3.36164917072279,2.45554908763226,0.224490255458677,1.9648617049964,0.448980510917355,1.9648617049964,-0.224490255458677,1.9648617049964,2.45931507086945,0.224490255458677,0.42651565997102,0.224490255458677,0.42651565997102,0.42651565997102,2.45956748673232,-0.941083133204234,0.0673470766376032,1,1,6.59894063518391,0.941083133204234,0,0,-0.941083133204234,-0.941083133204234
1.19999999999994,0.847803399517787,0.847803399517787,0.0635852549623887,6.60681651842547,0.635852549623887,3.36901671362959,-0.635852549623887,1.27170509924778,0,0,0.106437325474463,-1,0.5,-3.23779980479588,0.148365594931511,0,0,-0.635852549623887,0.635852549623887,0.699437804586276,-0.167393093787895,-0.167393093787895,0,0,1,3.36901671362959,0.423901699749258,1.97224054585291,-0.423901699749258,20,0,1,-0.00159640669547194,0,0.5,-1.39677616777668,-0.423901699749258,0,0,-0.423901699749258,10,11,0.00376598323718972,0.00376598323718972,0,0,1,1.97224054585291,0.211950849874629,0.433895258075115,-0.211950849874629,20,0,1,-5.34997566575254E-005,0,0.5,-1.53834528777779,-0.211950849874629,0,0,-0.211950849874629,10,11,0.000252415862871845,0.000252415862871845,-0.167393093787895,0.847803399517787,0.00376598323718972,0,0.000252415862871845,0,2.62359872475658,-0.635852549643158,2.45620563096869,0.211950849874629,2.45997161420588,0.211950849874629,2.46022403006875,0.211950849874629,0,1.92704039006885E-011,-0.635852549643158,6.60681651842547,-1.92704039006885E-011,6.60681651842547,-0.635852549623887,6.60681651842547,2.62359872475658,0.211950849874629,3.36901671362959,0.635852549623887,3.36901671362959,-0.423901699749258,3.36901671362959,2.45620563096869,0.211950849874629,1.97224054585291,0.423901699749258,1.97224054585291,-0.211950849874629,1.97224054585291,2.45997161420588,0.211950849874629,0.433895258075115,0.211950849874629,0.433895258075115,0.433895258075115,2.46022403006875,-1.92704039006885E-011,0.0635852549623887,1,1,6.60681651842547,1.92704039006885E-011,0,0,-1.92704039006885E-011,-1.92704039006885E-011
1.20299999999994,-0.143449405166465,-0.143449405166465,0.059822529599955,6.61468579754465,0.59822529599955,3.3763861753785,-0.59822529599955,1.1964505919991,0,0,0.099418408301544,-1,0.5,-3.23829962216616,-0.80149723076597,0,0,-0.59822529599955,0.59822529599955,0.658047825599505,-0.166188907367132,-0.166188907367132,0,0,1,3.3763861753785,0.3988168639997,1.97962130555153,-0.3988168639997,20,0,1,-0.00150193762453144,0,0.5,-1.39676486982697,-0.3988168639997,0,0,-0.3988168639997,10,11,0.00376598323718972,0.00376598323718972,0,0,1,1.97962130555153,0.19940843199985,0.441276775021322,-0.19940843199985,20,0,1,-5.03338514271637E-005,0,0.5,-1.5383445305302,-0.19940843199985,0,0,-0.19940843199985,10,11,0.000252415862871845,0.000252415862871845,-0.166188907367132,-0.143449405166465,0.00376598323718972,0,0.000252415862871845,0,2.6230134593448,0.342857837166315,2.45682455197767,0.19940843199985,2.46059053521486,0.19940843199985,2.46084295107773,0.19940843199985,0,-0.941083133165864,0.342857837166315,6.61468579754465,0.941083133165864,6.61468579754465,-0.59822529599955,6.61468579754465,2.6230134593448,0.19940843199985,3.3763861753785,0.59822529599955,3.3763861753785,-0.3988168639997,3.3763861753785,2.45682455197767,0.19940843199985,1.97962130555153,0.3988168639997,1.97962130555153,-0.19940843199985,1.97962130555153,2.46059053521486,0.19940843199985,0.441276775021322,0.19940843199985,0.441276775021322,0.441276775021322,2.46084295107773,0.941083133165864,0.059822529599955,1,1,6.61468579754465,-0.941083133165864,0,0,0.941083133165864,0.941083133165864
1.20599999999994,-1.1263604254787,-1.1263604254787,0.0560589540269577,6.62255727810742,0.560589540269577,3.38375744309052,-0.560589540269577,1.12117908053915,0,0,0.0941506095004894,-1,0.5,-3.23879983501689,-1.74300891977523,0,0,-0.560589540269577,0.560589540269577,0.616648494296535,-0.167949279708669,-0.167949279708669,0,0,1,3.38375744309052,0.373726360179718,1.98700387121326,-0.373726360179718,20,0,1,-0.00140744720773274,0,0.5,-1.39675357187726,-0.373726360179718,0,0,-0.373726360179718,10,11,0.00376598323718972,0.00376598323718972,0,0,1,1.98700387121326,0.186863180089859,0.44866009793065,-0.186863180089859,20,0,1,-4.71672308413587E-005,0,0.5,-1.53834377328262,-0.186863180089859,0,0,-0.186863180089859,10,11,0.000252415862871845,0.000252415862871845,-0.167949279708669,-1.1263604254787,0.00376598323718972,0,0.000252415862871845,0,2.62535512157162,1.31322360556856,2.45740584186295,0.186863180089859,2.46117182510014,0.186863180089859,2.46142424096301,0.186863180089859,0,-1.87381314583813,1.31322360556856,6.62255727810742,1.87381314583813,6.62255727810742,-0.560589540269577,6.62255727810742,2.62535512157162,0.186863180089859,3.38375744309052,0.560589540269577,3.38375744309052,-0.373726360179718,3.38375744309052,2.45740584186295,0.186863180089859,1.98700387121326,0.373726360179718,1.98700387121326,-0.186863180089859,1.98700387121326,2.46117182510014,0.186863180089859,0.44866009793065,0.186863180089859,0.44866009793065,0.44866009793065,2.46142424096301,1.87381314583813,0.0560589540269577,1,1,6.62255727810742,-1.87381314583813,0,0,1.87381314583813,1.87381314583813
1.20899999999994,-2.09264997061161,-2.09264997061161,0.0522945817321377,6.63043969812699,0.522945817321377,3.39113040386102,-0.522945817321377,1.04589163464275,0,0,0.0902803097546885,-1,0.5,-3.23930929426597,-2.66789036966513,0,0,-0.522945817321377,0.522945817321377,0.575240399053515,-0.17263798038795,-0.17263798038795,0,0,1,3.39113040386102,0.348630544880918,1.99438812993347,-0.348630544880918,20,0,1,-0.00131293678799385,0,0.5,-1.39674227392755,-0.348630544880918,0,0,-0.348630544880918,10,11,0.00376598323718972,0.00376598323718972,0,0,1,1.99438812993347,0.174315272440459,0.456045113898442,-0.174315272440459,20,0,1,-4.39999399047992E-005,0,0.5,-1.53834301603503,-0.174315272440459,0,0,-0.174315272440459,10,11,0.000252415862871845,0.000252415862871845,-0.17263798038795,-2.09264997061161,0.00376598323718972,0,0.000252415862871845,0,2.63058747275107,2.26696524305207,2.45794949236312,0.174315272440459,2.46171547560031,0.174315272440459,2.46196789146318,0.174315272440459,0,-2.78991106037345,2.26696524305207,6.63043969812699,2.78991106037345,6.63043969812699,-0.522945817321377,6.63043969812699,2.63058747275107,0.174315272440459,3.39113040386102,0.522945817321377,3.39113040386102,-0.348630544880918,3.39113040386102,2.45794949236312,0.174315272440459,1.99438812993347,0.348630544880918,1.99438812993347,-0.174315272440459,1.99438812993347,2.46171547560031,0.174315272440459,0.456045113898442,0.174315272440459,0.456045113898442,0.456045113898442,2.46196789146318,2.78991106037345,0.0522945817321377,1,1,6.63043969812699,-2.78991106037345,0,0,2.78991106037345,2.78991106037345
1.21199999999994,-3.0341859772877,-3.0341859772877,0.0485294662155562,6.63834165350626,0.485294662155562,3.39850494476125,-0.485294662155562,0.970589324311124,0,0,0.0874472451461093,-1,0.5,-3.23983670874501,-3.56801010565882,0,0,-0.485294662155562,0.485294662155562,0.533824128371118,-0.180194121150416,-0.180194121150416,0,0,1,3.39850494476125,0.323529774770374,2.00177396878342,-0.323529774770374,20,0,1,-0.00121840770851699,0,0.5,-1.39673097597784,-0.323529774770374,0,0,-0.323529774770374,10,11,0.00376598323718972,0.00376598323718972,0,0,1,2.00177396878342,0.161764887385187,0.463431709995981,-0.161764887385187,20,0,1,-4.08320236316988E-005,0,0.5,-1.53834225878744,-0.161764887385187,0,0,-0.161764887385187,10,11,0.000252415862871845,0.000252415862871845,-0.180194121150416,-3.0341859772877,0.00376598323718972,0,0.000252415862871845,0,2.63864961690212,3.19595086467288,2.4584554957517,0.161764887385188,2.46222147898889,0.161764887385188,2.46247389485177,0.161764887385188,0,-3.68124552682845,3.19595086467288,6.63834165350626,3.68124552682845,6.63834165350626,-0.485294662155562,6.63834165350626,2.63864961690212,0.161764887385188,3.39850494476125,0.485294662155562,3.39850494476125,-0.323529774770374,3.39850494476125,2.4584554957517,0.161764887385188,2.00177396878342,0.323529774770374,2.00177396878342,-0.161764887385187,2.00177396878342,2.46222147898889,0.161764887385188,0.463431709995981,0.161764887385187,0.463431709995981,0.463431709995981,2.46247389485177,3.68124552682845,0.0485294662155562,1,1,6.63834165350626,-3.68124552682845,0,0,3.68124552682845,3.68124552682845
1.21499999999994,-3.94305618420662,-3.94305618420662,0.0447636609878399,6.64627152474224,0.447636609878399,3.40588095284006,-0.447636609878399,0.895273219756798,0,0,0.0852894103921646,-1,0.5,-3.24039057190218,-4.43545645507286,0,0,-0.447636609878399,0.447636609878399,0.492400270866239,-0.190532696633847,-0.190532696633847,0,0,1,3.40588095284006,0.298424406585599,2.00916127481194,-0.298424406585599,20,0,1,-0.00112386131276965,0,0.5,-1.39671967802812,-0.298424406585599,0,0,-0.298424406585599,10,11,0.00376598323718972,0.00376598323718972,0,0,1,2.00916127481194,0.1492122032928,0.470819773272089,-0.1492122032928,20,0,1,-3.76635270451612E-005,0,0.5,-1.53834150153985,-0.1492122032928,0,0,-0.1492122032928,10,11,0.000252415862871845,0.000252415862871845,-0.190532696633847,-3.94305618420662,0.00376598323718972,0,0.000252415862871845,0,2.64945654147112,4.09226838749942,2.45892384483727,0.1492122032928,2.46268982807446,0.1492122032928,2.46294224393733,0.1492122032928,0,-4.53990499737781,4.09226838749942,6.64627152474224,4.53990499737781,6.64627152474224,-0.447636609878399,6.64627152474224,2.64945654147112,0.1492122032928,3.40588095284006,0.447636609878399,3.40588095284006,-0.298424406585599,3.40588095284006,2.45892384483727,0.1492122032928,2.00916127481194,0.298424406585599,2.00916127481194,-0.1492122032928,2.00916127481194,2.46268982807446,0.1492122032928,0.470819773272089,0.1492122032928,0.470819773272089,0.470819773272089,2.46294224393733,4.53990499737781,0.0447636609878399,1,1,6.64627152474224,-4.53990499737781,0,0,4.53990499737781,4.53990499737781
1.21799999999994,-4.81163835551427,-4.81163835551427,0.0409972195694164,6.65423740554302,0.409972195694164,3.41325831512541,-0.409972195694164,0.819944391388328,0,0,0.0834479296092659,-1,0.5,-3.24097909041761,-5.26260777077785,0,0,-0.409972195694164,0.409972195694164,0.45096941526358,-0.203545339136895,-0.203545339136895,0,0,1,3.41325831512541,0.273314797129442,2.016549935047,-0.273314797129442,20,0,1,-0.00102929894446539,0,0.5,-1.39670838007841,-0.273314797129442,0,0,-0.273314797129442,10,11,0.00376598323718972,0.00376598323718972,0,0,1,2.016549935047,0.136657398564721,0.478209190754741,-0.136657398564721,20,0,1,-3.44944951765358E-005,0,0.5,-1.53834074429226,-0.136657398564721,0,0,-0.136657398564721,10,11,0.000252415862871845,0.000252415862871845,-0.203545339136895,-4.81163835551427,0.00376598323718972,0,0.000252415862871845,0,2.66289987210044,4.948295754079,2.45935453296354,0.136657398564721,2.46312051620073,0.136657398564721,2.46337293206361,0.136657398564721,0,-5.35826794977316,4.948295754079,6.65423740554302,5.35826794977316,6.65423740554302,-0.409972195694164,6.65423740554302,2.66289987210044,0.136657398564721,3.41325831512541,0.409972195694164,3.41325831512541,-0.273314797129442,3.41325831512541,2.45935453296354,0.136657398564721,2.016549935047,0.273314797129442,2.016549935047,-0.136657398564721,2.016549935047,2.46312051620073,0.136657398564721,0.478209190754741,0.136657398564721,0.478209190754741,0.478209190754741,2.46337293206361,5.35826794977316,0.0409972195694164,1,1,6.65423740554302,-5.35826794977316,0,0,5.35826794977316,5.35826794977316
1.22099999999994,-5.6326679299839,-5.6326679299839,0.0372301954897548,6.66224703399089,0.372301954897548,3.42063691862603,-0.372301954897548,0.744603909795096,0,0,0.0815718351379805,-1,0.5,-3.24161011536486,-6.0422000803712,0,0,-0.372301954897548,0.372301954897548,0.409532150387303,-0.219101280734419,-0.219101280734419,0,0,1,3.42063691862603,0.248201303265032,2.02393983649733,-0.248201303265032,20,0,1,-0.00093472194754475,0,0.5,-1.3966970821287,-0.248201303265032,0,0,-0.248201303265032,10,11,0.00376598323718972,0.00376598323718972,0,0,1,2.02393983649733,0.124100651632516,0.485599849452662,-0.124100651632516,20,0,1,-3.13249730647797E-005,0,0.5,-1.53833998704467,-0.124100651632516,0,0,-0.124100651632516,10,11,0.000252415862871845,0.000252415862871845,-0.219101280734419,-5.6326679299839,0.00376598323718972,0,0.000252415862871845,0,2.67884883474391,5.75676858161641,2.45974755400949,0.124100651632516,2.46351353724668,0.124100651632516,2.46376595310955,0.124100651632516,0,-6.12907053651396,5.75676858161641,6.66224703399089,6.12907053651396,6.66224703399089,-0.372301954897548,6.66224703399089,2.67884883474391,0.124100651632516,3.42063691862603,0.372301954897548,3.42063691862603,-0.248201303265032,3.42063691862603,2.45974755400949,0.124100651632516,2.02393983649733,0.248201303265032,2.02393983649733,-0.124100651632516,2.02393983649733,2.46351353724668,0.124100651632516,0.485599849452662,0.124100651632516,0.485599849452662,0.485599849452662,2.46376595310955,6.12907053651396,0.0372301954897548,1,1,6.66224703399089,-6.12907053651396,0,0,6.12907053651396,6.12907053651396
