"time","qINJ01","sacpINJ01","x1INJ01","volumeINJ01","paDVALV01","lcaPUMP01","p1PUMP01","qinjexpseu_"
0.00501,-9.83772e-009,50,1e-009,-8.21247e-013,9.98009,0.00146107,2.92113,-8.21247e-007
0.00502,-9.8378e-009,50,1e-009,-8.22887e-013,9.98049,0.00146716,2.92506,-8.22887e-007
0.00503,-9.83787e-009,50,1e-009,-8.24527e-013,9.98091,0.00147328,2.92878,-8.24527e-007
0.00504,-9.83794e-009,50,1e-009,-8.26166e-013,9.98135,0.00147942,2.93224,-8.26166e-007
0.00505,-9.83802e-009,50,1e-009,-8.27806e-013,9.98181,0.00148558,2.93546,-8.27806e-007
0.00506,-9.83808e-009,50,1e-009,-8.29446e-013,9.98228,0.00149176,2.93843,-8.29446e-007
0.00507,-9.83814e-009,50,1e-009,-8.31085e-013,9.98277,0.00149796,2.94115,-8.31085e-007
0.00508,-9.83821e-009,50,1e-009,-8.32725e-013,9.98327,0.00150418,2.94361,-8.32725e-007
0.00509,-9.83827e-009,50,1e-009,-8.34365e-013,9.98379,0.00151041,2.94582,-8.34365e-007
0.0051,-9.83833e-009,50,1e-009,-8.36005e-013,9.98433,0.00151665,2.94777,-8.36005e-007
0.00511,-9.83839e-009,50,1e-009,-8.37644e-013,9.98488,0.0015229,2.94945,-8.37644e-007
0.00512,-9.83845e-009,50,1e-009,-8.39284e-013,9.98544,0.00152916,2.95088,-8.39284e-007
0.00513,-9.83852e-009,50,1e-009,-8.40924e-013,9.98602,0.00153543,2.95204,-8.40924e-007
0.00514,-9.83858e-009,50,1e-009,-8.42564e-013,9.98661,0.0015417,2.95293,-8.42564e-007
0.00515,-9.83865e-009,50,1e-009,-8.44203e-013,9.98721,0.00154797,2.95373,-8.44203e-007
0.00516,-9.83872e-009,50,1e-009,-8.45843e-013,9.98782,0.00155425,2.95468,-8.45843e-007
0.00517,-9.83878e-009,50,1e-009,-8.47483e-013,9.98844,0.00156053,2.95581,-8.47483e-007
0.00518,-9.83885e-009,50,1e-009,-8.49123e-013,9.98907,0.00156682,2.95716,-8.49123e-007
0.00519,-9.83892e-009,50,1e-009,-8.50762e-013,9.9897,0.00157312,2.95871,-8.50762e-007
0.0052,-9.83894e-009,50,1e-009,-8.52402e-013,9.99034,0.00157943,2.96047,-8.52402e-007
0.00521,-9.83905e-009,50,1e-009,-8.54042e-013,9.99099,0.00158575,2.96243,-8.54042e-007
0.00522,-9.83912e-009,50,1e-009,-8.55682e-013,9.99164,0.00159209,2.9646,-8.55682e-007
0.00523,-9.83919e-009,50,1e-009,-8.57322e-013,9.99228,0.00159844,2.96698,-8.57322e-007
0.00524,-9.83926e-009,50,1e-009,-8.58962e-013,9.99293,0.0016048,2.96957,-8.58962e-007
0.00525,-9.83931e-009,50,1e-009,-8.60602e-013,9.99358,0.00161118,2.97238,-8.60602e-007
0.00526,-9.83937e-009,50,1e-009,-8.62242e-013,9.99422,0.00161758,2.9754,-8.62242e-007
0.00527,-9.83943e-009,50,1e-009,-8.63881e-013,9.99486,0.00162399,2.97863,-8.63881e-007
0.00528,-9.83948e-009,50,1e-009,-8.65521e-013,9.99549,0.00163043,2.98208,-8.65521e-007
0.00529,-9.83952e-009,50,1e-009,-8.67161e-013,9.99611,0.00163689,2.98556,-8.67161e-007
0.0053,-9.83958e-009,50,1e-009,-8.68801e-013,9.99672,0.00164337,2.9889,-8.68801e-007
0.00531,-9.83962e-009,50,1e-009,-8.70441e-013,9.99732,0.00164987,2.99205,-8.70441e-007
0.00532,-9.83966e-009,50,1e-009,-8.72081e-013,9.9979,0.00165639,2.99498,-8.72081e-007
0.00533,-9.83968e-009,50,1e-009,-8.73721e-013,9.99847,0.00166292,2.99771,-8.73721e-007
0.00534,-9.83972e-009,50,1e-009,-8.75361e-013,9.99902,0.00166947,3.00024,-8.75361e-007
0.00535,-9.83972e-009,50,1e-009,-8.77001e-013,9.99955,0.00167603,3.00256,-8.77001e-007
0.00536,-9.83976e-009,50,1e-009,-8.78641e-013,10.0001,0.0016826,3.00467,-8.78641e-007
0.00537,-9.83977e-009,50,1e-009,-8.80281e-013,10.0006,0.00168918,3.00658,-8.80281e-007
0.00538,-9.8398e-009,50,1e-009,-8.81921e-013,10.001,0.00169578,3.00827,-8.81921e-007
0.00539,-9.83977e-009,50,1e-009,-8.83561e-013,10.0015,0.00170238,3.00975,-8.83561e-007
0.0054,-9.83977e-009,50,1e-009,-8.85201e-013,10.0019,0.00170898,3.01101,-8.85201e-007
0.00541,-9.83972e-009,50,1e-009,-8.86841e-013,10.0023,0.00171559,3.01206,-8.86841e-007
0.00542,-9.83974e-009,50,1e-009,-8.88481e-013,10.0026,0.0017222,3.01291,-8.88481e-007
0.00543,-9.83972e-009,50,1e-009,-8.90121e-013,10.0029,0.00172882,3.01382,-8.90121e-007
0.00544,-9.83969e-009,50,1e-009,-8.91761e-013,10.0032,0.00173544,3.01498,-8.91761e-007
0.00545,-9.83967e-009,50,1e-009,-8.934e-013,10.0035,0.00174207,3.01646,-8.934e-007
0.00546,-9.83962e-009,50,1e-009,-8.9504e-013,10.0037,0.00174871,3.01827,-8.9504e-007
0.00547,-9.83959e-009,50,1e-009,-8.9668e-013,10.004,0.00175536,3.02039,-8.9668e-007
0.00548,-9.83956e-009,50,1e-009,-8.9832e-013,10.0041,0.00176202,3.02284,-8.9832e-007
0.00549,-9.83952e-009,50,1e-009,-8.9996e-013,10.0043,0.0017687,3.02561,-8.9996e-007
0.0055,-9.83948e-009,50,1e-009,-9.016e-013,10.0044,0.0017754,3.02871,-9.016e-007
0.00551,-9.83944e-009,50,1e-009,-9.0324e-013,10.0044,0.00178211,3.03284,-9.0324e-007
0.00552,-9.83939e-009,50,1e-009,-9.0488e-013,10.0045,0.00178885,3.03775,-9.0488e-007
0.00553,-9.83935e-009,50,1e-009,-9.0652e-013,10.0045,0.00179561,3.04307,-9.0652e-007
0.00554,-9.83931e-009,50,1e-009,-9.0816e-013,10.0045,0.00180239,3.04875,-9.0816e-007
0.00555,-9.83928e-009,50,1e-009,-9.098e-013,10.0044,0.0018092,3.05482,-9.098e-007
0.00556,-9.83924e-009,50,1e-009,-9.11439e-013,10.0043,0.00181604,3.06123,-9.11439e-007
0.00557,-9.8392e-009,50,1e-009,-9.13079e-013,10.0042,0.00182291,3.06764,-9.13079e-007
0.00558,-9.83917e-009,50,1e-009,-9.14719e-013,10.004,0.00182981,3.07382,-9.14719e-007
0.00559,-9.83915e-009,50,1e-009,-9.16359e-013,10.0038,0.00183673,3.0797,-9.16359e-007
0.0056,-9.83912e-009,50,1e-009,-9.17999e-013,10.0036,0.00184368,3.08525,-9.17999e-007
0.00561,-9.8391e-009,50,1e-009,-9.19639e-013,10.0033,0.00185064,3.0905,-9.19639e-007
0.00562,-9.83909e-009,50,1e-009,-9.21279e-013,10.003,0.00185763,3.09542,-9.21279e-007
0.00563,-9.83908e-009,50,1e-009,-9.22918e-013,10.0027,0.00186463,3.10001,-9.22918e-007
0.00564,-9.83908e-009,50,1e-009,-9.24558e-013,10.0024,0.00187165,3.10427,-9.24558e-007
0.00565,-9.83908e-009,50,1e-009,-9.26198e-013,10.002,0.00187867,3.10819,-9.26198e-007
0.00566,-9.83908e-009,50,1e-009,-9.27838e-013,10.0016,0.00188571,3.11177,-9.27838e-007
0.00567,-9.83909e-009,50,1e-009,-9.29478e-013,10.0012,0.00189276,3.11499,-9.29478e-007
0.00568,-9.83911e-009,50,1e-009,-9.31118e-013,10.0008,0.00189981,3.11786,-9.31118e-007
0.00569,-9.83912e-009,50,1e-009,-9.32758e-013,10.0003,0.00190686,3.12037,-9.32758e-007
0.0057,-9.83915e-009,50,1e-009,-9.34397e-013,9.99988,0.00191392,3.12257,-9.34397e-007
0.00571,-9.83919e-009,50,1e-009,-9.36037e-013,9.9994,0.00192098,3.12484,-9.36037e-007
0.00572,-9.83922e-009,50,1e-009,-9.37677e-013,9.9989,0.00192804,3.12749,-9.37677e-007
0.00573,-9.83927e-009,50,1e-009,-9.39317e-013,9.9984,0.00193511,3.13054,-9.39317e-007
0.00574,-9.83931e-009,50,1e-009,-9.40957e-013,9.99789,0.00194218,3.13398,-9.40957e-007
0.00575,-9.83936e-009,50,1e-009,-9.42597e-013,9.99738,0.00194927,3.13783,-9.42597e-007
0.00576,-9.83941e-009,50,1e-009,-9.44237e-013,9.99686,0.00195637,3.14209,-9.44237e-007
0.00577,-9.83946e-009,50,1e-009,-9.45877e-013,9.99633,0.00196348,3.14676,-9.45877e-007
0.00578,-9.83952e-009,50,1e-009,-9.47516e-013,9.99581,0.00197061,3.15186,-9.47516e-007
0.00579,-9.83958e-009,50,1e-009,-9.49156e-013,9.99528,0.00197776,3.15739,-9.49156e-007
0.0058,-9.83963e-009,50,1e-009,-9.50796e-013,9.99476,0.00198493,3.16336,-9.50796e-007
0.00581,-9.83969e-009,50,1e-009,-9.52436e-013,9.99424,0.00199212,3.16978,-9.52436e-007
0.00582,-9.83974e-009,50,1e-009,-9.54076e-013,9.99372,0.00199934,3.17665,-9.54076e-007
0.00583,-9.83979e-009,50,1e-009,-9.55716e-013,9.99321,0.00200658,3.18399,-9.55716e-007
0.00584,-9.83984e-009,50,1e-009,-9.57356e-013,9.9927,0.00201385,3.19171,-9.57356e-007
0.00585,-9.83989e-009,50,1e-009,-9.58996e-013,9.9922,0.00202115,3.19941,-9.58996e-007
0.00586,-9.83994e-009,50,1e-009,-9.60636e-013,9.99171,0.00202848,3.20689,-9.60636e-007
0.00587,-9.83998e-009,50,1e-009,-9.62276e-013,9.99122,0.00203584,3.21405,-9.62276e-007
0.00588,-9.84e-009,50,1e-009,-9.63916e-013,9.99073,0.00204321,3.22091,-9.63916e-007
0.00589,-9.84004e-009,50,1e-009,-9.65556e-013,9.99026,0.00205061,3.22746,-9.65556e-007
0.0059,-9.84006e-009,50,1e-009,-9.67196e-013,9.98979,0.00205803,3.23371,-9.67196e-007
0.00591,-9.84007e-009,50,1e-009,-9.68836e-013,9.98933,0.00206546,3.23964,-9.68836e-007
0.00592,-9.84007e-009,50,1e-009,-9.70476e-013,9.98888,0.00207291,3.24524,-9.70476e-007
0.00593,-9.84006e-009,50,1e-009,-9.72116e-013,9.98844,0.00208038,3.25051,-9.72116e-007
0.00594,-9.84004e-009,50,1e-009,-9.73756e-013,9.988,0.00208785,3.25545,-9.73756e-007
0.00595,-9.84001e-009,50,1e-009,-9.75396e-013,9.98757,0.00209534,3.26004,-9.75396e-007
0.00596,-9.83997e-009,50,1e-009,-9.77036e-013,9.98715,0.00210283,3.26428,-9.77036e-007
0.00597,-9.83992e-009,50,1e-009,-9.78676e-013,9.98673,0.00211033,3.26817,-9.78676e-007
0.00598,-9.83986e-009,50,1e-009,-9.80316e-013,9.98633,0.00211784,3.27178,-9.80316e-007
0.00599,-9.83978e-009,50,1e-009,-9.81956e-013,9.98592,0.00212535,3.27543,-9.81956e-007
0.006,-9.83969e-009,50,1e-009,-9.83596e-013,9.98553,0.00213286,3.27927,-9.83596e-007
0.00601,-9.83959e-009,50,1e-009,-9.85236e-013,9.98514,0.00214038,3.28393,-9.85236e-007
0.00602,-9.83947e-009,50,1e-009,-9.86876e-013,9.98477,0.00214791,3.28921,-9.86876e-007
0.00603,-9.83934e-009,50,1e-009,-9.88516e-013,9.98439,0.00215545,3.29479,-9.88516e-007
0.00604,-9.83919e-009,50,1e-009,-9.90156e-013,9.98403,0.002163,3.3006,-9.90156e-007
0.00605,-9.83905e-009,50,1e-009,-9.91796e-013,9.98366,0.00217055,3.30666,-9.91796e-007
0.00606,-9.83887e-009,50,1e-009,-9.93435e-013,9.98331,0.00217812,3.31297,-9.93435e-007
0.00607,-9.83869e-009,50,1e-009,-9.95075e-013,9.98296,0.0021857,3.31954,-9.95075e-007
0.00608,-9.8385e-009,50,1e-009,-9.96715e-013,9.98261,0.00219329,3.32637,-9.96715e-007
0.00609,-9.83829e-009,50,1e-009,-9.98355e-013,9.98227,0.00220089,3.33347,-9.98355e-007
0.0061,-9.83808e-009,50,1e-009,-9.99994e-013,9.98193,0.00220851,3.34084,-9.99994e-007
0.00611,-9.83784e-009,50,1e-009,-1.00163e-012,9.9816,0.00221615,3.34849,-1.00163e-006
0.00612,-9.83759e-009,50,1e-009,-1.00327e-012,9.98127,0.0022238,3.35641,-1.00327e-006
0.00613,-9.83734e-009,50,1e-009,-1.00491e-012,9.98095,0.00223147,3.36454,-1.00491e-006
0.00614,-9.83708e-009,50,1e-009,-1.00655e-012,9.98063,0.00223916,3.37288,-1.00655e-006
0.00615,-9.83681e-009,50,1e-009,-1.00819e-012,9.98031,0.00224686,3.38143,-1.00819e-006
0.00616,-9.83653e-009,50,1e-009,-1.00983e-012,9.98,0.00225459,3.39018,-1.00983e-006
0.00617,-9.83625e-009,50,1e-009,-1.01147e-012,9.9797,0.00226233,3.39914,-1.01147e-006
0.00618,-9.83596e-009,50,1e-009,-1.01311e-012,9.9794,0.00227009,3.40832,-1.01311e-006
0.00619,-9.83566e-009,50,1e-009,-1.01475e-012,9.97911,0.00227787,3.41773,-1.01475e-006
0.0062,-9.83537e-009,50,1e-009,-1.01639e-012,9.97882,0.00228567,3.42736,-1.01639e-006
0.00621,-9.83505e-009,50,1e-009,-1.01803e-012,9.97854,0.00229349,3.43722,-1.01803e-006
0.00622,-9.83474e-009,50,1e-009,-1.01967e-012,9.97826,0.00230134,3.44731,-1.01967e-006
0.00623,-9.83442e-009,50,1e-009,-1.02131e-012,9.978,0.0023092,3.45765,-1.02131e-006
0.00624,-9.83412e-009,50,1e-009,-1.02295e-012,9.97774,0.00231709,3.46823,-1.02295e-006
0.00625,-9.8338e-009,50,1e-009,-1.02458e-012,9.97749,0.002325,3.47907,-1.02458e-006
0.00626,-9.83348e-009,50,1e-009,-1.02622e-012,9.97725,0.00233293,3.4901,-1.02622e-006
0.00627,-9.83317e-009,50,1e-009,-1.02786e-012,9.97702,0.00234089,3.50116,-1.02786e-006
0.00628,-9.83287e-009,50,1e-009,-1.0295e-012,9.97679,0.00234887,3.51221,-1.0295e-006
0.00629,-9.83256e-009,50,1e-009,-1.03114e-012,9.97658,0.00235687,3.52324,-1.03114e-006
0.0063,-9.83225e-009,50,1e-009,-1.03278e-012,9.97638,0.00236489,3.53424,-1.03278e-006
0.00631,-9.83196e-009,50,1e-009,-1.03442e-012,9.97618,0.00237293,3.54521,-1.03442e-006
0.00632,-9.83167e-009,50,1e-009,-1.03606e-012,9.97599,0.00238099,3.55615,-1.03606e-006
0.00633,-9.83139e-009,50,1e-009,-1.03769e-012,9.97581,0.00238907,3.56706,-1.03769e-006
0.00634,-9.83111e-009,50,1e-009,-1.03933e-012,9.97564,0.00239717,3.57793,-1.03933e-006
0.00635,-9.83085e-009,50,1e-009,-1.04097e-012,9.97548,0.00240528,3.58876,-1.04097e-006
0.00636,-9.83058e-009,50,1e-009,-1.04261e-012,9.97533,0.00241342,3.59955,-1.04261e-006
0.00637,-9.83034e-009,50,1e-009,-1.04425e-012,9.97518,0.00242157,3.6103,-1.04425e-006
0.00638,-9.8301e-009,50,1e-009,-1.04589e-012,9.97505,0.00242973,3.621,-1.04589e-006
0.00639,-9.82988e-009,50,1e-009,-1.04752e-012,9.97492,0.00243791,3.63165,-1.04752e-006
0.0064,-9.82966e-009,50,1e-009,-1.04916e-012,9.97479,0.0024461,3.6423,-1.04916e-006
0.00641,-9.82946e-009,50,1e-009,-1.0508e-012,9.97468,0.00245431,3.65299,-1.0508e-006
0.00642,-9.82928e-009,50,1e-009,-1.05244e-012,9.97457,0.00246253,3.66374,-1.05244e-006
0.00643,-9.8291e-009,50,1e-009,-1.05408e-012,9.97446,0.00247077,3.67456,-1.05408e-006
0.00644,-9.82893e-009,50,1e-009,-1.05572e-012,9.97436,0.00247902,3.68544,-1.05572e-006
0.00645,-9.82878e-009,50,1e-009,-1.05735e-012,9.97426,0.00248729,3.6964,-1.05735e-006
0.00646,-9.82865e-009,50,1e-009,-1.05899e-012,9.97417,0.00249556,3.70743,-1.05899e-006
0.00647,-9.82853e-009,50,1e-009,-1.06063e-012,9.97408,0.00250385,3.71854,-1.06063e-006
0.00648,-9.82843e-009,50,1e-009,-1.06227e-012,9.97399,0.00251216,3.72971,-1.06227e-006
0.00649,-9.82835e-009,50,1e-009,-1.06391e-012,9.9739,0.00252047,3.74096,-1.06391e-006
0.0065,-9.82827e-009,50,1e-009,-1.06554e-012,9.97381,0.0025288,3.75228,-1.06554e-006
0.00651,-9.82821e-009,50,1e-009,-1.06718e-012,9.97373,0.00253714,3.76427,-1.06718e-006
0.00652,-9.82815e-009,50,1e-009,-1.06882e-012,9.97364,0.00254549,3.7769,-1.06882e-006
0.00653,-9.82813e-009,50,1e-009,-1.07046e-012,9.97355,0.00255386,3.78977,-1.07046e-006
0.00654,-9.82812e-009,50,1e-009,-1.0721e-012,9.97347,0.00256224,3.80293,-1.0721e-006
0.00655,-9.82811e-009,50,1e-009,-1.07373e-012,9.97338,0.00257063,3.81655,-1.07373e-006
0.00656,-9.82813e-009,50,1e-009,-1.07537e-012,9.97329,0.00257903,3.83081,-1.07537e-006
0.00657,-9.82812e-009,50,1e-009,-1.07701e-012,9.9732,0.00258746,3.84573,-1.07701e-006
0.00658,-9.82821e-009,50,1e-009,-1.07865e-012,9.9731,0.0025959,3.86131,-1.07865e-006
0.00659,-9.82826e-009,50,1e-009,-1.08029e-012,9.97301,0.00260436,3.87757,-1.08029e-006
0.0066,-9.82833e-009,50,1e-009,-1.08192e-012,9.97291,0.00261284,3.89453,-1.08192e-006
0.00661,-9.82842e-009,50,1e-009,-1.08356e-012,9.97281,0.00262134,3.91221,-1.08356e-006
0.00662,-9.82852e-009,50,1e-009,-1.0852e-012,9.97271,0.00262986,3.93063,-1.0852e-006
0.00663,-9.82864e-009,50,1e-009,-1.08684e-012,9.9726,0.00263841,3.94981,-1.08684e-006
0.00664,-9.82875e-009,50,1e-009,-1.08848e-012,9.97249,0.00264699,3.96978,-1.08848e-006
0.00665,-9.82889e-009,50,1e-009,-1.09012e-012,9.97238,0.00265559,3.99056,-1.09012e-006
0.00666,-9.82903e-009,50,1e-009,-1.09175e-012,9.97227,0.00266423,4.01217,-1.09175e-006
0.00667,-9.82916e-009,50,1e-009,-1.09339e-012,9.97216,0.00267289,4.0346,-1.09339e-006
0.00668,-9.82933e-009,50,1e-009,-1.09503e-012,9.97204,0.00268159,4.05729,-1.09503e-006
0.00669,-9.82949e-009,50,1e-009,-1.09667e-012,9.97192,0.00269031,4.07958,-1.09667e-006
0.0067,-9.82966e-009,50,1e-009,-1.09831e-012,9.9718,0.00269905,4.10111,-1.09831e-006
0.00671,-9.82983e-009,50,1e-009,-1.09994e-012,9.97167,0.00270782,4.12183,-1.09994e-006
0.00672,-9.83e-009,50,1e-009,-1.10158e-012,9.97155,0.0027166,4.14169,-1.10158e-006
0.00673,-9.83018e-009,50,1e-009,-1.10322e-012,9.97142,0.0027254,4.16067,-1.10322e-006
0.00674,-9.83035e-009,50,1e-009,-1.10486e-012,9.97129,0.00273421,4.17873,-1.10486e-006
0.00675,-9.83053e-009,50,1e-009,-1.1065e-012,9.97116,0.00274302,4.19584,-1.1065e-006
0.00676,-9.83071e-009,50,1e-009,-1.10814e-012,9.97103,0.00275184,4.21195,-1.10814e-006
0.00677,-9.83088e-009,50,1e-009,-1.10978e-012,9.97091,0.00276067,4.22704,-1.10978e-006
0.00678,-9.83105e-009,50,1e-009,-1.11141e-012,9.97079,0.00276949,4.24107,-1.11141e-006
0.00679,-9.83123e-009,50,1e-009,-1.11305e-012,9.97067,0.0027783,4.25402,-1.11305e-006
0.0068,-9.8314e-009,50,1e-009,-1.11469e-012,9.97056,0.00278711,4.26583,-1.11469e-006
0.00681,-9.83155e-009,50,1e-009,-1.11633e-012,9.97046,0.00279591,4.2766,-1.11633e-006
0.00682,-9.83171e-009,50,1e-009,-1.11797e-012,9.97037,0.00280469,4.2875,-1.11797e-006
0.00683,-9.83186e-009,50,1e-009,-1.11961e-012,9.97029,0.00281347,4.29978,-1.11961e-006
0.00684,-9.83201e-009,50,1e-009,-1.12125e-012,9.97023,0.00282225,4.31401,-1.12125e-006
0.00685,-9.83215e-009,50,1e-009,-1.12288e-012,9.97019,0.00283103,4.33034,-1.12288e-006
0.00686,-9.83229e-009,50,1e-009,-1.12452e-012,9.97017,0.00283982,4.34882,-1.12452e-006
0.00687,-9.83242e-009,50,1e-009,-1.12616e-012,9.97017,0.00284863,4.36953,-1.12616e-006
0.00688,-9.83255e-009,50,1e-009,-1.1278e-012,9.9702,0.00285744,4.39255,-1.1278e-006
0.00689,-9.83266e-009,50,1e-009,-1.12944e-012,9.97025,0.00286628,4.41794,-1.12944e-006
0.0069,-9.83278e-009,50,1e-009,-1.13108e-012,9.97032,0.00287515,4.44579,-1.13108e-006
0.00691,-9.83288e-009,50,1e-009,-1.13272e-012,9.97042,0.00288405,4.47619,-1.13272e-006
0.00692,-9.83299e-009,50,1e-009,-1.13436e-012,9.97055,0.00289298,4.50923,-1.13436e-006
0.00693,-9.83308e-009,50,1e-009,-1.13599e-012,9.97071,0.00290196,4.54502,-1.13599e-006
0.00694,-9.83319e-009,50,1e-009,-1.13763e-012,9.9709,0.00291098,4.58365,-1.13763e-006
0.00695,-9.83329e-009,50,1e-009,-1.13927e-012,9.97112,0.00292004,4.62505,-1.13927e-006
0.00696,-9.83338e-009,50,1e-009,-1.14091e-012,9.97137,0.00292916,4.66773,-1.14091e-006
0.00697,-9.83346e-009,50,1e-009,-1.14255e-012,9.97164,0.00293833,4.70994,-1.14255e-006
0.00698,-9.83355e-009,50,1e-009,-1.14419e-012,9.97193,0.00294753,4.75128,-1.14419e-006
0.00699,-9.83364e-009,50,1e-009,-1.14583e-012,9.97225,0.00295677,4.79142,-1.14583e-006
0.007,-9.83373e-009,50,1e-009,-1.14747e-012,9.97259,0.00296604,4.83028,-1.14747e-006
0.00701,-9.83382e-009,50,1e-009,-1.14911e-012,9.97296,0.00297534,4.86826,-1.14911e-006
0.00702,-9.83391e-009,50,1e-009,-1.15074e-012,9.97334,0.00298467,4.90559,-1.15074e-006
0.00703,-9.83366e-009,50,1e-009,-1.15238e-012,9.97375,0.00299401,4.94165,-1.15238e-006
0.00704,-9.8341e-009,50,1e-009,-1.15402e-012,9.97418,0.00300337,4.97621,-1.15402e-006
0.00705,-9.83424e-009,50,1e-009,-1.15566e-012,9.97463,0.00301274,5.00919,-1.15566e-006
0.00706,-9.83429e-009,50,1e-009,-1.1573e-012,9.9751,0.00302212,5.04049,-1.1573e-006
0.00707,-9.8344e-009,50,1e-009,-1.15894e-012,9.97559,0.0030315,5.07003,-1.15894e-006
0.00708,-9.83449e-009,50,1e-009,-1.16058e-012,9.9761,0.00304088,5.09773,-1.16058e-006
0.00709,-9.83461e-009,50,1e-009,-1.16222e-012,9.97663,0.00305025,5.12378,-1.16222e-006
0.0071,-9.83472e-009,50,1e-009,-1.16386e-012,9.97719,0.00305961,5.14992,-1.16386e-006
0.00711,-9.83483e-009,50,1e-009,-1.1655e-012,9.97776,0.00306898,5.17754,-1.1655e-006
0.00712,-9.83495e-009,50,1e-009,-1.16713e-012,9.97836,0.00307834,5.20739,-1.16713e-006
0.00713,-9.83503e-009,50,1e-009,-1.16877e-012,9.97898,0.00308771,5.2397,-1.16877e-006
0.00714,-9.83519e-009,50,1e-009,-1.17041e-012,9.97963,0.00309709,5.27461,-1.17041e-006
0.00715,-9.8353e-009,50,1e-009,-1.17205e-012,9.9803,0.00310648,5.31221,-1.17205e-006
0.00716,-9.83543e-009,50,1e-009,-1.17369e-012,9.98099,0.00311589,5.35263,-1.17369e-006
0.00717,-9.83554e-009,50,1e-009,-1.17533e-012,9.9817,0.00312532,5.39598,-1.17533e-006
0.00718,-9.83566e-009,50,1e-009,-1.17697e-012,9.98243,0.00313477,5.44237,-1.17697e-006
0.00719,-9.83579e-009,50,1e-009,-1.17861e-012,9.98318,0.00314425,5.49193,-1.17861e-006
0.0072,-9.83589e-009,50,1e-009,-1.18025e-012,9.98395,0.00315375,5.54478,-1.18025e-006
0.00721,-9.83601e-009,50,1e-009,-1.18189e-012,9.98473,0.00316329,5.60106,-1.18189e-006
0.00722,-9.83612e-009,50,1e-009,-1.18353e-012,9.98552,0.00317287,5.66093,-1.18353e-006
0.00723,-9.83622e-009,50,1e-009,-1.18517e-012,9.98633,0.00318248,5.72418,-1.18517e-006
0.00724,-9.83632e-009,50,1e-009,-1.18681e-012,9.98714,0.00319214,5.78922,-1.18681e-006
0.00725,-9.83641e-009,50,1e-009,-1.18845e-012,9.98795,0.00320183,5.8546,-1.18845e-006
0.00726,-9.83651e-009,50,1e-009,-1.19009e-012,9.98876,0.00321155,5.91975,-1.19009e-006
0.00727,-9.83659e-009,50,1e-009,-1.19172e-012,9.98957,0.0032213,5.98454,-1.19172e-006
0.00728,-9.83669e-009,50,1e-009,-1.19336e-012,9.99037,0.00323108,6.04873,-1.19336e-006
0.00729,-9.83674e-009,50,1e-009,-1.195e-012,9.99116,0.00324089,6.11224,-1.195e-006
0.0073,-9.83681e-009,50,1e-009,-1.19664e-012,9.99195,0.00325071,6.175,-1.19664e-006
0.00731,-9.83685e-009,50,1e-009,-1.19828e-012,9.99272,0.00326055,6.23693,-1.19828e-006
0.00732,-9.83694e-009,50,1e-009,-1.19992e-012,9.99347,0.0032704,6.29796,-1.19992e-006
0.00733,-9.83695e-009,50,1e-009,-1.20156e-012,9.99422,0.00328027,6.35802,-1.20156e-006
0.00734,-9.83698e-009,50,1e-009,-1.2032e-012,9.99494,0.00329014,6.41703,-1.2032e-006
0.00735,-9.83701e-009,50,1e-009,-1.20484e-012,9.99565,0.00330002,6.4749,-1.20484e-006
0.00736,-9.83703e-009,50,1e-009,-1.20648e-012,9.99634,0.0033099,6.53157,-1.20648e-006
0.00737,-9.83704e-009,50,1e-009,-1.20812e-012,9.997,0.00331978,6.58734,-1.20812e-006
0.00738,-9.83705e-009,50,1e-009,-1.20976e-012,9.99765,0.00332966,6.6438,-1.20976e-006
0.00739,-9.83706e-009,50,1e-009,-1.2114e-012,9.99828,0.00333955,6.70221,-1.2114e-006
0.0074,-9.83706e-009,50,1e-009,-1.21304e-012,9.9989,0.00334943,6.76317,-1.21304e-006
0.00741,-9.83706e-009,50,1e-009,-1.21468e-012,9.9995,0.00335933,6.827,-1.21468e-006
0.00742,-9.83705e-009,50,1e-009,-1.21632e-012,10.0001,0.00336923,6.89393,-1.21632e-006
0.00743,-9.83704e-009,50,1e-009,-1.21796e-012,10.0006,0.00337914,6.96411,-1.21796e-006
0.00744,-9.83703e-009,50,1e-009,-1.2196e-012,10.0012,0.00338907,7.0377,-1.2196e-006
0.00745,-9.83703e-009,50,1e-009,-1.22124e-012,10.0017,0.00339901,7.11485,-1.22124e-006
0.00746,-9.83702e-009,50,1e-009,-1.22287e-012,10.0022,0.00340896,7.19571,-1.22287e-006
0.00747,-9.83701e-009,50,1e-009,-1.22451e-012,10.0027,0.00341894,7.28044,-1.22451e-006
0.00748,-9.83701e-009,50,1e-009,-1.22615e-012,10.0032,0.00342894,7.36922,-1.22615e-006
0.00749,-9.83701e-009,50,1e-009,-1.22779e-012,10.0036,0.00343896,7.46221,-1.22779e-006
0.0075,-9.83701e-009,50,1e-009,-1.22943e-012,10.0041,0.003449,7.55959,-1.22943e-006
0.00751,-9.83703e-009,50,1e-009,-1.23107e-012,10.0045,0.00345907,7.66093,-1.23107e-006
0.00752,-9.83704e-009,50,1e-009,-1.23271e-012,10.0049,0.00346917,7.76521,-1.23271e-006
0.00753,-9.83707e-009,50,1e-009,-1.23435e-012,10.0053,0.00347929,7.8721,-1.23435e-006
