Time,_dummy,_derdummy,EventIndicator_0_,EventIndicator_1_,EventIndicator_2_,EventIndicator_3_,EventIndicator_4_,EventIndicator_5_,EventIndicator_6_,EventIndicator_7_,EventIndicator_8_,EventIndicator_9_,EventIndicator_10_,SineWave1_0Amp,SineWave1_0Bias,SineWave1_0Freq,SineWave1_0Phase,Gain1_0Gain_0_,Gain1_0Gain_1_,Gain_0Gain,SineWave2_0Amp,SineWave2_0Bias,SineWave2_0Freq,SineWave2_0Phase,DeadZone_0Start,DeadZone_0End,SineWave5_0Amp,SineWave5_0Bias,SineWave5_0Freq,SineWave5_0Phase,SineWave3_0Amp,SineWave3_0Bias,SineWave3_0Freq,SineWave3_0Phase,SineWave4_0Amp,SineWave4_0Bias,SineWave4_0Freq,SineWave4_0Phase,Step_0Time,Step_0Y0,Step_0YFinal,HitCrossing_0Offset,SineWave6_0Amp,SineWave6_0Bias,SineWave6_0Freq,SineWave6_0Phase,Quantizer_0Interval,SineWave7_0Amp,SineWave7_0Bias,SineWave7_0Freq,SineWave7_0Phase,Relay_0OnVal,Relay_0OffVal,Relay_0YOn,Relay_0YOff,SineWave10_0Amp,SineWave10_0Bias,SineWave10_0Freq,SineWave10_0Phase,Saturation_0UpperSat,Saturation_0LowerSat,Step2_0Time,Step2_0Y0,Step2_0YFinal,SineWave11_0Amp,SineWave11_0Bias,SineWave11_0Freq,SineWave11_0Phase,Step3_0Time,Step3_0Y0,Step3_0YFinal,Constant_0Value,SineWave12_0Amp,SineWave12_0Bias,SineWave12_0Freq,SineWave12_0Phase,FixPtSwitch_0Threshold,Out1_1_,Out1_2_,Out2,Out3,Out4,Out5,Out6,Out7,Out8,Out9,fmi_loggingOn,fmi_pullInputsForInitialization,fmi_NumberOfContinuousStates,fmi_NumberOfEventIndicators
4.99204,1,0,-1.9223,-1.4223,-2.4223,3.99204,0,-4.34461,-4.34461,-3.34461,-0.00795858,-1.74773e-011,-0.00795858,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.9223,-4.9223,-1.4223,-1.9398,1,-4,-12,-0.5,0.1,0.1,0,1,0,12
5,1,0,-1.91785,-1.41785,-2.41785,4,0,-4.3357,-4.3357,-3.3357,0,-0.3,0,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.91785,-4.91785,-1.41785,-1.91785,1,-4,-12,-0.5,2.44929e-015,2.44929e-015,0,1,0,12
5,1,0,-1.91785,-1.41785,-2.41785,4,0,-4.3357,-4.3357,-3.3357,0,-0.3,0,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.91785,-4.91785,-1.41785,-1.91785,1,-4,-12,-0.5,2.44929e-015,2.44929e-015,0,1,0,12
5.02,1,0,-1.90612,-1.40612,-2.40612,4.02,0,-4.31224,-4.31224,-3.31224,0.02,-0.551162,0.02,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.90612,-4.90612,-1.40612,-1.86217,1,-4,-12,-0.5,-0.251162,-0.251162,0,1,0,12
5.0239,1,0,-1.90375,-1.40375,-2.40375,4.0239,0,-4.30749,-4.30749,-3.30749,0.0238957,-0.6,0.0238957,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.90375,-4.90375,-1.40375,-1.85125,1,-4,-12,-0.5,-0.3,-0.3,0,1,0,12
5.0239,1,0,-1.90375,-1.40375,-2.40375,4.0239,0,-4.30749,-4.30749,-3.30749,0.0238957,-0.6,0.0238957,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.90375,-4.90375,-1.40375,-1.85125,1,-4,-12,-0.5,-0.3,-0.3,0,1,0,12
5.04,1,0,-1.89363,-1.39363,-2.39363,4.04,0,-4.28726,-4.28726,-3.28726,0.04,-0.801333,0.04,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.89363,-4.89363,-1.39363,-1.80589,1,-4,-12,-0.5,-0.3,-0.501333,0,1,0,12
5.06,1,0,-1.88038,-1.38038,-2.38038,4.06,0,-4.26076,-4.26076,-3.26076,0.06,-1.04953,0.06,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.88038,-4.88038,-1.38038,-1.74921,1,-4,-12,-0.5,-0.3,-0.749525,0,1,0,12
5.08,1,0,-1.86638,-1.36638,-2.36638,4.08,0,-4.23275,-4.23275,-3.23275,0.08,-1.29476,0.08,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.86638,-4.86638,-1.36638,-1.69229,1,-3.5,-12,-0.5,-0.3,-0.99476,0,1,0,12
5.1,1,0,-1.85163,-1.35163,-2.35163,4.1,0,-4.20326,-4.20326,-3.20326,0.1,-1.53607,0.1,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.85163,-4.85163,-1.35163,-1.63532,1,-3.5,-12,-0.5,-0.3,-1.23607,0,1,0,12
5.12,1,0,-1.83614,-1.33614,-2.33614,4.12,0,-4.17228,-4.17228,-3.17228,0.12,-1.7725,0.12,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.83614,-4.83614,-1.33614,-1.57845,1,-3.5,-12,-0.5,-0.3,-1.4725,0,1,0,12
5.14,1,0,-1.81992,-1.31992,-2.31992,4.14,0,-4.13984,-4.13984,-3.13984,0.14,-2.00312,0.14,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.81992,-4.81992,-1.31992,-1.52187,1,-3.5,-12,-0.5,-0.3,-1.70312,0,1,0,12
5.16,1,0,-1.80297,-1.30297,-2.30297,4.16,0,-4.10593,-4.10593,-3.10593,0.16,-2.22701,0.16,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.80297,-4.80297,-1.30297,-1.46574,1,-3.5,-12,-0.5,-0.3,-1.92701,0,1,0,12
5.18,1,0,-1.7853,-1.2853,-2.2853,4.18,0,-4.07059,-4.07059,-3.07059,0.18,-2.44331,0.18,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.7853,-4.7853,-1.2853,-1.41022,1,-3.5,-12,-0.5,-0.3,-2.14331,0,1,0,12
5.2,1,0,-1.76691,-1.26691,-2.26691,4.2,0,-4.03382,-4.03382,-3.03382,0.2,-2.65114,0.2,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.76691,-4.76691,-1.26691,-1.35546,1,-3.5,-12,-0.5,-0.3,-2.35114,0,1,0,12
5.22,1,0,-1.74782,-1.24782,-2.24782,4.22,0,-3.99563,-3.99563,-2.99563,0.22,-2.8497,0.22,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.74782,-4.74782,-1.24782,-1.30162,1,-3.5,-12,-0.5,-0.3,-2.5497,0,1,0,12
5.24,1,0,-1.72802,-1.22802,-2.22802,4.24,0,-3.95605,-3.95605,-2.95605,0.24,-3.03819,0.24,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.72802,-4.72802,-1.22802,-1.24884,1,-3.5,-12,-0.5,-0.3,-2.73819,0,1,0,12
5.26,1,0,-1.70754,-1.20754,-2.20754,4.26,0,-3.91508,-3.91508,-2.91508,0.26,-3.21587,0.26,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.70754,-4.70754,-1.20754,-1.19726,1,-3.5,-12,-0.5,-0.3,-2.91587,0,1,0,12
5.28,1,0,-1.68638,-1.18638,-2.18638,4.28,0,-3.87275,-3.87275,-2.87275,0.28,-3.38205,0.28,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.68638,-4.68638,-1.18638,-1.14702,1,-3.5,-12,-0.5,-0.3,-3.08205,0,1,0,12
5.3,1,0,-1.66453,-1.16453,-2.16453,4.3,0,-3.82907,-3.82907,-2.82907,0.3,-3.53607,0.3,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.66453,-4.66454,-1.16453,-1.09822,1,-3.5,-12,-0.5,-0.3,-3.23607,0,1,0,12
5.32,1,0,-1.64203,-1.14203,-2.14203,4.32,0,-3.78406,-3.78406,-2.78406,0.32,-3.67731,0.32,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.64203,-4.64203,-1.14203,-1.051,1,-3.5,-12,-0.5,-0.3,-3.37731,0,1,0,12
5.34,1,0,-1.61887,-1.11887,-2.11887,4.34,0,-3.73773,-3.73773,-2.73773,0.34,-3.80523,0.34,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.61887,-4.61887,-1.11887,-1.00545,1,-3,-12,-0.5,-0.3,-3.50523,0,1,0,12
5.36,1,0,-1.59505,-1.09505,-2.09505,4.36,0,-3.69011,-3.69011,-2.69011,0.36,-3.91931,0.36,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.59505,-4.59505,-1.09505,-0.961676,1,-3,-12,-0.5,-0.3,-3.61931,0,1,0,12
5.38,1,0,-1.57061,-1.07061,-2.07061,4.38,0,-3.64121,-3.64121,-2.64121,0.38,-4.01911,0.38,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.57061,-4.57061,-1.07061,-0.919762,1,-3,-12,-0.5,-0.3,-3.71911,0,1,0,12
5.4,1,0,-1.54553,-1.04553,-2.04553,4.4,0,-3.59106,-3.59106,-2.59106,0.4,-4.10423,0.4,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.54553,-4.54553,-1.04553,-0.879789,1,-3,-12,-0.5,-0.3,-3.80423,0,1,0,12
5.42,1,0,-1.51983,-1.01983,-2.01983,4.42,0,-3.53967,-3.53967,-2.53967,0.42,-4.17433,0.42,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.51983,-4.51983,-1.01983,-0.841826,1,-3,-12,-0.5,-0.3,-3.87433,0,1,0,12
5.44,1,0,-1.49353,-0.993531,-1.99353,4.44,0,-3.48706,-3.48706,-2.48706,0.44,-4.22915,0.44,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.49353,-4.49353,-0.993531,-0.80593,1,-3,-12,-0.5,-0.3,-3.92915,0,1,0,12
5.46,1,0,-1.46663,-0.96663,-1.96663,4.46,0,-3.43326,-3.43326,-2.43326,0.46,-4.26846,0.46,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.46663,-4.46663,-0.96663,-0.77215,1,-3,-12,-0.5,-0.3,-3.96846,0,1,0,12
5.48,1,0,-1.43914,-0.939143,-1.93914,4.48,0,-3.37829,-3.37829,-2.37829,0.48,-4.29211,0.48,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.43914,-4.43914,-0.939143,-0.740525,1,-3,-12,-0.5,-0.3,-3.99211,0,1,0,12
5.5,1,0,-1.41108,-0.911081,-1.91108,4.5,0,-3.32216,-3.32216,-2.32216,0.5,-4.3,0.5,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.41108,-4.41108,-0.911081,-0.711081,1,-3,-12,-0.5,-0.3,-4,0,1,0,12
5.52,1,0,-1.38245,-0.882454,-1.88245,4.52,0,-3.26491,-3.26491,-2.26491,0.52,-4.29211,0.52,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.38245,-4.38245,-0.882454,-0.683835,1,-3,-12,-0.5,-0.3,-3.99211,0,1,0,12
5.54,1,0,-1.35327,-0.853273,-1.85327,4.54,0,-3.20655,-3.20655,-2.20655,0.54,-4.26846,0.54,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.35327,-4.35327,-0.853273,-0.658793,1,-2.5,-12,-0.5,-0.3,-3.96846,0,1,0,12
5.56,1,0,-1.32355,-0.823552,-1.82355,4.56,0,-3.1471,-3.1471,-2.1471,0.56,-4.22915,0.56,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.32355,-4.32355,-0.823552,-0.635951,1,-2.5,-12,-0.5,-0.3,-3.92915,0,1,0,12
5.58,1,0,-1.2933,-0.793301,-1.7933,4.58,0,-3.0866,-3.0866,-2.0866,0.58,-4.17433,0.58,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.2933,-4.2933,-0.793301,-0.615293,1,-2.5,-12,-0.5,-0.3,-3.87433,0,1,0,12
5.6,1,0,-1.26253,-0.762533,-1.76253,4.6,0,-3.02507,-3.02507,-2.02507,0.6,-4.10423,0.6,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.26253,-4.26253,-0.762533,-0.596794,1,-2.5,-12,-0.5,-0.3,-3.80423,0,1,0,12
5.62,1,0,-1.23126,-0.73126,-1.73126,4.62,0,-2.96252,-2.96252,-1.96252,0.62,-4.01911,0.62,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.23126,-4.23126,-0.73126,-0.580417,1,-2.5,-12,-0.5,-0.3,-3.71911,0,1,0,12
5.64,1,0,-1.19949,-0.699495,-1.69949,4.64,0,-2.89899,-2.89899,-1.89899,0.64,-3.91931,0.64,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.19949,-4.19949,-0.699495,-0.566116,1,-2.5,-12,-0.5,-0.3,-3.61931,0,1,0,12
5.66,1,0,-1.16725,-0.667249,-1.66725,4.66,0,-2.8345,-2.8345,-1.8345,0.66,-3.80523,0.66,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.16725,-4.16725,-0.667249,-0.553835,1,-2.5,-12,-0.5,-0.3,-3.50523,0,1,0,12
5.68,1,0,-1.13454,-0.634537,-1.63454,4.68,0,-2.76907,-2.76907,-1.76907,0.68,-3.67731,0.68,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.13454,-4.13454,-0.634537,-0.543508,1,-2.5,-12,-0.5,-0.3,-3.37731,0,1,0,12
5.7,1,0,-1.10137,-0.601371,-1.60137,4.7,0,-2.70274,-2.70274,-1.70274,0.7,-3.53607,0.7,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.10137,-4.10137,-0.601371,-0.535059,1,-2,-12,-0.5,-0.3,-3.23607,0,1,0,12
5.72,1,0,-1.06776,-0.567765,-1.56776,4.72,0,-2.63553,-2.63553,-1.63553,0.72,-3.38205,0.72,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.06776,-4.06776,-0.567765,-0.528405,1,-2,-12,-0.5,-0.3,-3.08205,0,1,0,12
5.74,1,0,-1.03373,-0.533731,-1.53373,4.74,0,-2.56746,-2.56746,-1.56746,0.74,-3.21587,0.74,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-2.03373,-4.03373,-0.533731,-0.523453,1,-2,-12,-0.5,-0.3,-2.91587,0,1,0,12
5.76,1,0,-0.999284,-0.499284,-1.49928,4.76,0,-2.49857,-2.49857,-1.49857,0.76,-3.03819,0.76,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.99928,-3.99928,-0.499284,-0.520101,1,-2,-12,-0.5,-0.3,-2.73819,0,1,0,12
5.78,1,0,-0.964437,-0.464437,-1.46444,4.78,0,-2.42887,-2.42887,-1.42887,0.78,-2.8497,0.78,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.96444,-3.96444,-0.464437,-0.51824,1,-2,-12,-0.5,-0.3,-2.5497,0,1,0,12
5.8,1,0,-0.929204,-0.429204,-1.4292,4.8,0,-2.35841,-2.35841,-1.35841,0.8,-2.65114,0.8,2,0,1,0,1,3,1,2,0,1,0,-0.5,0.5,2,0,1,0,0.3,0,1,0,0.7,0,3.14159,0,1,0,4,4,4,0,1,0,0.5,4,0,1,0,0.5,-0.5,12,-12,4,0,1,0,0.5,-0.5,5,0.1,0.3,4,0,3.14159,0,5,-0.1,-0.3,0,4,0,3.14159,0,3,-1.9292,-3.9292,-0.429204,-0.517755,1,-2,-12,-0.5,-0.3,-2.35114,0,1,0,12
