"Time","iAC_1_","iAC_2_","iAC_3_ ","Losses","uAC_1_","uAC_2_","uAC_3_","uDC"
0.021865198,0.541786919,-553.8673187,553.3255318,3699.273134,542.3402997,-542.8931387,0.552839029,537.7870305
0.021865198,0.541786921,-553.8673127,553.3255258,3699.273098,542.340301,-542.8931387,0.55283774,537.7870306
0.021865198,0.541786924,-553.8673068,553.3255199,3699.273063,542.3403023,-542.8931387,0.552836452,537.7870306
0.021865198,0.541786927,-553.8673008,553.3255139,3699.273027,542.3403036,-542.8931388,0.552835164,537.7870306
0.021865198,0.541786953,-553.8672412,553.3254542,3699.272671,542.3403167,-542.893139,0.552822281,537.787031
0.021865199,0.541787029,-553.867065,553.325278,3699.271621,542.3403555,-542.8931397,0.552784221,537.787032
0.021865199,0.541787032,-553.867059,553.325272,3699.271585,542.3403568,-542.8931397,0.552782933,537.787032
0.021865199,0.541787035,-553.8670531,553.325266,3699.271548,542.3403568,-542.8931397,0.552782926,537.7870321
0.021865199,0.541787057,-553.8670009,553.3252138,3699.271225,542.340357,-542.8931399,0.552782874,537.7870324
0.0218652,0.541787286,-553.8664791,553.3246918,3699.267992,542.3403596,-542.8931419,0.552782352,537.7870354
0.021865208,0.541789626,-553.861261,553.3194714,3699.235661,542.3403848,-542.893162,0.552777129,537.7870659
0.021865252,0.541802941,-553.8351706,553.2933677,3699.074005,542.3405111,-542.8932621,0.552751012,537.7872182
0.021865471,0.541909869,-553.7047145,553.1628047,3698.265693,542.3411412,-542.8937616,0.552620342,537.7879787
0.021866565,0.54345324,-553.052337,552.5088838,3694.223347,542.3442644,-542.8962293,0.551964879,537.7917528
0.021872033,0.576383273,-549.7880148,549.2116316,3673.992146,542.3591891,-542.9078238,0.5486347,537.8099089
0.021899377,1.370720818,-533.404962,532.0342412,3572.378262,542.416473,-542.947136,0.53066299,537.8827816
0.021999377,13.17813481,-472.5894122,459.4112774,3196.136325,542.3766417,-542.8228744,0.446232696,537.8919584
0.022099377,38.89757173,-410.3103095,371.4127377,2818.965871,541.9389489,-542.2714637,0.332514833,537.4908244
0.022197731,77.6529219,-347.5617811,269.9088592,2457.24026,541.1105427,-541.3027984,0.192255745,536.6864098
0.022264843,111.7026306,-303.867486,192.1648554,2221.986687,540.3138987,-540.3943608,0.080462144,535.8994088
0.022316802,142.2718704,-269.5387273,127.2668569,2049.624516,539.5657077,-539.5507027,-0.015004998,535.1549758
0.022353207,165.8674201,-245.222792,79.3553719,1935.30941,538.9722306,-538.8857187,-0.086511962,534.5622179
0.022373962,180.1188384,-231.2628864,51.14404805,1872.896882,538.6081205,-538.4791458,-0.128974661,534.1978155
0.022383962,187.1923921,-224.5112525,37.31886036,1843.60248,538.4259614,-538.2760881,-0.149873382,534.0153342
0.022393962,194.4002655,-217.743061,23.34279555,1814.839026,538.239414,-538.0683567,-0.171057299,533.8283467
0.022403962,201.7423203,-210.9582927,9.215972339,1786.625494,538.0484668,-537.8559407,-0.192526155,533.6368419
0.022407006,204.0041308,-208.8894714,4.885340556,1778.1484,537.9894606,-537.790342,-0.199118591,533.5776426
0.02241005,206.2783531,-206.8191183,0.540765215,1769.724624,537.9300455,-537.7243081,-0.205737382,533.5180235
0.02241005,206.2783606,-206.8191115,0.540750921,1769.724597,537.9300453,-537.7243079,-0.205737404,533.5180233
0.02241005,206.2783681,-206.8191047,0.540736628,1769.724569,537.9300451,-537.7243077,-0.205737426,533.5180231
0.02241005,206.2783756,-206.8190979,0.540722334,1769.724542,537.9300449,-537.7243074,-0.205737448,533.5180229
0.02241005,206.2783831,-206.8190911,0.54070804,1769.724514,537.9300447,-537.7243072,-0.205737469,533.5180227
0.02241005,206.2783906,-206.8190843,0.540693746,1769.724487,537.9300445,-537.724307,-0.205737491,533.5180225
0.02241005,206.2783981,-206.8190775,0.540679452,1769.724459,537.9300443,-537.7243068,-0.205737513,533.5180223
0.022410051,206.278473,-206.8190095,0.540536514,1769.724183,537.9300423,-537.7243046,-0.205737731,533.5180203
0.022410052,206.279222,-206.8183292,0.539107127,1769.721425,537.9300228,-537.7242828,-0.205739909,533.5180007
0.022410053,206.2800473,-206.8175796,0.537532272,1769.718386,537.9300012,-537.7242589,-0.205742309,533.517979
0.022410053,206.2800548,-206.8175728,0.537517978,1769.718358,537.930001,-537.7242582,-0.205742796,533.5179788
0.022410053,206.2801222,-206.8175116,0.537389397,1769.649262,537.9299992,-537.6599669,-0.270032346,533.517977
0.022410054,206.2807945,-206.8169013,0.536106796,1768.960929,537.9299816,-537.0186567,-0.911324919,533.5179593
0.022410063,206.2873449,-206.8109697,0.523624822,1762.348173,537.9298053,-530.7775757,-7.152229624,533.5177825
0.022410108,206.3159379,-206.7854724,0.46953451,1735.493104,537.9289241,-503.7319516,-34.19697243,533.5168981
0.022410161,206.3421008,-206.7629653,0.420864524,1713.831262,537.9278843,-479.3964148,-58.53146947,533.5158546
0.022410218,206.3634806,-206.7455532,0.382072526,1698.264032,537.9267568,-459.9998322,-77.92692454,533.5147232
0.022410282,206.3810684,-206.7323802,0.351311741,1686.991577,537.9255036,-444.6187979,-93.30670572,533.5134656
0.022410355,206.3955296,-206.7229379,0.32740832,1678.887999,537.9240805,-432.6663638,-105.2577168,533.5120375
0.02241044,206.4074787,-206.7168551,0.309376316,1673.156445,537.9224195,-423.6495227,-114.2728969,533.5103706
0.022410542,206.4175257,-206.7139152,0.296389545,1669.234733,537.9204104,-417.1551261,-120.7652843,533.5083544
0.022410673,206.4263808,-206.7140977,0.28771685,1666.716815,537.9178606,-412.8174992,-125.1003614,533.5057955
0.02241085,206.4350791,-206.7177204,0.282641317,1665.289815,537.9143935,-410.2779967,-127.6363968,533.5023161
0.022411118,206.4455968,-206.7259427,0.280345848,1664.674792,537.9091401,-409.1276342,-128.7815059,533.497044
0.022411613,206.4632942,-206.7430553,0.279761124,1664.569047,537.8994446,-408.8304242,-129.0690204,533.4873136
0.022413124,206.5174524,-206.7968646,0.279412172,1664.652752,537.8698725,-408.6411621,-129.2287104,533.4576335
0.022418739,206.730681,-207.0083667,0.277685735,1664.902392,537.7600174,-407.723015,-130.0370023,533.3473534
0.0224315,207.2832162,-207.557196,0.27397974,1665.87091,537.5108469,-405.7454302,-131.7654167,533.0970811
0.022451514,208.3383922,-208.6063917,0.267999418,1668.289623,537.1214942,-402.5605903,-134.5609039,532.7056232
0.02247692,210.0040123,-210.2645396,0.260527271,1673.035072,536.6301964,-398.5788638,-138.0513326,532.2110007
0.02250555,212.309131,-212.5610956,0.251964642,1680.514153,536.0811892,-394.0230417,-142.0581475,531.6573907
0.022535909,215.236389,-215.479367,0.242977983,1690.933948,535.5052731,-389.2417496,-146.2635235,531.0756279
0.022566917,218.7247194,-218.9583857,0.233666264,1704.112997,534.9246944,-384.295596,-150.6290984,530.4880807
0.022598087,222.7236213,-222.9480116,0.224390307,1719.946405,534.3498152,-379.3701731,-154.9796421,529.9052118
0.022628998,227.1608224,-227.3758889,0.21506647,1738.108115,533.7893583,-374.4280217,-159.3613366,529.3358887
0.022659559,231.9939426,-232.1998719,0.205929283,1758.468766,533.2455522,-369.5875204,-163.6580317,528.7824244
0.02268958,237.1580764,-237.354913,0.196836664,1780.706921,532.7222061,-364.7795335,-167.9426727,528.2487581
0.022719086,242.6211823,-242.8091616,0.187979282,1804.718186,532.2190528,-360.0992614,-172.1197914,527.7346864
0.022747962,248.3255624,-248.5047639,0.179201563,1830.204964,531.7381063,-355.4699244,-176.2681819,527.2423389
0.022776261,254.2459872,-254.4166638,0.170676631,1857.082447,531.2783926,-350.9775972,-180.3007954,526.770792
0.022803896,260.3305043,-260.4927534,0.162249149,1885.075251,530.8411045,-346.5452076,-184.2958969,526.3213424
0.022830924,266.5583202,-266.7124025,0.154082363,1914.110009,530.4250868,-342.2538022,-188.1712847,525.8928764
0.022857273,272.8826438,-273.0286691,0.146025274,1943.93228,530.0310332,-338.0282265,-192.0028066,525.4861814
0.022882992,279.2858811,-279.4241145,0.138233378,1974.475435,529.6577626,-333.9456393,-195.7121233,525.1001114
0.022908024,285.7262877,-285.856849,0.130561315,2005.506247,529.3056049,-329.9335253,-199.3720796,524.7350798
0.022932409,292.1887922,-292.3119496,0.123157347,2036.962489,528.9734037,-326.065437,-202.9079667,524.3899603
0.022956098,298.6366761,-298.7525584,0.115882273,2068.632891,528.6612055,-322.2717972,-206.3894084,524.064873
0.022979126,305.0569585,-305.1658357,0.108877159,2100.458518,528.367898,-318.6225828,-209.7453152,523.7587313
0.023001453,311.4178647,-311.5198739,0.102009264,2132.250618,528.0933065,-315.0513361,-213.0419703,523.4714243
0.023023106,317.7081838,-317.8035961,0.095412358,2163.953058,527.8363723,-311.6244129,-216.2119594,523.2019155
0.023044053,323.9009022,-323.9898627,0.088960408,2195.399718,527.5967528,-308.2786248,-219.318128,522.9499166
0.023064314,329.9863201,-330.0690999,0.08277974,2226.537099,527.3734491,-305.076636,-222.2968132,522.7144478
0.023083863,335.9419069,-336.0186581,0.076751262,2257.221326,527.1659968,-301.9586679,-225.2073289,522.4950899
0.023102718,341.7592538,-341.8302475,0.070993698,2287.401532,526.9734609,-298.9836152,-227.9898457,522.2909247
0.023120858,347.4199603,-347.4853555,0.06539513,2316.955222,526.7952954,-296.0952454,-230.70005,522.101443
0.023138294,352.9167191,-352.9767856,0.060066514,2345.834235,526.6306322,-293.3486031,-233.2820292,521.9257913
0.023155011,358.2348539,-358.2897572,0.054903336,2373.936182,526.478878,-290.6911345,-235.7877435,521.7634056
0.023171018,363.3679916,-363.4180002,0.050008625,2401.215697,526.3392338,-288.1739547,-238.1652792,521.6134998
0.023186302,368.3047442,-368.3500297,0.0452855,2427.588903,526.2110875,-285.7483165,-240.462771,521.4754844
0.023200869,373.0395238,-373.0803527,0.040828906,2453.01329,526.0937108,-283.4613286,-242.6323822,521.3486423
0.02321471,377.5637812,-377.600331,0.036549815,2477.421658,525.9864962,-281.2681737,-244.7183226,521.2323834
0.023227829,381.8725784,-381.9051133,0.032534942,2500.774364,525.8887875,-279.2118808,-246.6769066,521.1260608
0.02324022,385.9597572,-385.9884606,0.028703333,2523.018902,525.8000006,-277.2516811,-248.5483195,521.0291032
0.023251882,389.8209027,-389.8460361,0.025133338,2544.118428,525.7195518,-275.4264573,-250.2930945,520.9409356
0.023262813,393.451812,-393.4735643,0.021752288,2564.033056,525.6468959,-273.699603,-251.9472929,520.861021
0.023273011,396.8484686,-396.8670987,0.018630051,2582.728578,525.5815223,-272.1057961,-253.4757262,520.7888571
0.023282475,400.0082049,-400.0239073,0.01570246,2600.175618,525.5229359,-270.6127061,-254.9102299,520.7239541
0.0232912,402.9272699,-402.9403007,0.013030806,2616.342287,525.4707006,-269.25076,-256.2199406,520.6658832
0.023299187,405.604123,-405.6146826,0.010559653,2631.20757,525.4243806,-267.992022,-257.4323586,520.6142118
0.023306431,408.0351137,-408.0434554,0.008341664,2644.74131,525.3836154,-266.8626439,-258.5209714,520.5685867
0.023312931,410.2194072,-410.2257376,0.006330407,2656.92856,525.3480363,-265.839225,-259.5088113,520.528641
0.023318681,412.1531969,-412.1577669,0.004569962,2667.739717,525.3173615,-264.9436642,-260.3736973,520.4941003
0.023323679,413.835831,-413.8388543,0.00302331,2677.162982,525.2912976,-264.1573052,-261.1339924,520.4646727
0.023327915,415.262801,-415.2645273,0.001726245,2685.166446,525.269649,-263.4979479,-261.7717011,520.4401714
0.023330602,416.1681291,-416.1690228,0.000893774,2690.249791,525.2561304,-263.0749529,-262.1811775,520.4248429
0.023333167,417.0327539,-417.0328624,0.000108538,2695.108732,525.2433756,-262.6759567,-262.5674189,520.4103596
0.023335367,417.7746932,-417.7741214,-0.00057183,2699.281392,525.2325521,-262.3303608,-262.9021912,520.3980529
0.02333819,418.7270015,-418.725563,-0.001438527,2704.641505,525.2188237,-261.8901476,-263.3286761,520.3824207
0.023342815,420.2877209,-420.2848569,-0.00286402,2713.436591,525.1967224,-261.1663495,-264.0303729,520.3571994
0.023351097,423.0842429,-423.0788314,-0.005411562,2729.228396,525.1583524,-259.8733926,-265.2849598,520.3132388
0.023366286,428.2179409,-428.2078527,-0.01008824,2758.327026,525.0920048,-257.5018772,-267.5901277,520.2366284
0.023394247,437.677979,-437.6592864,-0.01869259,2812.316836,524.9834793,-253.1454352,-271.8380442,520.1091912
0.023445894,455.1384059,-455.1038205,-0.034585477,2913.220419,524.8293228,-245.1219055,-279.7074173,519.9201294
0.023540236,486.7150576,-486.6514716,-0.063586072,3099.845221,524.701233,-230.5575485,-294.1436845,519.7289149
0.023640236,519.2597632,-519.1654958,-0.09426736,3297.854759,524.7772491,-215.2548976,-309.5223514,519.7398723
0.023740236,550.228777,-550.1039242,-0.124852746,3491.802181,525.0617213,-200.1044251,-324.9572962,519.9624376
0.023840236,578.9919108,-578.8365931,-0.155317768,3677.07671,525.5407811,-185.111429,-340.4293521,520.3840025
0.023940236,604.9341077,-604.748481,-0.18562668,3848.908385,526.1964398,-170.2847869,-355.9116529,520.9878084
0.024040236,627.4592904,-627.2435352,-0.215755211,4002.466716,527.0067098,-155.6256417,-371.381068,521.7530597
0.024140236,645.9940734,-645.7484054,-0.245668028,4132.96555,527.9457512,-141.1387388,-386.8070124,522.6550633
0.024240236,659.991363,-659.7160218,-0.275341169,4235.786543,528.9840425,-126.821299,-402.1627434,523.6653917
0.024340236,668.9337794,-668.6290396,-0.304739833,4306.60006,530.0885737,-112.674218,-417.4143557,524.7520697
0.024440236,672.3369278,-672.0030873,-0.333840485,4341.500406,531.2230625,-98.69112205,-432.5319404,525.8797836
0.024540236,669.7524539,-669.389845,-0.362608966,4337.128714,532.34819,-84.86943048,-447.4787595,527.0101111
0.024640236,660.7709136,-660.3798913,-0.391022287,4290.805016,533.4218567,-71.19958935,-462.2222674,528.1017715
0.024740236,645.0243936,-644.6053466,-0.419047045,4200.637948,534.3994558,-57.67599579,-476.72346,529.1108936
0.024840236,622.1889154,-621.7422545,-0.446660906,4065.638397,535.2341627,-44.28640507,-490.9477577,529.9913008
0.024940236,591.9865632,-591.5127319,-0.473831334,3885.801293,535.8772398,-31.02271606,-504.8545238,530.6948111
0.025040236,554.1873691,-553.6868324,-0.500536761,3662.186788,536.2783532,-17.87054579,-518.4078074,531.1715504
0.025140236,508.610901,-508.0841553,-0.526745624,3396.961405,536.3859009,-4.819875032,-531.5660259,531.3702776
0.025156902,500.2501426,-499.7190772,-0.531065404,3348.937749,536.3723224,-2.653193909,-533.7191285,531.373425
0.025162458,497.4142703,-496.8817698,-0.532500512,3332.694946,536.3656244,-1.932289821,-534.4333346,531.3724001
0.025171717,492.6333418,-492.09845,-0.534891745,3305.367931,536.3520006,-0.729860565,-535.6221401,531.3683406
0.025173562,491.6725147,-491.137148,-0.535366648,3299.88379,536.3489164,-0.490866408,-535.8580499,531.3671784
0.025173562,491.6725095,-491.1371428,-0.535366651,3299.883761,536.3489163,-0.490865101,-535.8580512,531.3671784
0.025173562,491.6725042,-491.1371376,-0.535366653,3299.883731,536.3489163,-0.490863794,-535.8580525,531.3671784
0.025173562,491.672499,-491.1371324,-0.535366656,3299.883701,536.3489163,-0.490862487,-535.8580538,531.3671784
0.025173562,491.6724938,-491.1371271,-0.535366659,3299.883672,536.3489163,-0.49086118,-535.8580551,531.3671784
0.025173562,491.6724886,-491.1371219,-0.535366661,3299.883642,536.3489163,-0.490859873,-535.8580564,531.3671784
0.025173562,491.6724834,-491.1371167,-0.535366664,3299.883612,536.3489163,-0.490858566,-535.8580577,531.3671784
0.025173562,491.6724312,-491.1370645,-0.53536669,3299.883315,536.3489161,-0.490845497,-535.8580706,531.3671783
0.025173563,491.6719097,-491.1365428,-0.535366949,3299.88034,536.3489144,-0.490714805,-535.8581996,531.3671776
0.025173564,491.6714578,-491.1360906,-0.535367174,3299.877762,536.3489129,-0.490601536,-535.8583114,531.3671771
0.025173564,491.6714525,-491.1360854,-0.535367177,3299.877732,536.3489129,-0.49060023,-535.8583127,531.3671771
0.025173564,491.6714473,-491.1360802,-0.53536718,3299.877701,536.3489129,-0.490600222,-535.8583126,531.3671771
0.025173564,491.6714017,-491.1360345,-0.535367202,3299.877429,536.3489127,-0.490600177,-535.8583125,531.367177
0.025173565,491.6709454,-491.135578,-0.53536743,3299.874705,536.3489112,-0.49059972,-535.8583115,531.3671764
0.025173574,491.6663824,-491.1310126,-0.535369769,3299.847463,536.3488963,-0.490595152,-535.8583011,531.3671706
0.025173618,491.6435673,-491.1081841,-0.535383115,3299.711252,536.3488216,-0.49057231,-535.8582493,531.3671416
0.025173836,491.5294894,-490.9939983,-0.535491064,3299.030175,536.3484473,-0.490458017,-535.8579893,531.3669956
0.02517493,490.9590447,-490.4219833,-0.537061351,3295.624151,536.3465497,-0.489884432,-535.8566653,531.3662404
0.025178802,488.9389812,-488.3825623,-0.556418899,3283.558681,536.3394826,-0.487825656,-535.851657,531.3632328
0.025182743,486.88148,-486.2832598,-0.5982202,3271.263385,536.3317286,-0.485684554,-535.846044,531.3596355
0.02518683,484.7465754,-484.0814705,-0.665104968,3258.499261,536.3230904,-0.483415882,-535.8396746,531.3553341
0.02519114,482.4938467,-481.7322599,-0.761586745,3245.024174,536.3133222,-0.480970192,-535.832352,531.3501678
0.025195752,480.0813996,-479.1870634,-0.894336187,3230.586789,536.3021185,-0.478292249,-535.8238263,531.3439217
0.025200751,477.4649491,-476.3923223,-1.072626806,3214.921097,536.2891002,-0.47531922,-535.813781,531.3363146
0.025206226,474.5968697,-473.2878973,-1.308972423,3197.740762,536.2737949,-0.471978453,-535.8018164,531.3269817
0.025212275,471.4251977,-469.8051986,-1.619999162,3178.733212,536.2556113,-0.468184731,-535.7874266,531.3154525
0.025219005,467.8925609,-465.864949,-2.027611962,3157.553369,536.2338059,-0.463836873,-535.7699691,531.30112
0.025226537,463.9350095,-461.3744725,-2.560536977,3133.816918,536.2074394,-0.458813477,-535.7486259,531.2832014
0.025235003,459.4807141,-456.2243657,-3.256348372,3107.093024,536.1753196,-0.452967564,-535.722352,531.260686
0.025244553,454.4484927,-450.2843698,-4.164122834,3076.896417,536.1359284,-0.446119801,-535.6898086,531.2322669
0.025255357,448.7461223,-443.3982121,-5.347910205,3042.678857,536.0873249,-0.438049864,-535.649275,531.1962518
0.025267606,442.2683794,-435.3771122,-6.891267208,3003.820072,536.0270205,-0.428485416,-535.5985351,531.1504462
0.025281518,434.8947426,-425.9915648,-8.903177751,2959.618472,535.9518147,-0.41708797,-535.5347267,531.0919994
0.02529734,426.4866737,-414.9608904,-11.52578329,2909.282257,535.85758,-0.403434704,-535.4541453,531.0172034
0.025315355,416.8843683,-401.9398905,-14.94447786,2851.922115,535.7389804,-0.386995026,-535.3519854,530.9212268
0.025335885,405.9028366,-386.5017422,-19.40109447,2786.547634,535.5890993,-0.367100281,-535.221999,530.7977651
0.025359298,393.3271288,-368.1159929,-25.21113591,2712.071173,535.3989502,-0.342904514,-535.0560457,530.6385771
0.025386018,378.9064611,-346.1201597,-32.7863014,2627.325598,535.1568275,-0.313333545,-534.843494,530.4328705
0.025416527,362.3469107,-319.6829563,-42.66395439,2531.106849,534.8474447,-0.277018725,-534.570426,530.1664839
0.025451381,343.3022353,-287.7565363,-55.54569902,2422.259862,534.4507844,-0.232210605,-534.2185738,529.8207939
0.02549122,321.3622074,-249.0142811,-72.34792629,2299.839224,533.9405566,-0.176666178,-533.7638904,529.3712474
0.025536779,296.0376344,-201.7695175,-94.26811693,2163.397529,533.2821207,-0.107501293,-533.1746194,528.7853796
0.025588907,266.7409318,-143.8690022,-122.8719296,2013.491037,532.4296674,-0.020997052,-532.4086704,528.0201219
0.02563282,241.7861277,-91.91646095,-149.8696668,1893.798953,531.6287125,0.057953148,-531.6866656,527.2960728
0.025661073,225.5927093,-56.95641848,-168.6362908,1820.630929,531.0729597,0.111679761,-531.1846395,526.7914725
0.025674556,217.8259658,-39.84966247,-177.9763033,1786.904936,530.7965095,0.138126503,-530.934636,526.5398952
0.025684556,212.0492757,-26.98597146,-185.0633042,1762.423312,530.5867706,0.158077175,-530.7448477,526.3487963
0.025694556,206.2585031,-13.97222916,-192.2862739,1738.413769,530.3730121,0.178313866,-530.551326,526.1538419
0.025699204,203.5626063,-7.873449602,-195.6891567,1727.421682,530.2723042,0.187815519,-530.4601197,526.0619284
0.025701981,201.9496647,-4.212431936,-197.7372328,1720.902384,530.21169,0.193524607,-530.4052146,526.0065881
0.025704759,200.3356298,-0.539859219,-199.7957706,1714.421915,530.1507646,0.199255712,-530.3500203,525.9509492
0.025704759,200.335624,-0.539845977,-199.795778,1714.421891,530.1507644,0.199255733,-530.3500201,525.950949
0.025704759,200.3356181,-0.539832735,-199.7957854,1714.421868,530.1507642,0.199255753,-530.3500199,525.9509488
0.025704759,200.3356123,-0.539819494,-199.7957928,1714.421845,530.1507639,0.199255774,-530.3500197,525.9509486
0.025704759,200.3356065,-0.539806252,-199.7958003,1714.421822,530.1507637,0.199255795,-530.3500195,525.9509484
0.025704759,200.3356007,-0.53979301,-199.7958077,1714.421798,530.1507635,0.199255815,-530.3500193,525.9509482
0.025704759,200.3355949,-0.539779769,-199.7958151,1714.421775,530.1507633,0.199255836,-530.3500191,525.950948
0.02570476,200.3355368,-0.539647351,-199.7958894,1714.421543,530.1507611,0.199256043,-530.3500171,525.950946
0.025704761,200.3349555,-0.538323179,-199.7966324,1714.419217,530.1507391,0.19925811,-530.3499972,525.9509259
0.025704766,200.3320494,-0.531702295,-199.8003471,1714.407587,530.1506292,0.199268446,-530.3498976,525.9508255
0.025704767,200.3312864,-0.529964039,-199.8013223,1714.404534,530.1506003,0.199271159,-530.3498714,525.9507991
0.025704767,200.3312806,-0.529950798,-199.8013298,1714.40451,530.1505994,0.199271835,-530.3498712,525.9507989
0.025704767,200.3312297,-0.529834988,-199.8013947,1714.343173,530.0926936,0.257175867,-530.3498695,525.9507972
0.025704768,200.3307228,-0.528679698,-199.8020431,1713.73202,529.5150396,0.834812493,-530.3498521,525.9507796
0.025704777,200.3258046,-0.517428286,-199.8083764,1707.849852,523.8892408,6.460436946,-530.3496778,525.9506039
0.02570482,200.3048711,-0.468484721,-199.8363864,1683.737449,499.4169978,30.93180843,-530.3488062,525.9497252
0.025704875,200.2858818,-0.421610358,-199.8642715,1662.894551,475.9792451,54.36846591,-530.347711,525.9486211
0.025704935,200.2722055,-0.384585682,-199.8876199,1647.990017,457.4662937,72.88022706,-530.3465207,525.9474212
0.025705002,200.2630364,-0.355404418,-199.907632,1637.215567,442.8749804,87.47020668,-530.3451871,525.9460767
0.025705079,200.2580278,-0.332949628,-199.9250782,1629.51293,431.6468097,98.69684843,-530.3436581,525.9445353
0.025705169,200.2570383,-0.316263521,-199.9407748,1624.127007,423.3028443,107.039007,-530.3418514,525.9427138
0.025705281,200.2602209,-0.304532413,-199.9556885,1620.523227,417.4361735,112.9034565,-530.33963,525.9404744
0.025705426,200.2682217,-0.297012719,-199.971209,1618.310305,413.6748806,116.661865,-530.3367456,525.9375664
0.02570563,200.2827602,-0.292935911,-199.9898243,1617.176548,411.6344446,118.6982409,-530.3326855,525.9334731
0.025705957,200.3086814,-0.291373406,-200.017308,1616.830912,410.8499283,119.4762305,-530.3261589,525.9268931
0.025706643,200.3646343,-0.291077104,-200.0735572,1616.977682,410.6949479,119.6175526,-530.3125005,525.9131225
0.025710073,200.648927,-0.29010961,-200.3588174,1617.882656,410.1770781,120.0671779,-530.244256,525.8443083
0.025723356,201.8166542,-0.286166199,-201.530488,1621.666136,408.0736066,121.9071215,-529.9807281,525.5784405
0.025751202,204.6045855,-0.277991965,-204.3265935,1631.339885,403.7124468,125.7202037,-529.4326505,525.0247778
0.025791628,209.4522039,-0.26600411,-209.1861998,1649.425686,397.3266181,131.3222425,-528.6488606,524.2312791
0.025840046,216.461927,-0.251663143,-216.2102638,1677.312504,389.6975556,138.0341612,-527.7317168,523.3000997
0.025891685,225.3199429,-0.236236356,-225.0837065,1714.312535,381.5101194,145.2735273,-526.7836467,522.3342962
0.025944093,235.6919092,-0.220581048,-235.4713281,1759.347848,373.2195613,152.638293,-525.8578543,521.3877423
0.025995125,247.0519655,-0.205216997,-246.8467485,1810.210372,365.1065536,159.8893509,-524.9959045,520.5030553
0.026044358,259.1171356,-0.190405746,-258.9267299,1865.664751,357.3054778,166.899541,-524.2050188,519.6880229
0.026091008,271.4857219,-0.176269435,-271.3094525,1923.794607,349.8825635,173.6129523,-523.4955158,518.9537671
0.026135272,284.0065094,-0.162880355,-283.8436291,1983.833612,342.8705744,179.9900567,-522.8606311,518.2938261
0.026176862,296.4185461,-0.150213485,-296.2683327,2044.417232,336.2568071,186.0431717,-522.2999789,517.708336
0.026216076,308.6546901,-0.138303486,-308.5163866,2105.131642,330.0541388,191.7505148,-521.8046536,517.1885255
0.026252816,320.5530397,-0.127070401,-320.4259693,2165.049695,324.2207803,197.1502524,-521.3710328,516.7310959
0.02628735,332.0912014,-0.116550812,-331.9746506,2223.964193,318.7710349,202.2201062,-520.9911412,516.3281166
0.026319661,343.1727506,-0.106642642,-343.066108,2281.263005,313.6517029,207.0089539,-520.6606568,515.9754586
0.026349968,353.7985325,-0.097391209,-353.7011412,2336.858951,308.8821877,211.4908817,-520.3730694,515.6666097
0.026378293,363.9152329,-0.088685774,-363.8265472,2390.364669,304.405059,215.7191961,-520.124255,515.3975528
0.026404811,373.5355489,-0.080579111,-373.4549698,2441.764394,300.2441291,219.6649378,-519.9090669,515.1631154
0.026429564,382.6343142,-0.072958574,-382.5613557,2490.829796,296.3412689,223.3826221,-519.723891,514.959734
0.026452691,391.2297866,-0.065881659,-391.1639049,2537.58746,292.7232204,226.8414952,-519.5647156,514.7833603
0.026474244,399.3147595,-0.059237814,-399.2555217,2581.919464,289.3331934,230.0953198,-519.4285132,514.630981
0.026494333,406.9094345,-0.053086687,-406.8563478,2623.876137,286.1994611,233.1127207,-519.3121818,514.4994538
0.026513014,414.0176017,-0.047322439,-413.9702793,2663.413972,283.2678715,235.9453848,-519.2132564,514.3863061
0.026530375,420.6592926,-0.042004746,-420.6172878,2700.594636,280.56707,238.5622818,-519.1293518,514.2891126
0.026546472,426.8445675,-0.037034305,-426.8075332,2735.422671,278.0464213,241.0120796,-519.0585009,514.205886
0.026561374,432.5920608,-0.032469112,-432.5595917,2767.962678,275.7340115,243.264867,-518.9988784,514.1347639
0.026575133,437.9149309,-0.028217715,-437.8867132,2798.248185,273.583341,245.3655973,-518.9489382,514.0741736
0.026587807,442.8297197,-0.02433507,-442.8053846,2826.34102,271.6211926,247.2860978,-518.9072904,514.0226922
0.026599442,447.3505776,-0.020738556,-447.329839,2852.290072,269.8056561,249.0670789,-518.872735,513.9790914
0.026610083,451.491569,-0.017478998,-451.4740901,2876.15048,268.1616177,250.6826019,-518.8442196,513.9422907
0.02661977,455.2664436,-0.014483373,-455.2519603,2897.976801,266.6521059,252.1687185,-518.8208244,513.9113427
0.026628539,458.6865634,-0.011797519,-458.6747659,2917.814672,265.2996448,253.5021143,-518.8017591,513.8854345
0.026636424,461.7643347,-0.009358644,-461.7549761,2935.717305,264.0724906,254.7138376,-518.7863282,513.8638456
0.02664345,464.508231,-0.007206968,-464.5010241,2951.718494,262.9904607,255.7834855,-518.7739462,513.8459736
0.026649644,466.9286025,-0.005290519,-466.923312,2965.864611,262.0273107,256.7367868,-518.7640975,513.8312822
0.026655023,469.030733,-0.003643539,-469.0270894,2978.174854,261.1999506,257.5564083,-518.7563589,513.8193377
0.026659605,470.8221574,-0.00222558,-470.8199318,2988.683227,260.4879716,258.2623897,-518.7503613,513.8097557
0.026662612,471.9977585,-0.001306147,-471.9964523,2995.588046,260.0264361,258.7202876,-518.7467238,513.8037661
0.026665474,473.1167688,-0.000420477,-473.1163483,3002.166999,259.5819794,259.1615015,-518.7434808,513.7982843
