"time","FMU_Interface_OUT0_PrimaryAngle","FMU_Interface_OUT1_SecondaryAngle","FMU_Interface_OUT2_PrimarySpeed","FMU_Interface_OUT3_SecondarySpeed","FMU_Interface_OUT4_PrimaryAcceleration","FMU_Interface_OUT5_SecondaryAcceleration","FMU_Interface_OUT6_PrimaryTorque","FMU_Interface_OUT7_SecondaryTorque","FMU_Interface_OUT8_TorqueFriction","FMU_Interface_OUT9_SpringActualAngle"
5.675,67637,67650,2200,2200,0,0,20.676,-102.1,-81.474,147.16
5.676,67650,67663,2200,2200,0,0,20.894,-102.2,-81.389,147.13
5.677,67663,67676,2200,2200,0,0,21.01,-102.21,-81.314,147.11
5.678,67677,67689,2200,2200,0,0,21.011,-102.58,-81.614,147.09
5.679,67690,67703,2200,2200,0,0,21.12,-102.7,-81.611,147.07
5.68,67703,67716,2200,2200,0,0,21.221,-102.75,-81.703,147.05
5.681,67716,67729,2200,2200,0,0,21.24,-103.18,-81.739,147.03
5.682,67729,67742,2200,2200,0,0,21.426,-103.25,-81.768,147.01
5.683,67742,67755,2200,2200,0,0,21.519,-103.24,-81.724,146.98
5.684,67756,67769,2200,2200,0,0,21.568,-103.63,-81.853,146.96
5.685,67769,67782,2200,2200,0,0,21.832,-103.7,-81.884,146.94
5.686,67782,67795,2200,2200,0,0,21.914,-103.68,-81.863,146.92
5.687,67795,67808,2200,2200,0,0,21.991,-104,-81.977,146.9
5.688,67808,67821,2200,2200,0,0,22.291,-104.04,-82.017,146.88
5.689,67822,67835,2200,2200,0,0,22.351,-104.12,-81.446,146.86
5.69,67835,67848,2200,2200,0,0,22.394,-104.46,-82.118,146.83
5.691,67848,67861,2200,2200,0,0,22.614,-104.47,-82.157,146.81
5.692,67861,67874,2200,2200,0,0,22.666,-104.62,-81.678,146.79
5.693,67874,67887,2200,2200,0,0,22.682,-104.99,-82.254,146.77
5.694,67887,67901,2200,2200,0,0,22.821,-104.98,-82.29,146.75
5.695,67901,67914,2200,2200,0,0,22.876,-105.15,-82.064,146.73
5.696,67914,67927,2200,2200,0,0,22.931,-105.56,-82.371,146.71
5.697,67927,67940,2200,2200,0,0,23.133,-105.52,-82.403,146.69
5.698,67940,67953,2200,2200,0,0,23.177,-105.63,-82.449,146.66
5.699,67953,67967,2200,2200,0,0,23.306,-105.98,-82.483,146.64
5.7,67966,67980,2200,2200,0,0,23.571,-105.93,-82.52,146.62
5.701,67980,67993,2200,2200,0,0,23.592,-106.04,-82.487,146.6
5.702,67993,68006,2200,2200,0,0,23.752,-106.32,-82.094,146.58
5.703,68006,68019,2200,2200,0,0,24.021,-106.29,-82.658,146.56
5.704,68019,68033,2200,2200,0,0,24.031,-106.5,-82.616,146.54
5.705,68032,68046,2200,2200,0,0,24.108,-106.77,-82.265,146.52
5.706,68046,68059,2200,2200,0,0,24.291,-106.74,-82.797,146.5
5.707,68059,68072,2200,2200,0,0,24.305,-107.02,-82.785,146.47
5.708,68072,68085,2200,2200,0,0,24.351,-107.32,-82.586,146.45
5.709,68085,68099,2200,2200,0,0,24.489,-107.26,-82.922,146.43
5.71,68098,68112,2200,2200,0,0,24.512,-107.57,-82.966,146.41
5.711,68111,68125,2200,2200,0,0,24.635,-107.88,-82.993,146.39
5.712,68125,68138,2200,2200,0,0,24.816,-107.78,-83.029,146.37
5.713,68138,68151,2200,2200,0,0,24.835,-108,-83.072,146.35
5.714,68151,68165,2200,2200,0,0,25.063,-108.24,-82.946,146.33
5.715,68164,68178,2200,2200,0,0,25.263,-108.17,-83.151,146.31
5.716,68177,68191,2200,2200,0,0,25.273,-108.39,-83.196,146.28
5.717,68191,68204,2200,2200,0,0,25.514,-108.57,-82.987,146.26
5.718,68204,68217,2200,2200,0,0,25.694,-108.56,-82.941,146.24
5.719,68217,68231,2200,2200,0,0,25.694,-108.87,-83.336,146.22
5.72,68230,68244,2200,2200,0,0,25.796,-109.03,-83.112,146.2
5.721,68243,68257,2200,2200,0,0,25.923,-109.03,-83.428,146.18
5.722,68256,68270,2200,2200,0,0,25.924,-109.42,-83.469,146.16
5.723,68270,68283,2200,2200,0,0,26.012,-109.59,-83.425,146.14
5.724,68283,68297,2200,2200,0,0,26.128,-109.56,-83.544,146.12
5.725,68296,68310,2200,2200,0,0,26.157,-109.96,-83.581,146.1
5.726,68309,68323,2200,2200,0,0,26.348,-110.13,-83.606,146.08
5.727,68322,68336,2200,2200,0,0,26.46,-110.04,-83.53,146.05
5.728,68336,68349,2200,2200,0,0,26.511,-110.32,-83.686,146.03
5.729,68349,68363,2200,2200,0,0,26.817,-110.43,-83.719,146.01
5.73,68362,68376,2200,2200,0,0,26.924,-110.42,-83.589,145.99
5.731,68375,68389,2200,2200,0,0,26.968,-110.72,-83.817,145.97
5.732,68388,68402,2200,2200,0,0,27.25,-110.79,-83.852,145.95
5.733,68401,68415,2200,2200,0,0,27.343,-110.84,-83.647,145.93
5.734,68415,68429,2200,2200,0,0,27.346,-111.19,-83.955,145.91
5.735,68428,68442,2200,2200,0,0,27.448,-111.23,-83.942,145.89
5.736,68441,68455,2200,2200,0,0,27.525,-111.34,-83.947,145.87
5.737,68454,68468,2200,2200,0,0,27.535,-111.79,-84.082,145.85
5.738,68467,68481,2200,2200,0,0,27.671,-111.82,-84.111,145.83
5.739,68480,68495,2200,2200,0,0,27.749,-111.87,-84.155,145.81
5.74,68494,68508,2200,2200,0,0,27.796,-112.3,-84.186,145.79
5.741,68507,68521,2200,2200,0,0,28.016,-112.33,-84.21,145.76
5.742,68520,68534,2200,2200,0,0,28.084,-112.29,-84.253,145.74
5.743,68533,68547,2200,2200,0,0,28.218,-112.59,-84.291,145.72
5.744,68546,68561,2200,2200,0,0,28.549,-112.61,-84.331,145.7
5.745,68560,68574,2200,2200,0,0,28.584,-112.69,-83.972,145.68
5.746,68573,68587,2200,2200,0,0,28.673,-112.97,-84.429,145.66
5.747,68586,68600,2200,2200,0,0,28.938,-112.97,-84.469,145.64
5.748,68599,68613,2200,2200,0,0,28.969,-113.14,-84.355,145.62
5.749,68612,68627,2200,2200,0,0,28.976,-113.46,-84.567,145.6
5.75,68625,68640,2200,2200,0,0,29.073,-113.44,-84.605,145.58
5.751,68639,68653,2200,2200,0,0,29.117,-113.69,-84.391,145.56
5.752,68652,68666,2200,2200,0,0,29.145,-114.09,-84.683,145.54
5.753,68665,68679,2200,2200,0,0,29.287,-114.03,-84.712,145.52
5.754,68678,68693,2200,2200,0,0,29.343,-114.19,-84.752,145.5
5.755,68691,68706,2200,2200,0,0,29.474,-114.57,-84.777,145.48
5.756,68705,68719,2200,2200,0,0,29.689,-114.48,-84.807,145.46
5.757,68718,68732,2200,2200,0,0,29.716,-114.54,-84.852,145.44
5.758,68731,68745,2200,2200,0,0,29.951,-114.78,-84.512,145.42
5.759,68744,68759,2200,2200,0,0,30.217,-114.76,-84.941,145.4
5.76,68757,68772,2200,2200,0,0,30.218,-114.96,-84.981,145.37
5.761,68770,68785,2200,2200,0,0,30.354,-115.22,-84.489,145.35
5.762,68784,68798,2200,2200,0,0,30.564,-115.18,-85.077,145.33
5.763,68797,68811,2200,2200,0,0,30.568,-115.43,-84.98,145.31
5.764,68810,68825,2200,2200,0,0,30.569,-115.68,-84.862,145.29
5.765,68823,68838,2200,2200,0,0,30.623,-115.66,-85.207,145.27
5.766,68836,68851,2200,2200,0,0,30.687,-116.03,-85.243,145.25
5.767,68850,68864,2200,2200,0,0,30.815,-116.32,-85.268,145.23
5.768,68863,68877,2200,2200,0,0,30.936,-116.22,-85.302,145.21
5.769,68876,68891,2200,2200,0,0,30.951,-116.47,-85.339,145.19
5.77,68889,68904,2200,2200,0,0,31.147,-116.7,-85.364,145.17
5.771,68902,68917,2200,2200,0,0,31.33,-116.54,-85.405,145.15
5.772,68915,68930,2200,2200,0,0,31.361,-116.76,-85.454,145.13
5.773,68929,68943,2200,2200,0,0,31.659,-117.04,-85.373,145.11
5.774,68942,68957,2200,2200,0,0,31.821,-117,-85.184,145.09
5.775,68955,68970,2200,2200,0,0,31.822,-117.2,-85.581,145.07
5.776,68968,68983,2200,2200,0,0,31.951,-117.38,-85.357,145.05
5.777,68981,68996,2200,2200,0,0,32.068,-117.4,-85.465,145.03
5.778,68994,69009,2200,2200,0,0,32.069,-117.7,-85.71,145.01
5.779,69008,69023,2200,2200,0,0,32.188,-117.87,-85.575,144.99
5.78,69021,69036,2200,2200,0,0,32.312,-117.91,-85.792,144.97
5.781,69034,69049,2200,2200,0,0,32.313,-118.29,-85.828,144.95
5.782,69047,69062,2200,2200,0,0,32.409,-118.46,-85.802,144.93
5.783,69060,69075,2200,2200,0,0,32.529,-118.39,-85.886,144.91
5.784,69074,69089,2200,2200,0,0,32.573,-118.67,-85.921,144.89
5.785,69087,69102,2200,2200,0,0,32.81,-118.8,-85.95,144.87
5.786,69100,69115,2200,2200,0,0,32.951,-118.78,-85.84,144.85
5.787,69113,69128,2200,2200,0,0,32.993,-119.05,-86.038,144.83
5.788,69126,69141,2200,2200,0,0,33.277,-119.12,-86.071,144.81
5.789,69139,69155,2200,2200,0,0,33.381,-119.15,-85.871,144.79
5.79,69153,69168,2200,2200,0,0,33.388,-119.48,-86.168,144.77
5.791,69166,69181,2200,2200,0,0,33.535,-119.53,-86.162,144.75
5.792,69179,69194,2200,2200,0,0,33.621,-119.61,-86.111,144.73
5.793,69192,69207,2200,2200,0,0,33.628,-120,-86.29,144.71
5.794,69205,69221,2200,2200,0,0,33.751,-120.03,-86.32,144.69
5.795,69219,69234,2200,2200,0,0,33.829,-120.1,-86.366,144.67
5.796,69232,69247,2200,2200,0,0,33.864,-120.53,-86.396,144.65
5.797,69245,69260,2200,2200,0,0,34.06,-120.55,-86.42,144.63
5.798,69258,69273,2200,2200,0,0,34.127,-120.54,-86.46,144.61
5.799,69271,69287,2200,2200,0,0,34.22,-120.86,-86.494,144.59
5.8,69284,69300,2200,2200,0,0,34.498,-120.88,-86.528,144.57
5.801,69298,69313,2200,2200,0,0,34.54,-120.93,-86.235,144.55
5.802,69311,69326,2200,2200,0,0,34.647,-121.21,-86.615,144.53
5.803,69324,69339,2200,2200,0,0,34.927,-121.21,-86.653,144.51
5.804,69337,69353,2200,2200,0,0,34.955,-121.35,-86.263,144.49
5.805,69350,69366,2200,2200,0,0,34.978,-121.65,-86.745,144.47
5.806,69364,69379,2200,2200,0,0,35.118,-121.63,-86.781,144.45
5.807,69377,69392,2200,2200,0,0,35.155,-121.84,-86.539,144.43
5.808,69390,69405,2200,2200,0,0,35.182,-122.19,-86.86,144.41
5.809,69403,69419,2200,2200,0,0,35.319,-122.14,-86.892,144.39
5.81,69416,69432,2200,2200,0,0,35.361,-122.34,-86.877,144.37
5.811,69429,69445,2200,2200,0,0,35.459,-122.7,-86.957,144.36
5.812,69443,69458,2200,2200,0,0,35.651,-122.63,-86.985,144.34
5.813,69456,69471,2200,2200,0,0,35.671,-122.72,-87.025,144.32
5.814,69469,69485,2200,2200,0,0,35.86,-122.97,-86.726,144.3
5.815,69482,69498,2200,2200,0,0,36.107,-122.93,-87.098,144.28
5.816,69495,69511,2200,2200,0,0,36.113,-123.1,-87.142,144.26
5.817,69509,69524,2200,2200,0,0,36.284,-123.33,-86.733,144.24
5.818,69522,69537,2200,2200,0,0,36.502,-123.3,-87.227,144.22
5.819,69535,69551,2200,2200,0,0,36.503,-123.54,-87.233,144.2
5.82,69548,69564,2200,2200,0,0,36.535,-123.76,-86.962,144.18
5.821,69561,69577,2200,2200,0,0,36.643,-123.74,-87.35,144.16
5.822,69574,69590,2200,2200,0,0,36.659,-124.07,-87.389,144.14
5.823,69588,69603,2200,2200,0,0,36.733,-124.32,-87.263,144.12
5.824,69601,69617,2200,2200,0,0,36.87,-124.24,-87.451,144.1
5.825,69614,69630,2200,2200,0,0,36.887,-124.55,-87.488,144.08
5.826,69627,69643,2200,2200,0,0,37.045,-124.8,-87.447,144.06
5.827,69640,69656,2200,2200,0,0,37.208,-124.68,-87.541,144.04
5.828,69653,69669,2200,2200,0,0,37.234,-124.86,-87.581,144.02
5.829,69667,69683,2200,2200,0,0,37.507,-125.03,-87.565,144
5.83,69680,69696,2200,2200,0,0,37.666,-125.01,-87.372,143.99
5.831,69693,69709,2200,2200,0,0,37.679,-125.26,-87.702,143.97
5.832,69706,69722,2200,2200,0,0,37.895,-125.37,-87.524,143.95
5.833,69719,69735,2200,2200,0,0,38.026,-125.38,-87.492,143.93
5.834,69733,69749,2200,2200,0,0,38.026,-125.71,-87.829,143.91
5.835,69746,69762,2200,2200,0,0,38.068,-125.83,-87.7,143.89
5.836,69759,69775,2200,2200,0,0,38.15,-125.87,-87.909,143.87
5.837,69772,69788,2200,2200,0,0,38.169,-126.27,-87.94,143.85
5.838,69785,69801,2200,2200,0,0,38.283,-126.39,-87.964,143.83
5.839,69798,69815,2200,2200,0,0,38.377,-126.35,-87.999,143.81
5.84,69812,69828,2200,2200,0,0,38.433,-126.72,-88.029,143.79
5.841,69825,69841,2200,2200,0,0,38.655,-126.81,-88.052,143.77
5.842,69838,69854,2200,2200,0,0,38.739,-126.71,-88.044,143.75
5.843,69851,69867,2200,2200,0,0,38.819,-126.97,-88.131,143.74
5.844,69864,69881,2200,2200,0,0,39.132,-127.06,-88.166,143.72
5.845,69878,69894,2200,2200,0,0,39.196,-127.09,-88.054,143.7
5.846,69891,69907,2200,2200,0,0,39.231,-127.38,-88.256,143.68
5.847,69904,69920,2200,2200,0,0,39.443,-127.43,-88.286,143.66
5.848,69917,69933,2200,2200,0,0,39.502,-127.5,-88.151,143.64
5.849,69930,69947,2200,2200,0,0,39.503,-127.83,-88.376,143.62
5.85,69943,69960,2200,2200,0,0,39.58,-127.87,-88.408,143.6
5.851,69957,69973,2200,2200,0,0,39.646,-128.01,-88.084,143.58
5.852,69970,69986,2200,2200,0,0,39.686,-128.4,-88.478,143.56
5.853,69983,69999,2200,2200,0,0,39.839,-128.4,-88.502,143.55
5.854,69996,70013,2200,2200,0,0,39.888,-128.45,-88.538,143.53
5.855,70009,70026,2200,2200,0,0,39.969,-128.78,-88.565,143.51
5.856,70023,70039,2200,2200,0,0,40.219,-128.76,-88.593,143.49
5.857,70036,70052,2200,2200,0,0,40.267,-128.78,-88.636,143.47
5.858,70049,70065,2200,2200,0,0,40.397,-129.06,-88.675,143.45
5.859,70062,70079,2200,2200,0,0,40.677,-129.08,-88.711,143.43
5.86,70075,70092,2200,2200,0,0,40.698,-129.19,-88.456,143.41
5.861,70088,70105,2200,2200,0,0,40.751,-129.43,-88.79,143.39
5.862,70102,70118,2200,2200,0,0,40.934,-129.42,-88.831,143.38
5.863,70115,70131,2200,2200,0,0,40.962,-129.63,-88.567,143.36
5.864,70128,70145,2200,2200,0,0,40.979,-129.92,-88.912,143.34
5.865,70141,70158,2200,2200,0,0,41.096,-129.89,-88.945,143.32
5.866,70154,70171,2200,2200,0,0,41.132,-130.14,-88.92,143.3
5.867,70168,70184,2200,2200,0,0,41.179,-130.47,-89.007,143.28
5.868,70181,70197,2200,2200,0,0,41.331,-130.38,-89.032,143.26
5.869,70194,70211,2200,2200,0,0,41.379,-130.53,-89.068,143.24
5.87,70207,70224,2200,2200,0,0,41.546,-130.8,-89.092,143.23
5.871,70220,70237,2200,2200,0,0,41.747,-130.73,-89.128,143.21
5.872,70233,70250,2200,2200,0,0,41.757,-130.86,-89.168,143.19
5.873,70247,70263,2200,2200,0,0,41.978,-131.06,-88.855,143.17
5.874,70260,70277,2200,2200,0,0,42.199,-131.03,-89.249,143.15
5.875,70273,70290,2200,2200,0,0,42.199,-131.27,-89.288,143.13
5.876,70286,70303,2200,2200,0,0,42.273,-131.45,-88.945,143.11
5.877,70299,70316,2200,2200,0,0,42.407,-131.42,-89.368,143.1
5.878,70313,70329,2200,2200,0,0,42.412,-131.73,-89.406,143.08
5.879,70326,70343,2200,2200,0,0,42.446,-131.94,-89.266,143.06
5.88,70339,70356,2200,2200,0,0,42.546,-131.9,-89.472,143.04
5.881,70352,70369,2200,2200,0,0,42.583,-132.25,-89.505,143.02
5.882,70365,70382,2200,2200,0,0,42.712,-132.48,-89.523,143
5.883,70378,70395,2200,2200,0,0,42.829,-132.37,-89.552,142.99
5.884,70392,70409,2200,2200,0,0,42.865,-132.58,-89.585,142.97
5.885,70405,70422,2200,2200,0,0,43.113,-132.73,-89.613,142.95
5.886,70418,70435,2200,2200,0,0,43.239,-132.66,-89.46,142.93
5.887,70431,70448,2200,2200,0,0,43.271,-132.91,-89.696,142.91
5.888,70444,70461,2200,2200,0,0,43.549,-133.05,-89.637,142.89
5.889,70458,70475,2200,2200,0,0,43.666,-133.05,-89.459,142.87
5.89,70471,70488,2200,2200,0,0,43.666,-133.31,-89.813,142.86
5.891,70484,70501,2200,2200,0,0,43.728,-133.4,-89.682,142.84
5.892,70497,70514,2200,2200,0,0,43.808,-133.45,-89.892,142.82
5.893,70510,70527,2200,2200,0,0,43.813,-133.81,-89.924,142.8
5.894,70523,70541,2200,2200,0,0,43.933,-133.9,-89.949,142.78
5.895,70537,70554,2200,2200,0,0,44.027,-133.93,-89.988,142.76
5.896,70550,70567,2200,2200,0,0,44.038,-134.32,-90.016,142.75
5.897,70563,70580,2200,2200,0,0,44.191,-134.41,-90.032,142.73
5.898,70576,70593,2200,2200,0,0,44.286,-134.32,-90.065,142.71
5.899,70589,70607,2200,2200,0,0,44.364,-134.57,-90.097,142.69
5.9,70603,70620,2200,2200,0,0,44.643,-134.63,-90.129,142.67
5.901,70616,70633,2200,2200,0,0,44.71,-134.66,-90.09,142.66
5.902,70629,70646,2200,2200,0,0,44.777,-134.92,-90.21,142.64
5.903,70642,70659,2200,2200,0,0,45.049,-134.94,-90.242,142.62
5.904,70655,70673,2200,2200,0,0,45.102,-135.03,-89.625,142.6
5.905,70668,70686,2200,2200,0,0,45.102,-135.33,-90.329,142.58
5.906,70682,70699,2200,2200,0,0,45.169,-135.34,-90.36,142.57
5.907,70695,70712,2200,2200,0,0,45.224,-135.49,-90.047,142.55
5.908,70708,70725,2200,2200,0,0,45.249,-135.85,-90.429,142.53
5.909,70721,70739,2200,2200,0,0,45.371,-135.83,-90.455,142.51
5.91,70734,70752,2200,2200,0,0,45.422,-135.94,-90.491,142.49
5.911,70748,70765,2200,2200,0,0,45.502,-136.32,-90.512,142.48
5.912,70761,70778,2200,2200,0,0,45.696,-136.27,-90.534,142.46
5.913,70774,70791,2200,2200,0,0,45.73,-136.26,-90.57,142.44
5.914,70787,70805,2200,2200,0,0,45.881,-136.52,-90.602,142.42
5.915,70800,70818,2200,2200,0,0,46.145,-136.52,-90.639,142.4
5.916,70813,70831,2200,2200,0,0,46.159,-136.62,-90.529,142.39
5.917,70827,70844,2200,2200,0,0,46.276,-136.87,-90.177,142.37
5.918,70840,70857,2200,2200,0,0,46.497,-136.86,-90.754,142.35
5.919,70853,70871,2200,2200,0,0,46.506,-137.02,-90.514,142.33
5.92,70866,70884,2200,2200,0,0,46.511,-137.27,-90.464,142.31
5.921,70879,70897,2200,2200,0,0,46.581,-137.26,-90.865,142.3
5.922,70893,70910,2200,2200,0,0,46.621,-137.52,-90.783,142.28
5.923,70906,70923,2200,2200,0,0,46.689,-137.81,-90.924,142.26
5.924,70919,70937,2200,2200,0,0,46.815,-137.74,-90.951,142.24
5.925,70932,70950,2200,2200,0,0,46.833,-137.94,-90.985,142.23
5.926,70945,70963,2200,2200,0,0,46.954,-138.21,-91.003,142.21
5.927,70958,70976,2200,2200,0,0,47.144,-138.1,-91.03,142.19
5.928,70972,70989,2200,2200,0,0,47.168,-138.21,-91.07,142.17
5.929,70985,71003,2200,2200,0,0,47.379,-138.45,-90.885,142.16
5.93,70998,71016,2200,2200,0,0,47.575,-138.42,-91.141,142.14
5.931,71011,71029,2200,2200,0,0,47.576,-138.58,-91.178,142.12
5.932,71024,71042,2200,2200,0,0,47.714,-138.76,-90.885,142.1
5.933,71038,71055,2200,2200,0,0,47.862,-138.76,-91.254,142.08
5.934,71051,71069,2200,2200,0,0,47.862,-139.01,-91.288,142.07
5.935,71064,71082,2200,2200,0,0,47.905,-139.17,-91.083,142.05
5.936,71077,71095,2200,2200,0,0,48.007,-139.18,-91.357,142.03
5.937,71090,71108,2200,2200,0,0,48.016,-139.51,-91.39,142.01
5.938,71103,71121,2200,2200,0,0,48.093,-139.69,-91.323,142
5.939,71117,71135,2200,2200,0,0,48.216,-139.63,-91.438,141.98
5.94,71130,71148,2200,2200,0,0,48.247,-139.9,-91.467,141.96
5.941,71143,71161,2200,2200,0,0,48.427,-140.04,-91.487,141.94
5.942,71156,71174,2200,2200,0,0,48.565,-139.96,-91.522,141.93
5.943,71169,71187,2200,2200,0,0,48.595,-140.16,-91.558,141.91
5.944,71183,71201,2200,2200,0,0,48.849,-140.27,-91.586,141.89
5.945,71196,71214,2200,2200,0,0,48.963,-140.28,-91.395,141.88
5.946,71209,71227,2200,2200,0,0,48.971,-140.56,-91.668,141.86
5.947,71222,71240,2200,2200,0,0,49.13,-140.62,-91.579,141.84
5.948,71235,71253,2200,2200,0,0,49.221,-140.65,-91.545,141.82
5.949,71248,71267,2200,2200,0,0,49.221,-140.97,-91.774,141.81
5.95,71262,71280,2200,2200,0,0,49.279,-141.04,-91.781,141.79
5.951,71275,71293,2200,2200,0,0,49.357,-141.09,-91.84,141.77
5.952,71288,71306,2200,2200,0,0,49.398,-141.46,-91.863,141.75
5.953,71301,71319,2200,2200,0,0,49.541,-141.51,-91.883,141.74
5.954,71314,71333,2200,2200,0,0,49.6,-141.48,-91.89,141.72
5.955,71328,71346,2200,2200,0,0,49.658,-141.78,-91.942,141.7
5.956,71341,71359,2200,2200,0,0,49.896,-141.81,-91.967,141.69
5.957,71354,71372,2200,2200,0,0,49.953,-141.8,-91.98,141.67
5.958,71367,71385,2200,2200,0,0,50.035,-142.07,-92.04,141.65
5.959,71380,71399,2200,2200,0,0,50.302,-142.11,-92.068,141.63
5.96,71393,71412,2200,2200,0,0,50.341,-142.16,-91.586,141.62
5.961,71407,71425,2200,2200,0,0,50.361,-142.41,-92.147,141.6
5.962,71420,71438,2200,2200,0,0,50.503,-142.42,-92.176,141.58
5.963,71433,71451,2200,2200,0,0,50.545,-142.56,-91.79,141.57
5.964,71446,71465,2200,2200,0,0,50.561,-142.87,-92.247,141.55
5.965,71459,71478,2200,2200,0,0,50.683,-142.86,-92.274,141.53
5.966,71473,71491,2200,2200,0,0,50.727,-143,-92.091,141.51
5.967,71486,71504,2200,2200,0,0,50.756,-143.34,-92.332,141.5
5.968,71499,71517,2200,2200,0,0,50.902,-143.31,-92.352,141.48
5.969,71512,71531,2200,2200,0,0,50.955,-143.36,-92.383,141.46
5.97,71525,71544,2200,2200,0,0,51.081,-143.62,-92.409,141.45
5.971,71538,71557,2200,2200,0,0,51.297,-143.59,-92.439,141.43
5.972,71552,71570,2200,2200,0,0,51.311,-143.69,-92.375,141.41
5.973,71565,71583,2200,2200,0,0,51.454,-143.89,-92.053,141.4
5.974,71578,71597,2200,2200,0,0,51.687,-143.86,-92.543,141.38
5.975,71591,71610,2200,2200,0,0,51.694,-144.04,-92.439,141.36
5.976,71604,71623,2200,2200,0,0,51.728,-144.26,-92.205,141.35
5.977,71618,71636,2200,2200,0,0,51.85,-144.23,-92.648,141.33
5.978,71631,71649,2200,2200,0,0,51.869,-144.46,-92.598,141.31
5.979,71644,71663,2200,2200,0,0,51.893,-144.71,-92.71,141.3
5.98,71657,71676,2200,2200,0,0,51.997,-144.65,-92.738,141.28
5.981,71670,71689,2200,2200,0,0,52.037,-144.9,-92.769,141.26
5.982,71684,71702,2200,2200,0,0,52.149,-145.17,-92.786,141.25
5.983,71697,71715,2200,2200,0,0,52.283,-145.07,-92.81,141.23
5.984,71710,71729,2200,2200,0,0,52.296,-145.2,-92.842,141.21
5.985,71723,71742,2200,2200,0,0,52.494,-145.38,-92.753,141.2
5.986,71736,71755,2200,2200,0,0,52.661,-145.32,-92.644,141.18
5.987,71749,71768,2200,2200,0,0,52.67,-145.52,-92.939,141.16
5.988,71763,71781,2200,2200,0,0,52.877,-145.69,-92.714,141.15
5.989,71776,71795,2200,2200,0,0,53.028,-145.65,-92.688,141.13
5.99,71789,71808,2200,2200,0,0,53.028,-145.88,-93.04,141.11
5.991,71802,71821,2200,2200,0,0,53.056,-146.02,-92.84,141.1
5.992,71815,71834,2200,2200,0,0,53.135,-146.02,-93.11,141.08
5.993,71829,71847,2200,2200,0,0,53.154,-146.34,-93.138,141.06
5.994,71842,71861,2200,2200,0,0,53.251,-146.49,-93.092,141.05
5.995,71855,71874,2200,2200,0,0,53.342,-146.45,-93.192,141.03
5.996,71868,71887,2200,2200,0,0,53.348,-146.76,-93.219,141.01
5.997,71881,71900,2200,2200,0,0,53.488,-146.92,-93.233,141
5.998,71894,71913,2200,2200,0,0,53.602,-146.81,-93.261,140.98
5.999,71908,71927,2200,2200,0,0,53.636,-147.01,-93.292,140.96
6,71921,71940,2200,2200,0,0,53.886,-147.12,-93.317,140.95
6.001,71934,71953,2200,2200,5.6842e-09,5.6842e-09,53.99,-147.11,-93.176,140.93
6.002,71947,71966,2200,2200,5.6842e-09,5.6842e-09,54.016,-147.32,-93.39,140.92
6.003,71960,71979,2200,2200,5.6843e-09,5.6843e-09,54.236,-147.39,-93.358,140.9
6.004,71974,71993,2200,2200,8.1124e-14,8.1124e-14,54.32,-147.42,-93.223,140.88
6.005,71987,72006,2200,2200,-2.842e-09,-2.842e-09,54.32,-147.7,-93.494,140.87
6.006,72000,72019,2200,2200,-2.842e-09,-2.842e-09,54.371,-147.75,-93.426,140.85
6.007,72013,72032,2200,2200,-2.842e-09,-2.842e-09,54.438,-147.83,-93.561,140.83
6.008,72026,72045,2200,2200,-2.8421e-09,-2.8421e-09,54.442,-148.18,-93.585,140.82
6.009,72039,72059,2200,2200,4.0616e-14,4.0616e-14,54.53,-148.22,-93.604,140.8
6.01,72053,72072,2200,2200,-2.8421e-09,-2.8421e-09,54.612,-148.24,-93.634,140.79
6.011,72066,72085,2200,2200,-4.0637e-14,-4.0637e-14,54.665,-148.57,-93.655,140.77
6.012,72079,72098,2200,2200,-4.0648e-14,-4.0648e-14,54.839,-148.61,-93.671,140.75
6.013,72092,72111,2200,2200,0,0,54.903,-148.55,-93.702,140.74
6.014,72105,72125,2200,2200,-4.0669e-14,-4.0669e-14,54.998,-148.76,-93.732,140.72
6.015,72119,72138,2200,2200,0,0,55.254,-148.78,-93.763,140.71
6.016,72132,72151,2200,2200,0,0,55.288,-148.85,-93.391,140.69
6.017,72145,72164,2200,2200,-2.8421e-09,-2.8421e-09,55.35,-149.11,-93.837,140.67
6.018,72158,72177,2200,2200,-2.8421e-09,-2.8421e-09,55.569,-149.11,-93.862,140.66
6.019,72171,72191,2200,2200,-2.8421e-09,-2.8421e-09,55.604,-149.2,-93.402,140.64
6.02,72184,72204,2200,2200,-2.8421e-09,-2.8421e-09,55.604,-149.46,-93.934,140.63
6.021,72198,72217,2200,2200,-2.8421e-09,-2.8421e-09,55.604,-149.45,-93.964,140.61
6.022,72211,72230,2200,2200,-4.0755e-14,-4.0755e-14,55.611,-149.62,-93.712,140.59
6.023,72224,72243,2200,2200,5.6842e-09,5.6842e-09,55.734,-149.95,-94.013,140.58
6.024,72237,72257,2200,2200,5.6842e-09,5.6842e-09,55.891,-149.91,-94.034,140.56
6.025,72250,72270,2200,2200,5.6842e-09,5.6842e-09,55.907,-150.02,-94.064,140.55
6.026,72264,72283,2200,2200,5.6843e-09,5.6843e-09,55.986,-150.33,-94.082,140.53
6.027,72277,72296,2200,2200,8.1618e-14,8.1618e-14,56.152,-150.2,-94.103,140.51
6.028,72290,72309,2200,2200,-2.842e-09,-2.842e-09,56.176,-150.15,-94.142,140.5
