"Time","step","y","y2","y3","y1","y4","y5","y6","Q","QI"
4.490000000000000E+00,1,0,1,0,16,1,0,0,0,1
4.500000000000000E+00,1,0,1,0,16,1,0,0,0,1
4.510000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.520000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.530000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.540000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.550000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.560000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.570000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.580000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.590000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.600000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.610000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.620000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.630000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.640000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.650000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.660000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.670000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.680000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.690000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.700000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.710000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.720000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.730000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.740000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.750000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.760000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.770000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.780000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.790000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.800000000000000E+00,1,0,1,0,16,1,0,0,1,0
4.810000000000000E+00,1,0,0,0,18,1,1,0,0,1
4.820000000000000E+00,1,0,0,0,18,1,1,0,0,1
4.830000000000000E+00,1,0,0,0,18,1,1,0,0,1
4.840000000000000E+00,1,0,0,0,18,1,1,0,0,1
4.850000000000000E+00,1,0,0,0,18,1,1,0,0,1
4.860000000000000E+00,1,0,0,0,18,1,1,0,0,1
4.870000000000000E+00,1,0,0,0,18,1,1,0,0,1
4.880000000000000E+00,1,0,0,0,18,1,1,0,0,1
4.890000000000000E+00,1,0,0,0,18,1,1,0,0,1
4.900000000000000E+00,1,0,0,0,18,1,1,0,0,1
4.910000000000000E+00,1,0,0,0,18,1,1,0,0,1
4.920000000000000E+00,1,0,0,0,18,1,1,0,0,1
4.930000000000000E+00,1,0,0,0,18,1,1,0,0,1
4.940000000000000E+00,1,0,0,0,18,1,1,0,0,1
4.950000000000000E+00,1,0,0,0,18,1,1,0,0,1
4.960000000000000E+00,1,0,0,0,18,1,1,0,0,1
4.970000000000000E+00,1,0,0,0,18,1,1,0,0,1
4.980000000000000E+00,1,0,0,0,18,1,1,0,0,1
4.990000000000000E+00,1,0,0,0,18,1,1,0,0,1
5.000000000000000E+00,1,0,0,0,18,1,1,0,0,1
5.010000000000000E+00,1,1,1,0,20,1,0,0,1,0
5.020000000000000E+00,1,1,1,0,20,1,0,0,1,0
5.030000000000000E+00,1,1,1,0,20,1,0,0,1,0
5.040000000000000E+00,1,1,1,0,20,1,0,0,1,0
5.050000000000000E+00,1,1,1,0,20,1,0,0,1,0
5.060000000000000E+00,1,1,1,0,20,1,0,0,1,0
5.070000000000000E+00,1,1,1,0,20,1,0,0,1,0
5.080000000000000E+00,1,1,1,0,20,1,0,0,1,0
5.090000000000000E+00,1,1,1,0,20,1,0,0,1,0
5.100000000000000E+00,1,1,1,0,20,1,0,0,1,0
5.110000000000000E+00,1,1,1,0,20,1,0,0,1,0
5.120000000000000E+00,1,1,1,0,20,1,0,0,1,0
5.130000000000000E+00,1,1,1,0,20,1,0,0,1,0
5.140000000000000E+00,1,1,1,0,20,1,0,0,1,0
5.150000000000000E+00,1,1,1,0,20,1,0,0,1,0
5.160000000000000E+00,1,1,1,0,20,1,0,0,1,0
5.170000000000000E+00,1,1,1,0,20,1,0,0,1,0
5.180000000000000E+00,1,1,1,0,20,1,0,0,1,0
5.190000000000000E+00,1,1,1,0,20,1,0,0,1,0
5.200000000000000E+00,1,1,1,0,20,1,0,0,1,0
5.210000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.220000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.230000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.240000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.250000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.260000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.270000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.280000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.290000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.300000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.310000000000000E+00,1,0,1,0,20,1,0,0,0,1
5.320000000000000E+00,1,0,1,0,20,1,0,0,0,1
5.330000000000000E+00,1,0,1,0,20,1,0,0,0,1
5.340000000000000E+00,1,0,1,0,20,1,0,0,0,1
5.350000000000000E+00,1,0,1,0,20,1,0,0,0,1
5.360000000000000E+00,1,0,1,0,20,1,0,0,0,1
5.370000000000000E+00,1,0,1,0,20,1,0,0,0,1
5.380000000000000E+00,1,0,1,0,20,1,0,0,0,1
5.390000000000000E+00,1,0,1,0,20,1,0,0,0,1
5.400000000000000E+00,1,0,1,0,20,1,0,0,0,1
5.410000000000000E+00,1,0,1,0,20,1,0,0,0,1
5.420000000000000E+00,1,0,1,0,20,1,0,0,0,1
5.430000000000000E+00,1,0,1,0,20,1,0,0,0,1
5.440000000000000E+00,1,0,1,0,20,1,0,0,0,1
5.450000000000000E+00,1,0,1,0,20,1,0,0,0,1
5.460000000000000E+00,1,0,1,0,20,1,0,0,0,1
5.470000000000000E+00,1,0,1,0,20,1,0,0,0,1
5.480000000000000E+00,1,0,1,0,20,1,0,0,0,1
5.490000000000000E+00,1,0,1,0,20,1,0,0,0,1
5.500000000000000E+00,1,0,1,0,20,1,0,0,0,1
5.510000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.520000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.530000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.540000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.550000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.560000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.570000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.580000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.590000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.600000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.610000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.620000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.630000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.640000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.650000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.660000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.670000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.680000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.690000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.700000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.710000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.720000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.730000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.740000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.750000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.760000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.770000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.780000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.790000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.800000000000000E+00,1,0,1,0,20,1,0,0,1,0
5.810000000000000E+00,1,0,0,0,22,1,1,0,0,1
5.820000000000000E+00,1,0,0,0,22,1,1,0,0,1
5.830000000000000E+00,1,0,0,0,22,1,1,0,0,1
5.840000000000000E+00,1,0,0,0,22,1,1,0,0,1
5.850000000000000E+00,1,0,0,0,22,1,1,0,0,1
5.860000000000000E+00,1,0,0,0,22,1,1,0,0,1
5.870000000000000E+00,1,0,0,0,22,1,1,0,0,1
5.880000000000000E+00,1,0,0,0,22,1,1,0,0,1
5.890000000000000E+00,1,0,0,0,22,1,1,0,0,1
5.900000000000000E+00,1,0,0,0,22,1,1,0,0,1
5.910000000000000E+00,1,0,0,0,22,1,1,0,0,1
5.920000000000000E+00,1,0,0,0,22,1,1,0,0,1
5.930000000000000E+00,1,0,0,0,22,1,1,0,0,1
5.940000000000000E+00,1,0,0,0,22,1,1,0,0,1
5.950000000000000E+00,1,0,0,0,22,1,1,0,0,1
5.960000000000000E+00,1,0,0,0,22,1,1,0,0,1
5.970000000000000E+00,1,0,0,0,22,1,1,0,0,1
5.980000000000000E+00,1,0,0,0,22,1,1,0,0,1
5.990000000000000E+00,1,0,0,0,22,1,1,0,0,1
6.000000000000000E+00,1,0,0,0,22,1,1,0,0,1
6.010000000000000E+00,1,1,1,0,24,1,0,0,1,0
6.020000000000000E+00,1,1,1,0,24,1,0,0,1,0
6.030000000000000E+00,1,1,1,0,24,1,0,0,1,0
6.040000000000000E+00,1,1,1,0,24,1,0,0,1,0
6.050000000000000E+00,1,1,1,0,24,1,0,0,1,0
6.060000000000000E+00,1,1,1,0,24,1,0,0,1,0
6.070000000000000E+00,1,1,1,0,24,1,0,0,1,0
6.080000000000000E+00,1,1,1,0,24,1,0,0,1,0
6.090000000000000E+00,1,1,1,0,24,1,0,0,1,0
6.100000000000000E+00,1,1,1,0,24,1,0,0,1,0
6.110000000000000E+00,1,1,1,0,24,1,0,0,1,0
6.120000000000000E+00,1,1,1,0,24,1,0,0,1,0
6.130000000000000E+00,1,1,1,0,24,1,0,0,1,0
6.140000000000000E+00,1,1,1,0,24,1,0,0,1,0
6.150000000000000E+00,1,1,1,0,24,1,0,0,1,0
6.160000000000000E+00,1,1,1,0,24,1,0,0,1,0
6.170000000000000E+00,1,1,1,0,24,1,0,0,1,0
6.180000000000000E+00,1,1,1,0,24,1,0,0,1,0
6.190000000000000E+00,1,1,1,0,24,1,0,0,1,0
6.200000000000000E+00,1,1,1,0,24,1,0,0,1,0
6.210000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.220000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.230000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.240000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.250000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.260000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.270000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.280000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.290000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.300000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.310000000000000E+00,1,0,1,0,24,1,0,0,0,1
6.320000000000000E+00,1,0,1,0,24,1,0,0,0,1
6.330000000000000E+00,1,0,1,0,24,1,0,0,0,1
6.340000000000000E+00,1,0,1,0,24,1,0,0,0,1
6.350000000000000E+00,1,0,1,0,24,1,0,0,0,1
6.360000000000000E+00,1,0,1,0,24,1,0,0,0,1
6.370000000000000E+00,1,0,1,0,24,1,0,0,0,1
6.380000000000000E+00,1,0,1,0,24,1,0,0,0,1
6.390000000000000E+00,1,0,1,0,24,1,0,0,0,1
6.400000000000000E+00,1,0,1,0,24,1,0,0,0,1
6.410000000000000E+00,1,0,1,0,24,1,0,0,0,1
6.420000000000000E+00,1,0,1,0,24,1,0,0,0,1
6.430000000000000E+00,1,0,1,0,24,1,0,0,0,1
6.440000000000000E+00,1,0,1,0,24,1,0,0,0,1
6.450000000000000E+00,1,0,1,0,24,1,0,0,0,1
6.460000000000000E+00,1,0,1,0,24,1,0,0,0,1
6.470000000000000E+00,1,0,1,0,24,1,0,0,0,1
6.480000000000000E+00,1,0,1,0,24,1,0,0,0,1
6.490000000000000E+00,1,0,1,0,24,1,0,0,0,1
6.500000000000000E+00,1,0,1,0,24,1,0,0,0,1
6.510000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.520000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.530000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.540000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.550000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.560000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.570000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.580000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.590000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.600000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.610000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.620000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.630000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.640000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.650000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.660000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.670000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.680000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.690000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.700000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.710000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.720000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.730000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.740000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.750000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.760000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.770000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.780000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.790000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.800000000000000E+00,1,0,1,0,24,1,0,0,1,0
6.810000000000000E+00,1,0,0,0,26,1,1,0,0,1
6.820000000000000E+00,1,0,0,0,26,1,1,0,0,1
6.830000000000000E+00,1,0,0,0,26,1,1,0,0,1
6.840000000000000E+00,1,0,0,0,26,1,1,0,0,1
6.850000000000000E+00,1,0,0,0,26,1,1,0,0,1
6.860000000000000E+00,1,0,0,0,26,1,1,0,0,1
6.870000000000000E+00,1,0,0,0,26,1,1,0,0,1
6.880000000000000E+00,1,0,0,0,26,1,1,0,0,1
6.890000000000000E+00,1,0,0,0,26,1,1,0,0,1
6.900000000000000E+00,1,0,0,0,26,1,1,0,0,1
6.910000000000000E+00,1,0,0,0,26,1,1,0,0,1
6.920000000000000E+00,1,0,0,0,26,1,1,0,0,1
6.930000000000000E+00,1,0,0,0,26,1,1,0,0,1
6.940000000000000E+00,1,0,0,0,26,1,1,0,0,1
6.950000000000000E+00,1,0,0,0,26,1,1,0,0,1
6.960000000000000E+00,1,0,0,0,26,1,1,0,0,1
6.970000000000000E+00,1,0,0,0,26,1,1,0,0,1
6.980000000000000E+00,1,0,0,0,26,1,1,0,0,1
6.990000000000000E+00,1,0,0,0,26,1,1,0,0,1
7.000000000000000E+00,1,0,0,0,26,1,1,0,0,1
7.010000000000000E+00,1,1,1,0,28,1,0,0,1,0
7.020000000000000E+00,1,1,1,0,28,1,0,0,1,0
7.030000000000000E+00,1,1,1,0,28,1,0,0,1,0
7.040000000000000E+00,1,1,1,0,28,1,0,0,1,0
7.050000000000000E+00,1,1,1,0,28,1,0,0,1,0
7.060000000000000E+00,1,1,1,0,28,1,0,0,1,0
7.070000000000000E+00,1,1,1,0,28,1,0,0,1,0
7.080000000000000E+00,1,1,1,0,28,1,0,0,1,0
7.090000000000000E+00,1,1,1,0,28,1,0,0,1,0
7.100000000000000E+00,1,1,1,0,28,1,0,0,1,0
7.110000000000000E+00,1,1,1,0,28,1,0,0,1,0
7.120000000000000E+00,1,1,1,0,28,1,0,0,1,0
7.130000000000000E+00,1,1,1,0,28,1,0,0,1,0
7.140000000000000E+00,1,1,1,0,28,1,0,0,1,0
7.150000000000000E+00,1,1,1,0,28,1,0,0,1,0
7.160000000000000E+00,1,1,1,0,28,1,0,0,1,0
7.170000000000000E+00,1,1,1,0,28,1,0,0,1,0
7.180000000000000E+00,1,1,1,0,28,1,0,0,1,0
7.190000000000000E+00,1,1,1,0,28,1,0,0,1,0
7.200000000000000E+00,1,1,1,0,28,1,0,0,1,0
7.210000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.220000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.230000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.240000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.250000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.260000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.270000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.280000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.290000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.300000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.310000000000000E+00,1,0,1,0,28,1,0,0,0,1
7.320000000000000E+00,1,0,1,0,28,1,0,0,0,1
7.330000000000000E+00,1,0,1,0,28,1,0,0,0,1
7.340000000000000E+00,1,0,1,0,28,1,0,0,0,1
7.350000000000000E+00,1,0,1,0,28,1,0,0,0,1
7.360000000000000E+00,1,0,1,0,28,1,0,0,0,1
7.370000000000000E+00,1,0,1,0,28,1,0,0,0,1
7.380000000000000E+00,1,0,1,0,28,1,0,0,0,1
7.390000000000000E+00,1,0,1,0,28,1,0,0,0,1
7.400000000000000E+00,1,0,1,0,28,1,0,0,0,1
7.410000000000000E+00,1,0,1,0,28,1,0,0,0,1
7.420000000000000E+00,1,0,1,0,28,1,0,0,0,1
7.430000000000000E+00,1,0,1,0,28,1,0,0,0,1
7.440000000000000E+00,1,0,1,0,28,1,0,0,0,1
7.450000000000000E+00,1,0,1,0,28,1,0,0,0,1
7.460000000000000E+00,1,0,1,0,28,1,0,0,0,1
7.470000000000000E+00,1,0,1,0,28,1,0,0,0,1
7.480000000000000E+00,1,0,1,0,28,1,0,0,0,1
7.490000000000000E+00,1,0,1,0,28,1,0,0,0,1
7.500000000000000E+00,1,0,1,0,28,1,0,0,0,1
7.510000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.520000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.530000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.540000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.550000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.560000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.570000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.580000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.590000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.600000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.610000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.620000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.630000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.640000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.650000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.660000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.670000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.680000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.690000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.700000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.710000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.720000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.730000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.740000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.750000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.760000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.770000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.780000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.790000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.800000000000000E+00,1,0,1,0,28,1,0,0,1,0
7.810000000000000E+00,1,0,0,0,30,1,1,0,0,1
7.820000000000000E+00,1,0,0,0,30,1,1,0,0,1
7.830000000000000E+00,1,0,0,0,30,1,1,0,0,1
7.840000000000000E+00,1,0,0,0,30,1,1,0,0,1
7.850000000000000E+00,1,0,0,0,30,1,1,0,0,1
7.860000000000000E+00,1,0,0,0,30,1,1,0,0,1
7.870000000000000E+00,1,0,0,0,30,1,1,0,0,1
7.880000000000000E+00,1,0,0,0,30,1,1,0,0,1
7.890000000000000E+00,1,0,0,0,30,1,1,0,0,1
7.900000000000000E+00,1,0,0,0,30,1,1,0,0,1
7.910000000000000E+00,1,0,0,0,30,1,1,0,0,1
7.920000000000000E+00,1,0,0,0,30,1,1,0,0,1
7.930000000000000E+00,1,0,0,0,30,1,1,0,0,1
7.940000000000000E+00,1,0,0,0,30,1,1,0,0,1
7.950000000000000E+00,1,0,0,0,30,1,1,0,0,1
7.960000000000000E+00,1,0,0,0,30,1,1,0,0,1
7.970000000000000E+00,1,0,0,0,30,1,1,0,0,1
7.980000000000000E+00,1,0,0,0,30,1,1,0,0,1
7.990000000000000E+00,1,0,0,0,30,1,1,0,0,1
8.000000000000000E+00,1,0,0,0,30,1,1,0,0,1
8.010000000000000E+00,1,1,1,0,32,1,0,1,1,0
8.020000000000000E+00,1,1,1,0,32,1,0,1,1,0
8.029999999999999E+00,1,1,1,0,32,1,0,1,1,0
8.039999999999999E+00,1,1,1,0,32,1,0,1,1,0
8.050000000000001E+00,1,1,1,0,32,1,0,1,1,0
8.060000000000000E+00,1,1,1,0,32,1,0,1,1,0
8.070000000000000E+00,1,1,1,0,32,1,0,1,1,0
8.080000000000000E+00,1,1,1,0,32,1,0,1,1,0
8.090000000000000E+00,1,1,1,0,32,1,0,1,1,0
8.100000000000000E+00,1,1,1,0,32,1,0,1,1,0
8.109999999999999E+00,1,1,1,0,32,1,0,1,1,0
8.119999999999999E+00,1,1,1,0,32,1,0,1,1,0
8.130000000000001E+00,1,1,1,0,32,1,0,1,1,0
8.140000000000001E+00,1,1,1,0,32,1,0,1,1,0
8.150000000000000E+00,1,1,1,0,32,1,0,1,1,0
8.160000000000000E+00,1,1,1,0,32,1,0,1,1,0
8.170000000000000E+00,1,1,1,0,32,1,0,1,1,0
8.180000000000000E+00,1,1,1,0,32,1,0,1,1,0
8.190000000000000E+00,1,1,1,0,32,1,0,1,1,0
8.199999999999999E+00,1,1,1,0,32,1,0,1,1,0
8.210000000000001E+00,1,0,1,0,32,1,0,1,1,0
8.220000000000001E+00,1,0,1,0,32,1,0,1,1,0
8.230000000000000E+00,1,0,1,0,32,1,0,1,1,0
8.240000000000000E+00,1,0,1,0,32,1,0,1,1,0
8.250000000000000E+00,1,0,1,0,32,1,0,1,1,0
8.260000000000000E+00,1,0,1,0,32,1,0,1,1,0
8.270000000000000E+00,1,0,1,0,32,1,0,1,1,0
8.279999999999999E+00,1,0,1,0,32,1,0,1,1,0
8.289999999999999E+00,1,0,1,0,32,1,0,1,1,0
8.300000000000001E+00,1,0,1,0,32,1,0,1,1,0
8.310000000000000E+00,1,0,1,0,32,1,0,1,0,1
8.320000000000000E+00,1,0,1,0,32,1,0,1,0,1
8.330000000000000E+00,1,0,1,0,32,1,0,1,0,1
8.340000000000000E+00,1,0,1,0,32,1,0,1,0,1
8.350000000000000E+00,1,0,1,0,32,1,0,1,0,1
8.359999999999999E+00,1,0,1,0,32,1,0,1,0,1
8.369999999999999E+00,1,0,1,0,32,1,0,1,0,1
8.380000000000001E+00,1,0,1,0,32,1,0,1,0,1
8.390000000000001E+00,1,0,1,0,32,1,0,1,0,1
8.400000000000000E+00,1,0,1,0,32,1,0,1,0,1
8.410000000000000E+00,1,0,1,0,32,1,0,1,0,1
8.420000000000000E+00,1,0,1,0,32,1,0,1,0,1
8.430000000000000E+00,1,0,1,0,32,1,0,1,0,1
8.440000000000000E+00,1,0,1,0,32,1,0,1,0,1
8.449999999999999E+00,1,0,1,0,32,1,0,1,0,1
8.460000000000001E+00,1,0,1,0,32,1,0,1,0,1
8.470000000000001E+00,1,0,1,0,32,1,0,1,0,1
8.480000000000000E+00,1,0,1,0,32,1,0,1,0,1
8.490000000000000E+00,1,0,1,0,32,1,0,1,0,1
8.500000000000000E+00,1,0,1,0,32,1,0,1,0,1
8.510000000000000E+00,1,0,1,0,32,1,0,1,1,0
8.520000000000000E+00,1,0,1,0,32,1,0,1,1,0
8.529999999999999E+00,1,0,1,0,32,1,0,1,1,0
8.539999999999999E+00,1,0,1,0,32,1,0,1,1,0
8.550000000000001E+00,1,0,1,0,32,1,0,1,1,0
8.560000000000000E+00,1,0,1,0,32,1,0,1,1,0
8.570000000000000E+00,1,0,1,0,32,1,0,1,1,0
8.580000000000000E+00,1,0,1,0,32,1,0,1,1,0
8.590000000000000E+00,1,0,1,0,32,1,0,1,1,0
8.600000000000000E+00,1,0,1,0,32,1,0,1,1,0
8.609999999999999E+00,1,0,1,0,32,1,0,1,1,0
8.619999999999999E+00,1,0,1,0,32,1,0,1,1,0
8.630000000000001E+00,1,0,1,0,32,1,0,1,1,0
8.640000000000001E+00,1,0,1,0,32,1,0,1,1,0
8.650000000000000E+00,1,0,1,0,32,1,0,1,1,0
8.660000000000000E+00,1,0,1,0,32,1,0,1,1,0
8.670000000000000E+00,1,0,1,0,32,1,0,1,1,0
8.680000000000000E+00,1,0,1,0,32,1,0,1,1,0
8.690000000000000E+00,1,0,1,0,32,1,0,1,1,0
8.699999999999999E+00,1,0,1,0,32,1,0,1,1,0
8.710000000000001E+00,1,0,1,0,32,1,0,1,1,0
8.720000000000001E+00,1,0,1,0,32,1,0,1,1,0
8.730000000000000E+00,1,0,1,0,32,1,0,1,1,0
8.740000000000000E+00,1,0,1,0,32,1,0,1,1,0
8.750000000000000E+00,1,0,1,0,32,1,0,1,1,0
8.760000000000000E+00,1,0,1,0,32,1,0,1,1,0
8.770000000000000E+00,1,0,1,0,32,1,0,1,1,0
8.779999999999999E+00,1,0,1,0,32,1,0,1,1,0
8.789999999999999E+00,1,0,1,0,32,1,0,1,1,0
8.800000000000001E+00,1,0,1,0,32,1,0,1,1,0
8.810000000000000E+00,1,0,0,0,34,1,1,1,0,1
8.820000000000000E+00,1,0,0,0,34,1,1,1,0,1
8.830000000000000E+00,1,0,0,0,34,1,1,1,0,1
8.840000000000000E+00,1,0,0,0,34,1,1,1,0,1
8.850000000000000E+00,1,0,0,0,34,1,1,1,0,1
8.859999999999999E+00,1,0,0,0,34,1,1,1,0,1
8.869999999999999E+00,1,0,0,0,34,1,1,1,0,1
8.880000000000001E+00,1,0,0,0,34,1,1,1,0,1
8.890000000000001E+00,1,0,0,0,34,1,1,1,0,1
8.900000000000000E+00,1,0,0,0,34,1,1,1,0,1
8.910000000000000E+00,1,0,0,0,34,1,1,1,0,1
8.920000000000000E+00,1,0,0,0,34,1,1,1,0,1
8.930000000000000E+00,1,0,0,0,34,1,1,1,0,1
8.940000000000000E+00,1,0,0,0,34,1,1,1,0,1
8.949999999999999E+00,1,0,0,0,34,1,1,1,0,1
8.960000000000001E+00,1,0,0,0,34,1,1,1,0,1
8.970000000000001E+00,1,0,0,0,34,1,1,1,0,1
8.980000000000000E+00,1,0,0,0,34,1,1,1,0,1
