    "time","egsCarSpeed", "egsGear","egsState","egsTargetGear","valves_eds","valves_eds1","valves_eds2","valves_eds3","valves_eds4","valves_eds5","valves_mv1","valves_mv2","valves_mv3"
     17.34,   145.178,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.36,   145.267,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.38,   145.357,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      17.4,   145.447,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.42,   145.536,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.44,   145.625,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.46,   145.714,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.48,   145.803,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      17.5,   145.892,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.52,   145.981,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.54,   146.069,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.56,   146.157,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.58,   146.246,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      17.6,   146.334,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.62,   146.422,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.64,    146.51,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.66,   146.598,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.68,   146.685,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      17.7,   146.773,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.72,    146.86,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.74,   146.947,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.76,   147.034,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.78,   147.121,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      17.8,   147.208,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.82,   147.295,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.84,   147.382,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.86,   147.468,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.88,   147.554,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      17.9,    147.64,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.92,   147.727,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.94,   147.813,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.96,   147.898,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     17.98,   147.984,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
        18,    148.07,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.02,   148.155,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.04,    148.24,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.06,   148.325,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.08,   148.411,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      18.1,   148.495,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.12,    148.58,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.14,   148.665,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.16,   148.749,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.18,   148.834,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      18.2,   148.918,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.22,   149.002,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.24,   149.086,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.26,    149.17,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.28,   149.254,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      18.3,   149.338,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.32,   149.421,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.34,   149.505,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.36,   149.588,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.38,   149.671,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      18.4,   149.754,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.42,   149.837,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.44,    149.92,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.46,   150.003,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.48,   150.085,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      18.5,   150.167,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.52,    150.25,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.54,   150.332,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.56,   150.414,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.58,   150.496,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      18.6,   150.578,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.62,   150.659,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.64,   150.741,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.66,   150.822,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.68,   150.904,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      18.7,   150.985,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.72,   151.066,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.74,   151.147,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.76,   151.228,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.78,   151.308,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      18.8,   151.389,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.82,   151.469,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.84,    151.55,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.86,    151.63,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.88,    151.71,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      18.9,    151.79,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.92,    151.87,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.94,   151.949,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.96,   152.029,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     18.98,   152.109,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
        19,   152.188,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.02,   152.267,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.04,   152.346,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.06,   152.425,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.08,   152.504,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      19.1,   152.583,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.12,   152.662,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.14,    152.74,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.16,   152.819,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.18,   152.897,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      19.2,   152.975,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.22,   153.053,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.24,   153.131,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.26,   153.209,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.28,   153.286,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      19.3,   153.364,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.32,   153.442,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.34,   153.519,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.36,   153.596,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.38,   153.673,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      19.4,    153.75,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.42,   153.827,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.44,   153.904,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.46,    153.98,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.48,   154.057,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      19.5,   153.902,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.52,   153.897,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.54,   153.871,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.56,   153.804,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.58,   153.705,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      19.6,   153.572,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.62,   153.388,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.64,   153.181,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.66,   152.932,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.68,    152.65,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      19.7,   152.321,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.72,   151.965,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.74,    152.43,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.76,   151.523,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.78,   151.266,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      19.8,   151.356,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.82,   151.221,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.84,   151.071,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.86,    150.95,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.88,   150.863,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      19.9,   150.808,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.92,   150.777,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.94,   150.778,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.96,   150.816,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     19.98,   150.884,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
        20,   150.807,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.02,   150.862,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.04,   150.934,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.06,    151.01,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.08,   151.085,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      20.1,   151.161,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.12,   151.236,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.14,   151.312,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.16,   151.387,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.18,   151.462,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      20.2,   151.538,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.22,   151.613,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.24,   151.688,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.26,   151.763,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.28,   151.838,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      20.3,   151.913,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.32,   151.988,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.34,   152.063,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.36,   152.138,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.38,   152.213,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      20.4,   152.288,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.42,   152.362,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.44,   152.437,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.46,   152.512,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.48,   152.586,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      20.5,   152.661,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.52,   152.735,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.54,    152.81,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.56,   152.884,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.58,   152.959,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      20.6,   153.033,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.62,   153.107,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.64,   153.181,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.66,   153.255,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.68,   153.329,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      20.7,   153.404,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.72,   153.478,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.74,   153.552,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.76,   153.625,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.78,   153.699,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      20.8,   153.773,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.82,   153.847,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.84,   153.921,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.86,   153.994,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.88,   154.068,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      20.9,   154.141,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.92,   154.215,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.94,   154.288,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.96,   154.362,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     20.98,   154.435,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
        21,   154.509,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.02,   154.582,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.04,   154.655,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.06,   154.728,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.08,   154.801,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      21.1,   154.875,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.12,   154.948,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.14,   155.021,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.16,   155.093,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.18,   155.166,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      21.2,   155.239,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.22,   155.312,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.24,   155.385,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.26,   155.457,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.28,    155.53,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      21.3,   155.603,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.32,   155.675,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.34,   155.748,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.36,    155.82,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.38,   155.893,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      21.4,   155.965,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.42,   156.037,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.44,    156.11,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.46,   156.182,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.48,   156.254,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      21.5,   156.326,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.52,   156.398,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.54,    156.47,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.56,   156.542,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.58,   156.614,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      21.6,   156.686,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.62,   156.758,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.64,    156.83,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.66,   156.902,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.68,   156.973,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      21.7,   157.045,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.72,   157.117,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.74,   157.188,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.76,    157.26,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.78,   157.331,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      21.8,   157.403,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.82,   157.474,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.84,   157.545,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.86,   157.617,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.88,   157.688,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      21.9,   157.759,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.92,    157.83,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.94,   157.901,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.96,   157.972,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     21.98,   158.043,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
        22,   158.114,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     22.02,   158.185,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     22.04,   158.256,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     22.06,   158.327,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     22.08,   158.398,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      22.1,   158.468,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     22.12,   158.539,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     22.14,    158.61,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     22.16,    158.68,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     22.18,   158.751,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      22.2,   158.821,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     22.22,   158.892,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     22.24,   158.962,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     22.26,   159.032,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     22.28,   159.103,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      22.3,   159.173,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     22.32,   159.243,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     22.34,   159.313,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     22.36,   159.383,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     22.38,   159.453,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      22.4,   159.523,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     22.42,   159.593,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     22.44,   159.663,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     22.46,   159.733,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     22.48,   159.803,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
      22.5,   159.873,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     22.52,   159.942,         4,         0,         4,         0,         0,         0,         1,         0,         1,         0,         1,         0
     22.54,   160.012,         4,         0,         5,         0,         0,         0,         1,         0,         1,         0,         1,         0
     22.56,   160.082,         4,         0,         5,         0,         0,      0.04,      0.96,         0,         1,         0,         1,         0
     22.58,   160.151,         4,         0,         5,         0,         0,      0.08,      0.92,         0,         1,         0,         1,         0
      22.6,   160.221,         4,         0,         5,         0,         0,      0.12,      0.88,         0,         1,         0,         1,         0
     22.62,    160.29,         4,         0,         5,         0,         0,      0.16,      0.84,         0,         1,         0,         1,         0
     22.64,    160.36,         4,         0,         5,         0,         0,       0.2,       0.8,         0,         1,         0,         1,         0
     22.66,   160.429,         4,         0,         5,         0,         0,      0.24,      0.76,         0,         1,         0,         1,         0
     22.68,   160.499,         4,         0,         5,         0,         0,      0.28,      0.72,         0,         1,         0,         1,         0
      22.7,   160.568,         4,         0,         5,         0,         0,      0.32,      0.68,         0,         1,         0,         1,         0
     22.72,   160.637,         4,         0,         5,         0,         0,      0.36,      0.64,         0,         1,         0,         1,         0
     22.74,   160.706,         4,         0,         5,         0,         0,       0.4,       0.6,         0,         1,         0,         1,         0
     22.76,   160.776,         4,         0,         5,         0,         0,      0.44,      0.56,         0,         1,         0,         1,         0
     22.78,   160.845,         4,         0,         5,         0,         0,      0.48,      0.52,         0,         1,         0,         1,         0
      22.8,   160.914,         4,         0,         5,         0,         0,      0.52,      0.48,         0,         1,         0,         1,         0
     22.82,   160.983,         4,         0,         5,         0,         0,      0.56,      0.44,         0,         1,         0,         1,         0
     22.84,   161.052,         4,         0,         5,         0,         0,       0.6,       0.4,         0,         1,         0,         1,         0
     22.86,   161.121,         4,         0,         5,         0,         0,      0.64,      0.36,         0,         1,         0,         1,         0
     22.88,    161.19,         4,         0,         5,         0,         0,      0.68,      0.32,         0,         1,         0,         1,         0
      22.9,   161.258,         4,         0,         5,         0,         0,      0.72,      0.28,         0,         1,         0,         1,         0
     22.92,   161.327,         4,         0,         5,         0,         0,      0.76,      0.24,         0,         1,         0,         1,         0
     22.94,   161.396,         4,         0,         5,         0,         0,       0.8,       0.2,         0,         1,         0,         1,         0
     22.96,   161.465,         4,         0,         5,         0,         0,      0.84,      0.16,         0,         1,         0,         1,         0
     22.98,   161.533,         4,         0,         5,         0,         0,      0.88,      0.12,         0,         1,         0,         1,         0
        23,   161.602,         4,         0,         5,         0,         0,      0.92,      0.08,         0,         1,         0,         1,         0
     23.02,   161.671,         4,         0,         5,         0,         0,      0.96,      0.04,         0,         1,         0,         1,         0
     23.04,   161.739,         4,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
     23.06,   161.808,         4,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
     23.08,   161.876,         4,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
      23.1,   161.944,         4,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
     23.12,   162.013,         4,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
     23.14,   162.081,         4,         0,         5,         0,         0,         1,         0,         0,         1,         0,         1,         0
