"time","addr","datao","oeb","sync","vpab","we_n"
8.753,389,182,0,0,1,0
8.754,388,236,0,0,1,0
8.754,388,236,0,0,1,0
8.755,65530,198,0,0,0,1
8.755,65530,198,0,0,0,1
8.756,65531,198,1,0,0,1
8.756,65531,198,1,0,0,1
8.757,35458,198,1,1,1,1
8.757,35458,198,1,1,1,1
8.758,35458,198,1,1,1,1
8.758,35458,198,1,1,1,1
8.759,35458,198,1,1,1,1
8.759,35458,198,1,1,1,1
8.76,35459,252,1,0,1,1
8.76,35459,252,1,0,1,1
8.761,35459,252,1,0,1,1
8.761,35459,252,1,0,1,1
8.762,35459,252,1,0,1,1
8.762,35459,252,1,0,1,1
8.763,35460,144,1,0,1,1
8.763,35460,144,1,0,1,1
8.764,35460,55,1,0,1,1
8.764,35460,55,1,0,1,1
8.765,14224,54,1,0,1,1
8.765,14224,54,1,0,1,1
8.766,14225,54,1,0,1,1
8.766,14225,54,1,0,1,1
8.767,14225,54,1,0,1,1
8.767,14225,54,1,0,1,1
8.768,14225,54,1,0,1,1
8.768,14225,54,1,0,1,1
8.769,36792,54,1,1,1,1
8.769,36792,54,1,1,1,1
8.77,36792,54,1,0,1,1
8.77,36792,54,1,0,1,1
8.771,387,143,1,0,1,0
8.771,387,143,1,0,1,0
8.772,386,184,0,0,1,0
8.772,386,184,0,0,1,0
8.773,385,236,0,0,1,0
8.773,385,236,0,0,1,0
8.774,385,236,0,0,1,0
8.774,385,236,0,0,1,0
8.775,385,236,0,0,1,0
8.775,385,236,0,0,1,0
8.776,385,236,0,0,1,0
8.776,385,236,0,0,1,0
8.777,65530,54,0,0,0,1
8.777,65530,54,0,0,0,1
8.778,65530,54,1,0,0,1
8.778,65530,54,1,0,0,1
8.779,65531,54,1,0,0,1
8.779,65531,54,1,0,0,1
8.78,54412,54,1,1,1,1
8.78,54412,54,1,1,1,1
8.781,54412,54,1,0,1,1
8.781,54412,54,1,0,1,1
8.782,384,212,1,0,1,0
8.782,384,212,1,0,1,0
8.783,384,212,0,0,1,0
8.783,384,212,0,0,1,0
8.784,384,212,0,0,1,0
8.784,384,212,0,0,1,0
8.785,383,140,0,0,1,0
8.785,383,140,0,0,1,0
8.786,382,236,0,0,1,0
8.786,382,236,0,0,1,0
8.787,65530,54,0,0,0,1
8.787,65530,54,0,0,0,1
8.788,65530,54,1,0,0,1
8.788,65530,54,1,0,0,1
8.789,65531,54,1,0,0,1
8.789,65531,54,1,0,0,1
8.79,65531,54,1,0,0,1
8.79,65531,54,1,0,0,1
8.791,60276,54,1,1,1,1
8.791,60276,54,1,1,1,1
8.792,60277,54,1,0,1,1
8.792,60277,54,1,0,1,1
8.793,60277,54,1,0,1,1
8.793,60277,54,1,0,1,1
8.794,60278,96,1,0,1,1
8.794,60278,96,1,0,1,1
8.795,60278,96,1,0,1,1
8.795,60278,96,1,0,1,1
8.796,60278,96,1,0,1,1
8.796,60278,96,1,0,1,1
8.797,60278,96,1,0,1,1
8.797,60278,96,1,0,1,1
8.798,60278,96,1,0,1,1
8.798,60278,96,1,0,1,1
8.799,608,40,1,0,1,0
8.799,608,40,1,0,1,0
8.8,60279,239,0,1,1,1
8.8,60279,239,0,1,1,1
8.801,60279,239,1,1,1,1
8.801,60279,239,1,1,1,1
8.802,60279,239,1,1,1,1
8.802,60279,239,1,1,1,1
8.803,60279,239,1,1,1,1
8.803,60279,239,1,1,1,1
8.804,60279,239,1,1,1,1
8.804,60279,239,1,1,1,1
8.805,60279,239,1,1,1,1
8.805,60279,239,1,1,1,1
8.806,60279,40,1,0,1,1
8.806,60279,40,1,0,1,1
8.807,60279,40,1,0,1,1
8.807,60279,40,1,0,1,1
8.808,381,235,1,0,1,0
8.808,381,235,1,0,1,0
8.809,380,119,0,0,1,0
8.809,380,119,0,0,1,0
8.81,379,236,0,0,1,0
8.81,379,236,0,0,1,0
8.811,65530,40,0,0,0,1
8.811,65530,40,0,0,0,1
8.812,65531,40,1,0,0,1
8.812,65531,40,1,0,0,1
8.813,9998,40,1,1,1,1
8.813,9998,40,1,1,1,1
8.814,9998,40,1,1,1,1
8.814,9998,40,1,1,1,1
8.815,9998,40,1,1,1,1
8.815,9998,40,1,1,1,1
8.816,9999,40,1,0,1,1
8.816,9999,40,1,0,1,1
8.817,9999,40,1,0,1,1
8.817,9999,40,1,0,1,1
8.818,9999,40,1,0,1,1
8.818,9999,40,1,0,1,1
8.819,9999,40,1,0,1,1
8.819,9999,40,1,0,1,1
8.82,9999,40,1,0,1,1
8.82,9999,40,1,0,1,1
8.821,9999,40,1,0,1,1
8.821,9999,40,1,0,1,1
8.822,9999,40,1,0,1,1
8.822,9999,40,1,0,1,1
8.823,9999,40,1,0,1,1
8.823,9999,40,1,0,1,1
8.824,9999,40,1,0,1,1
8.824,9999,40,1,0,1,1
8.825,9999,40,1,0,1,1
8.825,9999,40,1,0,1,1
8.826,9999,40,1,0,1,1
8.826,9999,40,1,0,1,1
8.827,9999,40,1,0,1,1
8.827,9999,40,1,0,1,1
8.828,9999,40,1,0,1,1
8.828,9999,40,1,0,1,1
8.829,9999,40,1,0,1,1
8.829,9999,40,1,0,1,1
8.83,9999,40,1,0,1,1
8.83,9999,40,1,0,1,1
8.831,9999,40,1,0,1,1
8.831,9999,40,1,0,1,1
8.832,9999,40,1,0,1,1
8.832,9999,40,1,0,1,1
8.833,9999,40,1,0,1,1
8.833,9999,40,1,0,1,1
8.834,9999,40,1,0,1,1
8.834,9999,40,1,0,1,1
8.835,9999,40,1,0,1,1
8.835,9999,40,1,0,1,1
8.836,9999,40,1,0,1,1
8.836,9999,40,1,0,1,1
8.837,9999,40,1,0,1,1
8.837,9999,40,1,0,1,1
8.838,9999,40,1,1,1,1
8.838,9999,40,1,1,1,1
8.839,9999,40,1,0,1,1
8.839,9999,40,1,0,1,1
8.84,9999,40,1,0,1,1
8.84,9999,40,1,0,1,1
8.841,9999,40,1,0,1,1
8.841,9999,40,1,0,1,1
8.842,378,39,1,0,1,0
8.842,378,39,1,0,1,0
8.843,378,39,0,0,1,0
8.843,378,39,0,0,1,0
8.844,378,39,0,0,1,0
8.844,378,39,0,0,1,0
8.845,378,39,0,0,1,0
8.845,378,39,0,0,1,0
8.846,377,15,0,0,1,0
8.846,377,15,0,0,1,0
8.847,376,236,0,0,1,0
8.847,376,236,0,0,1,0
8.848,65530,40,0,0,0,1
8.848,65530,40,0,0,0,1
8.849,65531,40,1,0,0,1
8.849,65531,40,1,0,0,1
8.85,65531,40,1,0,0,1
8.85,65531,40,1,0,0,1
8.851,3818,40,1,1,1,1
8.851,3818,40,1,1,1,1
8.852,3818,40,1,1,1,1
8.852,3818,40,1,1,1,1
8.853,3818,40,1,1,1,1
8.853,3818,40,1,1,1,1
8.854,3818,40,1,0,1,1
8.854,3818,40,1,0,1,1
8.855,3818,40,1,0,1,1
8.855,3818,40,1,0,1,1
8.856,375,14,1,0,1,0
8.856,375,14,1,0,1,0
8.857,374,234,0,0,1,0
8.857,374,234,0,0,1,0
8.858,373,236,0,0,1,0
8.858,373,236,0,0,1,0
8.859,373,236,0,0,1,0
8.859,373,236,0,0,1,0
8.86,65530,40,0,0,0,1
8.86,65530,40,0,0,0,1
8.861,65531,40,1,0,0,1
8.861,65531,40,1,0,0,1
8.862,33665,40,1,1,1,1
8.862,33665,40,1,1,1,1
8.863,33666,40,1,0,1,1
8.863,33666,40,1,0,1,1
8.864,33666,40,1,0,1,1
8.864,33666,40,1,0,1,1
8.865,33666,40,1,0,1,1
8.865,33666,40,1,0,1,1
8.866,33666,40,1,0,1,1
8.866,33666,40,1,0,1,1
8.867,33666,40,1,0,1,1
8.867,33666,40,1,0,1,1
8.868,33666,40,1,0,1,1
8.868,33666,40,1,0,1,1
8.869,33666,40,1,0,1,1
8.869,33666,40,1,0,1,1
8.87,33666,40,1,0,1,1
8.87,33666,40,1,0,1,1
8.871,33666,40,1,0,1,1
8.871,33666,40,1,0,1,1
8.872,33666,40,1,0,1,1
8.872,33666,40,1,0,1,1
8.873,33666,40,1,0,1,1
8.873,33666,40,1,0,1,1
8.874,33666,40,1,0,1,1
8.874,33666,40,1,0,1,1
8.875,33666,40,1,0,1,1
8.875,33666,40,1,0,1,1
8.876,33666,40,1,0,1,1
8.876,33666,40,1,0,1,1
8.877,33666,40,1,0,1,1
8.877,33666,40,1,0,1,1
8.878,33666,40,1,0,1,1
8.878,33666,40,1,0,1,1
8.879,33666,40,1,0,1,1
8.879,33666,40,1,0,1,1
8.88,33666,40,1,0,1,1
8.88,33666,40,1,0,1,1
8.881,33666,40,1,0,1,1
8.881,33666,40,1,0,1,1
8.882,33666,40,1,1,1,1
8.882,33666,40,1,1,1,1
8.883,33666,40,1,1,1,1
8.883,33666,40,1,1,1,1
8.884,33666,40,1,0,1,1
8.884,33666,40,1,0,1,1
8.885,33666,40,1,0,1,1
8.885,33666,40,1,0,1,1
8.886,33666,40,1,0,1,1
8.886,33666,40,1,0,1,1
8.887,33666,40,1,0,1,1
8.887,33666,40,1,0,1,1
8.888,372,131,1,0,1,0
8.888,372,131,1,0,1,0
8.889,372,131,0,0,1,0
8.889,372,131,0,0,1,0
8.89,371,130,0,0,1,0
8.89,371,130,0,0,1,0
8.891,370,236,0,0,1,0
8.891,370,236,0,0,1,0
8.892,370,236,0,0,1,0
8.892,370,236,0,0,1,0
8.893,65530,40,0,0,0,1
8.893,65530,40,0,0,0,1
8.894,65530,40,1,0,0,1
8.894,65530,40,1,0,0,1
8.895,65530,40,1,0,0,1
8.895,65530,40,1,0,0,1
8.896,65530,40,1,0,0,1
8.896,65530,40,1,0,0,1
8.897,65531,40,1,0,0,1
8.897,65531,40,1,0,0,1
8.898,36238,40,1,1,1,1
8.898,36238,40,1,1,1,1
8.899,36239,40,1,0,1,1
8.899,36239,40,1,0,1,1
8.9,36239,40,1,0,1,1
8.9,36239,40,1,0,1,1
8.901,36239,40,1,0,1,1
8.901,36239,40,1,0,1,1
8.902,36239,40,1,0,1,1
8.902,36239,40,1,0,1,1
8.903,36239,40,1,0,1,1
8.903,36239,40,1,0,1,1
8.904,36239,40,1,0,1,1
8.904,36239,40,1,0,1,1
8.905,36239,40,1,0,1,1
8.905,36239,40,1,0,1,1
8.906,36239,40,1,0,1,1
8.906,36239,40,1,0,1,1
8.907,36239,40,1,1,1,1
8.907,36239,40,1,1,1,1
8.908,36239,40,1,1,1,1
8.908,36239,40,1,1,1,1
8.909,36239,40,1,1,1,1
8.909,36239,40,1,1,1,1
8.91,36239,40,1,0,1,1
8.91,36239,40,1,0,1,1
8.911,369,141,1,0,1,0
8.911,369,141,1,0,1,0
8.912,369,141,0,0,1,0
8.912,369,141,0,0,1,0
8.913,369,141,0,0,1,0
8.913,369,141,0,0,1,0
8.914,368,143,0,0,1,0
8.914,368,143,0,0,1,0
8.915,368,143,0,0,1,0
8.915,368,143,0,0,1,0
8.916,368,143,0,0,1,0
8.916,368,143,0,0,1,0
8.917,368,143,0,0,1,0
8.917,368,143,0,0,1,0
8.918,367,236,0,0,1,0
8.918,367,236,0,0,1,0
8.919,65530,40,0,0,0,1
8.919,65530,40,0,0,0,1
8.92,65531,40,1,0,0,1
8.92,65531,40,1,0,0,1
8.921,45555,40,1,1,1,1
8.921,45555,40,1,1,1,1
8.922,45555,40,1,1,1,1
8.922,45555,40,1,1,1,1
8.923,45555,40,1,0,1,1
8.923,45555,40,1,0,1,1
8.924,45555,40,1,0,1,1
8.924,45555,40,1,0,1,1
8.925,45555,40,1,0,1,1
8.925,45555,40,1,0,1,1
8.926,366,177,1,0,1,0
8.926,366,177,1,0,1,0
8.927,365,243,0,0,1,0
8.927,365,243,0,0,1,0
8.928,365,243,0,0,1,0
8.928,365,243,0,0,1,0
8.929,364,236,0,0,1,0
8.929,364,236,0,0,1,0
8.93,364,236,0,0,1,0
8.93,364,236,0,0,1,0
8.931,65530,40,0,0,0,1
8.931,65530,40,0,0,0,1
8.932,65530,40,1,0,0,1
8.932,65530,40,1,0,0,1
8.933,65530,40,1,0,0,1
8.933,65530,40,1,0,0,1
8.934,65531,40,1,0,0,1
8.934,65531,40,1,0,0,1
8.935,65531,40,1,0,0,1
8.935,65531,40,1,0,0,1
8.936,65531,40,1,0,0,1
8.936,65531,40,1,0,0,1
8.937,65531,40,1,0,0,1
8.937,65531,40,1,0,0,1
8.938,28883,40,1,1,1,1
8.938,28883,40,1,1,1,1
8.939,28883,40,1,0,1,1
8.939,28883,40,1,0,1,1
8.94,28883,40,1,0,1,1
8.94,28883,40,1,0,1,1
8.941,28883,40,1,0,1,1
8.941,28883,40,1,0,1,1
8.942,28883,40,1,0,1,1
8.942,28883,40,1,0,1,1
8.943,28883,40,1,0,1,1
8.943,28883,40,1,0,1,1
8.944,363,112,1,0,1,0
8.944,363,112,1,0,1,0
8.945,363,112,0,0,1,0
8.945,363,112,0,0,1,0
8.946,362,211,0,0,1,0
8.946,362,211,0,0,1,0
8.947,362,211,0,0,1,0
8.947,362,211,0,0,1,0
8.948,361,236,0,0,1,0
8.948,361,236,0,0,1,0
8.949,361,236,0,0,1,0
8.949,361,236,0,0,1,0
8.95,65530,40,0,0,0,1
8.95,65530,40,0,0,0,1
8.951,65530,40,1,0,0,1
8.951,65530,40,1,0,0,1
8.952,65530,40,1,0,0,1
8.952,65530,40,1,0,0,1
8.953,65530,40,1,0,0,1
8.953,65530,40,1,0,0,1
8.954,65531,40,1,0,0,1
8.954,65531,40,1,0,0,1
8.955,53909,40,1,1,1,1
8.955,53909,40,1,1,1,1
8.956,53910,40,1,0,1,1
8.956,53910,40,1,0,1,1
8.957,27,40,1,0,1,1
8.957,27,40,1,0,1,1
8.958,27,71,1,0,1,1
8.958,27,71,1,0,1,1
8.959,27,87,1,0,1,0
8.959,27,87,1,0,1,0
8.96,53911,71,0,1,1,1
8.96,53911,71,0,1,1,1
8.961,53911,71,1,0,1,1
8.961,53911,71,1,0,1,1
8.962,360,210,1,0,1,0
8.962,360,210,1,0,1,0
8.963,359,151,0,0,1,0
8.963,359,151,0,0,1,0
8.964,359,151,0,0,1,0
8.964,359,151,0,0,1,0
8.965,359,151,0,0,1,0
8.965,359,151,0,0,1,0
8.966,359,151,0,0,1,0
8.966,359,151,0,0,1,0
8.967,359,151,0,0,1,0
8.967,359,151,0,0,1,0
8.968,358,236,0,0,1,0
8.968,358,236,0,0,1,0
8.969,65530,71,0,0,0,1
8.969,65530,71,0,0,0,1
8.97,65530,71,1,0,0,1
8.97,65530,71,1,0,0,1
8.971,65531,71,1,0,0,1
8.971,65531,71,1,0,0,1
8.972,65531,71,1,0,0,1
8.972,65531,71,1,0,0,1
8.973,65531,71,1,0,0,1
8.973,65531,71,1,0,0,1
8.974,53218,71,1,1,1,1
8.974,53218,71,1,1,1,1
8.975,53218,71,1,1,1,1
8.975,53218,71,1,1,1,1
8.976,53218,71,1,1,1,1
8.976,53218,71,1,1,1,1
8.977,53218,71,1,0,1,1
8.977,53218,71,1,0,1,1
8.978,53218,71,1,0,1,1
8.978,53218,71,1,0,1,1
8.979,53218,71,1,0,1,1
8.979,53218,71,1,0,1,1
8.98,357,207,1,0,1,0
8.98,357,207,1,0,1,0
8.981,356,226,0,0,1,0
8.981,356,226,0,0,1,0
8.982,355,236,0,0,1,0
8.982,355,236,0,0,1,0
8.983,65530,71,0,0,0,1
8.983,65530,71,0,0,0,1
8.984,65531,71,1,0,0,1
8.984,65531,71,1,0,0,1
8.985,3490,71,1,1,1,1
8.985,3490,71,1,1,1,1
8.986,3491,252,1,0,1,1
8.986,3491,252,1,0,1,1
8.987,3492,219,1,0,1,1
8.987,3492,219,1,0,1,1
8.988,3492,219,1,0,1,1
8.988,3492,219,1,0,1,1
8.989,39643,40,1,0,1,1
8.989,39643,40,1,0,1,1
8.99,3493,72,1,1,1,1
8.99,3493,72,1,1,1,1
8.991,3493,40,1,0,1,1
8.991,3493,40,1,0,1,1
8.992,354,13,1,0,1,0
8.992,354,13,1,0,1,0
8.993,354,13,0,0,1,0
8.993,354,13,0,0,1,0
8.994,354,13,0,0,1,0
8.994,354,13,0,0,1,0
8.995,354,13,0,0,1,0
8.995,354,13,0,0,1,0
8.996,354,13,0,0,1,0
8.996,354,13,0,0,1,0
8.997,354,13,0,0,1,0
8.997,354,13,0,0,1,0
8.998,353,165,0,0,1,0
8.998,353,165,0,0,1,0
8.999,352,108,0,0,1,0
8.999,352,108,0,0,1,0
9,352,108,0,0,1,0
9,352,108,0,0,1,0
9.001,352,108,0,0,1,0
9.001,352,108,0,0,1,0
9.002,352,108,0,0,1,0
9.002,352,108,0,0,1,0
9.003,352,108,0,0,1,0
9.003,352,108,0,0,1,0
9.004,352,108,0,0,1,0
9.004,352,108,0,0,1,0
9.005,65530,40,0,0,0,1
9.005,65530,40,0,0,0,1
9.006,65530,40,1,0,0,1
9.006,65530,40,1,0,0,1
9.007,65531,40,1,0,0,1
9.007,65531,40,1,0,0,1
9.008,65531,40,1,0,0,1
9.008,65531,40,1,0,0,1
9.009,18335,40,1,1,1,1
9.009,18335,40,1,1,1,1
9.01,18335,40,1,0,1,1
9.01,18335,40,1,0,1,1
9.011,18335,40,1,0,1,1
9.011,18335,40,1,0,1,1
9.012,18335,40,1,0,1,1
9.012,18335,40,1,0,1,1
9.013,18335,40,1,0,1,1
9.013,18335,40,1,0,1,1
9.014,351,71,1,0,1,0
9.014,351,71,1,0,1,0
9.015,350,159,0,0,1,0
9.015,350,159,0,0,1,0
9.016,350,159,0,0,1,0
9.016,350,159,0,0,1,0
9.017,350,159,0,0,1,0
9.017,350,159,0,0,1,0
9.018,349,108,0,0,1,0
9.018,349,108,0,0,1,0
9.019,349,108,0,0,1,0
9.019,349,108,0,0,1,0
9.02,65530,40,0,0,0,1
9.02,65530,40,0,0,0,1
9.021,65531,40,1,0,0,1
9.021,65531,40,1,0,0,1
9.022,7905,40,1,1,1,1
9.022,7905,40,1,1,1,1
9.023,7905,40,1,1,1,1
9.023,7905,40,1,1,1,1
9.024,7905,40,1,1,1,1
9.024,7905,40,1,1,1,1
9.025,7905,40,1,1,1,1
9.025,7905,40,1,1,1,1
9.026,7905,40,1,0,1,1
9.026,7905,40,1,0,1,1
9.027,7905,40,1,0,1,1
9.027,7905,40,1,0,1,1
9.028,7905,40,1,0,1,1
9.028,7905,40,1,0,1,1
9.029,7905,40,1,0,1,1
9.029,7905,40,1,0,1,1
9.03,7905,40,1,0,1,1
9.03,7905,40,1,0,1,1
9.031,7905,40,1,0,1,1
9.031,7905,40,1,0,1,1
9.032,348,30,1,0,1,0
9.032,348,30,1,0,1,0
9.033,347,225,0,0,1,0
9.033,347,225,0,0,1,0
9.034,346,108,0,0,1,0
9.034,346,108,0,0,1,0
9.035,65530,40,0,0,0,1
9.035,65530,40,0,0,0,1
9.036,65531,40,1,0,0,1
9.036,65531,40,1,0,0,1
9.037,65531,40,1,0,0,1
9.037,65531,40,1,0,0,1
9.038,65531,40,1,0,0,1
9.038,65531,40,1,0,0,1
9.039,53033,40,1,1,1,1
9.039,53033,40,1,1,1,1
9.04,53033,40,1,1,1,1
9.04,53033,40,1,1,1,1
9.041,53033,40,1,0,1,1
9.041,53033,40,1,0,1,1
9.042,53033,40,1,0,1,1
9.042,53033,40,1,0,1,1
9.043,345,207,1,0,1,0
9.043,345,207,1,0,1,0
9.044,345,207,0,0,1,0
9.044,345,207,0,0,1,0
9.045,345,207,0,0,1,0
9.045,345,207,0,0,1,0
9.046,344,41,0,0,1,0
9.046,344,41,0,0,1,0
9.047,344,41,0,0,1,0
9.047,344,41,0,0,1,0
9.048,344,41,0,0,1,0
9.048,344,41,0,0,1,0
9.049,344,41,0,0,1,0
9.049,344,41,0,0,1,0
9.05,343,108,0,0,1,0
9.05,343,108,0,0,1,0
9.051,343,108,0,0,1,0
9.051,343,108,0,0,1,0
9.052,65530,40,0,0,0,1
9.052,65530,40,0,0,0,1
9.053,65531,40,1,0,0,1
9.053,65531,40,1,0,0,1
9.054,9072,40,1,1,1,1
9.054,9072,40,1,1,1,1
9.055,9072,40,1,1,1,1
9.055,9072,40,1,1,1,1
9.056,9073,40,1,0,1,1
9.056,9073,40,1,0,1,1
9.057,9073,40,1,0,1,1
9.057,9073,40,1,0,1,1
9.058,9073,40,1,0,1,1
9.058,9073,40,1,0,1,1
9.059,9073,40,1,0,1,1
9.059,9073,40,1,0,1,1
9.06,170,40,1,0,1,1
9.06,170,40,1,0,1,1
9.061,9074,121,1,1,1,1
9.061,9074,121,1,1,1,1
9.062,9074,121,1,1,1,1
9.062,9074,121,1,1,1,1
9.063,9074,121,1,0,1,1
9.063,9074,121,1,0,1,1
9.064,342,35,1,0,1,0
9.064,342,35,1,0,1,0
9.065,341,114,0,0,1,0
9.065,341,114,0,0,1,0
9.066,341,114,0,0,1,0
9.066,341,114,0,0,1,0
9.067,340,108,0,0,1,0
9.067,340,108,0,0,1,0
9.068,340,108,0,0,1,0
9.068,340,108,0,0,1,0
9.069,340,108,0,0,1,0
9.069,340,108,0,0,1,0
9.07,340,108,0,0,1,0
9.07,340,108,0,0,1,0
9.071,65530,121,0,0,0,1
9.071,65530,121,0,0,0,1
9.072,65531,121,1,0,0,1
9.072,65531,121,1,0,0,1
9.073,65531,121,1,0,0,1
9.073,65531,121,1,0,0,1
9.074,65531,121,1,0,0,1
9.074,65531,121,1,0,0,1
9.075,65531,121,1,0,0,1
9.075,65531,121,1,0,0,1
9.076,25711,121,1,1,1,1
9.076,25711,121,1,1,1,1
9.077,25711,121,1,0,1,1
9.077,25711,121,1,0,1,1
9.078,25711,121,1,0,1,1
9.078,25711,121,1,0,1,1
9.079,25711,121,1,0,1,1
9.079,25711,121,1,0,1,1
9.08,339,100,1,0,1,0
9.08,339,100,1,0,1,0
9.081,338,111,0,0,1,0
9.081,338,111,0,0,1,0
9.082,338,111,0,0,1,0
9.082,338,111,0,0,1,0
9.083,337,108,0,0,1,0
9.083,337,108,0,0,1,0
9.084,337,108,0,0,1,0
9.084,337,108,0,0,1,0
9.085,337,108,0,0,1,0
9.085,337,108,0,0,1,0
9.086,337,108,0,0,1,0
9.086,337,108,0,0,1,0
9.087,65530,121,0,0,0,1
9.087,65530,121,0,0,0,1
9.088,65530,121,1,0,0,1
9.088,65530,121,1,0,0,1
9.089,65531,121,1,0,0,1
9.089,65531,121,1,0,0,1
9.09,65531,121,1,0,0,1
9.09,65531,121,1,0,0,1
9.091,23918,121,1,1,1,1
9.091,23918,121,1,1,1,1
9.092,23918,121,1,1,1,1
9.092,23918,121,1,1,1,1
9.093,23918,121,1,0,1,1
9.093,23918,121,1,0,1,1
9.094,336,93,1,0,1,0
9.094,336,93,1,0,1,0
9.095,335,110,0,0,1,0
9.095,335,110,0,0,1,0
9.096,334,108,0,0,1,0
9.096,334,108,0,0,1,0
9.097,334,108,0,0,1,0
9.097,334,108,0,0,1,0
9.098,334,108,0,0,1,0
9.098,334,108,0,0,1,0
9.099,334,108,0,0,1,0
9.099,334,108,0,0,1,0
9.1,334,108,0,0,1,0
9.1,334,108,0,0,1,0
9.101,65530,121,0,0,0,1
9.101,65530,121,0,0,0,1
9.102,65531,121,1,0,0,1
9.102,65531,121,1,0,0,1
9.103,65531,121,1,0,0,1
9.103,65531,121,1,0,0,1
9.104,5043,121,1,1,1,1
9.104,5043,121,1,1,1,1
9.105,5043,121,1,1,1,1
9.105,5043,121,1,1,1,1
9.106,5043,121,1,1,1,1
9.106,5043,121,1,1,1,1
9.107,5043,121,1,0,1,1
9.107,5043,121,1,0,1,1
9.108,333,19,1,0,1,0
9.108,333,19,1,0,1,0
9.109,332,179,0,0,1,0
9.109,332,179,0,0,1,0
9.11,332,179,0,0,1,0
9.11,332,179,0,0,1,0
9.111,331,108,0,0,1,0
9.111,331,108,0,0,1,0
9.112,65530,121,0,0,0,1
9.112,65530,121,0,0,0,1
9.113,65531,121,1,0,0,1
9.113,65531,121,1,0,0,1
9.114,65531,121,1,0,0,1
9.114,65531,121,1,0,0,1
9.115,64882,121,1,1,1,1
9.115,64882,121,1,1,1,1
9.116,64882,121,1,1,1,1
9.116,64882,121,1,1,1,1
9.117,64882,121,1,0,1,1
9.117,64882,121,1,0,1,1
9.118,64882,121,1,0,1,1
9.118,64882,121,1,0,1,1
9.119,330,253,1,0,1,0
9.119,330,253,1,0,1,0
9.12,329,114,0,0,1,0
9.12,329,114,0,0,1,0
9.121,328,108,0,0,1,0
9.121,328,108,0,0,1,0
9.122,328,108,0,0,1,0
9.122,328,108,0,0,1,0
9.123,328,108,0,0,1,0
9.123,328,108,0,0,1,0
9.124,65530,121,0,0,0,1
9.124,65530,121,0,0,0,1
9.125,65530,121,1,0,0,1
9.125,65530,121,1,0,0,1
9.126,65531,121,1,0,0,1
9.126,65531,121,1,0,0,1
9.127,65531,121,1,0,0,1
9.127,65531,121,1,0,0,1
9.128,4177,121,1,1,1,1
9.128,4177,121,1,1,1,1
9.129,4177,121,1,1,1,1
9.129,4177,121,1,1,1,1
9.13,4177,121,1,1,1,1
9.13,4177,121,1,1,1,1
9.131,4177,121,1,0,1,1
9.131,4177,121,1,0,1,1
9.132,327,16,1,0,1,0
9.132,327,16,1,0,1,0
9.133,326,81,0,0,1,0
9.133,326,81,0,0,1,0
9.134,325,108,0,0,1,0
9.134,325,108,0,0,1,0
9.135,325,108,0,0,1,0
9.135,325,108,0,0,1,0
9.136,65530,121,0,0,0,1
9.136,65530,121,0,0,0,1
9.137,65530,121,1,0,0,1
9.137,65530,121,1,0,0,1
9.138,65531,121,1,0,0,1
9.138,65531,121,1,0,0,1
9.139,65531,121,1,0,0,1
9.139,65531,121,1,0,0,1
9.14,65531,121,1,0,0,1
9.14,65531,121,1,0,0,1
9.141,65531,121,1,0,0,1
9.141,65531,121,1,0,0,1
9.142,34270,121,1,1,1,1
9.142,34270,121,1,1,1,1
9.143,34270,121,1,0,1,1
9.143,34270,121,1,0,1,1
9.144,324,133,1,0,1,0
9.144,324,133,1,0,1,0
9.145,323,222,0,0,1,0
9.145,323,222,0,0,1,0
9.146,323,222,0,0,1,0
9.146,323,222,0,0,1,0
9.147,323,222,0,0,1,0
9.147,323,222,0,0,1,0
9.148,322,108,0,0,1,0
9.148,322,108,0,0,1,0
9.149,65530,121,0,0,0,1
9.149,65530,121,0,0,0,1
9.15,65530,121,1,0,0,1
9.15,65530,121,1,0,0,1
9.151,65530,121,1,0,0,1
9.151,65530,121,1,0,0,1
9.152,65531,121,1,0,0,1
9.152,65531,121,1,0,0,1
9.153,3340,121,1,1,1,1
9.153,3340,121,1,1,1,1
9.154,3340,121,1,1,1,1
9.154,3340,121,1,1,1,1
9.155,3340,121,1,1,1,1
9.155,3340,121,1,1,1,1
9.156,3341,121,1,0,1,1
9.156,3341,121,1,0,1,1
9.157,3341,121,1,0,1,1
9.157,3341,121,1,0,1,1
9.158,3341,121,1,0,1,1
9.158,3341,121,1,0,1,1
9.159,3341,121,1,0,1,1
9.159,3341,121,1,0,1,1
9.16,3341,121,1,0,1,1
9.16,3341,121,1,0,1,1
9.161,3342,251,1,0,1,1
9.161,3342,251,1,0,1,1
9.162,11003,251,1,0,1,1
9.162,11003,251,1,0,1,1
9.163,11003,251,1,0,1,1
9.163,11003,251,1,0,1,1
9.164,11003,41,1,0,1,1
9.164,11003,41,1,0,1,1
9.165,11003,41,1,0,1,1
9.165,11003,41,1,0,1,1
9.166,11003,41,1,0,1,1
9.166,11003,41,1,0,1,1
9.167,11003,41,1,0,1,0
9.167,11003,41,1,0,1,0
9.168,11003,41,0,0,1,0
9.168,11003,41,0,0,1,0
9.169,3343,83,0,1,1,1
9.169,3343,83,0,1,1,1
9.17,3343,83,1,1,1,1
9.17,3343,83,1,1,1,1
9.171,3343,83,1,0,1,1
9.171,3343,83,1,0,1,1
9.172,3343,83,1,0,1,1
