"time","freqHz","T2","T3","J1.flange_a.phi","J1.flange_a.tau","J1.flange_b.phi","J1.flange_b.tau","J1.J","J1.phi"
1.4055,0.2,0.4,0.9,7.20502,1.71929,7.20502,0,1,7.20502
1.407,0.2,0.4,0.9,7.20894,2.18143,7.20894,0,1,7.20894
1.4085,0.2,0.4,0.9,7.21286,2.63873,7.21286,0,1,7.21286
1.41,0.2,0.4,0.9,7.21679,3.09017,7.21679,0,1,7.21679
1.4115,0.2,0.4,0.9,7.22073,3.53475,7.22073,0,1,7.22073
1.413,0.2,0.4,0.9,7.22468,3.97148,7.22468,0,1,7.22468
1.4145,0.2,0.4,0.9,7.22864,4.39939,7.22864,0,1,7.22864
1.416,0.2,0.4,0.9,7.2326,4.81754,7.2326,0,1,7.2326
1.4175,0.2,0.4,0.9,7.23658,5.22499,7.23658,0,1,7.23658
1.419,0.2,0.4,0.9,7.24057,5.62083,7.24057,0,1,7.24057
1.4205,0.2,0.4,0.9,7.24457,6.0042,7.24457,0,1,7.24457
1.422,0.2,0.4,0.9,7.24858,6.37424,7.24858,0,1,7.24858
1.4235,0.2,0.4,0.9,7.25261,6.73012,7.25261,0,1,7.25261
1.425,0.2,0.4,0.9,7.25665,7.07107,7.25665,0,1,7.25665
1.4265,0.2,0.4,0.9,7.26071,7.39631,7.26071,0,1,7.26071
1.428,0.2,0.4,0.9,7.26479,7.70513,7.26479,0,1,7.26479
1.4295,0.2,0.4,0.9,7.26888,7.99685,7.26888,0,1,7.26888
1.431,0.2,0.4,0.9,7.27299,8.27081,7.27299,0,1,7.27299
1.4325,0.2,0.4,0.9,7.27712,8.5264,7.27712,0,1,7.27712
1.434,0.2,0.4,0.9,7.28127,8.76307,7.28127,0,1,7.28127
1.4355,0.2,0.4,0.9,7.28544,8.98028,7.28544,0,1,7.28544
1.437,0.2,0.4,0.9,7.28963,9.17755,7.28963,0,1,7.28963
1.4385,0.2,0.4,0.9,7.29384,9.35444,7.29384,0,1,7.29384
1.44,0.2,0.4,0.9,7.29807,9.51056,7.29807,0,1,7.29807
1.4415,0.2,0.4,0.9,7.30232,9.64557,7.30232,0,1,7.30232
1.443,0.2,0.4,0.9,7.3066,9.75917,7.3066,0,1,7.3066
1.4445,0.2,0.4,0.9,7.3109,9.85109,7.3109,0,1,7.3109
1.446,0.2,0.4,0.9,7.31521,9.92115,7.31521,0,1,7.31521
1.4475,0.2,0.4,0.9,7.31955,9.96917,7.31955,0,1,7.31955
1.449,0.2,0.4,0.9,7.32392,9.99507,7.32392,0,1,7.32392
1.4505,0.2,0.4,0.9,7.3283,9.99877,7.3283,0,1,7.3283
1.452,0.2,0.4,0.9,7.33271,9.98027,7.33271,0,1,7.33271
1.4535,0.2,0.4,0.9,7.33714,9.93961,7.33714,0,1,7.33714
1.455,0.2,0.4,0.9,7.3416,9.87688,7.3416,0,1,7.3416
1.4565,0.2,0.4,0.9,7.34607,9.79223,7.34607,0,1,7.34607
1.458,0.2,0.4,0.9,7.35057,9.68583,7.35057,0,1,7.35057
1.4595,0.2,0.4,0.9,7.35509,9.55793,7.35509,0,1,7.35509
1.461,0.2,0.4,0.9,7.35963,9.40881,7.35963,0,1,7.35963
1.4625,0.2,0.4,0.9,7.36419,9.2388,7.36419,0,1,7.36419
1.464,0.2,0.4,0.9,7.36877,9.04827,7.36877,0,1,7.36877
1.4655,0.2,0.4,0.9,7.37338,8.83766,7.37338,0,1,7.37338
1.467,0.2,0.4,0.9,7.378,8.60742,7.378,0,1,7.378
1.4685,0.2,0.4,0.9,7.38264,8.35807,7.38264,0,1,7.38264
1.47,0.2,0.4,0.9,7.3873,8.09017,7.3873,0,1,7.3873
1.4715,0.2,0.4,0.9,7.39198,7.8043,7.39198,0,1,7.39198
1.473,0.2,0.4,0.9,7.39668,7.50111,7.39668,0,1,7.39668
1.4745,0.2,0.4,0.9,7.40139,7.18126,7.40139,0,1,7.40139
1.476,0.2,0.4,0.9,7.40612,6.84547,7.40612,0,1,7.40612
1.4775,0.2,0.4,0.9,7.41087,6.49448,7.41087,0,1,7.41087
1.479,0.2,0.4,0.9,7.41563,6.12907,7.41563,0,1,7.41563
1.4805,0.2,0.4,0.9,7.4204,5.75005,7.4204,0,1,7.4204
1.482,0.2,0.4,0.9,7.42519,5.35827,7.42519,0,1,7.42519
1.4835,0.2,0.4,0.9,7.42999,4.95459,7.42999,0,1,7.42999
1.485,0.2,0.4,0.9,7.4348,4.53991,7.4348,0,1,7.4348
1.4865,0.2,0.4,0.9,7.43962,4.11514,7.43962,0,1,7.43962
1.488,0.2,0.4,0.9,7.44445,3.68125,7.44445,0,1,7.44445
1.4895,0.2,0.4,0.9,7.44928,3.23917,7.44928,0,1,7.44928
1.491,0.2,0.4,0.9,7.45413,2.78991,7.45413,0,1,7.45413
1.4925,0.2,0.4,0.9,7.45898,2.33445,7.45898,0,1,7.45898
1.494,0.2,0.4,0.9,7.46384,1.87381,7.46384,0,1,7.46384
1.4955,0.2,0.4,0.9,7.4687,1.40901,7.4687,0,1,7.4687
1.497,0.2,0.4,0.9,7.47356,0.941083,7.47356,0,1,7.47356
1.4985,0.2,0.4,0.9,7.47843,0.471065,7.47843,0,1,7.47843
1.5,0.2,0.4,0.9,7.48329,3.60267E-14,7.48329,0,1,7.48329
