"time","prdata","stx","dtrn","rtsn","out1n","out2n","txrdyn","rxrdyn","irq","b_clk"
8.442,8,1,1,1,1,1,0,0,0,1
8.442,8,1,1,1,1,1,0,0,0,1
8.443,8,1,1,1,1,1,0,0,0,1
8.443,8,1,1,1,1,1,0,0,0,1
8.444,8,1,1,1,1,1,0,0,0,1
8.444,8,1,1,1,1,1,0,0,0,1
8.445,8,1,1,1,1,1,0,0,0,1
8.445,8,1,1,1,1,1,0,0,0,1
8.446,8,1,1,1,1,1,0,0,0,1
8.446,8,1,1,1,1,1,0,0,0,1
8.447,143,1,1,1,1,1,0,0,0,1
8.447,143,1,1,1,1,1,0,0,0,1
8.448,143,1,1,1,1,1,0,0,0,1
8.448,143,1,1,1,1,1,0,0,0,1
8.449,143,1,1,1,1,1,0,0,0,1
8.449,143,1,1,1,1,1,0,0,0,1
8.45,143,1,1,1,1,1,0,0,0,1
8.45,143,1,1,1,1,1,0,0,0,1
8.451,143,1,1,1,1,1,0,0,0,1
8.451,143,1,1,1,1,1,0,0,0,1
8.452,143,1,1,1,1,1,0,0,0,1
8.452,143,1,1,1,1,1,0,0,0,1
8.453,143,1,1,1,1,1,0,0,0,1
8.453,143,1,1,1,1,1,0,0,0,1
8.454,143,1,1,1,1,1,0,0,0,1
8.454,143,1,1,1,1,1,0,0,0,1
8.455,143,1,1,1,1,1,0,0,0,1
8.455,143,1,1,1,1,1,0,0,0,1
8.456,143,1,1,1,1,1,0,0,0,1
8.456,143,1,1,1,1,1,0,0,0,1
8.457,143,1,1,1,1,1,0,0,0,1
8.457,143,1,1,1,1,1,0,0,0,1
8.458,193,1,1,1,1,1,0,0,0,1
8.458,193,1,1,1,1,1,0,0,0,1
8.459,193,1,1,1,1,1,0,0,0,1
8.459,193,1,1,1,1,1,0,0,0,1
8.46,193,1,1,1,1,1,0,0,0,1
8.46,193,1,1,1,1,1,0,0,0,1
8.461,193,1,1,1,1,1,0,0,0,1
8.461,193,1,1,1,1,1,0,0,0,1
8.462,169,1,1,1,1,1,0,0,0,1
8.462,169,1,1,1,1,1,0,0,0,1
8.463,169,1,1,1,1,1,0,0,0,1
8.463,169,1,1,1,1,1,0,0,0,1
8.464,169,1,1,1,1,1,0,0,0,1
8.464,169,1,1,1,1,1,0,0,0,1
8.465,169,1,1,1,1,1,0,0,0,1
8.465,169,1,1,1,1,1,0,0,0,1
8.466,169,1,1,1,1,1,0,0,0,1
8.466,169,1,1,1,1,1,0,0,0,1
8.467,169,1,1,1,1,1,0,0,0,1
8.467,169,1,1,1,1,1,0,0,0,1
8.468,98,1,1,1,1,1,0,0,0,1
8.468,98,1,1,1,1,1,0,0,0,1
8.469,98,1,1,1,1,1,0,0,0,1
8.469,98,1,1,1,1,1,0,0,0,1
8.47,24,1,1,1,1,1,0,0,0,1
8.47,24,1,1,1,1,1,0,0,0,1
8.471,24,1,1,1,1,1,0,0,0,1
8.471,24,1,1,1,1,1,0,0,0,1
8.472,24,1,1,1,0,0,0,0,0,1
8.472,24,1,1,1,0,0,0,0,0,1
8.473,24,1,1,1,0,0,0,0,0,1
8.473,24,1,1,1,0,0,0,0,0,1
8.474,98,1,1,1,0,0,0,0,0,1
8.474,98,1,1,1,0,0,0,0,0,1
8.475,98,1,1,1,0,0,0,0,0,1
8.475,98,1,1,1,0,0,0,0,0,1
8.476,98,1,1,1,0,0,0,0,0,1
8.476,98,1,1,1,0,0,0,0,0,1
8.477,183,1,1,1,0,0,0,0,0,1
8.477,183,1,1,1,0,0,0,0,0,1
8.478,183,1,1,1,0,0,0,0,0,1
8.478,183,1,1,1,0,0,0,0,0,1
8.479,183,1,1,1,0,0,0,0,0,1
8.479,183,1,1,1,0,0,0,0,0,1
8.48,183,1,1,1,0,0,0,0,0,1
8.48,183,1,1,1,0,0,0,0,0,1
8.481,183,1,1,1,0,0,0,0,0,1
8.481,183,1,1,1,0,0,0,0,0,1
8.482,168,1,1,1,0,0,0,0,0,1
8.482,168,1,1,1,0,0,0,0,0,1
8.483,168,1,1,1,0,0,0,0,0,1
8.483,168,1,1,1,0,0,0,0,0,1
8.484,168,1,1,1,0,0,0,0,0,1
8.484,168,1,1,1,0,0,0,0,0,1
8.485,168,1,1,1,0,0,0,0,0,1
8.485,168,1,1,1,0,0,0,0,0,1
8.486,168,1,1,1,0,0,0,0,0,1
8.486,168,1,1,1,0,0,0,0,0,1
8.487,168,1,1,1,0,0,0,0,0,1
8.487,168,1,1,1,0,0,0,0,0,1
8.488,168,1,1,1,0,0,0,0,0,1
8.488,168,1,1,1,0,0,0,0,0,1
8.489,168,1,1,1,0,0,0,0,0,1
8.489,168,1,1,1,0,0,0,0,0,1
8.49,168,1,1,1,0,0,0,0,0,1
8.49,168,1,1,1,0,0,0,0,0,1
8.491,146,1,1,1,0,0,0,0,0,1
8.491,146,1,1,1,0,0,0,0,0,1
8.492,146,1,1,1,0,0,0,0,0,1
8.492,146,1,1,1,0,0,0,0,0,1
8.493,146,1,1,1,0,0,0,0,0,1
8.493,146,1,1,1,0,0,0,0,0,1
8.494,169,1,1,1,0,0,0,0,0,1
8.494,169,1,1,1,0,0,0,0,0,1
8.495,169,1,1,1,0,0,0,0,0,1
8.495,169,1,1,1,0,0,0,0,0,1
8.496,169,1,1,1,0,0,0,0,0,1
8.496,169,1,1,1,0,0,0,0,0,1
8.497,97,1,1,1,0,0,0,0,0,1
8.497,97,1,1,1,0,0,0,0,0,1
8.498,97,1,1,1,0,0,0,0,0,1
8.498,97,1,1,1,0,0,0,0,0,1
8.499,97,1,1,1,0,0,0,0,0,1
8.499,97,1,1,1,0,0,0,0,0,1
8.5,97,1,1,1,0,0,0,0,0,1
8.5,97,1,1,1,0,0,0,0,0,1
8.501,97,1,1,1,0,0,0,0,0,1
8.501,97,1,1,1,0,0,0,0,0,1
8.502,97,1,1,1,0,0,0,0,0,1
8.502,97,1,1,1,0,0,0,0,0,1
8.503,97,1,1,1,0,0,0,0,0,1
8.503,97,1,1,1,0,0,0,0,0,1
8.504,97,1,1,1,0,0,0,0,0,1
8.504,97,1,1,1,0,0,0,0,0,1
8.505,97,1,1,1,0,0,0,0,0,1
8.505,97,1,1,1,0,0,0,0,0,1
8.506,97,1,1,1,0,0,0,0,0,1
8.506,97,1,1,1,0,0,0,0,0,1
8.507,97,1,1,1,0,0,0,0,0,1
8.507,97,1,1,1,0,0,0,0,0,1
8.508,97,1,1,1,0,0,0,0,0,1
8.508,97,1,1,1,0,0,0,0,0,1
8.509,97,1,1,1,0,0,0,0,0,1
8.509,97,1,1,1,0,0,0,0,0,1
8.51,97,1,1,1,0,0,0,0,0,1
8.51,97,1,1,1,0,0,0,0,0,1
8.511,97,1,1,1,0,0,0,0,0,1
8.511,97,1,1,1,0,0,0,0,0,1
8.512,97,1,1,1,0,0,0,0,0,1
8.512,97,1,1,1,0,0,0,0,0,1
8.513,97,1,1,1,0,0,0,0,0,1
8.513,97,1,1,1,0,0,0,0,0,1
8.514,97,1,1,1,0,0,0,0,0,1
8.514,97,1,1,1,0,0,0,0,0,1
8.515,97,1,1,1,0,0,0,0,0,1
8.515,97,1,1,1,0,0,0,0,0,1
8.516,89,1,1,1,0,0,0,0,0,1
8.516,89,1,1,1,0,0,0,0,0,1
8.517,89,1,1,1,0,0,0,0,0,1
8.517,89,1,1,1,0,0,0,0,0,1
8.518,169,1,1,1,0,0,0,0,0,1
8.518,169,1,1,1,0,0,0,0,0,1
8.519,169,1,1,1,0,0,0,0,0,1
8.519,169,1,1,1,0,0,0,0,0,1
8.52,169,1,1,1,0,0,0,0,0,1
8.52,169,1,1,1,0,0,0,0,0,1
8.521,169,1,1,1,0,0,0,0,0,1
8.521,169,1,1,1,0,0,0,0,0,1
8.522,169,1,1,1,0,0,0,0,0,1
8.522,169,1,1,1,0,0,0,0,0,1
8.523,169,1,1,1,0,0,0,0,0,1
8.523,169,1,1,1,0,0,0,0,0,1
8.524,169,1,1,1,0,0,0,0,0,1
8.524,169,1,1,1,0,0,0,0,0,1
8.525,169,1,1,1,0,0,0,0,0,1
8.525,169,1,1,1,0,0,0,0,0,1
8.526,0,1,1,1,0,0,0,0,0,1
8.526,0,1,1,1,0,0,0,0,0,1
8.527,0,1,1,1,0,0,0,0,0,1
8.527,0,1,1,1,0,0,0,0,0,1
8.528,0,1,1,1,0,0,0,0,0,1
8.528,0,1,1,1,0,0,0,0,0,1
8.529,0,1,1,1,0,0,0,0,0,1
8.529,0,1,1,1,0,0,0,0,0,1
8.53,0,1,1,1,0,0,0,0,0,0
8.53,0,1,1,1,0,0,0,0,0,0
8.531,0,1,1,1,0,0,0,0,0,0
8.531,0,1,1,1,0,0,0,0,0,0
8.532,0,1,1,1,0,0,0,0,0,0
8.532,0,1,1,1,0,0,0,0,0,0
8.533,0,1,1,1,0,0,0,0,0,0
8.533,0,1,1,1,0,0,0,0,0,0
8.534,210,1,1,1,0,0,0,0,0,0
8.534,210,1,1,1,0,0,0,0,0,0
8.535,210,1,1,1,0,0,0,0,0,0
8.535,210,1,1,1,0,0,0,0,0,0
8.536,210,1,1,1,0,0,0,0,0,0
8.536,210,1,1,1,0,0,0,0,0,0
8.537,193,1,1,1,0,0,0,0,0,0
8.537,193,1,1,1,0,0,0,0,0,0
8.538,193,1,1,1,0,0,0,0,0,0
8.538,193,1,1,1,0,0,0,0,0,0
8.539,193,1,1,1,0,0,0,0,0,0
8.539,193,1,1,1,0,0,0,0,0,0
8.54,193,1,1,1,0,0,0,0,0,1
8.54,193,1,1,1,0,0,0,0,0,1
8.541,193,1,1,1,0,0,0,0,0,1
8.541,193,1,1,1,0,0,0,0,0,1
8.542,89,1,1,1,0,0,0,0,0,1
8.542,89,1,1,1,0,0,0,0,0,1
8.543,89,1,1,1,0,0,0,0,0,1
8.543,89,1,1,1,0,0,0,0,0,1
8.544,89,1,1,1,0,0,0,0,0,1
8.544,89,1,1,1,0,0,0,0,0,1
8.545,207,1,1,1,0,0,0,0,0,1
8.545,207,1,1,1,0,0,0,0,0,1
8.546,207,1,1,1,0,0,0,0,0,1
8.546,207,1,1,1,0,0,0,0,0,1
8.547,207,1,1,1,0,0,0,0,0,1
8.547,207,1,1,1,0,0,0,0,0,1
8.548,207,1,1,1,0,0,0,0,0,1
8.548,207,1,1,1,0,0,0,0,0,1
8.549,207,1,1,1,0,0,0,0,0,1
8.549,207,1,1,1,0,0,0,0,0,1
8.55,207,1,1,1,0,0,0,0,0,1
8.55,207,1,1,1,0,0,0,0,0,1
8.551,207,1,1,1,0,0,0,0,0,1
8.551,207,1,1,1,0,0,0,0,0,1
8.552,193,1,1,1,0,0,0,0,0,1
8.552,193,1,1,1,0,0,0,0,0,1
8.553,193,1,1,1,0,0,0,0,0,1
8.553,193,1,1,1,0,0,0,0,0,1
8.554,193,1,1,1,0,0,0,0,0,1
8.554,193,1,1,1,0,0,0,0,0,1
8.555,193,1,1,1,0,0,0,0,0,1
8.555,193,1,1,1,0,0,0,0,0,1
8.556,193,1,1,1,0,0,0,0,0,1
8.556,193,1,1,1,0,0,0,0,0,1
8.557,12,1,1,1,0,0,0,0,0,1
8.557,12,1,1,1,0,0,0,0,0,1
8.558,12,1,1,1,0,0,0,0,0,1
8.558,12,1,1,1,0,0,0,0,0,1
8.559,97,1,1,1,0,0,0,0,0,1
8.559,97,1,1,1,0,0,0,0,0,1
8.56,97,1,1,1,0,0,0,0,0,1
8.56,97,1,1,1,0,0,0,0,0,1
8.561,97,1,1,1,0,0,0,0,0,1
8.561,97,1,1,1,0,0,0,0,0,1
8.562,97,1,1,1,0,0,0,0,0,1
8.562,97,1,1,1,0,0,0,0,0,1
8.563,97,1,1,1,0,0,0,0,0,1
8.563,97,1,1,1,0,0,0,0,0,1
8.564,97,1,1,1,0,0,0,0,0,1
8.564,97,1,1,1,0,0,0,0,0,1
8.565,97,1,1,1,0,0,0,0,0,1
8.565,97,1,1,1,0,0,0,0,0,1
8.566,97,1,1,1,0,0,0,0,0,1
8.566,97,1,1,1,0,0,0,0,0,1
8.567,97,1,1,1,0,0,0,0,0,1
8.567,97,1,1,1,0,0,0,0,0,1
8.568,183,1,1,1,0,0,0,0,0,1
8.568,183,1,1,1,0,0,0,0,0,1
8.569,183,1,1,1,0,0,0,0,0,1
8.569,183,1,1,1,0,0,0,0,0,1
8.57,183,1,1,1,0,0,0,0,0,1
8.57,183,1,1,1,0,0,0,0,0,1
8.571,183,1,1,1,0,0,0,0,0,1
8.571,183,1,1,1,0,0,0,0,0,1
8.572,183,1,1,1,0,0,0,0,0,1
8.572,183,1,1,1,0,0,0,0,0,1
8.573,79,1,1,1,0,0,0,0,0,1
8.573,79,1,1,1,0,0,0,0,0,1
8.574,79,1,1,1,0,0,0,0,0,1
8.574,79,1,1,1,0,0,0,0,0,1
8.575,79,1,1,1,0,0,0,0,0,1
8.575,79,1,1,1,0,0,0,0,0,1
8.576,79,1,1,1,0,0,0,0,0,1
8.576,79,1,1,1,0,0,0,0,0,1
8.577,79,1,1,1,0,0,0,0,0,1
8.577,79,1,1,1,0,0,0,0,0,1
8.578,79,1,1,1,0,0,0,0,0,1
8.578,79,1,1,1,0,0,0,0,0,1
8.579,79,1,1,1,0,0,0,0,0,1
8.579,79,1,1,1,0,0,0,0,0,1
8.58,79,1,1,1,0,0,0,0,0,1
8.58,79,1,1,1,0,0,0,0,0,1
8.581,79,1,1,1,0,0,0,0,0,1
8.581,79,1,1,1,0,0,0,0,0,1
8.582,79,1,1,1,0,0,0,0,0,1
8.582,79,1,1,1,0,0,0,0,0,1
8.583,79,1,1,1,0,0,0,0,0,1
8.583,79,1,1,1,0,0,0,0,0,1
8.584,234,1,1,1,0,0,0,0,0,1
8.584,234,1,1,1,0,0,0,0,0,1
8.585,234,1,1,1,0,0,0,0,0,1
8.585,234,1,1,1,0,0,0,0,0,1
8.586,234,1,1,1,0,0,0,0,0,1
8.586,234,1,1,1,0,0,0,0,0,1
8.587,31,1,1,1,0,0,0,0,0,1
8.587,31,1,1,1,0,0,0,0,0,1
8.588,31,1,1,1,0,0,0,0,0,1
8.588,31,1,1,1,0,0,0,0,0,1
8.589,234,1,1,1,0,0,0,0,0,1
8.589,234,1,1,1,0,0,0,0,0,1
8.59,234,1,1,1,0,0,0,0,0,1
8.59,234,1,1,1,0,0,0,0,0,1
8.591,234,1,1,1,0,0,0,0,0,1
8.591,234,1,1,1,0,0,0,0,0,1
8.592,234,1,1,1,0,0,0,0,0,1
8.592,234,1,1,1,0,0,0,0,0,1
8.593,193,1,1,1,0,0,0,0,0,1
8.593,193,1,1,1,0,0,0,0,0,1
8.594,193,1,1,1,0,0,0,0,0,1
8.594,193,1,1,1,0,0,0,0,0,1
8.595,193,1,1,1,0,0,0,0,0,1
8.595,193,1,1,1,0,0,0,0,0,1
8.596,193,1,1,1,0,0,0,0,0,1
8.596,193,1,1,1,0,0,0,0,0,1
8.597,193,1,1,1,0,0,0,0,0,1
8.597,193,1,1,1,0,0,0,0,0,1
8.598,193,1,1,1,0,0,0,0,0,1
8.598,193,1,1,1,0,0,0,0,0,1
8.599,193,1,1,1,0,0,0,0,0,1
8.599,193,1,1,1,0,0,0,0,0,1
8.6,97,1,1,1,0,0,0,0,0,1
8.6,97,1,1,1,0,0,0,0,0,1
8.601,97,1,1,1,0,0,0,0,0,1
8.601,97,1,1,1,0,0,0,0,0,1
8.602,97,1,1,1,0,0,0,0,0,1
8.602,97,1,1,1,0,0,0,0,0,1
8.603,97,1,1,1,0,0,0,0,0,1
8.603,97,1,1,1,0,0,0,0,0,1
8.604,97,1,1,1,0,0,0,0,0,1
8.604,97,1,1,1,0,0,0,0,0,1
8.605,97,1,1,1,0,0,0,0,0,1
8.605,97,1,1,1,0,0,0,0,0,1
8.606,97,1,1,1,0,0,0,0,0,1
8.606,97,1,1,1,0,0,0,0,0,1
8.607,97,1,1,1,0,0,0,0,0,1
8.607,97,1,1,1,0,0,0,0,0,1
8.608,97,1,1,1,0,0,0,0,0,1
8.608,97,1,1,1,0,0,0,0,0,1
8.609,97,1,1,1,0,0,0,0,0,1
8.609,97,1,1,1,0,0,0,0,0,1
8.61,97,1,1,1,0,0,0,0,0,1
8.61,97,1,1,1,0,0,0,0,0,1
8.611,97,1,1,1,0,0,0,0,0,1
8.611,97,1,1,1,0,0,0,0,0,1
8.612,97,1,1,1,0,0,0,0,0,1
8.612,97,1,1,1,0,0,0,0,0,1
8.613,97,1,1,1,0,0,0,0,0,1
8.613,97,1,1,1,0,0,0,0,0,1
8.614,97,1,1,1,0,0,0,0,0,1
8.614,97,1,1,1,0,0,0,0,0,1
8.615,97,1,1,1,0,0,0,0,0,1
8.615,97,1,1,1,0,0,0,0,0,1
8.616,97,1,1,1,0,0,0,0,0,1
8.616,97,1,1,1,0,0,0,0,0,1
8.617,97,1,1,1,0,0,0,0,0,1
8.617,97,1,1,1,0,0,0,0,0,1
8.618,31,1,1,1,0,0,0,0,0,1
8.618,31,1,1,1,0,0,0,0,0,1
8.619,31,1,1,1,0,0,0,0,0,1
8.619,31,1,1,1,0,0,0,0,0,1
8.62,31,1,1,1,0,0,0,0,0,1
8.62,31,1,1,1,0,0,0,0,0,1
8.621,31,1,1,1,0,0,0,0,0,1
8.621,31,1,1,1,0,0,0,0,0,1
8.622,31,1,1,1,0,0,0,0,0,1
8.622,31,1,1,1,0,0,0,0,0,1
8.623,223,1,1,1,0,0,0,0,0,1
8.623,223,1,1,1,0,0,0,0,0,1
8.624,223,1,1,1,0,0,0,0,0,1
8.624,223,1,1,1,0,0,0,0,0,1
8.625,207,1,1,1,0,0,0,0,0,1
8.625,207,1,1,1,0,0,0,0,0,1
8.626,207,1,1,1,0,0,0,0,0,1
8.626,207,1,1,1,0,0,0,0,0,1
8.627,207,1,1,1,0,0,0,0,0,1
8.627,207,1,1,1,0,0,0,0,0,1
8.628,207,1,1,1,0,0,0,0,0,1
8.628,207,1,1,1,0,0,0,0,0,1
8.629,207,1,1,1,0,0,0,0,0,1
8.629,207,1,1,1,0,0,0,0,0,1
8.63,207,1,1,1,0,0,0,0,0,1
8.63,207,1,1,1,0,0,0,0,0,1
8.631,207,1,1,1,0,0,0,0,0,1
8.631,207,1,1,1,0,0,0,0,0,1
8.632,223,1,1,1,0,0,0,0,0,1
8.632,223,1,1,1,0,0,0,0,0,1
8.633,223,1,1,1,0,0,0,0,0,1
8.633,223,1,1,1,0,0,0,0,0,1
8.634,95,1,1,1,0,0,0,0,0,1
8.634,95,1,1,1,0,0,0,0,0,1
8.635,95,1,1,1,0,0,0,0,0,1
8.635,95,1,1,1,0,0,0,0,0,1
8.636,95,1,1,1,0,0,0,0,0,1
8.636,95,1,1,1,0,0,0,0,0,1
8.637,95,1,1,1,0,0,0,0,0,1
8.637,95,1,1,1,0,0,0,0,0,1
8.638,12,1,1,1,1,1,0,0,0,1
8.638,12,1,1,1,1,1,0,0,0,1
8.639,12,1,1,1,1,1,0,0,0,1
8.639,12,1,1,1,1,1,0,0,0,1
8.64,12,1,1,1,1,1,0,0,0,1
8.64,12,1,1,1,1,1,0,0,0,1
8.641,12,1,1,1,1,1,0,0,0,1
8.641,12,1,1,1,1,1,0,0,0,1
8.642,12,1,1,1,1,1,0,0,0,1
8.642,12,1,1,1,1,1,0,0,0,1
8.643,0,1,1,0,0,0,0,0,0,1
8.643,0,1,1,0,0,0,0,0,0,1
8.644,0,1,1,0,0,0,0,0,0,1
8.644,0,1,1,0,0,0,0,0,0,1
8.645,0,1,1,0,0,0,0,0,0,1
8.645,0,1,1,0,0,0,0,0,0,1
8.646,0,1,1,0,0,0,0,0,0,1
8.646,0,1,1,0,0,0,0,0,0,1
8.647,0,1,1,0,0,0,0,0,0,1
8.647,0,1,1,0,0,0,0,0,0,1
8.648,0,1,1,0,0,0,0,0,0,1
8.648,0,1,1,0,0,0,0,0,0,1
8.649,0,1,1,0,0,0,0,0,0,1
8.649,0,1,1,0,0,0,0,0,0,1
8.65,193,1,1,0,0,0,0,0,0,1
8.65,193,1,1,0,0,0,0,0,0,1
8.651,193,1,1,0,0,0,0,0,0,1
8.651,193,1,1,0,0,0,0,0,0,1
8.652,193,1,1,0,0,0,0,0,0,1
8.652,193,1,1,0,0,0,0,0,0,1
8.653,193,1,1,0,0,0,0,0,0,1
8.653,193,1,1,0,0,0,0,0,0,1
8.654,97,1,1,0,0,0,0,0,0,1
8.654,97,1,1,0,0,0,0,0,0,1
8.655,97,1,1,0,0,0,0,0,0,1
8.655,97,1,1,0,0,0,0,0,0,1
8.656,97,1,1,0,0,0,0,0,0,1
8.656,97,1,1,0,0,0,0,0,0,1
8.657,35,1,1,0,0,0,0,0,0,1
8.657,35,1,1,0,0,0,0,0,0,1
8.658,35,1,1,0,0,0,0,0,0,1
8.658,35,1,1,0,0,0,0,0,0,1
8.659,35,1,1,0,0,0,0,0,0,1
8.659,35,1,1,0,0,0,0,0,0,1
8.66,206,1,1,0,0,0,0,0,0,0
8.66,206,1,1,0,0,0,0,0,0,0
8.661,206,1,1,0,0,0,0,0,0,0
8.661,206,1,1,0,0,0,0,0,0,0
8.662,206,1,1,0,0,0,0,0,0,0
8.662,206,1,1,0,0,0,0,0,0,0
8.663,206,1,1,0,0,0,0,0,0,0
8.663,206,1,1,0,0,0,0,0,0,0
8.664,206,1,1,0,0,0,0,0,0,0
8.664,206,1,1,0,0,0,0,0,0,0
8.665,206,1,1,0,0,0,0,0,0,0
8.665,206,1,1,0,0,0,0,0,0,0
8.666,206,1,1,0,0,0,0,0,0,0
8.666,206,1,1,0,0,0,0,0,0,0
8.667,206,1,1,0,0,0,0,0,0,0
8.667,206,1,1,0,0,0,0,0,0,0
8.668,206,1,1,0,0,0,0,0,0,0
8.668,206,1,1,0,0,0,0,0,0,0
8.669,206,1,1,0,0,0,0,0,0,0
8.669,206,1,1,0,0,0,0,0,0,0
8.67,206,1,1,0,0,0,0,0,0,0
8.67,206,1,1,0,0,0,0,0,0,0
8.671,138,1,1,0,0,0,0,0,0,0
8.671,138,1,1,0,0,0,0,0,0,0
8.672,138,1,1,0,0,0,0,0,0,0
8.672,138,1,1,0,0,0,0,0,0,0
8.673,138,1,1,0,0,0,0,0,0,0
8.673,138,1,1,0,0,0,0,0,0,0
8.674,193,1,1,0,0,0,0,0,0,0
8.674,193,1,1,0,0,0,0,0,0,0
8.675,193,1,1,0,0,0,0,0,0,0
8.675,193,1,1,0,0,0,0,0,0,0
8.676,14,1,1,0,0,0,0,0,0,0
8.676,14,1,1,0,0,0,0,0,0,0
8.677,14,1,1,0,0,0,0,0,0,1
8.677,14,1,1,0,0,0,0,0,0,1
8.678,221,1,1,0,0,0,0,0,0,1
8.678,221,1,1,0,0,0,0,0,0,1
8.679,221,1,1,0,0,0,0,0,0,1
8.679,221,1,1,0,0,0,0,0,0,1
8.68,221,1,1,0,0,0,0,0,0,1
8.68,221,1,1,0,0,0,0,0,0,1
8.681,99,1,1,0,0,0,0,0,0,1
8.681,99,1,1,0,0,0,0,0,0,1
8.682,99,1,1,0,0,0,0,0,0,1
8.682,99,1,1,0,0,0,0,0,0,1
8.683,99,1,1,0,0,0,0,0,0,1
8.683,99,1,1,0,0,0,0,0,0,1
8.684,99,1,1,0,0,0,0,0,0,1
8.684,99,1,1,0,0,0,0,0,0,1
8.685,175,1,1,0,0,0,0,0,0,1
8.685,175,1,1,0,0,0,0,0,0,1
8.686,175,1,1,0,0,0,0,0,0,1
8.686,175,1,1,0,0,0,0,0,0,1
8.687,175,1,1,0,0,0,0,0,0,1
8.687,175,1,1,0,0,0,0,0,0,1
8.688,175,1,1,0,0,0,0,0,0,1
8.688,175,1,1,0,0,0,0,0,0,1
8.689,175,1,1,0,0,0,0,0,0,1
8.689,175,1,1,0,0,0,0,0,0,1
8.69,175,1,1,0,0,0,0,0,0,1
8.69,175,1,1,0,0,0,0,0,0,1
8.691,175,1,1,0,0,0,0,0,0,1
8.691,175,1,1,0,0,0,0,0,0,1
8.692,175,1,1,0,0,0,0,0,0,1
8.692,175,1,1,0,0,0,0,0,0,1
8.693,175,1,1,0,0,0,0,0,0,1
8.693,175,1,1,0,0,0,0,0,0,1
8.694,175,1,1,0,0,0,0,0,0,1
8.694,175,1,1,0,0,0,0,0,0,1
8.695,175,1,1,0,0,0,0,0,0,1
8.695,175,1,1,0,0,0,0,0,0,1
8.696,175,1,1,0,0,0,0,0,0,1
8.696,175,1,1,0,0,0,0,0,0,1
8.697,97,1,1,0,0,0,0,0,0,1
8.697,97,1,1,0,0,0,0,0,0,1
8.698,97,1,1,0,0,0,0,0,0,1
8.698,97,1,1,0,0,0,0,0,0,1
8.699,97,1,1,0,0,0,0,0,0,1
8.699,97,1,1,0,0,0,0,0,0,1
8.7,97,1,1,0,0,0,0,0,0,1
8.7,97,1,1,0,0,0,0,0,0,1
8.701,97,1,1,0,0,0,0,0,0,1
8.701,97,1,1,0,0,0,0,0,0,1
8.702,97,1,1,0,0,0,0,0,0,1
8.702,97,1,1,0,0,0,0,0,0,1
8.703,97,1,1,0,0,0,0,0,0,1
8.703,97,1,1,0,0,0,0,0,0,1
8.704,99,1,1,0,0,0,0,0,0,1
8.704,99,1,1,0,0,0,0,0,0,1
8.705,99,1,1,0,0,0,0,0,0,1
8.705,99,1,1,0,0,0,0,0,0,1
8.706,99,1,1,0,0,0,0,0,0,1
8.706,99,1,1,0,0,0,0,0,0,1
8.707,99,1,1,0,0,0,0,0,0,1
8.707,99,1,1,0,0,0,0,0,0,1
8.708,99,1,1,0,0,0,0,0,0,1
8.708,99,1,1,0,0,0,0,0,0,1
8.709,99,1,1,0,0,0,0,0,0,1
8.709,99,1,1,0,0,0,0,0,0,1
8.71,99,1,1,0,0,0,0,0,0,1
8.71,99,1,1,0,0,0,0,0,0,1
8.711,99,1,1,0,0,0,0,0,0,1
8.711,99,1,1,0,0,0,0,0,0,1
8.712,99,1,1,0,0,0,0,0,0,1
8.712,99,1,1,0,0,0,0,0,0,1
8.713,99,1,1,0,0,0,0,0,0,1
8.713,99,1,1,0,0,0,0,0,0,1
8.714,99,1,1,0,0,0,0,0,0,1
8.714,99,1,1,0,0,0,0,0,0,1
8.715,99,1,1,0,0,0,0,0,0,1
8.715,99,1,1,0,0,0,0,0,0,1
8.716,99,1,1,0,0,0,0,0,0,1
8.716,99,1,1,0,0,0,0,0,0,1
8.717,99,1,1,0,0,0,0,0,0,1
8.717,99,1,1,0,0,0,0,0,0,1
8.718,99,1,1,0,0,0,0,0,0,1
8.718,99,1,1,0,0,0,0,0,0,1
8.719,99,1,1,0,0,0,0,0,0,1
8.719,99,1,1,0,0,0,0,0,0,1
8.72,99,1,1,0,0,0,0,0,0,1
8.72,99,1,1,0,0,0,0,0,0,1
8.721,99,1,1,0,0,0,0,0,0,1
8.721,99,1,1,0,0,0,0,0,0,1
8.722,99,1,1,0,0,0,0,0,0,1
8.722,99,1,1,0,0,0,0,0,0,1
8.723,99,1,1,0,0,0,0,0,0,1
8.723,99,1,1,0,0,0,0,0,0,1
8.724,99,1,1,0,0,0,0,0,0,1
8.724,99,1,1,0,0,0,0,0,0,1
8.725,99,1,1,0,0,0,0,0,0,1
8.725,99,1,1,0,0,0,0,0,0,1
8.726,99,1,1,0,0,0,0,0,0,1
8.726,99,1,1,0,0,0,0,0,0,1
8.727,99,1,1,0,0,0,0,0,0,1
8.727,99,1,1,0,0,0,0,0,0,1
8.728,138,1,1,0,0,0,0,0,0,1
8.728,138,1,1,0,0,0,0,0,0,1
8.729,138,1,1,0,0,0,0,0,0,1
8.729,138,1,1,0,0,0,0,0,0,1
8.73,138,1,1,0,0,0,0,0,0,1
8.73,138,1,1,0,0,0,0,0,0,1
8.731,138,1,1,0,0,0,0,0,0,1
8.731,138,1,1,0,0,0,0,0,0,1
8.732,138,1,1,0,0,0,0,0,0,1
