"time","J1_0w","J2_0w","J3_0w","J4_0w"
0.693,4.54592,3.16426,2.915,-6.66134e-015
0.693,4.53986,3.15895,2.93,-6.66134e-015
0.6945,4.53986,3.15895,2.93,-6.66134e-015
0.6945,4.53312,3.15361,2.945,-6.21725e-015
0.696,4.53312,3.15361,2.945,-6.21725e-015
0.696,4.52571,3.14825,2.96,-6.21725e-015
0.6975,4.52571,3.14825,2.96,-6.21725e-015
0.6975,4.51762,3.14286,2.975,-6.66134e-015
0.699,4.51762,3.14286,2.975,-6.66134e-015
0.699,4.50885,3.13746,2.99,-7.54952e-015
0.7005,4.50885,3.13746,2.99,-7.54952e-015
0.7005,4.49939,3.13203,3.005,-6.21725e-015
0.702,4.49939,3.13203,3.005,-6.21725e-015
0.702,4.48924,3.12659,3.02,-7.54952e-015
0.7035,4.48924,3.12659,3.02,-7.54952e-015
0.7035,4.47842,3.12112,3.035,-6.66134e-015
0.705,4.47842,3.12112,3.035,-6.66134e-015
0.705,4.46691,3.11563,3.05,-7.54952e-015
0.7065,4.46691,3.11563,3.05,-7.54952e-015
0.7065,4.45473,3.11011,3.065,-6.66134e-015
0.708,4.45473,3.11011,3.065,-6.66134e-015
0.708,4.44187,3.10458,3.08,-7.10543e-015
0.7095,4.44187,3.10458,3.08,-7.10543e-015
0.7095,4.42836,3.09902,3.095,-7.10543e-015
0.709792,4.42836,3.09902,3.095,-7.10543e-015
0.711,4.42836,3.09902,3.095,-7.10543e-015
0.711,4.41419,3.10172,3.10172,-7.54952e-015
0.7125,4.41419,3.10172,3.10172,-7.54952e-015
0.7125,4.39938,3.10642,3.10642,-8.43769e-015
0.714,4.39938,3.10642,3.10642,-8.43769e-015
0.714,4.38394,3.11111,3.11111,-7.54952e-015
0.7155,4.38394,3.11111,3.11111,-7.54952e-015
0.7155,4.36788,3.11579,3.11579,-7.54952e-015
0.717,4.36788,3.11579,3.11579,-7.54952e-015
0.717,4.35122,3.12045,3.12045,-7.99361e-015
0.7185,4.35122,3.12045,3.12045,-7.99361e-015
0.7185,4.33398,3.12511,3.12511,-7.99361e-015
0.72,4.33398,3.12511,3.12511,-7.99361e-015
0.72,4.31617,3.12975,3.12975,-8.43769e-015
0.7215,4.31617,3.12975,3.12975,-8.43769e-015
0.7215,4.2978,3.13438,3.13438,-8.88178e-015
0.723,4.2978,3.13438,3.13438,-8.88178e-015
0.723,4.27891,3.13901,3.13901,-8.43769e-015
0.7245,4.27891,3.13901,3.13901,-8.43769e-015
0.7245,4.2595,3.14362,3.14362,-7.99361e-015
0.726,4.2595,3.14362,3.14362,-7.99361e-015
0.726,4.23961,3.14822,3.14822,-8.43769e-015
0.7275,4.23961,3.14822,3.14822,-8.43769e-015
0.7275,4.21926,3.15281,3.15281,-7.99361e-015
0.729,4.21926,3.15281,3.15281,-7.99361e-015
0.729,4.19848,3.15738,3.15738,-7.54952e-015
0.7305,4.19848,3.15738,3.15738,-7.54952e-015
0.7305,4.17728,3.16195,3.16195,-8.43769e-015
0.732,4.17728,3.16195,3.16195,-8.43769e-015
0.732,4.1557,3.1665,3.1665,-8.43769e-015
0.7335,4.1557,3.1665,3.1665,-8.43769e-015
0.7335,4.13377,3.17105,3.17105,-8.43769e-015
0.735,4.13377,3.17105,3.17105,-8.43769e-015
0.735,4.11151,3.17558,3.17558,-8.88178e-015
0.7365,4.11151,3.17558,3.17558,-8.88178e-015
0.7365,4.08895,3.1801,3.1801,-9.76996e-015
0.738,4.08895,3.1801,3.1801,-9.76996e-015
0.738,4.06612,3.18461,3.18461,-9.32587e-015
0.7395,4.06612,3.18461,3.18461,-9.32587e-015
0.7395,4.04305,3.18911,3.18911,-1.02141e-014
0.741,4.04305,3.18911,3.18911,-1.02141e-014
0.741,4.01978,3.1936,3.1936,-1.02141e-014
0.7425,4.01978,3.1936,3.1936,-1.02141e-014
0.7425,3.99633,3.19807,3.19807,-1.02141e-014
0.744,3.99633,3.19807,3.19807,-1.02141e-014
0.744,3.97274,3.20254,3.20254,-1.02141e-014
0.7455,3.97274,3.20254,3.20254,-1.02141e-014
0.7455,3.94904,3.20699,3.20699,-1.02141e-014
0.747,3.94904,3.20699,3.20699,-1.02141e-014
0.747,3.92526,3.21143,3.21143,-1.02141e-014
0.7485,3.92526,3.21143,3.21143,-1.02141e-014
0.7485,3.90144,3.21586,3.21586,-1.02141e-014
0.75,3.90144,3.21586,3.21586,-1.02141e-014
0.75,3.87761,3.22028,3.22028,-1.02141e-014
0.7515,3.87761,3.22028,3.22028,-1.02141e-014
0.7515,3.8538,3.22469,3.22469,-9.76996e-015
0.753,3.8538,3.22469,3.22469,-9.76996e-015
0.753,3.83004,3.22908,3.22908,-1.02141e-014
0.7545,3.83004,3.22908,3.22908,-1.02141e-014
0.7545,3.80638,3.23347,3.23347,-9.76996e-015
0.756,3.80638,3.23347,3.23347,-9.76996e-015
0.756,3.78284,3.23784,3.23784,-9.76996e-015
0.7575,3.78284,3.23784,3.23784,-9.76996e-015
0.7575,3.75945,3.2422,3.2422,-9.76996e-015
0.759,3.75945,3.2422,3.2422,-9.76996e-015
0.759,3.73625,3.24655,3.24655,-9.76996e-015
0.7605,3.73625,3.24655,3.24655,-9.76996e-015
0.7605,3.71327,3.25089,3.25089,-9.76996e-015
0.762,3.71327,3.25089,3.25089,-9.76996e-015
0.762,3.69054,3.25522,3.25522,-9.32587e-015
0.7635,3.69054,3.25522,3.25522,-9.32587e-015
0.7635,3.6681,3.25954,3.25954,-9.76996e-015
0.765,3.6681,3.25954,3.25954,-9.76996e-015
0.765,3.64597,3.26384,3.26384,-9.32587e-015
0.7665,3.64597,3.26384,3.26384,-9.32587e-015
0.7665,3.62418,3.26813,3.26813,-9.76996e-015
0.768,3.62418,3.26813,3.26813,-9.76996e-015
0.768,3.60277,3.27241,3.27241,-9.32587e-015
0.7695,3.60277,3.27241,3.27241,-9.32587e-015
0.7695,3.58176,3.27668,3.27668,-8.88178e-015
0.771,3.58176,3.27668,3.27668,-8.88178e-015
0.771,3.56118,3.28094,3.28094,-8.88178e-015
0.7725,3.56118,3.28094,3.28094,-8.88178e-015
0.7725,3.54106,3.28518,3.28518,-8.43769e-015
0.774,3.54106,3.28518,3.28518,-8.43769e-015
0.774,3.52141,3.28942,3.28942,-8.88178e-015
0.7755,3.52141,3.28942,3.28942,-8.88178e-015
0.7755,3.50228,3.29364,3.29364,-8.88178e-015
0.777,3.50228,3.29364,3.29364,-8.88178e-015
0.777,3.48367,3.29785,3.29785,-8.88178e-015
0.7785,3.48367,3.29785,3.29785,-8.88178e-015
0.7785,3.46562,3.30205,3.30205,-8.43769e-015
0.78,3.46562,3.30205,3.30205,-8.43769e-015
0.78,3.44815,3.30624,3.30624,-8.88178e-015
0.7815,3.44815,3.30624,3.30624,-8.88178e-015
0.7815,3.43126,3.31041,3.31041,-9.32587e-015
0.783,3.43126,3.31041,3.31041,-9.32587e-015
0.783,3.415,3.31458,3.31458,-8.88178e-015
0.7845,3.415,3.31458,3.31458,-8.88178e-015
0.7845,3.39936,3.31873,3.31873,-8.88178e-015
0.786,3.39936,3.31873,3.31873,-8.88178e-015
0.786,3.38437,3.32287,3.32287,-8.88178e-015
0.7875,3.38437,3.32287,3.32287,-8.88178e-015
0.7875,3.37005,3.327,3.327,-8.88178e-015
0.789,3.37005,3.327,3.327,-8.88178e-015
0.789,3.3564,3.33112,3.33112,-9.32587e-015
0.7905,3.3564,3.33112,3.33112,-9.32587e-015
0.7905,3.34345,3.33522,3.33522,-8.88178e-015
0.791156,3.34345,3.33522,3.33522,-8.88178e-015
0.792,3.34345,3.33522,3.33522,-8.88178e-015
0.792,3.33661,3.33661,3.33661,-8.88178e-015
0.7935,3.33661,3.33661,3.33661,-8.88178e-015
0.7935,3.33548,3.33548,3.33548,-8.88178e-015
0.795,3.33548,3.33548,3.33548,-8.88178e-015
0.795,3.33459,3.33459,3.33459,-8.88178e-015
0.7965,3.33459,3.33459,3.33459,-8.88178e-015
0.7965,3.33392,3.33392,3.33392,-8.88178e-015
0.798,3.33392,3.33392,3.33392,-8.88178e-015
0.798,3.33349,3.33349,3.33349,-8.88178e-015
0.7995,3.33349,3.33349,3.33349,-8.88178e-015
0.7995,3.3333,3.3333,3.3333,-8.88178e-015
0.801,3.3333,3.3333,3.3333,-8.88178e-015
0.801,3.33333,3.33333,3.33333,-8.88178e-015
0.8025,3.33333,3.33333,3.33333,-8.88178e-015
0.8025,3.33361,3.33361,3.33361,-8.88178e-015
0.804,3.33361,3.33361,3.33361,-8.88178e-015
0.804,3.33412,3.33412,3.33412,-8.88178e-015
0.8055,3.33412,3.33412,3.33412,-8.88178e-015
0.8055,3.33486,3.33486,3.33486,-8.88178e-015
0.807,3.33486,3.33486,3.33486,-8.88178e-015
0.807,3.33584,3.33584,3.33584,-8.88178e-015
0.8085,3.33584,3.33584,3.33584,-8.88178e-015
0.8085,3.33704,3.33704,3.33704,-8.88178e-015
0.81,3.33704,3.33704,3.33704,-8.88178e-015
0.81,3.33847,3.33847,3.33847,-8.88178e-015
0.8115,3.33847,3.33847,3.33847,-8.88178e-015
0.8115,3.34013,3.34013,3.34013,-8.88178e-015
0.813,3.34013,3.34013,3.34013,-8.88178e-015
0.813,3.342,3.342,3.342,-8.88178e-015
0.8145,3.342,3.342,3.342,-8.88178e-015
0.8145,3.34409,3.34409,3.34409,-8.88178e-015
0.816,3.34409,3.34409,3.34409,-8.88178e-015
0.816,3.3464,3.3464,3.3464,-8.88178e-015
0.8175,3.3464,3.3464,3.3464,-8.88178e-015
0.8175,3.34891,3.34891,3.34891,-8.88178e-015
0.819,3.34891,3.34891,3.34891,-8.88178e-015
0.819,3.35162,3.35162,3.35162,-8.88178e-015
0.8205,3.35162,3.35162,3.35162,-8.88178e-015
0.8205,3.35452,3.35452,3.35452,-8.88178e-015
0.822,3.35452,3.35452,3.35452,-8.88178e-015
0.822,3.35761,3.35761,3.35761,-8.88178e-015
0.8235,3.35761,3.35761,3.35761,-8.88178e-015
0.8235,3.36088,3.36088,3.36088,-8.88178e-015
0.825,3.36088,3.36088,3.36088,-8.88178e-015
0.825,3.36433,3.36433,3.36433,-8.88178e-015
0.8265,3.36433,3.36433,3.36433,-8.88178e-015
0.8265,3.36795,3.36795,3.36795,-8.88178e-015
0.828,3.36795,3.36795,3.36795,-8.88178e-015
0.828,3.37172,3.37172,3.37172,-8.88178e-015
0.8295,3.37172,3.37172,3.37172,-8.88178e-015
0.8295,3.37564,3.37564,3.37564,-8.88178e-015
0.831,3.37564,3.37564,3.37564,-8.88178e-015
0.831,3.37971,3.37971,3.37971,-8.88178e-015
0.831167,3.37971,3.37971,3.37971,-8.88178e-015
0.8325,3.37971,3.37971,3.37971,-8.88178e-015
0.8325,3.38469,3.38352,3.38352,-8.43769e-015
0.834,3.38469,3.38352,3.38352,-8.43769e-015
0.834,3.39015,3.38728,3.38728,-8.88178e-015
0.8355,3.39015,3.38728,3.38728,-8.88178e-015
0.8355,3.39597,3.39102,3.39102,-9.32587e-015
0.837,3.39597,3.39102,3.39102,-9.32587e-015
0.837,3.40213,3.39475,3.39475,-8.88178e-015
0.8385,3.40213,3.39475,3.39475,-8.88178e-015
0.8385,3.4086,3.39847,3.39847,-8.88178e-015
0.84,3.4086,3.39847,3.39847,-8.88178e-015
0.84,3.41533,3.40218,3.40218,-9.32587e-015
0.8415,3.41533,3.40218,3.40218,-9.32587e-015
0.8415,3.42231,3.40587,3.40587,-9.32587e-015
0.843,3.42231,3.40587,3.40587,-9.32587e-015
0.843,3.42951,3.40955,3.40955,-9.32587e-015
0.8445,3.42951,3.40955,3.40955,-9.32587e-015
0.8445,3.43688,3.41322,3.41322,-8.88178e-015
0.846,3.43688,3.41322,3.41322,-8.88178e-015
0.846,3.44439,3.41688,3.41688,-9.32587e-015
0.8475,3.44439,3.41688,3.41688,-9.32587e-015
0.8475,3.45202,3.42053,3.42053,-9.76996e-015
0.849,3.45202,3.42053,3.42053,-9.76996e-015
0.849,3.45973,3.42416,3.42416,-9.32587e-015
0.8505,3.45973,3.42416,3.42416,-9.32587e-015
0.8505,3.46749,3.42778,3.42778,-9.32587e-015
0.852,3.46749,3.42778,3.42778,-9.32587e-015
0.852,3.47526,3.43139,3.43139,-9.32587e-015
0.8535,3.47526,3.43139,3.43139,-9.32587e-015
0.8535,3.48301,3.43498,3.43498,-8.88178e-015
0.855,3.48301,3.43498,3.43498,-8.88178e-015
0.855,3.49071,3.43857,3.43857,-8.88178e-015
0.8565,3.49071,3.43857,3.43857,-8.88178e-015
0.8565,3.49832,3.44214,3.44214,-8.88178e-015
0.858,3.49832,3.44214,3.44214,-8.88178e-015
0.858,3.50582,3.4457,3.4457,-8.88178e-015
0.8595,3.50582,3.4457,3.4457,-8.88178e-015
0.8595,3.51316,3.44924,3.44924,-8.88178e-015
0.861,3.51316,3.44924,3.44924,-8.88178e-015
0.861,3.52032,3.45277,3.45277,-8.88178e-015
0.8625,3.52032,3.45277,3.45277,-8.88178e-015
0.8625,3.52727,3.4563,3.4563,-8.88178e-015
0.864,3.52727,3.4563,3.4563,-8.88178e-015
0.864,3.53397,3.4598,3.4598,-8.88178e-015
0.8655,3.53397,3.4598,3.4598,-8.88178e-015
0.8655,3.5404,3.4633,3.4633,-8.43769e-015
0.867,3.5404,3.4633,3.4633,-8.43769e-015
0.867,3.54652,3.46678,3.46678,-8.43769e-015
0.8685,3.54652,3.46678,3.46678,-8.43769e-015
0.8685,3.55231,3.47025,3.47025,-7.99361e-015
0.87,3.55231,3.47025,3.47025,-7.99361e-015
0.87,3.55773,3.47371,3.47371,-7.99361e-015
0.8715,3.55773,3.47371,3.47371,-7.99361e-015
0.8715,3.56276,3.47716,3.47716,-7.54952e-015
0.873,3.56276,3.47716,3.47716,-7.54952e-015
0.873,3.56738,3.48059,3.48059,-7.54952e-015
0.8745,3.56738,3.48059,3.48059,-7.54952e-015
0.8745,3.57155,3.48401,3.48401,-7.54952e-015
0.876,3.57155,3.48401,3.48401,-7.54952e-015
0.876,3.57526,3.48742,3.48742,-7.10543e-015
0.8775,3.57526,3.48742,3.48742,-7.10543e-015
0.8775,3.57847,3.49082,3.49082,-7.54952e-015
0.879,3.57847,3.49082,3.49082,-7.54952e-015
0.879,3.58118,3.4942,3.4942,-7.54952e-015
0.8805,3.58118,3.4942,3.4942,-7.54952e-015
0.8805,3.58335,3.49757,3.49757,-7.54952e-015
0.882,3.58335,3.49757,3.49757,-7.54952e-015
0.882,3.58497,3.50093,3.50093,-7.54952e-015
0.8835,3.58497,3.50093,3.50093,-7.54952e-015
0.8835,3.58602,3.50427,3.50427,-7.54952e-015
0.885,3.58602,3.50427,3.50427,-7.54952e-015
0.885,3.58648,3.50761,3.50761,-7.54952e-015
0.8865,3.58648,3.50761,3.50761,-7.54952e-015
0.8865,3.58633,3.51092,3.51092,-7.54952e-015
0.888,3.58633,3.51092,3.51092,-7.54952e-015
0.888,3.58557,3.51423,3.51423,-7.54952e-015
0.8895,3.58557,3.51423,3.51423,-7.54952e-015
0.8895,3.58417,3.51753,3.51753,-7.54952e-015
0.891,3.58417,3.51753,3.51753,-7.54952e-015
0.891,3.58213,3.52081,3.52081,-7.54952e-015
0.8925,3.58213,3.52081,3.52081,-7.54952e-015
0.8925,3.57944,3.52408,3.52408,-7.54952e-015
0.894,3.57944,3.52408,3.52408,-7.54952e-015
0.894,3.57608,3.52733,3.52733,-7.10543e-015
0.8955,3.57608,3.52733,3.52733,-7.10543e-015
0.8955,3.57206,3.53058,3.53058,-7.10543e-015
0.897,3.57206,3.53058,3.53058,-7.10543e-015
0.897,3.56736,3.53381,3.53381,-7.54952e-015
0.8985,3.56736,3.53381,3.53381,-7.54952e-015
0.8985,3.56198,3.53702,3.53702,-7.54952e-015
0.9,3.56198,3.53702,3.53702,-7.54952e-015
0.9,3.56198,3.53702,3.53702,-7.54952e-015
0.9,3.56198,3.53702,3.53702,-7.54952e-015
0.9,3.55592,3.53273,3.53273,0.015
0.9015,3.55592,3.53273,3.53273,0.015
0.9015,3.54918,3.52842,3.52842,0.03
0.903,3.54918,3.52842,3.52842,0.03
0.903,3.54177,3.5241,3.5241,0.045
0.9045,3.54177,3.5241,3.5241,0.045
0.9045,3.53367,3.51977,3.51977,0.06
0.906,3.53367,3.51977,3.51977,0.06
0.906,3.5249,3.51542,3.51542,0.075
0.906633,3.5249,3.51542,3.51542,0.075
0.9075,3.5249,3.51542,3.51542,0.075
0.9075,3.51546,3.51106,3.51106,0.09
0.909,3.51546,3.51106,3.51106,0.09
0.909,3.50625,3.50625,3.50625,0.105
0.9105,3.50625,3.50625,3.50625,0.105
0.9105,3.49973,3.49973,3.49973,0.12
0.912,3.49973,3.49973,3.49973,0.12
0.912,3.493,3.493,3.493,0.135
0.9135,3.493,3.493,3.493,0.135
0.9135,3.48606,3.48606,3.48606,0.15
0.915,3.48606,3.48606,3.48606,0.15
0.915,3.4789,3.4789,3.4789,0.165
0.9165,3.4789,3.4789,3.4789,0.165
0.9165,3.47153,3.47153,3.47153,0.18
0.918,3.47153,3.47153,3.47153,0.18
0.918,3.46396,3.46396,3.46396,0.195
0.9195,3.46396,3.46396,3.46396,0.195
0.9195,3.45618,3.45618,3.45618,0.21
0.921,3.45618,3.45618,3.45618,0.21
0.921,3.44821,3.44821,3.44821,0.225
0.9225,3.44821,3.44821,3.44821,0.225
0.9225,3.44006,3.44006,3.44006,0.24
0.924,3.44006,3.44006,3.44006,0.24
0.924,3.43173,3.43173,3.43173,0.255
0.9255,3.43173,3.43173,3.43173,0.255
0.9255,3.42322,3.42322,3.42322,0.27
0.927,3.42322,3.42322,3.42322,0.27
0.927,3.41455,3.41455,3.41455,0.285
0.9285,3.41455,3.41455,3.41455,0.285
0.9285,3.40573,3.40573,3.40573,0.3
0.93,3.40573,3.40573,3.40573,0.3
0.93,3.39675,3.39675,3.39675,0.315
0.9315,3.39675,3.39675,3.39675,0.315
0.9315,3.38764,3.38764,3.38764,0.33
0.933,3.38764,3.38764,3.38764,0.33
0.933,3.3784,3.3784,3.3784,0.345
0.9345,3.3784,3.3784,3.3784,0.345
0.9345,3.36904,3.36904,3.36904,0.36
0.936,3.36904,3.36904,3.36904,0.36
0.936,3.35957,3.35957,3.35957,0.375
0.9375,3.35957,3.35957,3.35957,0.375
0.9375,3.34999,3.34999,3.34999,0.39
0.939,3.34999,3.34999,3.34999,0.39
0.939,3.34033,3.34033,3.34033,0.405
0.9405,3.34033,3.34033,3.34033,0.405
0.9405,3.33059,3.33059,3.33059,0.42
0.942,3.33059,3.33059,3.33059,0.42
0.942,3.32078,3.32078,3.32078,0.435
0.9435,3.32078,3.32078,3.32078,0.435
0.9435,3.31091,3.31091,3.31091,0.45
0.945,3.31091,3.31091,3.31091,0.45
0.945,3.30099,3.30099,3.30099,0.465
0.9465,3.30099,3.30099,3.30099,0.465
0.9465,3.29104,3.29104,3.29104,0.48
0.948,3.29104,3.29104,3.29104,0.48
0.948,3.28106,3.28106,3.28106,0.495
0.9495,3.28106,3.28106,3.28106,0.495
0.9495,3.27106,3.27106,3.27106,0.51
0.951,3.27106,3.27106,3.27106,0.51
0.951,3.26106,3.26106,3.26106,0.525
0.9525,3.26106,3.26106,3.26106,0.525
0.9525,3.25107,3.25107,3.25107,0.54
0.954,3.25107,3.25107,3.25107,0.54
0.954,3.2411,3.2411,3.2411,0.555
0.9555,3.2411,3.2411,3.2411,0.555
0.9555,3.23115,3.23115,3.23115,0.57
0.957,3.23115,3.23115,3.23115,0.57
0.957,3.22125,3.22125,3.22125,0.585
0.9585,3.22125,3.22125,3.22125,0.585
0.9585,3.2114,3.2114,3.2114,0.6
0.96,3.2114,3.2114,3.2114,0.6
0.96,3.20161,3.20161,3.20161,0.615
0.9615,3.20161,3.20161,3.20161,0.615
0.9615,3.19189,3.19189,3.19189,0.63
0.963,3.19189,3.19189,3.19189,0.63
0.963,3.18225,3.18225,3.18225,0.645
0.9645,3.18225,3.18225,3.18225,0.645
0.9645,3.17271,3.17271,3.17271,0.66
0.966,3.17271,3.17271,3.17271,0.66
0.966,3.16327,3.16327,3.16327,0.675
0.9675,3.16327,3.16327,3.16327,0.675
0.9675,3.15395,3.15395,3.15395,0.69
0.969,3.15395,3.15395,3.15395,0.69
0.969,3.14475,3.14475,3.14475,0.705
0.9705,3.14475,3.14475,3.14475,0.705
0.9705,3.13568,3.13568,3.13568,0.72
0.972,3.13568,3.13568,3.13568,0.72
0.972,3.12675,3.12675,3.12675,0.735
0.9735,3.12675,3.12675,3.12675,0.735
0.9735,3.11798,3.11798,3.11798,0.75
0.975,3.11798,3.11798,3.11798,0.75
0.975,3.10936,3.10936,3.10936,0.765
0.9765,3.10936,3.10936,3.10936,0.765
0.9765,3.10091,3.10091,3.10091,0.78
0.978,3.10091,3.10091,3.10091,0.78
0.978,3.09263,3.09263,3.09263,0.795
0.9795,3.09263,3.09263,3.09263,0.795
0.9795,3.08453,3.08453,3.08453,0.81
0.981,3.08453,3.08453,3.08453,0.81
0.981,3.07662,3.07662,3.07662,0.825
0.9825,3.07662,3.07662,3.07662,0.825
0.9825,3.06891,3.06891,3.06891,0.84
0.984,3.06891,3.06891,3.06891,0.84
0.984,3.0614,3.0614,3.0614,0.855
0.9855,3.0614,3.0614,3.0614,0.855
0.9855,3.05409,3.05409,3.05409,0.87
0.987,3.05409,3.05409,3.05409,0.87
0.987,3.04699,3.04699,3.04699,0.885
0.9885,3.04699,3.04699,3.04699,0.885
0.9885,3.04011,3.04011,3.04011,0.9
0.99,3.04011,3.04011,3.04011,0.9
0.99,3.03345,3.03345,3.03345,0.915
0.9915,3.03345,3.03345,3.03345,0.915
0.9915,3.02702,3.02702,3.02702,0.93
0.993,3.02702,3.02702,3.02702,0.93
0.993,3.02081,3.02081,3.02081,0.945
0.9945,3.02081,3.02081,3.02081,0.945
0.9945,3.01483,3.01483,3.01483,0.96
0.996,3.01483,3.01483,3.01483,0.96
0.996,3.00909,3.00909,3.00909,0.975
0.9975,3.00909,3.00909,3.00909,0.975
0.9975,3.00358,3.00358,3.00358,0.99
0.999,3.00358,3.00358,3.00358,0.99
0.999,2.9983,2.9983,2.9983,1.005
1.00033,2.9983,2.9983,2.9983,1.005
1.0005,2.9983,2.9983,2.9983,1.005
1.0005,2.99332,2.99324,2.99324,1.02
1.002,2.99332,2.99324,2.99324,1.02
1.002,2.98929,2.98805,2.98805,1.035
1.0035,2.98929,2.98805,2.98805,1.035
1.0035,2.98598,2.98285,2.98285,1.05
1.005,2.98598,2.98285,2.98285,1.05
1.005,2.98341,2.97763,2.97763,1.065
1.0065,2.98341,2.97763,2.97763,1.065
1.0065,2.98155,2.9724,2.9724,1.08
1.008,2.98155,2.9724,2.9724,1.08
1.008,2.98042,2.96716,2.96716,1.095
1.0095,2.98042,2.96716,2.96716,1.095
1.0095,2.98,2.96191,2.96191,1.11
1.011,2.98,2.96191,2.96191,1.11
1.011,2.98029,2.95664,2.95664,1.125
1.0125,2.98029,2.95664,2.95664,1.125
1.0125,2.98126,2.95136,2.95136,1.14
1.014,2.98126,2.95136,2.95136,1.14
1.014,2.98292,2.94606,2.94606,1.155
1.0155,2.98292,2.94606,2.94606,1.155
1.0155,2.98524,2.94075,2.94075,1.17
1.017,2.98524,2.94075,2.94075,1.17
1.017,2.98822,2.93543,2.93543,1.185
1.0185,2.98822,2.93543,2.93543,1.185
1.0185,2.99183,2.93009,2.93009,1.2
1.02,2.99183,2.93009,2.93009,1.2
1.02,2.99605,2.92474,2.92474,1.215
1.0215,2.99605,2.92474,2.92474,1.215
1.0215,3.00088,2.91938,2.91938,1.23
1.023,3.00088,2.91938,2.91938,1.23
1.023,3.00628,2.914,2.914,1.245
1.0245,3.00628,2.914,2.914,1.245
1.0245,3.01224,2.90861,2.90861,1.26
1.026,3.01224,2.90861,2.90861,1.26
1.026,3.01874,2.90321,2.90321,1.275
1.0275,3.01874,2.90321,2.90321,1.275
1.0275,3.02574,2.89779,2.89779,1.29
1.029,3.02574,2.89779,2.89779,1.29
1.029,3.03324,2.89236,2.89236,1.305
1.0305,3.03324,2.89236,2.89236,1.305
1.0305,3.04119,2.88691,2.88691,1.32
1.032,3.04119,2.88691,2.88691,1.32
1.032,3.04958,2.88145,2.88145,1.335
1.0335,3.04958,2.88145,2.88145,1.335
1.0335,3.05837,2.87598,2.87598,1.35
1.035,3.05837,2.87598,2.87598,1.35
1.035,3.06755,2.8705,2.8705,1.365
1.0365,3.06755,2.8705,2.8705,1.365
1.0365,3.07707,2.865,2.865,1.38
1.038,3.07707,2.865,2.865,1.38
1.038,3.0869,2.85948,2.85948,1.395
1.0395,3.0869,2.85948,2.85948,1.395
1.0395,3.09703,2.85396,2.85396,1.41
1.041,3.09703,2.85396,2.85396,1.41
1.041,3.10741,2.84842,2.84842,1.425
1.0425,3.10741,2.84842,2.84842,1.425
1.0425,3.11801,2.84286,2.84286,1.44
1.044,3.11801,2.84286,2.84286,1.44
1.044,3.12881,2.8373,2.8373,1.455
1.0455,3.12881,2.8373,2.8373,1.455
1.0455,3.13977,2.83172,2.83172,1.47
1.047,3.13977,2.83172,2.83172,1.47
1.047,3.15086,2.82612,2.82612,1.485
1.0485,3.15086,2.82612,2.82612,1.485
1.0485,3.16203,2.82051,2.82051,1.5
1.05,3.16203,2.82051,2.82051,1.5
1.05,3.17327,2.81489,2.81489,1.515
1.0515,3.17327,2.81489,2.81489,1.515
1.0515,3.18454,2.80925,2.80925,1.53
1.053,3.18454,2.80925,2.80925,1.53
1.053,3.1958,2.8036,2.8036,1.545
1.0545,3.1958,2.8036,2.8036,1.545
1.0545,3.20702,2.79794,2.79794,1.56
1.056,3.20702,2.79794,2.79794,1.56
1.056,3.21817,2.79226,2.79226,1.575
1.0575,3.21817,2.79226,2.79226,1.575
1.0575,3.22922,2.78657,2.78657,1.59
1.059,3.22922,2.78657,2.78657,1.59
1.059,3.24013,2.78087,2.78087,1.605
1.0605,3.24013,2.78087,2.78087,1.605
1.0605,3.25087,2.77515,2.77515,1.62
1.062,3.25087,2.77515,2.77515,1.62
1.062,3.2614,2.76942,2.76942,1.635
1.0635,3.2614,2.76942,2.76942,1.635
1.0635,3.27171,2.76367,2.76367,1.65
1.065,3.27171,2.76367,2.76367,1.65
1.065,3.28175,2.75791,2.75791,1.665
1.0665,3.28175,2.75791,2.75791,1.665
1.0665,3.29149,2.75214,2.75214,1.68
1.068,3.29149,2.75214,2.75214,1.68
1.068,3.30092,2.74635,2.74635,1.695
1.0695,3.30092,2.74635,2.74635,1.695
1.0695,3.30999,2.74055,2.74055,1.71
1.071,3.30999,2.74055,2.74055,1.71
1.071,3.31868,2.73474,2.73474,1.725
1.0725,3.31868,2.73474,2.73474,1.725
1.0725,3.32697,2.72891,2.72891,1.74
1.074,3.32697,2.72891,2.72891,1.74
1.074,3.33483,2.72307,2.72307,1.755
1.0755,3.33483,2.72307,2.72307,1.755
1.0755,3.34223,2.71721,2.71721,1.77
1.077,3.34223,2.71721,2.71721,1.77
1.077,3.34915,2.71134,2.71134,1.785
1.0785,3.34915,2.71134,2.71134,1.785
1.0785,3.35556,2.70546,2.70546,1.8
1.08,3.35556,2.70546,2.70546,1.8
1.08,3.36146,2.69956,2.69956,1.815
1.0815,3.36146,2.69956,2.69956,1.815
1.0815,3.36681,2.69365,2.69365,1.83
1.083,3.36681,2.69365,2.69365,1.83
1.083,3.37159,2.68773,2.68773,1.845
1.0845,3.37159,2.68773,2.68773,1.845
1.0845,3.3758,2.68179,2.68179,1.86
1.086,3.3758,2.68179,2.68179,1.86
1.086,3.37941,2.67584,2.67584,1.875
1.0875,3.37941,2.67584,2.67584,1.875
1.0875,3.38241,2.66987,2.66987,1.89
1.089,3.38241,2.66987,2.66987,1.89
