"Time","onOffController.reference","temperatureSensor.T"
8.449999999999999E+00,5.000000000000000E+01,5.049477531364200E+01
8.460000000000001E+00,5.000000000000000E+01,5.046429578175300E+01
8.470000000000001E+00,5.000000000000000E+01,5.043384671416200E+01
8.480000000000000E+00,5.000000000000000E+01,5.040342808041900E+01
8.490000000000000E+00,5.000000000000000E+01,5.037303985010500E+01
8.500000000000000E+00,5.000000000000000E+01,5.034268199283200E+01
8.510000000000000E+00,5.000000000000000E+01,5.031235447824200E+01
8.520000000000000E+00,5.000000000000000E+01,5.028205727600900E+01
8.529999999999999E+00,5.000000000000000E+01,5.025179035583300E+01
8.539999999999999E+00,5.000000000000000E+01,5.022155368745000E+01
8.550000000000001E+00,5.000000000000000E+01,5.019134724062100E+01
8.560000000000000E+00,5.000000000000000E+01,5.016117098514100E+01
8.570000000000000E+00,5.000000000000000E+01,5.013102489083300E+01
8.580000000000000E+00,5.000000000000000E+01,5.010090892755100E+01
8.590000000000000E+00,5.000000000000000E+01,5.007082306518000E+01
8.600000000000000E+00,5.000000000000000E+01,5.004076727363300E+01
8.609999999999999E+00,5.000000000000000E+01,5.001074152285400E+01
8.619999999999999E+00,5.000000000000000E+01,4.998074578281800E+01
8.630000000000001E+00,5.000000000000000E+01,4.995078002353000E+01
8.640000000000001E+00,5.000000000000000E+01,4.992084421502200E+01
8.650000000000000E+00,5.000000000000000E+01,4.989093832736000E+01
8.660000000000000E+00,5.000000000000000E+01,4.986106233063800E+01
8.670000000000000E+00,5.000000000000000E+01,4.983121619497900E+01
8.680000000000000E+00,5.000000000000000E+01,4.980139989053800E+01
8.690000000000000E+00,5.000000000000000E+01,4.977161338749700E+01
8.699999999999999E+00,5.000000000000000E+01,4.974185665607200E+01
8.710000000000001E+00,5.000000000000000E+01,4.971212966650400E+01
8.720000000000001E+00,5.000000000000000E+01,4.968243238906700E+01
8.730000000000000E+00,5.000000000000000E+01,4.965276479406400E+01
8.740000000000000E+00,5.000000000000000E+01,4.962312685182700E+01
8.750000000000000E+00,5.000000000000000E+01,4.959351853271800E+01
8.760000000000000E+00,5.000000000000000E+01,4.956393980712800E+01
8.770000000000000E+00,5.000000000000000E+01,4.953439064548000E+01
8.779999999999999E+00,5.000000000000000E+01,4.950487101822400E+01
8.789999999999999E+00,5.000000000000000E+01,4.947538089584000E+01
8.800000000000001E+00,5.000000000000000E+01,4.944592024883800E+01
8.810000000000000E+00,5.000000000000000E+01,4.941648904775700E+01
8.820000000000000E+00,5.000000000000000E+01,4.938708726316700E+01
8.830000000000000E+00,5.000000000000000E+01,4.935771486566500E+01
8.840000000000000E+00,5.000000000000000E+01,4.932837182587900E+01
8.850000000000000E+00,5.000000000000000E+01,4.929905811446700E+01
8.859999999999999E+00,5.000000000000000E+01,4.926977370211300E+01
8.869999999999999E+00,5.000000000000000E+01,4.924051855953500E+01
8.880000000000001E+00,5.000000000000000E+01,4.921129265747600E+01
8.890000000000001E+00,5.000000000000000E+01,4.918209596671200E+01
8.900000000000000E+00,5.000000000000000E+01,4.915292845804400E+01
8.910000000000000E+00,5.000000000000000E+01,4.912379010230600E+01
8.920000000000000E+00,5.000000000000000E+01,4.909468087035900E+01
8.930000000000000E+00,5.000000000000000E+01,4.906560073309500E+01
8.940000000000000E+00,5.000000000000000E+01,4.903654966143200E+01
8.949999999999999E+00,5.000000000000000E+01,4.900752762632000E+01
8.960000000000001E+00,5.000000000000000E+01,4.904499522183800E+01
8.970000000000001E+00,5.000000000000000E+01,4.910568463177000E+01
8.980000000000000E+00,5.000000000000000E+01,4.916629423174000E+01
8.990000000000000E+00,5.000000000000000E+01,4.922682413485900E+01
9.000000000000000E+00,5.000000000000000E+01,4.928727445405700E+01
9.010000000000000E+00,5.000000000000000E+01,4.934764530206600E+01
9.020000000000000E+00,5.000000000000000E+01,4.940793679144400E+01
9.029999999999999E+00,5.000000000000000E+01,4.946814903456100E+01
9.039999999999999E+00,5.000000000000000E+01,4.952828214359600E+01
9.050000000000001E+00,5.000000000000000E+01,4.958833623055800E+01
9.060000000000000E+00,5.000000000000000E+01,4.964831140725300E+01
9.070000000000000E+00,5.000000000000000E+01,4.970820778532000E+01
9.080000000000000E+00,5.000000000000000E+01,4.976802547621400E+01
9.090000000000000E+00,5.000000000000000E+01,4.982776459119700E+01
9.100000000000000E+00,5.000000000000000E+01,4.988742524135700E+01
9.109999999999999E+00,5.000000000000000E+01,4.994700753759300E+01
9.119999999999999E+00,5.000000000000000E+01,5.000651159063000E+01
9.130000000000001E+00,5.000000000000000E+01,5.006593751101000E+01
9.140000000000001E+00,5.000000000000000E+01,5.012528540908300E+01
9.150000000000000E+00,5.000000000000000E+01,5.018455539504200E+01
9.160000000000000E+00,5.000000000000000E+01,5.024374757888300E+01
9.170000000000000E+00,5.000000000000000E+01,5.030286207041800E+01
9.180000000000000E+00,5.000000000000000E+01,5.036189897930000E+01
9.190000000000000E+00,5.000000000000000E+01,5.042085841498800E+01
9.199999999999999E+00,5.000000000000000E+01,5.047974048675900E+01
9.210000000000001E+00,5.000000000000000E+01,5.053854530372700E+01
9.220000000000001E+00,5.000000000000000E+01,5.059727297481400E+01
9.230000000000000E+00,5.000000000000000E+01,5.065592360877000E+01
9.240000000000000E+00,5.000000000000000E+01,5.071449731417700E+01
9.250000000000000E+00,5.000000000000000E+01,5.077299419942500E+01
9.260000000000000E+00,5.000000000000000E+01,5.083141437273700E+01
9.270000000000000E+00,5.000000000000000E+01,5.088975794215700E+01
9.279999999999999E+00,5.000000000000000E+01,5.094802501556300E+01
9.289999999999999E+00,5.000000000000000E+01,5.099668998941000E+01
9.300000000000001E+00,5.000000000000000E+01,5.096570879372100E+01
9.310000000000000E+00,5.000000000000000E+01,5.093475856374300E+01
9.320000000000000E+00,5.000000000000000E+01,5.090383926852400E+01
9.330000000000000E+00,5.000000000000000E+01,5.087295087714600E+01
9.340000000000000E+00,5.000000000000000E+01,5.084209335872100E+01
9.350000000000000E+00,5.000000000000000E+01,5.081126668239000E+01
9.359999999999999E+00,5.000000000000000E+01,5.078047081732700E+01
9.369999999999999E+00,5.000000000000000E+01,5.074970573273600E+01
9.380000000000001E+00,5.000000000000000E+01,5.071897139785200E+01
9.390000000000001E+00,5.000000000000000E+01,5.068826778194100E+01
9.400000000000000E+00,5.000000000000000E+01,5.065759485429900E+01
9.410000000000000E+00,5.000000000000000E+01,5.062695258425300E+01
9.420000000000000E+00,5.000000000000000E+01,5.059634094116100E+01
9.430000000000000E+00,5.000000000000000E+01,5.056575989441100E+01
9.440000000000000E+00,5.000000000000000E+01,5.053520941342300E+01
9.449999999999999E+00,5.000000000000000E+01,5.050468946764500E+01
9.460000000000001E+00,5.000000000000000E+01,5.047420002655800E+01
9.470000000000001E+00,5.000000000000000E+01,5.044374105967200E+01
9.480000000000000E+00,5.000000000000000E+01,5.041331253652900E+01
9.490000000000000E+00,5.000000000000000E+01,5.038291442670000E+01
9.500000000000000E+00,5.000000000000000E+01,5.035254669978600E+01
9.510000000000000E+00,5.000000000000000E+01,5.032220932542000E+01
9.520000000000000E+00,5.000000000000000E+01,5.029190227326500E+01
9.529999999999999E+00,5.000000000000000E+01,5.026162551301300E+01
9.539999999999999E+00,5.000000000000000E+01,5.023137901438800E+01
9.550000000000001E+00,5.000000000000000E+01,5.020116274714400E+01
9.560000000000000E+00,5.000000000000000E+01,5.017097668106400E+01
9.570000000000000E+00,5.000000000000000E+01,5.014082078596100E+01
9.580000000000000E+00,5.000000000000000E+01,5.011069503168100E+01
9.590000000000000E+00,5.000000000000000E+01,5.008059938809600E+01
9.600000000000000E+00,5.000000000000000E+01,5.005053382511300E+01
9.609999999999999E+00,5.000000000000000E+01,5.002049831266500E+01
9.619999999999999E+00,5.000000000000000E+01,4.999049282071600E+01
9.630000000000001E+00,5.000000000000000E+01,4.996051731926100E+01
9.640000000000001E+00,5.000000000000000E+01,4.993057177832500E+01
9.650000000000000E+00,5.000000000000000E+01,4.990065616796200E+01
9.660000000000000E+00,5.000000000000000E+01,4.987077045825600E+01
9.670000000000000E+00,5.000000000000000E+01,4.984091461932200E+01
9.680000000000000E+00,5.000000000000000E+01,4.981108862130400E+01
9.690000000000000E+00,5.000000000000000E+01,4.978129243437600E+01
9.699999999999999E+00,5.000000000000000E+01,4.975152602874100E+01
9.710000000000001E+00,5.000000000000000E+01,4.972178937463400E+01
9.720000000000001E+00,5.000000000000000E+01,4.969208244231700E+01
9.730000000000000E+00,5.000000000000000E+01,4.966240520208400E+01
9.740000000000000E+00,5.000000000000000E+01,4.963275762425800E+01
9.750000000000000E+00,5.000000000000000E+01,4.960313967919000E+01
9.760000000000000E+00,5.000000000000000E+01,4.957355133726300E+01
9.770000000000000E+00,5.000000000000000E+01,4.954399256888900E+01
9.779999999999999E+00,5.000000000000000E+01,4.951446334450900E+01
9.789999999999999E+00,5.000000000000000E+01,4.948496363459300E+01
9.800000000000001E+00,5.000000000000000E+01,4.945549340964200E+01
9.810000000000000E+00,5.000000000000000E+01,4.942605264018600E+01
9.820000000000000E+00,5.000000000000000E+01,4.939664129678300E+01
9.830000000000000E+00,5.000000000000000E+01,4.936725935002300E+01
9.840000000000000E+00,5.000000000000000E+01,4.933790677052400E+01
9.850000000000000E+00,5.000000000000000E+01,4.930858352893300E+01
9.859999999999999E+00,5.000000000000000E+01,4.927928959592600E+01
9.869999999999999E+00,5.000000000000000E+01,4.925002494221000E+01
9.880000000000001E+00,5.000000000000000E+01,4.922078953852000E+01
9.890000000000001E+00,5.000000000000000E+01,4.919158335562200E+01
9.900000000000000E+00,5.000000000000000E+01,4.916240636430700E+01
9.910000000000000E+00,5.000000000000000E+01,4.913325853540000E+01
9.920000000000000E+00,5.000000000000000E+01,4.910413983975300E+01
9.930000000000000E+00,5.000000000000000E+01,4.907505024824700E+01
9.940000000000000E+00,5.000000000000000E+01,4.904598973179300E+01
9.949999999999999E+00,5.000000000000000E+01,4.901695826132900E+01
9.960000000000001E+00,5.000000000000000E+01,4.902524237687300E+01
9.970000000000001E+00,5.000000000000000E+01,4.908595776465900E+01
9.980000000000000E+00,5.000000000000000E+01,4.914659330565800E+01
9.990000000000000E+00,5.000000000000000E+01,4.920714911304900E+01
1.000000000000000E+01,5.000000000000000E+01,4.926762529981300E+01
