"time","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uDC","Losses","uAC[3]"
5.994000E-002,-5.540893E-005,-4.531181E+002,4.531181E+002,2.609536E+002,-5.219627E+002,5.170575E+002,2.893539E+003,2.610090E+002
5.996000E-002,-5.540893E-005,-4.531181E+002,4.531181E+002,2.609536E+002,-5.219627E+002,5.170575E+002,2.893539E+003,2.610090E+002
5.998000E-002,-5.540893E-005,-4.531181E+002,4.531181E+002,2.609536E+002,-5.219627E+002,5.170575E+002,2.893539E+003,2.610090E+002
6.000000E-002,-5.540893E-005,-4.531181E+002,4.531181E+002,2.609536E+002,-5.219627E+002,5.170575E+002,2.893539E+003,2.610090E+002
6.002000E-002,3.072072E-002,-4.895594E+002,4.895287E+002,2.762769E+002,-5.218331E+002,5.168550E+002,3.107865E+003,2.455562E+002
6.004000E-002,3.072072E-002,-4.895594E+002,4.895287E+002,2.762769E+002,-5.218331E+002,5.168550E+002,3.107865E+003,2.455562E+002
6.006000E-002,3.072072E-002,-4.895594E+002,4.895287E+002,2.762769E+002,-5.218331E+002,5.168550E+002,3.107865E+003,2.455562E+002
6.008000E-002,3.072072E-002,-4.895594E+002,4.895287E+002,2.762769E+002,-5.218331E+002,5.168550E+002,3.107865E+003,2.455562E+002
6.010000E-002,3.072072E-002,-4.895594E+002,4.895287E+002,2.762769E+002,-5.218331E+002,5.168550E+002,3.107865E+003,2.455562E+002
6.012000E-002,6.146655E-002,-5.255481E+002,5.254866E+002,2.917036E+002,-5.219405E+002,5.168905E+002,3.326297E+003,2.302370E+002
6.014000E-002,6.146655E-002,-5.255481E+002,5.254866E+002,2.917036E+002,-5.219405E+002,5.168905E+002,3.326297E+003,2.302370E+002
6.016000E-002,6.146655E-002,-5.255481E+002,5.254866E+002,2.917036E+002,-5.219405E+002,5.168905E+002,3.326297E+003,2.302370E+002
6.018000E-002,6.146655E-002,-5.255481E+002,5.254866E+002,2.917036E+002,-5.219405E+002,5.168905E+002,3.326297E+003,2.302370E+002
6.020000E-002,6.146655E-002,-5.255481E+002,5.254866E+002,2.917036E+002,-5.219405E+002,5.168905E+002,3.326297E+003,2.302370E+002
6.022000E-002,9.215170E-002,-5.604201E+002,5.603279E+002,3.072177E+002,-5.222835E+002,5.171638E+002,3.544489E+003,2.150659E+002
6.024000E-002,9.215170E-002,-5.604201E+002,5.603279E+002,3.072177E+002,-5.222835E+002,5.171638E+002,3.544489E+003,2.150659E+002
6.026000E-002,9.215170E-002,-5.604201E+002,5.603279E+002,3.072177E+002,-5.222835E+002,5.171638E+002,3.544489E+003,2.150659E+002
6.028000E-002,9.215170E-002,-5.604201E+002,5.603279E+002,3.072177E+002,-5.222835E+002,5.171638E+002,3.544489E+003,2.150659E+002
6.030000E-002,9.215170E-002,-5.604201E+002,5.603279E+002,3.072177E+002,-5.222835E+002,5.171638E+002,3.544489E+003,2.150659E+002
6.032000E-002,1.227459E-001,-5.935283E+002,5.934055E+002,3.227972E+002,-5.228484E+002,5.176625E+002,3.757808E+003,2.000512E+002
6.034000E-002,1.227459E-001,-5.935283E+002,5.934055E+002,3.227972E+002,-5.228484E+002,5.176625E+002,3.757808E+003,2.000512E+002
6.036000E-002,1.227459E-001,-5.935283E+002,5.934055E+002,3.227972E+002,-5.228484E+002,5.176625E+002,3.757808E+003,2.000512E+002
6.038000E-002,1.227459E-001,-5.935283E+002,5.934055E+002,3.227972E+002,-5.228484E+002,5.176625E+002,3.757808E+003,2.000512E+002
6.040000E-002,1.227459E-001,-5.935283E+002,5.934055E+002,3.227972E+002,-5.228484E+002,5.176625E+002,3.757808E+003,2.000512E+002
6.042000E-002,1.532190E-001,-6.242252E+002,6.240720E+002,3.384204E+002,-5.236217E+002,5.183745E+002,3.961303E+003,1.852013E+002
6.044000E-002,1.532190E-001,-6.242252E+002,6.240720E+002,3.384204E+002,-5.236217E+002,5.183745E+002,3.961303E+003,1.852013E+002
6.046000E-002,1.532190E-001,-6.242252E+002,6.240720E+002,3.384204E+002,-5.236217E+002,5.183745E+002,3.961303E+003,1.852013E+002
6.048000E-002,1.532190E-001,-6.242252E+002,6.240720E+002,3.384204E+002,-5.236217E+002,5.183745E+002,3.961303E+003,1.852013E+002
6.050000E-002,1.532190E-001,-6.242252E+002,6.240720E+002,3.384204E+002,-5.236217E+002,5.183745E+002,3.961303E+003,1.852013E+002
6.052000E-002,1.835409E-001,-6.518809E+002,6.516973E+002,3.540637E+002,-5.245865E+002,5.192839E+002,4.149868E+003,1.705227E+002
6.054000E-002,1.835409E-001,-6.518809E+002,6.516973E+002,3.540637E+002,-5.245865E+002,5.192839E+002,4.149868E+003,1.705227E+002
6.056000E-002,1.835409E-001,-6.518809E+002,6.516973E+002,3.540637E+002,-5.245865E+002,5.192839E+002,4.149868E+003,1.705227E+002
6.058000E-002,1.835409E-001,-6.518809E+002,6.516973E+002,3.540637E+002,-5.245865E+002,5.192839E+002,4.149868E+003,1.705227E+002
6.060000E-002,1.835409E-001,-6.518809E+002,6.516973E+002,3.540637E+002,-5.245865E+002,5.192839E+002,4.149868E+003,1.705227E+002
6.062000E-002,2.136816E-001,-6.758980E+002,6.756843E+002,3.696991E+002,-5.257164E+002,5.203659E+002,4.318408E+003,1.560173E+002
6.064000E-002,2.136816E-001,-6.758980E+002,6.756843E+002,3.696991E+002,-5.257164E+002,5.203659E+002,4.318408E+003,1.560173E+002
6.066000E-002,2.136816E-001,-6.758980E+002,6.756843E+002,3.696991E+002,-5.257164E+002,5.203659E+002,4.318408E+003,1.560173E+002
6.068000E-002,2.136816E-001,-6.758980E+002,6.756843E+002,3.696991E+002,-5.257164E+002,5.203659E+002,4.318408E+003,1.560173E+002
6.070000E-002,2.136816E-001,-6.758980E+002,6.756843E+002,3.696991E+002,-5.257164E+002,5.203659E+002,4.318408E+003,1.560173E+002
6.072000E-002,2.436114E-001,-6.956725E+002,6.954289E+002,3.852990E+002,-5.269864E+002,5.215963E+002,4.461694E+003,1.416874E+002
6.074000E-002,2.436114E-001,-6.956725E+002,6.954289E+002,3.852990E+002,-5.269864E+002,5.215963E+002,4.461694E+003,1.416874E+002
6.076000E-002,2.436114E-001,-6.956725E+002,6.954289E+002,3.852990E+002,-5.269864E+002,5.215963E+002,4.461694E+003,1.416874E+002
6.078000E-002,2.436114E-001,-6.956725E+002,6.954289E+002,3.852990E+002,-5.269864E+002,5.215963E+002,4.461694E+003,1.416874E+002
6.080000E-002,2.436114E-001,-6.956725E+002,6.954289E+002,3.852990E+002,-5.269864E+002,5.215963E+002,4.461694E+003,1.416874E+002
6.082000E-002,2.733009E-001,-7.106731E+002,7.103998E+002,4.008326E+002,-5.283641E+002,5.229440E+002,4.574977E+003,1.275314E+002
6.084000E-002,2.733009E-001,-7.106731E+002,7.103998E+002,4.008326E+002,-5.283641E+002,5.229440E+002,4.574977E+003,1.275314E+002
6.086000E-002,2.733009E-001,-7.106731E+002,7.103998E+002,4.008326E+002,-5.283641E+002,5.229440E+002,4.574977E+003,1.275314E+002
6.088000E-002,2.733009E-001,-7.106731E+002,7.103998E+002,4.008326E+002,-5.283641E+002,5.229440E+002,4.574977E+003,1.275314E+002
6.090000E-002,2.733009E-001,-7.106731E+002,7.103998E+002,4.008326E+002,-5.283641E+002,5.229440E+002,4.574977E+003,1.275314E+002
6.092000E-002,3.027206E-001,-7.203496E+002,7.200468E+002,4.162674E+002,-5.298140E+002,5.243746E+002,4.653496E+003,1.135465E+002
6.094000E-002,3.027206E-001,-7.203496E+002,7.200468E+002,4.162674E+002,-5.298140E+002,5.243746E+002,4.653496E+003,1.135465E+002
6.096000E-002,3.027206E-001,-7.203496E+002,7.200468E+002,4.162674E+002,-5.298140E+002,5.243746E+002,4.653496E+003,1.135465E+002
6.098000E-002,3.027206E-001,-7.203496E+002,7.200468E+002,4.162674E+002,-5.298140E+002,5.243746E+002,4.653496E+003,1.135465E+002
6.100000E-002,3.027206E-001,-7.203496E+002,7.200468E+002,4.162674E+002,-5.298140E+002,5.243746E+002,4.653496E+003,1.135465E+002
6.102000E-002,3.318416E-001,-7.242309E+002,7.238991E+002,4.315704E+002,-5.312988E+002,5.258517E+002,4.693256E+003,9.972844E+001
6.104000E-002,3.318416E-001,-7.242309E+002,7.238991E+002,4.315704E+002,-5.312988E+002,5.258517E+002,4.693256E+003,9.972844E+001
6.106000E-002,3.318416E-001,-7.242309E+002,7.238991E+002,4.315704E+002,-5.312988E+002,5.258517E+002,4.693256E+003,9.972844E+001
6.108000E-002,3.318416E-001,-7.242309E+002,7.238991E+002,4.315704E+002,-5.312988E+002,5.258517E+002,4.693256E+003,9.972844E+001
6.110000E-002,3.318416E-001,-7.242309E+002,7.238991E+002,4.315704E+002,-5.312988E+002,5.258517E+002,4.693256E+003,9.972844E+001
6.112000E-002,3.606351E-001,-7.218549E+002,7.214943E+002,4.467059E+002,-5.327763E+002,5.273340E+002,4.690660E+003,8.607042E+001
6.114000E-002,3.606351E-001,-7.218549E+002,7.214943E+002,4.467059E+002,-5.327763E+002,5.273340E+002,4.690660E+003,8.607042E+001
6.116000E-002,3.606351E-001,-7.218549E+002,7.214943E+002,4.467059E+002,-5.327763E+002,5.273340E+002,4.690660E+003,8.607042E+001
6.118000E-002,3.606351E-001,-7.218549E+002,7.214943E+002,4.467059E+002,-5.327763E+002,5.273340E+002,4.690660E+003,8.607042E+001
6.120000E-002,3.606351E-001,-7.218549E+002,7.214943E+002,4.467059E+002,-5.327763E+002,5.273340E+002,4.690660E+003,8.607042E+001
6.122000E-002,3.890727E-001,-7.128093E+002,7.124202E+002,4.616377E+002,-5.342023E+002,5.287781E+002,4.642911E+003,7.256463E+001
6.124000E-002,3.890727E-001,-7.128093E+002,7.124202E+002,4.616377E+002,-5.342023E+002,5.287781E+002,4.642911E+003,7.256463E+001
6.126000E-002,3.890727E-001,-7.128093E+002,7.124202E+002,4.616377E+002,-5.342023E+002,5.287781E+002,4.642911E+003,7.256463E+001
6.128000E-002,3.890727E-001,-7.128093E+002,7.124202E+002,4.616377E+002,-5.342023E+002,5.287781E+002,4.642911E+003,7.256463E+001
6.130000E-002,3.890727E-001,-7.128093E+002,7.124202E+002,4.616377E+002,-5.342023E+002,5.287781E+002,4.642911E+003,7.256463E+001
6.132000E-002,4.171263E-001,-6.967349E+002,6.963178E+002,4.763289E+002,-5.355311E+002,5.301391E+002,4.548133E+003,5.920219E+001
6.134000E-002,4.171263E-001,-6.967349E+002,6.963178E+002,4.763289E+002,-5.355311E+002,5.301391E+002,4.548133E+003,5.920219E+001
6.136000E-002,4.171263E-001,-6.967349E+002,6.963178E+002,4.763289E+002,-5.355311E+002,5.301391E+002,4.548133E+003,5.920219E+001
6.138000E-002,4.171263E-001,-6.967349E+002,6.963178E+002,4.763289E+002,-5.355311E+002,5.301391E+002,4.548133E+003,5.920219E+001
6.140000E-002,4.171263E-001,-6.967349E+002,6.963178E+002,4.763289E+002,-5.355311E+002,5.301391E+002,4.548133E+003,5.920219E+001
6.142000E-002,4.447682E-001,-6.732968E+002,6.728521E+002,4.907407E+002,-5.367127E+002,5.313676E+002,4.405263E+003,4.597201E+001
6.144000E-002,4.447682E-001,-6.732968E+002,6.728521E+002,4.907407E+002,-5.367127E+002,5.313676E+002,4.405263E+003,4.597201E+001
6.146000E-002,4.447682E-001,-6.732968E+002,6.728521E+002,4.907407E+002,-5.367127E+002,5.313676E+002,4.405263E+003,4.597201E+001
6.148000E-002,4.447682E-001,-6.732968E+002,6.728521E+002,4.907407E+002,-5.367127E+002,5.313676E+002,4.405263E+003,4.597201E+001
6.150000E-002,4.447682E-001,-6.732968E+002,6.728521E+002,4.907407E+002,-5.367127E+002,5.313676E+002,4.405263E+003,4.597201E+001
6.152000E-002,4.719713E-001,-6.422350E+002,6.417631E+002,5.048350E+002,-5.376982E+002,5.324153E+002,4.214489E+003,3.286322E+001
6.154000E-002,4.719713E-001,-6.422350E+002,6.417631E+002,5.048350E+002,-5.376982E+002,5.324153E+002,4.214489E+003,3.286322E+001
6.156000E-002,4.719713E-001,-6.422350E+002,6.417631E+002,5.048350E+002,-5.376982E+002,5.324153E+002,4.214489E+003,3.286322E+001
6.158000E-002,4.719713E-001,-6.422350E+002,6.417631E+002,5.048350E+002,-5.376982E+002,5.324153E+002,4.214489E+003,3.286322E+001
6.160000E-002,4.719713E-001,-6.422350E+002,6.417631E+002,5.048350E+002,-5.376982E+002,5.324153E+002,4.214489E+003,3.286322E+001
6.162000E-002,4.987085E-001,-6.033099E+002,6.028112E+002,5.185714E+002,-5.384338E+002,5.332288E+002,3.976921E+003,1.986240E+001
6.164000E-002,4.987085E-001,-6.033099E+002,6.028112E+002,5.185714E+002,-5.384338E+002,5.332288E+002,3.976921E+003,1.986240E+001
6.166000E-002,4.987085E-001,-6.033099E+002,6.028112E+002,5.185714E+002,-5.384338E+002,5.332288E+002,3.976921E+003,1.986240E+001
6.168000E-002,4.987085E-001,-6.033099E+002,6.028112E+002,5.185714E+002,-5.384338E+002,5.332288E+002,3.976921E+003,1.986240E+001
6.170000E-002,4.987085E-001,-6.033099E+002,6.028112E+002,5.185714E+002,-5.384338E+002,5.332288E+002,3.976921E+003,1.986240E+001
6.172000E-002,5.249536E-001,-5.563598E+002,5.558348E+002,5.319111E+002,-5.388681E+002,5.337569E+002,3.695036E+003,6.956952E+000
6.174000E-002,5.249536E-001,-5.563598E+002,5.558348E+002,5.319111E+002,-5.388681E+002,5.337569E+002,3.695036E+003,6.956952E+000
6.176000E-002,5.249536E-001,-5.563598E+002,5.558348E+002,5.319111E+002,-5.388681E+002,5.337569E+002,3.695036E+003,6.956952E+000
6.178000E-002,5.249536E-001,-5.563598E+002,5.558348E+002,5.319111E+002,-5.388681E+002,5.337569E+002,3.695036E+003,6.956952E+000
6.180000E-002,5.249536E-001,-5.563598E+002,5.558348E+002,5.319111E+002,-5.388681E+002,5.337569E+002,3.695036E+003,6.956952E+000
6.182000E-002,2.595255E+000,-5.021145E+002,4.995192E+002,5.384412E+002,-5.389381E+002,5.339375E+002,3.368569E+003,4.969234E-001
6.184000E-002,2.595255E+000,-5.021145E+002,4.995192E+002,5.384412E+002,-5.389381E+002,5.339375E+002,3.368569E+003,4.969234E-001
6.186000E-002,2.595255E+000,-5.021145E+002,4.995192E+002,5.384412E+002,-5.389381E+002,5.339375E+002,3.368569E+003,4.969234E-001
6.188000E-002,2.595255E+000,-5.021145E+002,4.995192E+002,5.384412E+002,-5.389381E+002,5.339375E+002,3.368569E+003,4.969234E-001
6.190000E-002,2.595255E+000,-5.021145E+002,4.995192E+002,5.384412E+002,-5.389381E+002,5.339375E+002,3.368569E+003,4.969234E-001
6.192000E-002,1.675823E+001,-4.458327E+002,4.290745E+002,5.382146E+002,-5.386269E+002,5.337531E+002,3.024358E+003,4.123158E-001
6.194000E-002,1.675823E+001,-4.458327E+002,4.290745E+002,5.382146E+002,-5.386269E+002,5.337531E+002,3.024358E+003,4.123158E-001
6.196000E-002,1.675823E+001,-4.458327E+002,4.290745E+002,5.382146E+002,-5.386269E+002,5.337531E+002,3.024358E+003,4.123158E-001
6.198000E-002,1.675823E+001,-4.458327E+002,4.290745E+002,5.382146E+002,-5.386269E+002,5.337531E+002,3.024358E+003,4.123158E-001
6.200000E-002,1.675823E+001,-4.458327E+002,4.290745E+002,5.382146E+002,-5.386269E+002,5.337531E+002,3.024358E+003,4.123158E-001
6.202000E-002,4.489179E+001,-3.882617E+002,3.433699E+002,5.376207E+002,-5.379192E+002,5.331886E+002,2.679777E+003,2.984778E-001
6.204000E-002,4.489179E+001,-3.882617E+002,3.433699E+002,5.376207E+002,-5.379192E+002,5.331886E+002,2.679777E+003,2.984778E-001
6.206000E-002,4.489179E+001,-3.882617E+002,3.433699E+002,5.376207E+002,-5.379192E+002,5.331886E+002,2.679777E+003,2.984778E-001
6.208000E-002,4.489179E+001,-3.882617E+002,3.433699E+002,5.376207E+002,-5.379192E+002,5.331886E+002,2.679777E+003,2.984778E-001
6.210000E-002,4.489179E+001,-3.882617E+002,3.433699E+002,5.376207E+002,-5.379192E+002,5.331886E+002,2.679777E+003,2.984778E-001
6.212000E-002,8.689019E+001,-3.293071E+002,2.424169E+002,5.366504E+002,-5.368060E+002,5.322353E+002,2.345001E+003,1.555266E-001
6.214000E-002,8.689019E+001,-3.293071E+002,2.424169E+002,5.366504E+002,-5.368060E+002,5.322353E+002,2.345001E+003,1.555266E-001
6.216000E-002,8.689019E+001,-3.293071E+002,2.424169E+002,5.366504E+002,-5.368060E+002,5.322353E+002,2.345001E+003,1.555266E-001
6.218000E-002,8.689019E+001,-3.293071E+002,2.424169E+002,5.366504E+002,-5.368060E+002,5.322353E+002,2.345001E+003,1.555266E-001
6.220000E-002,8.689019E+001,-3.293071E+002,2.424169E+002,5.366504E+002,-5.368060E+002,5.322353E+002,2.345001E+003,1.555266E-001
6.222000E-002,1.426135E+002,-2.688788E+002,1.262652E+002,5.352940E+002,-5.352777E+002,5.308836E+002,2.032787E+003,-1.634828E-002
6.224000E-002,1.426135E+002,-2.688788E+002,1.262652E+002,5.352940E+002,-5.352777E+002,5.308836E+002,2.032787E+003,-1.634828E-002
6.226000E-002,1.426135E+002,-2.688788E+002,1.262652E+002,5.352940E+002,-5.352777E+002,5.308836E+002,2.032787E+003,-1.634828E-002
6.228000E-002,1.426135E+002,-2.688788E+002,1.262652E+002,5.352940E+002,-5.352777E+002,5.308836E+002,2.032787E+003,-1.634828E-002
6.230000E-002,1.426135E+002,-2.688788E+002,1.262652E+002,5.352940E+002,-5.352777E+002,5.308836E+002,2.032787E+003,-1.634828E-002
6.232000E-002,2.092792E+002,-2.095624E+002,2.832490E-001,5.335428E+002,-4.083960E+002,5.291250E+002,1.667560E+003,-1.251468E+002
6.234000E-002,2.092792E+002,-2.095624E+002,2.832490E-001,5.335428E+002,-4.083960E+002,5.291250E+002,1.667560E+003,-1.251468E+002
6.236000E-002,2.092792E+002,-2.095624E+002,2.832490E-001,5.335428E+002,-4.083960E+002,5.291250E+002,1.667560E+003,-1.251468E+002
6.238000E-002,2.092792E+002,-2.095624E+002,2.832490E-001,5.335428E+002,-4.083960E+002,5.291250E+002,1.667560E+003,-1.251468E+002
6.240000E-002,2.092792E+002,-2.095624E+002,2.832490E-001,5.335428E+002,-4.083960E+002,5.291250E+002,1.667560E+003,-1.251468E+002
6.242000E-002,2.188216E+002,-2.190752E+002,2.536431E-001,5.316445E+002,-3.926439E+002,5.272076E+002,1.700814E+003,-1.390006E+002
6.244000E-002,2.188216E+002,-2.190752E+002,2.536431E-001,5.316445E+002,-3.926439E+002,5.272076E+002,1.700814E+003,-1.390006E+002
6.246000E-002,2.188216E+002,-2.190752E+002,2.536431E-001,5.316445E+002,-3.926439E+002,5.272076E+002,1.700814E+003,-1.390006E+002
6.248000E-002,2.188216E+002,-2.190752E+002,2.536431E-001,5.316445E+002,-3.926439E+002,5.272076E+002,1.700814E+003,-1.390006E+002
6.250000E-002,2.188216E+002,-2.190752E+002,2.536431E-001,5.316445E+002,-3.926439E+002,5.272076E+002,1.700814E+003,-1.390006E+002
6.252000E-002,2.337368E+002,-2.339606E+002,2.237896E-001,5.298379E+002,-3.768139E+002,5.253713E+002,1.761943E+003,-1.530241E+002
6.254000E-002,2.337368E+002,-2.339606E+002,2.237896E-001,5.298379E+002,-3.768139E+002,5.253713E+002,1.761943E+003,-1.530241E+002
6.256000E-002,2.337368E+002,-2.339606E+002,2.237896E-001,5.298379E+002,-3.768139E+002,5.253713E+002,1.761943E+003,-1.530241E+002
6.258000E-002,2.337368E+002,-2.339606E+002,2.237896E-001,5.298379E+002,-3.768139E+002,5.253713E+002,1.761943E+003,-1.530241E+002
6.260000E-002,2.337368E+002,-2.339606E+002,2.237896E-001,5.298379E+002,-3.768139E+002,5.253713E+002,1.761943E+003,-1.530241E+002
6.262000E-002,2.534840E+002,-2.536777E+002,1.937179E-001,5.281562E+002,-3.609371E+002,5.236501E+002,1.849309E+003,-1.672190E+002
6.264000E-002,2.534840E+002,-2.536777E+002,1.937179E-001,5.281562E+002,-3.609371E+002,5.236501E+002,1.849309E+003,-1.672190E+002
6.266000E-002,2.534840E+002,-2.536777E+002,1.937179E-001,5.281562E+002,-3.609371E+002,5.236501E+002,1.849309E+003,-1.672190E+002
6.268000E-002,2.534840E+002,-2.536777E+002,1.937179E-001,5.281562E+002,-3.609371E+002,5.236501E+002,1.849309E+003,-1.672190E+002
6.270000E-002,2.534840E+002,-2.536777E+002,1.937179E-001,5.281562E+002,-3.609371E+002,5.236501E+002,1.849309E+003,-1.672190E+002
6.272000E-002,2.774739E+002,-2.776373E+002,1.634506E-001,5.266258E+002,-3.450383E+002,5.220718E+002,1.961138E+003,-1.815875E+002
6.274000E-002,2.774739E+002,-2.776373E+002,1.634506E-001,5.266258E+002,-3.450383E+002,5.220718E+002,1.961138E+003,-1.815875E+002
6.276000E-002,2.774739E+002,-2.776373E+002,1.634506E-001,5.266258E+002,-3.450383E+002,5.220718E+002,1.961138E+003,-1.815875E+002
6.278000E-002,2.774739E+002,-2.776373E+002,1.634506E-001,5.266258E+002,-3.450383E+002,5.220718E+002,1.961138E+003,-1.815875E+002
6.280000E-002,2.774739E+002,-2.776373E+002,1.634506E-001,5.266258E+002,-3.450383E+002,5.220718E+002,1.961138E+003,-1.815875E+002
6.282000E-002,3.051449E+002,-3.052780E+002,1.330278E-001,5.252764E+002,-3.291522E+002,5.206671E+002,2.095817E+003,-1.961243E+002
6.284000E-002,3.051449E+002,-3.052780E+002,1.330278E-001,5.252764E+002,-3.291522E+002,5.206671E+002,2.095817E+003,-1.961243E+002
6.286000E-002,3.051449E+002,-3.052780E+002,1.330278E-001,5.252764E+002,-3.291522E+002,5.206671E+002,2.095817E+003,-1.961243E+002
6.288000E-002,3.051449E+002,-3.052780E+002,1.330278E-001,5.252764E+002,-3.291522E+002,5.206671E+002,2.095817E+003,-1.961243E+002
6.290000E-002,3.051449E+002,-3.052780E+002,1.330278E-001,5.252764E+002,-3.291522E+002,5.206671E+002,2.095817E+003,-1.961243E+002
6.292000E-002,3.358723E+002,-3.359748E+002,1.024713E-001,5.241284E+002,-3.132999E+002,5.194576E+002,2.251299E+003,-2.108285E+002
6.294000E-002,3.358723E+002,-3.359748E+002,1.024713E-001,5.241284E+002,-3.132999E+002,5.194576E+002,2.251299E+003,-2.108285E+002
6.296000E-002,3.358723E+002,-3.359748E+002,1.024713E-001,5.241284E+002,-3.132999E+002,5.194576E+002,2.251299E+003,-2.108285E+002
6.298000E-002,3.358723E+002,-3.359748E+002,1.024713E-001,5.241284E+002,-3.132999E+002,5.194576E+002,2.251299E+003,-2.108285E+002
6.300000E-002,3.358723E+002,-3.359748E+002,1.024713E-001,5.241284E+002,-3.132999E+002,5.194576E+002,2.251299E+003,-2.108285E+002
6.302000E-002,3.690272E+002,-3.690990E+002,7.181366E-002,5.231996E+002,-2.975067E+002,5.184626E+002,2.425325E+003,-2.256930E+002
6.304000E-002,3.690272E+002,-3.690990E+002,7.181366E-002,5.231996E+002,-2.975067E+002,5.184626E+002,2.425325E+003,-2.256930E+002
6.306000E-002,3.690272E+002,-3.690990E+002,7.181366E-002,5.231996E+002,-2.975067E+002,5.184626E+002,2.425325E+003,-2.256930E+002
6.308000E-002,3.690272E+002,-3.690990E+002,7.181366E-002,5.231996E+002,-2.975067E+002,5.184626E+002,2.425325E+003,-2.256930E+002
6.310000E-002,3.690272E+002,-3.690990E+002,7.181366E-002,5.231996E+002,-2.975067E+002,5.184626E+002,2.425325E+003,-2.256930E+002
6.312000E-002,4.039542E+002,-4.039953E+002,4.108491E-002,5.225029E+002,-2.817939E+002,5.176960E+002,2.615224E+003,-2.407090E+002
6.314000E-002,4.039542E+002,-4.039953E+002,4.108491E-002,5.225029E+002,-2.817939E+002,5.176960E+002,2.615224E+003,-2.407090E+002
6.316000E-002,4.039542E+002,-4.039953E+002,4.108491E-002,5.225029E+002,-2.817939E+002,5.176960E+002,2.615224E+003,-2.407090E+002
6.318000E-002,4.039542E+002,-4.039953E+002,4.108491E-002,5.225029E+002,-2.817939E+002,5.176960E+002,2.615224E+003,-2.407090E+002
6.320000E-002,4.039542E+002,-4.039953E+002,4.108491E-002,5.225029E+002,-2.817939E+002,5.176960E+002,2.615224E+003,-2.407090E+002
6.322000E-002,4.399887E+002,-4.399991E+002,1.031560E-002,5.220458E+002,-2.661807E+002,5.171669E+002,2.817936E+003,-2.558651E+002
6.324000E-002,4.399887E+002,-4.399991E+002,1.031560E-002,5.220458E+002,-2.661807E+002,5.171669E+002,2.817936E+003,-2.558651E+002
6.326000E-002,4.399887E+002,-4.399991E+002,1.031560E-002,5.220458E+002,-2.661807E+002,5.171669E+002,2.817936E+003,-2.558651E+002
6.328000E-002,4.399887E+002,-4.399991E+002,1.031560E-002,5.220458E+002,-2.661807E+002,5.171669E+002,2.817936E+003,-2.558651E+002
6.330000E-002,4.399887E+002,-4.399991E+002,1.031560E-002,5.220458E+002,-2.661807E+002,5.171669E+002,2.817936E+003,-2.558651E+002
6.332000E-002,4.764596E+002,-4.764391E+002,-2.046389E-002,5.218318E+002,-2.506839E+002,5.168799E+002,3.029990E+003,-2.711478E+002
6.334000E-002,4.764596E+002,-4.764391E+002,-2.046389E-002,5.218318E+002,-2.506839E+002,5.168799E+002,3.029990E+003,-2.711478E+002
6.336000E-002,4.764596E+002,-4.764391E+002,-2.046389E-002,5.218318E+002,-2.506839E+002,5.168799E+002,3.029990E+003,-2.711478E+002
6.338000E-002,4.764596E+002,-4.764391E+002,-2.046389E-002,5.218318E+002,-2.506839E+002,5.168799E+002,3.029990E+003,-2.711478E+002
6.340000E-002,4.764596E+002,-4.764391E+002,-2.046389E-002,5.218318E+002,-2.506839E+002,5.168799E+002,3.029990E+003,-2.711478E+002
6.342000E-002,5.126951E+002,-5.126439E+002,-5.122318E-002,5.218598E+002,-2.353183E+002,5.168355E+002,3.247509E+003,-2.865415E+002
6.344000E-002,5.126951E+002,-5.126439E+002,-5.122318E-002,5.218598E+002,-2.353183E+002,5.168355E+002,3.247509E+003,-2.865415E+002
6.346000E-002,5.126951E+002,-5.126439E+002,-5.122318E-002,5.218598E+002,-2.353183E+002,5.168355E+002,3.247509E+003,-2.865415E+002
6.348000E-002,5.126951E+002,-5.126439E+002,-5.122318E-002,5.218598E+002,-2.353183E+002,5.168355E+002,3.247509E+003,-2.865415E+002
6.350000E-002,5.126951E+002,-5.126439E+002,-5.122318E-002,5.218598E+002,-2.353183E+002,5.168355E+002,3.247509E+003,-2.865415E+002
6.352000E-002,5.480332E+002,-5.479512E+002,-8.193192E-002,5.221248E+002,-2.200964E+002,5.170298E+002,3.466278E+003,-3.020284E+002
6.354000E-002,5.480332E+002,-5.479512E+002,-8.193192E-002,5.221248E+002,-2.200964E+002,5.170298E+002,3.466278E+003,-3.020284E+002
6.356000E-002,5.480332E+002,-5.479512E+002,-8.193192E-002,5.221248E+002,-2.200964E+002,5.170298E+002,3.466278E+003,-3.020284E+002
6.358000E-002,5.480332E+002,-5.479512E+002,-8.193192E-002,5.221248E+002,-2.200964E+002,5.170298E+002,3.466278E+003,-3.020284E+002
6.360000E-002,5.480332E+002,-5.479512E+002,-8.193192E-002,5.221248E+002,-2.200964E+002,5.170298E+002,3.466278E+003,-3.020284E+002
6.362000E-002,5.818134E+002,-5.817009E+002,-1.125598E-001,5.226172E+002,-2.050286E+002,5.174547E+002,3.681709E+003,-3.175886E+002
6.364000E-002,5.818134E+002,-5.817009E+002,-1.125598E-001,5.226172E+002,-2.050286E+002,5.174547E+002,3.681709E+003,-3.175886E+002
6.366000E-002,5.818134E+002,-5.817009E+002,-1.125598E-001,5.226172E+002,-2.050286E+002,5.174547E+002,3.681709E+003,-3.175886E+002
