"time","Out1[1]","Out1[2]","Out6[1]","Out6[2]","Out6[3]","Out6[4]","Out6[5]","Out6[6]","Out7","Out8[1]","Out8[2]","Out9","Out10","Out11","EventIndicator[0]","EventIndicator[1]","Step_Time","Step_Y0","Step_YFinal","SineWave_Amp","SineWave_Bias","SineWave_Freq","SineWave_Phase","SineWave6_Amp","SineWave6_Bias","SineWave6_Freq","SineWave6_Phase","SineWave1_Amp","SineWave1_Bias","SineWave1_Freq","SineWave1_Phase","Step2_Time","Step2_Y0","Step2_YFinal","SineWave3_Amp","SineWave3_Bias","SineWave3_Freq","SineWave3_Hsin","SineWave3_HCos","SineWave3_PSin","SineWave3_PCos","SineWave4_Amp","SineWave4_Bias","SineWave4_Freq","SineWave4_Phase","Step3_Time","Step3_Y0","Step3_YFinal","SineWave5_Amp","SineWave5_Bias","SineWave5_Freq","SineWave5_Hsin","SineWave5_HCos","SineWave5_PSin","SineWave5_PCos","SineWave7_Amp","SineWave7_Bias","SineWave7_Freq","SineWave7_Hsin","SineWave7_HCos","SineWave7_PSin","SineWave7_PCos","WeightedSampleTime_WtEt","Constant6_Value","Out2","Out3","Out4","Out5","Constant4_Value","Constant5_Value","indicators.z[0]","indicators.z[1]","indicators.z[2]","solver.numSteps","solver.minStepSize","solver.maxStepSize","solver.minOrder","solver.maxOrder","solver.numStateEvents","solver.numTimeEvents","Out1[1]_ref","Out1[2]_ref","Out2_ref","Out3_ref","Out4_ref","Out5_ref","Out6[1]_ref","Out6[2]_ref","Out6[3]_ref","Out6[4]_ref","Out6[5]_ref","Out6[6]_ref","Out7_ref","Out8[1]_ref","Out8[2]_ref","Out9_ref","Out10_ref","Out11_ref","EventIndicator[0]_ref","EventIndicator[1]_ref","Step_Time_ref","Step_Y0_ref","Step_YFinal_ref","SineWave_Amp_ref","SineWave_Bias_ref","SineWave_Freq_ref","SineWave_Phase_ref","SineWave6_Amp_ref","SineWave6_Bias_ref","SineWave6_Freq_ref","SineWave6_Phase_ref","SineWave1_Amp_ref","SineWave1_Bias_ref","SineWave1_Freq_ref","SineWave1_Phase_ref","Step2_Time_ref","Step2_Y0_ref","Step2_YFinal_ref","SineWave3_Amp_ref","SineWave3_Bias_ref","SineWave3_Freq_ref","SineWave3_Hsin_ref","SineWave3_HCos_ref","SineWave3_PSin_ref","SineWave3_PCos_ref","SineWave4_Amp_ref","SineWave4_Bias_ref","SineWave4_Freq_ref","SineWave4_Phase_ref","Step3_Time_ref","Step3_Y0_ref","Step3_YFinal_ref","SineWave5_Amp_ref","SineWave5_Bias_ref","SineWave5_Freq_ref","SineWave5_Hsin_ref","SineWave5_HCos_ref","SineWave5_PSin_ref","SineWave5_PCos_ref","SineWave7_Amp_ref","SineWave7_Bias_ref","SineWave7_Freq_ref","SineWave7_Hsin_ref","SineWave7_HCos_ref","SineWave7_PSin_ref","SineWave7_PCos_ref","WeightedSampleTime_WtEt_ref","Constant6_Value_ref","Constant4_Value_ref","Constant5_Value_ref","qtronic.silver.allow_non_virtual_can","qtronic.silver.env.PROCESSOR_LEVEL","qtronic.silver.env.NUMBER_OF_PROCESSORS","qtronic.silver.real_time","qtronic.silver.env.Timestep","qtronic.silver.macro_step","qtronic.silver.version.sp","qtronic.silver.version.minor","qtronic.silver.version.major","qtronic.silver.internal.stepDisabled","qtronic.silver.internal.pauseDisabled"
       6.9,         1,0.57843976,         1,       0.1,         0,         0,         1,         0,0.57843976,0.57843976,         1,0.51140132,0.11568795,         6,       5.9,       5.9,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,         6,         0,        12,        12,        12,        12,       5.9,       5.9,         1,      1034,    1e-005,   0.02048,         0,         2,         1,        94,         1,   0.57844,         6,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,   0.57844,   0.57844,         1,  0.511401,  0.115688,         6,       5.9,       5.9,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
         7,         1, 0.6569866,         1,       0.1,         0,         0,         1,         0,0.57843976, 0.6569866,         1,0.51140132,0.13139732,         6,         6,         6,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,         7,         0,        12,        12,        12,        12,         6,         6,         1,      1045,    1e-005,    0.0256,         0,         2,         1,        95,         1,  0.656987,         7,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,   0.57844,  0.656987,         1,  0.511401,  0.131397,         6,         6,         6,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       7.1,         1,0.72896904,         1,       0.1,         0,         0,         1,         0,0.57843976,0.72896904,         1,0.68660913,0.14579381,         6,       6.1,       6.1,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,         8,         0,        12,        12,        12,        12,       6.1,       6.1,         1,      1067,    1e-005,   0.01536,         0,         2,         1,        97,         1,  0.728969,         8,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,   0.57844,  0.728969,         1,  0.686609,  0.145794,         6,       6.1,       6.1,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       7.2,         1,0.79366786,         1,       0.1,         0,         0,         1,         0,0.79366786,0.79366786,         1,0.68660913,0.15873357,         6,       6.2,       6.2,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,         9,         0,        12,        12,        12,        12,       6.2,       6.2,         1,      1078,    1e-005,    0.0256,         0,         2,         1,        98,         1,  0.793668,         9,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,  0.793668,  0.793668,         1,  0.686609,  0.158734,         6,       6.2,       6.2,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       7.3,         1,0.85043662,         1,       0.1,         0,         0,         1,         0,0.79366786,0.85043662,         1,0.82871887,0.17008732,         6,       6.3,       6.3,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        10,         0,        12,        12,        12,        12,       6.3,       6.3,         1,      1100,    1e-005,   0.01536,         0,         2,         1,       100,         1,  0.850437,        10,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,  0.793668,  0.850437,         1,  0.828719,  0.170087,         6,       6.3,       6.3,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       7.4,         1, 0.8987081,         1,       0.1,         0,         0,         1,         0,0.79366786, 0.8987081,         1,0.82871887,0.17974162,         6,       6.4,       6.4,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        10,         0,        12,        12,        12,        12,       6.4,       6.4,         1,      1111,    1e-005,    0.0256,         0,         2,         1,       101,         1,  0.898708,        10,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,  0.793668,  0.898708,         1,  0.828719,  0.179742,         6,       6.4,       6.4,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       7.5,         1,0.93799998,         1,       0.1,         0,         0,         1,         0,0.93799998,0.93799998,         1,0.93088014,    0.1876,         6,       6.5,       6.5,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        11,         0,        12,        12,        12,        12,       6.5,       6.5,         1,      1133,    1e-005,   0.02048,         0,         2,         1,       103,         1,     0.938,        11,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,     0.938,     0.938,         1,   0.93088,    0.1876,         6,       6.5,       6.5,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       7.6,         1,0.96791967,         1,       0.1,         0,         0,         1,         0,0.93799998,0.96791967,         1,0.93088014,0.19358393,         6,       6.6,       6.6,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        11,         0,        12,        12,        12,        12,       6.6,       6.6,         1,      1144,    1e-005,    0.0256,         0,         2,         1,       104,         1,   0.96792,        11,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,     0.938,   0.96792,         1,   0.93088,  0.193584,         6,       6.6,       6.6,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       7.7,         1,0.98816823,         1,       0.1,         0,         0,         1,         0,0.93799998,0.98816823,         1,0.98816823,0.19763365,         6,       6.7,       6.7,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        11,         0,        12,        12,        12,        12,       6.7,       6.7,         1,      1155,    1e-005,    0.0256,         0,         2,         1,       105,         1,  0.988168,        11,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,     0.938,  0.988168,         1,  0.988168,  0.197634,         6,       6.7,       6.7,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       7.8,         1,0.99854335,         1,       0.1,         0,         0,         1,         0,0.99854335,0.99854335,         1,0.98816823,0.19970867,         6,       6.8,       6.8,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        11,         0,        12,        12,        12,        12,       6.8,       6.8,         1,      1166,    1e-005,    0.0256,         0,         2,         1,       106,         1,  0.998543,        11,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,  0.998543,  0.998543,         1,  0.988168,  0.199709,         6,       6.8,       6.8,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       7.9,         1,0.99894134,         1,       0.1,         0,         0,         1,         0,0.99854335,0.99894134,         1,0.98816823,0.19978827,         6,       6.9,       6.9,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        11,         0,        12,        12,        12,        12,       6.9,       6.9,         1,      1177,    1e-005,    0.0256,         0,         2,         1,       107,         1,  0.998941,        11,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,  0.998543,  0.998941,         1,  0.988168,  0.199788,         6,       6.9,       6.9,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
         8,         1,0.98935825,         1,       0.1,         0,         0,         1,         0,0.99854335,0.98935825,         1,0.99782158,0.19787165,         6,         7,         7,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        11,         0,        12,        12,        12,        12,         7,         7,         1,      1199,    1e-005,   0.02048,         0,         2,         1,       109,         1,  0.989358,        11,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,  0.998543,  0.989358,         1,  0.997822,  0.197872,         6,         7,         7,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       8.1,         1,0.96988981,         1,       0.1,         0,         0,         1,         0,0.96988981,0.96988981,         1,0.99782158,0.19397796,         6,       7.1,       7.1,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        11,         0,        12,        12,        12,        12,       7.1,       7.1,         1,      1210,    1e-005,    0.0256,         0,         2,         1,       110,         1,   0.96989,        11,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,   0.96989,   0.96989,         1,  0.997822,  0.193978,         6,       7.1,       7.1,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       8.2,         1,0.94073056,         1,       0.1,         0,         0,         1,         0,0.96988981,0.94073056,         1,0.95937483,0.18814611,         6,       7.2,       7.2,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        11,         0,        12,        12,        12,        12,       7.2,       7.2,         1,      1232,    1e-005,   0.01536,         0,         2,         1,       112,         1,  0.940731,        11,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,   0.96989,  0.940731,         1,  0.959375,  0.188146,         6,       7.2,       7.2,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       8.3,         1,0.90217183,         1,       0.1,         0,         0,         1,         0,0.96988981,0.90217183,         1,0.95937483,0.18043437,         6,       7.3,       7.3,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        10,         0,        12,        12,        12,        12,       7.3,       7.3,         1,      1243,    1e-005,    0.0256,         0,         2,         1,       113,         1,  0.902172,        10,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,   0.96989,  0.902172,         1,  0.959375,  0.180434,         6,       7.3,       7.3,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       8.4,         1,0.85459891,         1,       0.1,         0,         0,         1,         0,0.85459891,0.85459891,         1,0.87468133,0.17091978,         6,       7.4,       7.4,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,        10,         0,        12,        12,        12,        12,       7.4,       7.4,         1,      1265,    1e-005,   0.01536,         0,         2,         1,       115,         1,  0.854599,        10,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,  0.854599,  0.854599,         1,  0.874681,   0.17092,         6,       7.4,       7.4,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       8.5,         1,0.79848711,         1,       0.1,         0,         0,         1,         0,0.85459891,0.79848711,         1,0.87468133,0.15969742,         6,       7.5,       7.5,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,         9,         0,        12,        12,        12,        12,       7.5,       7.5,         1,      1276,    1e-005,    0.0256,         0,         2,         1,       116,         1,  0.798487,         9,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,  0.854599,  0.798487,         1,  0.874681,  0.159697,         6,       7.5,       7.5,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       8.6,         1, 0.7343971,         1,       0.1,         0,         0,         1,         0,0.85459891, 0.7343971,         1,0.74782372,0.14687942,         6,       7.6,       7.6,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,         8,         0,        12,        12,        12,        12,       7.6,       7.6,         1,      1298,    1e-005,   0.02048,         0,         2,         1,       118,         1,  0.734397,         8,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,  0.854599,  0.734397,         1,  0.747824,  0.146879,         6,       7.6,       7.6,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
       8.7,         1,0.66296923,         1,       0.1,         0,         0,         1,         0,0.66296923,0.66296923,         1,0.74782372,0.13259385,         6,       7.7,       7.7,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,0.21822962,0.97589745,-0.21822962,0.97589745,         1,         0,         1,0.099833417,0.99500417,-0.099833417,0.99500417,       0.2,         1,         7,         0,        12,        12,        12,        12,       7.7,       7.7,         1,      1309,    1e-005,    0.0256,         0,         2,         1,       119,         1,  0.662969,         7,         0,        12,        12,         1,       0.1,         0,         0,         1,         0,  0.662969,  0.662969,         1,  0.747824,  0.132594,         6,       7.7,       7.7,         1,         0,         1,         1,         0,         1,         0,        12,         0,         1,         0,         1,         0,         1,         0,         1,         0,       2.3,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,         1,         0,         1,         0,         1,         0,         1,         1,         0,         1,   0.21823,  0.975897,  -0.21823,  0.975897,         1,         0,         1, 0.0998334,  0.995004,-0.0998334,  0.995004,       0.2,         1,        12,        12,         0,         6,         2,         0,     0.003,       0.1,         0,         0,1.4821969e-323,         0,         0
